fold_id,task_id,split,setting,context,perturbation,risk_model_disagreement,baseline_predicted_magnitude,context_novelty_scaled,training_support_count,perturbation_novelty,risk_disagreement_z,predicted_magnitude_z,safeconf_frozen_pair_risk,safeconf_calibrated_pair_risk,test_truth_used_for_score_or_threshold,dataset,error_scgpt_rmse,error_gears_rmse,error_two_predictor_mean_rmse,error_two_predictor_max_rmse
E239_cellline_holdout_1_HepG2,HepG2::EIF3A,test,context_unseen,HepG2,EIF3A,0.20978286798935325,0.11487990617752075,1.0,1,0.5,4.657712110618155,3.2801454314468006,6.157712110618155,0.21829482797292493,False,Nadig_E239_disjoint,0.23810544718887386,0.17564463030726676,0.2068750387480703,0.23810544718887386
E239_cellline_holdout_1_HepG2,HepG2::ARPC2,test,context_unseen,HepG2,ARPC2,0.04743409093576563,0.02638247050344944,1.0,1,0.5,-0.4834389664022709,-0.7629402602592066,1.016561033597729,0.17163727026848602,False,Nadig_E239_disjoint,0.06937213948534314,0.06724565664328336,0.06830889806431326,0.06937213948534314
E239_cellline_holdout_1_HepG2,HepG2::TIMM23B,test,context_unseen,HepG2,TIMM23B,0.23279439686999437,0.12240438163280487,1.0,1,0.5,5.0,3.6239079237623333,6.5,0.2222618767927747,False,Nadig_E239_disjoint,0.20842165654459371,0.18537451757243073,0.19689808705851222,0.20842165654459371
E239_cellline_holdout_1_HepG2,HepG2::RBMX2,test,context_unseen,HepG2,RBMX2,0.10625138489474298,0.06836090981960297,1.0,1,0.5,1.3791472487363363,1.1548828502811124,2.879147248736336,0.1937691144266504,False,Nadig_E239_disjoint,0.18265788728465945,0.17043207070336316,0.1765449789940113,0.18265788728465945
E239_cellline_holdout_1_HepG2,HepG2::RPS7,test,context_unseen,HepG2,RPS7,0.19162543678007526,0.11712516099214554,1.0,1,0.5,4.082714881124451,3.3827219360211944,5.582714881124451,0.21947856968562657,False,Nadig_E239_disjoint,0.26794267407403444,0.2012596817040633,0.23460117788904888,0.26794267407403444
E239_cellline_holdout_1_HepG2,HepG2::TSR1,test,context_and_perturbation_unseen,HepG2,TSR1,0.05024621868022133,0.04151459410786629,1.0,0,1.0,-0.3943864102665672,-0.07161545560083124,1.6056135897334327,0.17961521815913478,False,Nadig_E239_disjoint,0.13766678980449346,0.12957590758772594,0.1336213486961097,0.13766678980449346
E239_cellline_holdout_1_HepG2,HepG2::EIF2S2,test,context_unseen,HepG2,EIF2S2,0.05428073223369296,0.02896793559193611,1.0,1,0.5,-0.2666241685230542,-0.6448209404614631,1.2333758314769458,0.17300037740984042,False,Nadig_E239_disjoint,0.18200670293086108,0.17085766436207875,0.1764321836464699,0.18200670293086108
E239_cellline_holdout_1_HepG2,HepG2::GAR1,test,context_unseen,HepG2,GAR1,0.06677658321785987,0.044702570885419846,1.0,1,0.5,0.12908597424156473,0.07403015770584015,1.6290859742415646,0.18129598110244677,False,Nadig_E239_disjoint,0.10793629315309904,0.1237351432408089,0.11583571819695397,0.1237351432408089
E239_cellline_holdout_1_HepG2,HepG2::WDR12,test,context_unseen,HepG2,WDR12,0.1275958049433097,0.07993167638778687,1.0,1,0.5,2.055067881540636,1.683503825539506,3.555067881540636,0.19986944608855195,False,Nadig_E239_disjoint,0.196645230140674,0.21257118572100503,0.2046082079308395,0.21257118572100503
E239_cellline_holdout_1_HepG2,HepG2::NRBP1,test,context_and_perturbation_unseen,HepG2,NRBP1,0.05810226558992015,0.03813910111784935,1.0,0,1.0,-0.14560643936731293,-0.22582791731162785,1.8543935606326871,0.1778355930461239,False,Nadig_E239_disjoint,0.08733214687296352,0.09787928470294953,0.09260571578795652,0.09787928470294953
E239_cellline_holdout_1_HepG2,HepG2::INTS13,test,context_and_perturbation_unseen,HepG2,INTS13,0.05616312600221393,0.04280470684170723,1.0,0,1.0,-0.20701379802291947,-0.012675484118603643,1.7929862019770806,0.18029539051515764,False,Nadig_E239_disjoint,0.07676680277884054,0.09704196071562836,0.08690438174723444,0.09704196071562836
E239_cellline_holdout_1_HepG2,HepG2::NOM1,test,context_unseen,HepG2,NOM1,0.10963725050631734,0.07265206426382065,1.0,1,0.5,1.4863685469284762,1.350928136815899,2.9863685469284764,0.19603149394730812,False,Nadig_E239_disjoint,0.15964311036975085,0.14460512491883162,0.15212411764429123,0.15964311036975085
E239_cellline_holdout_1_HepG2,HepG2::CCNH,test,context_unseen,HepG2,CCNH,0.12657550483062655,0.0821443721652031,1.0,1,0.5,2.0227577088469815,1.7845928409401068,3.5227577088469815,0.20103602204785304,False,Nadig_E239_disjoint,0.08479943093463327,0.11181011478713754,0.0983047728608854,0.11181011478713754
E239_cellline_holdout_1_HepG2,HepG2::RPL41,test,context_unseen,HepG2,RPL41,0.06511903461161613,0.03687179461121559,1.0,1,0.5,0.07659584800309661,-0.28372596559912294,1.5765958480030966,0.17716744457366143,False,Nadig_E239_disjoint,0.15216281079943297,0.13570421883698544,0.1439335148182092,0.15216281079943297
E239_cellline_holdout_1_HepG2,HepG2::DNAJC8,test,context_and_perturbation_unseen,HepG2,DNAJC8,0.04756683176911693,0.036435484886169434,1.0,0,1.0,-0.47923541962640975,-0.30365917149429833,1.5207645803735903,0.17693741365786944,False,Nadig_E239_disjoint,0.07120700790073205,0.08198758865581449,0.07659729827827327,0.08198758865581449
E239_cellline_holdout_1_HepG2,HepG2::TARS2,test,context_unseen,HepG2,TARS2,0.08061819371150232,0.047168754041194916,1.0,1,0.5,0.56741271737187,0.18669997411682498,2.06741271737187,0.18259620050455544,False,Nadig_E239_disjoint,0.11351548092214048,0.10401784336646225,0.10876666214430136,0.11351548092214048
E239_cellline_holdout_1_HepG2,HepG2::NOLC1,test,context_unseen,HepG2,NOLC1,0.05624283371645844,0.04474633187055588,1.0,1,0.5,-0.20448966813187797,0.07602941804045671,1.295510331868122,0.1813190527391969,False,Nadig_E239_disjoint,0.13787386638525045,0.1390898591903936,0.13848186278782204,0.1390898591903936
E239_cellline_holdout_1_HepG2,HepG2::COX10,test,context_unseen,HepG2,COX10,0.08014711784693031,0.037055615335702896,1.0,1,0.5,0.5524950060564141,-0.275327948918156,2.052495006056414,0.17726435841070892,False,Nadig_E239_disjoint,0.06947056326082865,0.07494531431441223,0.07220793878762044,0.07494531431441223
E239_cellline_holdout_1_HepG2,HepG2::ANKS6,test,context_unseen,HepG2,ANKS6,0.06543991487309188,0.022488709539175034,1.0,1,0.5,0.08675726672038168,-0.9408302648866932,1.5867572667203818,0.16958440426740762,False,Nadig_E239_disjoint,0.061955312099328606,0.0662364831935472,0.0640958976464379,0.0662364831935472
