seed,model,epoch,train_mse,validation_mse
3410,scGPT,1,0.23496028541897734,0.0085936753700176869
3410,scGPT,2,0.015622167118514578,0.0087959315006931622
3410,scGPT,3,0.015858854337905844,0.0084888228836158906
3410,scGPT,4,0.015567479965587458,0.01004970888607204
3410,scGPT,5,0.015582459342355529,0.0091510885084668796
3410,scGPT,6,0.015560973117438455,0.0084352517966181043
3410,scGPT,7,0.015412673105796177,0.0084156622799734272
3410,scGPT,8,0.015510322557141383,0.0084027932335933048
3410,scGPT,9,0.015608255503078301,0.0084146679379045967
3410,scGPT,10,0.015527350207169851,0.0085360478609800335
3410,GEARS,1,0.017964290268719197,0.0087569500785321004
3410,GEARS,2,0.015250842956205209,0.0091750044530878472
3410,GEARS,3,0.014998440258204937,0.0090493383662154283
3410,GEARS,4,0.014823590420807402,0.0088958907717217994
3410,GEARS,5,0.014557695683712761,0.0090007536734143887
3410,GEARS,6,0.014467383284742634,0.0089020458360513054
3410,GEARS,7,0.014319014906262358,0.0091050150338560336
3411,scGPT,1,0.30217463608520728,0.0096411918600400291
3411,scGPT,2,0.01561465219904979,0.0084796427438656487
3411,scGPT,3,0.015465660641590754,0.0084260467905551192
3411,scGPT,4,0.015515235019847751,0.0086276318722714983
3411,scGPT,5,0.015958484634757041,0.0087838305936505396
3411,scGPT,6,0.015620497171767056,0.0086034708345929783
3411,GEARS,1,0.017578207158173122,0.0088944394451876477
3411,GEARS,2,0.015217522314439217,0.0090444404476632666
3411,GEARS,3,0.014951594717179736,0.0092570349574089047
3411,GEARS,4,0.014815977619340023,0.0091047712136060003
3411,GEARS,5,0.014652641590995092,0.0090623755628863965
3411,GEARS,6,0.014483959840921065,0.00897369726250569
3411,GEARS,7,0.0142978648810337,0.0093773233393828082
