seed,model,epoch,train_mse,validation_mse
3407,scGPT,1,0.23385808641711872,0.010052571228394905
3407,scGPT,2,0.017133592519288261,0.01013073455542326
3407,scGPT,3,0.017115645902231337,0.010046276434635123
3407,scGPT,4,0.017186267798145614,0.010066229229172071
3407,scGPT,5,0.017102047397444645,0.010046141734346748
3407,scGPT,6,0.0172691296475629,0.010080950738241275
3407,scGPT,7,0.017159836009765665,0.010308847188328703
3407,scGPT,8,0.01694578615327676,0.010045231397574147
3407,scGPT,9,0.017057892020481327,0.010326969654609759
3407,scGPT,10,0.017056412777553001,0.010167420779665311
3407,GEARS,1,0.019456894152487317,0.010320443520322442
3407,GEARS,2,0.016701165136570731,0.010325802583247423
3407,GEARS,3,0.016355227415139475,0.010595112495745221
3407,GEARS,4,0.016144129370028775,0.010445794664944212
3407,GEARS,5,0.0159633461618796,0.010379171107585232
3407,GEARS,6,0.01585468272678554,0.010514268061767022
3407,GEARS,7,0.015764071365507941,0.010811612630883852
3408,scGPT,1,0.15035095753458638,0.011330950229118267
3408,scGPT,2,0.017264468874782325,0.010171923801923792
3408,scGPT,3,0.017202400198827187,0.011600896172846356
3408,scGPT,4,0.017274243299228449,0.012190192984417082
3408,scGPT,5,0.017094298762579761,0.010378374407688776
3408,GEARS,1,0.019393014457697668,0.010412040849526722
3408,GEARS,2,0.016731053326899805,0.010737735902269681
3408,GEARS,3,0.016474748123437168,0.010669917861620585
3408,GEARS,4,0.016242455784231426,0.010716636820385853
3408,GEARS,5,0.016034691222012044,0.010575967996070782
3408,GEARS,6,0.01576686156913638,0.010999580488229792
3408,GEARS,7,0.015829168415317934,0.010392032020414868
3408,GEARS,8,0.015566703521957,0.01083156803312401
3408,GEARS,9,0.015558640053495765,0.010555778195460637
3408,GEARS,10,0.015432488274139662,0.010791075757394235
3408,GEARS,11,0.01528695064286391,0.010648873231063286
3408,GEARS,12,0.015356816995578507,0.010548904274279873
3408,GEARS,13,0.015212835650891066,0.010552828013896943
3409,scGPT,1,0.23961543279389541,0.010527567612007261
3409,scGPT,2,0.017066378643115363,0.010070475284010172
3409,scGPT,3,0.017047564343859751,0.010174184618517757
3409,scGPT,4,0.017122835495198767,0.010888359695672988
3409,scGPT,5,0.017230100557208063,0.010060757615913947
3409,scGPT,6,0.017353832380225261,0.0104982265116026
3409,scGPT,7,0.017182203770304719,0.010277608145649235
3409,scGPT,8,0.017025130358524619,0.010131865149984758
3409,GEARS,1,0.019454149079198638,0.010331085914125045
3409,GEARS,2,0.016753843100741506,0.010417439524705212
3409,GEARS,3,0.016470901590461533,0.010549195359150569
3409,GEARS,4,0.016161927705009779,0.010472568310797214
3409,GEARS,5,0.016140168548251191,0.010693194127331178
3409,GEARS,6,0.015897145944957933,0.010347960873817404
3409,GEARS,7,0.015738377774444718,0.010475063230842352
