dataset,fold_id,setting,train_fraction,rule,n_tasks,spearman,utility_20,capture_20,remaining_error_80,outer_heldout_study
Cui_direct41,Cui_direct_context_holdout_6_Treg,perturbation_unseen_column,0.25,global_max_m_s,45,0.3714662475113928,0.6277147373823794,0.23394963645153902,0.09822290764768708,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_6_Treg,perturbation_unseen_column,0.5,global_max_m_s,45,0.2049102244085385,-0.02466545785471189,0.19870364978897245,0.10170254321816907,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_6_Treg,perturbation_unseen_column,0.75,global_max_m_s,45,0.1625041274371287,-0.06176961532761387,0.1967814597284393,0.10132054183139048,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_6_Treg,perturbation_unseen_column,1.0,global_max_m_s,45,0.1696981811851004,0.011868759790774315,0.20061935254623903,0.1002737367384751,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_6_Treg,random_missing_pair,0.25,global_max_m_s,16,0.5228282547848654,0.5742187396034724,0.2978210117614069,0.10900766673999063,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_6_Treg,random_missing_pair,0.5,global_max_m_s,16,0.7861391135685547,0.8026591458851327,0.31018524691521265,0.10938176373730346,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_6_Treg,random_missing_pair,0.75,global_max_m_s,16,0.6494509160627365,0.8804276241660081,0.30473392574177827,0.10741332321814112,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_6_Treg,random_missing_pair,1.0,global_max_m_s,16,0.5747987517425371,0.9804410827183467,0.3114089104798767,0.10367845456051172,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_1_Macrophage,context_and_perturbation_unseen,0.25,gate_hard_context_only,9,-0.016878989451394443,0.7534573752891712,0.24014987130032645,0.11983323065832077,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_1_Macrophage,context_and_perturbation_unseen,0.5,gate_hard_context_only,9,0.06751595780557777,0.4751247698512726,0.23476401538826455,0.11733762287311668,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_1_Macrophage,context_and_perturbation_unseen,0.75,gate_hard_context_only,9,0.1596695032950434,0.6456359727236088,0.23895878410489602,0.11609146396960186,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_1_Macrophage,context_and_perturbation_unseen,1.0,gate_hard_context_only,9,0.35445877847928325,0.6462356685851438,0.23949075418548194,0.11572774331741555,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_1_Macrophage,context_unseen_row,0.25,gate_hard_context_only,32,0.7961876832844574,0.9686189516332694,0.27027154816062715,0.12571115147609382,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_1_Macrophage,context_unseen_row,0.5,gate_hard_context_only,32,0.751099706744868,0.9123402818217647,0.2702305831052999,0.12201834285730977,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_1_Macrophage,context_unseen_row,0.75,gate_hard_context_only,32,0.7965542521994134,0.704398298601203,0.2623767155782955,0.11980258936143545,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_1_Macrophage,context_unseen_row,1.0,gate_hard_context_only,32,0.8013196480938416,0.7194850023264225,0.26082496296526636,0.11810054641187745,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_1_Macrophage,perturbation_unseen_column,0.25,gate_hard_context_only,45,0.18942167415572198,0.12729852285858478,0.20237913828913962,0.10138714235080877,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_1_Macrophage,perturbation_unseen_column,0.5,gate_hard_context_only,45,0.08336354298933141,0.16621434683127514,0.2041518405050124,0.09611820746048916,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_1_Macrophage,perturbation_unseen_column,0.75,gate_hard_context_only,45,-0.04284067091204569,-0.0417251810639707,0.19903630484471665,0.09546170798851186,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_1_Macrophage,perturbation_unseen_column,1.0,gate_hard_context_only,45,0.037105388513442146,-0.16638241690274294,0.19651536335196915,0.09554033711289828,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_1_Macrophage,random_missing_pair,0.25,gate_hard_context_only,16,0.6135719910778964,0.9672586213253529,0.2899442157153477,0.10658801297317859,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_1_Macrophage,random_missing_pair,0.5,gate_hard_context_only,16,0.8348118917069455,0.8863036571990429,0.28492391131020073,0.1086677669509654,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_1_Macrophage,random_missing_pair,0.75,gate_hard_context_only,16,0.834195111503272,0.8835913327716121,0.2903705643535238,0.10506949495694373,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_1_Macrophage,random_missing_pair,1.0,gate_hard_context_only,16,0.7758145848725323,0.9291080778260646,0.2861843325996889,0.10218624918348813,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_2_MigDC,context_and_perturbation_unseen,0.25,gate_hard_context_only,9,-0.3,-0.35245483129957933,0.19025259230075975,0.12556513482361323,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_2_MigDC,context_and_perturbation_unseen,0.5,gate_hard_context_only,9,-0.10084389681792215,-0.14901156465968063,0.20911573965591906,0.12112251984087775,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_2_MigDC,context_and_perturbation_unseen,0.75,gate_hard_context_only,9,0.1176512129542425,-0.16000696009164794,0.20842393313104476,0.12151709630208322,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_2_MigDC,context_and_perturbation_unseen,1.0,gate_hard_context_only,9,0.042018290340800894,-0.29021293619752414,0.1966401871619871,0.12297065492140599,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_2_MigDC,context_unseen_row,0.25,gate_hard_context_only,32,0.6777859237536656,0.5847791893167466,0.24758954698645844,0.11245934151716722,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_2_MigDC,context_unseen_row,0.5,gate_hard_context_only,32,0.5905425219941349,0.5869445448958525,0.24816298843670948,0.1110076025041965,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_2_MigDC,context_unseen_row,0.75,gate_hard_context_only,32,0.5868768328445747,0.6225135603478259,0.25137176176446885,0.1083510913495021,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_2_MigDC,context_unseen_row,1.0,gate_hard_context_only,32,0.6015395894428153,0.5391886036680917,0.24283011720646872,0.10702699603011002,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_2_MigDC,perturbation_unseen_column,0.25,gate_hard_context_only,45,-0.23386034255599472,-0.22462691924149178,0.17286548860674744,0.12049799608982685,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_2_MigDC,perturbation_unseen_column,0.5,gate_hard_context_only,45,-0.02748031417118672,-0.19181545498031385,0.17811772050373598,0.11839381647384999,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_2_MigDC,perturbation_unseen_column,0.75,gate_hard_context_only,45,0.28198624541608625,0.028066782695499535,0.20309721846001552,0.11319861840458195,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_2_MigDC,perturbation_unseen_column,1.0,gate_hard_context_only,45,0.30935515409717645,0.015379411542111473,0.20172603783992973,0.11267259686483677,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_2_MigDC,random_missing_pair,0.25,gate_hard_context_only,16,0.6470588235294118,0.08096855293253981,0.25739162213212885,0.1194720350988782,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_2_MigDC,random_missing_pair,0.5,gate_hard_context_only,16,0.7232521565244111,0.6965039413965964,0.31164339556808396,0.10920350745571013,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_2_MigDC,random_missing_pair,0.75,gate_hard_context_only,16,0.6238965197739187,1.0000000000000004,0.3586024262343754,0.10059276888966057,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_2_MigDC,random_missing_pair,1.0,gate_hard_context_only,16,0.607223296712629,1.0,0.34823636003868336,0.0993452732822628,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_3_T_cell_CD4,context_and_perturbation_unseen,0.25,gate_hard_context_only,9,-0.39330888211518983,-0.36549909854848456,0.19490207037435991,0.11929201045633069,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_3_T_cell_CD4,context_and_perturbation_unseen,0.5,gate_hard_context_only,9,-0.10878756313824399,-0.31368905136123226,0.19909681099088403,0.11898814694230501,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_3_T_cell_CD4,context_and_perturbation_unseen,0.75,gate_hard_context_only,9,0.563045090566732,-0.19890886380190714,0.20835388595866025,0.11629985915120622,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_3_T_cell_CD4,context_and_perturbation_unseen,1.0,gate_hard_context_only,9,0.5210268002259311,-0.1964596622193464,0.20841026351950856,0.11627536384441449,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_3_T_cell_CD4,context_unseen_row,0.25,gate_hard_context_only,32,0.5964076246334311,0.4124775575304761,0.24187847780071625,0.11397840598340842,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_3_T_cell_CD4,context_unseen_row,0.5,gate_hard_context_only,32,0.8885630498533723,0.920052745550062,0.26331866027454565,0.10716417229810339,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_3_T_cell_CD4,context_unseen_row,0.75,gate_hard_context_only,32,0.850073313782991,0.9448755526712274,0.25629641459671243,0.10642112719143439,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_3_T_cell_CD4,context_unseen_row,1.0,gate_hard_context_only,32,0.7719941348973607,0.9999999999999991,0.2522607094575156,0.10249698354230001,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_3_T_cell_CD4,perturbation_unseen_column,0.25,gate_hard_context_only,45,-0.3065010580580082,-0.34223499934775864,0.17216251537643776,0.11410761252202956,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_3_T_cell_CD4,perturbation_unseen_column,0.5,gate_hard_context_only,45,-0.0767760703225794,-0.1640209625593456,0.1875868426593067,0.11173350664194988,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_3_T_cell_CD4,perturbation_unseen_column,0.75,gate_hard_context_only,45,0.058187812054738296,-0.04373543730024793,0.19683965325005648,0.10880828015315679,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_3_T_cell_CD4,perturbation_unseen_column,1.0,gate_hard_context_only,45,0.20504204185749866,0.01993762251450492,0.2014554179844995,0.10766554694903455,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_3_T_cell_CD4,random_missing_pair,0.25,gate_hard_context_only,16,0.43215527256207603,0.6066245163296106,0.26233637155329026,0.10343350339899558,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_3_T_cell_CD4,random_missing_pair,0.5,gate_hard_context_only,16,0.5040542899896095,0.5807393742145822,0.26944682311394047,0.10377715764380413,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_3_T_cell_CD4,random_missing_pair,0.75,gate_hard_context_only,16,0.4889265138800153,0.7752250638799416,0.26834618700623325,0.10479394283790744,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_3_T_cell_CD4,random_missing_pair,1.0,gate_hard_context_only,16,0.3731579657276629,0.8536378111456228,0.2682517896713089,0.10126821391538292,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_4_T_cell_CD8,context_and_perturbation_unseen,0.25,gate_hard_context_only,9,0.5774109120414489,0.2670630532623393,0.2447107497638027,0.11136205582283236,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_4_T_cell_CD8,context_and_perturbation_unseen,0.5,gate_hard_context_only,9,0.3193390065900868,0.267741072746545,0.2454431081213379,0.11027199985949745,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_4_T_cell_CD8,context_and_perturbation_unseen,0.75,gate_hard_context_only,9,0.18410202992625907,-0.18391766656072112,0.207341038679697,0.11442650026239083,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_4_T_cell_CD8,context_and_perturbation_unseen,1.0,gate_hard_context_only,9,0.3613572969308877,-0.19596050863641035,0.20630102072488776,0.11453462347325069,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_4_T_cell_CD8,context_unseen_row,0.25,gate_hard_context_only,32,0.8383431085043986,0.6801704869068599,0.2729200907711055,0.1069098761004195,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_4_T_cell_CD8,context_unseen_row,0.5,gate_hard_context_only,32,0.8519061583577712,0.838658246123004,0.27202339968521533,0.10577135950626987,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_4_T_cell_CD8,context_unseen_row,0.75,gate_hard_context_only,32,0.8376099706744866,0.8855295970406466,0.26569086242599227,0.1011546125011919,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_4_T_cell_CD8,context_unseen_row,1.0,gate_hard_context_only,32,0.69391495601173,0.8090845548353329,0.2647221510753486,0.09825468036326608,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_4_T_cell_CD8,perturbation_unseen_column,0.25,gate_hard_context_only,45,0.37913539276034275,0.3571890956325722,0.22191687482174738,0.10728975603351877,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_4_T_cell_CD8,perturbation_unseen_column,0.5,gate_hard_context_only,45,0.23059181979288015,0.07193356966667844,0.2046039701732761,0.10804726372540806,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_4_T_cell_CD8,perturbation_unseen_column,0.75,gate_hard_context_only,45,-0.019111639822788008,-0.02380296979043634,0.19858790200194626,0.1069838678194198,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_4_T_cell_CD8,perturbation_unseen_column,1.0,gate_hard_context_only,45,-0.003954132377128553,-0.09093129381041358,0.19462888598160896,0.10679182572578136,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_4_T_cell_CD8,random_missing_pair,0.25,gate_hard_context_only,16,0.8289121610235042,1.0,0.3270102298581956,0.10833602372977184,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_4_T_cell_CD8,random_missing_pair,0.5,gate_hard_context_only,16,0.7660568759921825,0.24494407906125673,0.2642701890058219,0.11935541405446361,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_4_T_cell_CD8,random_missing_pair,0.75,gate_hard_context_only,16,0.7192353611547644,0.4809933032892165,0.2783693970587725,0.11225213444062421,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_4_T_cell_CD8,random_missing_pair,1.0,gate_hard_context_only,16,0.7551655274804878,0.8725800453530823,0.3021081945466342,0.10619222533438,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_5_T_cell_gd,context_and_perturbation_unseen,0.25,gate_hard_context_only,9,0.8101914936669331,-0.010082459364803556,0.2220520223977261,0.10696950690654258,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_5_T_cell_gd,context_and_perturbation_unseen,0.5,gate_hard_context_only,9,0.13503191561115555,-0.07892610763540663,0.22129104352628876,0.10843898707471078,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_5_T_cell_gd,context_and_perturbation_unseen,0.75,gate_hard_context_only,9,0.21849510977216466,0.05823529439766014,0.2228174711386747,0.10820670269346996,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_5_T_cell_gd,context_and_perturbation_unseen,1.0,gate_hard_context_only,9,0.22594340036404525,0.12004105168754126,0.22361712187001728,0.10838220285993913,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_5_T_cell_gd,context_unseen_row,0.25,gate_hard_context_only,32,0.19281524926686217,0.3429430968822075,0.2468300102639811,0.1270884611400547,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_5_T_cell_gd,context_unseen_row,0.5,gate_hard_context_only,32,0.8511730205278591,0.7890170196051104,0.27773011498538974,0.11974173632498285,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_5_T_cell_gd,context_unseen_row,0.75,gate_hard_context_only,32,0.8907624633431085,0.6857148347327644,0.2655566480029519,0.11529433562280705,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_5_T_cell_gd,context_unseen_row,1.0,gate_hard_context_only,32,0.8247800586510263,0.8309775921194704,0.2750964003642118,0.11012389694189906,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_5_T_cell_gd,perturbation_unseen_column,0.25,gate_hard_context_only,45,0.2958911525866388,0.3498861566375763,0.21340253856186406,0.09477970554308245,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_5_T_cell_gd,perturbation_unseen_column,0.5,gate_hard_context_only,45,0.36032299673254425,0.30797616246386345,0.21139708526329998,0.0956366925340582,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_5_T_cell_gd,perturbation_unseen_column,0.75,gate_hard_context_only,45,0.2520842489181295,0.1302896125906906,0.20481438070067798,0.0958845153009805,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_5_T_cell_gd,perturbation_unseen_column,1.0,gate_hard_context_only,45,0.35920924519861663,0.1898970365565776,0.20654687859473722,0.09554992153073888,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_5_T_cell_gd,random_missing_pair,0.25,gate_hard_context_only,16,0.2608702027139207,0.026959509172330007,0.2517144797713727,0.11735839740041393,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_5_T_cell_gd,random_missing_pair,0.5,gate_hard_context_only,16,0.5731223183850329,0.7950343285254431,0.28545255623908306,0.11325520236208218,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_5_T_cell_gd,random_missing_pair,0.75,gate_hard_context_only,16,0.6391187423981021,0.9280525109899112,0.2955528721339904,0.10836051121430056,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_5_T_cell_gd,random_missing_pair,1.0,gate_hard_context_only,16,0.5449195894940851,1.0,0.29248939418526315,0.10244357945006254,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_6_Treg,context_and_perturbation_unseen,0.25,gate_hard_context_only,9,0.6610936529170212,0.6390157309529843,0.23229425930331996,0.11154354974568294,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_6_Treg,context_and_perturbation_unseen,0.5,gate_hard_context_only,9,0.16807316136320358,0.522370139160535,0.2279938249171317,0.11249543613642743,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_6_Treg,context_and_perturbation_unseen,0.75,gate_hard_context_only,9,0.11715583722580122,-0.26388181794791776,0.21996107501825085,0.11406859087919959,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_6_Treg,context_and_perturbation_unseen,1.0,gate_hard_context_only,9,0.32636268941473195,-0.005440048349980911,0.22217815198231702,0.1139740624148567,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_6_Treg,context_unseen_row,0.25,gate_hard_context_only,32,0.6092375366568915,0.40415723212787413,0.23948586613207576,0.11910394219566552,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_6_Treg,context_unseen_row,0.5,gate_hard_context_only,32,0.5707478005865102,0.677264654462475,0.2510163939461294,0.1156230517182614,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_6_Treg,context_unseen_row,0.75,gate_hard_context_only,32,0.6304985337243401,0.4298518336398118,0.23501737814434778,0.11601285405943994,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_6_Treg,context_unseen_row,1.0,gate_hard_context_only,32,0.5047653958944281,0.7320333880656984,0.2439734466638367,0.11182269333675547,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_6_Treg,perturbation_unseen_column,0.25,gate_hard_context_only,45,0.3714662475113928,0.6277147373823794,0.23394963645153902,0.09822290764768708,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_6_Treg,perturbation_unseen_column,0.5,gate_hard_context_only,45,0.2049102244085385,-0.02466545785471189,0.19870364978897245,0.10170254321816907,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_6_Treg,perturbation_unseen_column,0.75,gate_hard_context_only,45,0.1625041274371287,-0.06176961532761387,0.1967814597284393,0.10132054183139048,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_6_Treg,perturbation_unseen_column,1.0,gate_hard_context_only,45,0.1696981811851004,0.011868759790774315,0.20061935254623903,0.1002737367384751,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_6_Treg,random_missing_pair,0.25,gate_hard_context_only,16,0.5228282547848654,0.5742187396034724,0.2978210117614069,0.10900766673999063,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_6_Treg,random_missing_pair,0.5,gate_hard_context_only,16,0.7861391135685547,0.8026591458851327,0.31018524691521265,0.10938176373730346,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_6_Treg,random_missing_pair,0.75,gate_hard_context_only,16,0.6494509160627365,0.8804276241660081,0.30473392574177827,0.10741332321814112,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_6_Treg,random_missing_pair,1.0,gate_hard_context_only,16,0.5747987517425371,0.9804410827183467,0.3114089104798767,0.10367845456051172,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_1_Macrophage,context_and_perturbation_unseen,0.25,gate_soft_context_only,9,0.042018290340800894,0.5115982548411083,0.23439511253103615,0.12074079296427641,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_1_Macrophage,context_and_perturbation_unseen,0.5,gate_soft_context_only,9,0.24267994853915967,0.7339030841736449,0.241594945493433,0.1162902007488689,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_1_Macrophage,context_and_perturbation_unseen,0.75,gate_soft_context_only,9,0.2833333333333333,0.741534828192584,0.24144473159983398,0.11571225023188138,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_1_Macrophage,context_and_perturbation_unseen,1.0,gate_soft_context_only,9,0.49372817116587664,0.6462356685851438,0.23949075418548194,0.11572774331741555,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_1_Macrophage,context_unseen_row,0.25,gate_soft_context_only,32,0.7961876832844574,0.9686189516332694,0.27027154816062715,0.12571115147609382,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_1_Macrophage,context_unseen_row,0.5,gate_soft_context_only,32,0.751099706744868,0.9123402818217647,0.2702305831052999,0.12201834285730977,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_1_Macrophage,context_unseen_row,0.75,gate_soft_context_only,32,0.7965542521994134,0.704398298601203,0.2623767155782955,0.11980258936143545,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_1_Macrophage,context_unseen_row,1.0,gate_soft_context_only,32,0.8013196480938416,0.7194850023264225,0.26082496296526636,0.11810054641187745,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_1_Macrophage,perturbation_unseen_column,0.25,gate_soft_context_only,45,0.17856555016415426,0.027320033047034297,0.20051059615793787,0.10162465638302488,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_1_Macrophage,perturbation_unseen_column,0.5,gate_soft_context_only,45,-0.03043879325411185,-0.29607265552931467,0.1926044504154566,0.09751283836214182,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_1_Macrophage,perturbation_unseen_column,0.75,gate_soft_context_only,45,-0.07958625726512988,-0.23346106077811188,0.1946079252987723,0.0959894980464561,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_1_Macrophage,perturbation_unseen_column,1.0,gate_soft_context_only,45,0.0243757823837502,-0.16638241690274155,0.19651536335196917,0.09554033711289826,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_1_Macrophage,random_missing_pair,0.25,gate_soft_context_only,16,0.5901399684495234,0.7098261393609858,0.2793132031143618,0.10818385731965269,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_1_Macrophage,random_missing_pair,0.5,gate_soft_context_only,16,0.8205882352941177,0.8863036571990429,0.28492391131020073,0.1086677669509654,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_1_Macrophage,random_missing_pair,0.75,gate_soft_context_only,16,0.823529411764706,0.8835913327716121,0.2903705643535238,0.10506949495694373,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_1_Macrophage,random_missing_pair,1.0,gate_soft_context_only,16,0.7858721774365224,0.9291080778260646,0.2861843325996889,0.10218624918348813,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_2_MigDC,context_and_perturbation_unseen,0.25,gate_soft_context_only,9,-0.3,-0.35245483129957933,0.19025259230075975,0.12556513482361323,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_2_MigDC,context_and_perturbation_unseen,0.5,gate_soft_context_only,9,-0.06666666666666667,-0.14901156465968063,0.20911573965591906,0.12112251984087775,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_2_MigDC,context_and_perturbation_unseen,0.75,gate_soft_context_only,9,0.03347309635022892,-0.16000696009164794,0.20842393313104476,0.12151709630208322,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_2_MigDC,context_and_perturbation_unseen,1.0,gate_soft_context_only,9,-0.05882560647712125,-0.1716535386615249,0.20709110194278785,0.1213709286037765,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_2_MigDC,context_unseen_row,0.25,gate_soft_context_only,32,0.6777859237536656,0.5847791893167466,0.24758954698645844,0.11245934151716722,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_2_MigDC,context_unseen_row,0.5,gate_soft_context_only,32,0.5905425219941349,0.5869445448958525,0.24816298843670948,0.1110076025041965,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_2_MigDC,context_unseen_row,0.75,gate_soft_context_only,32,0.5868768328445747,0.6225135603478259,0.25137176176446885,0.1083510913495021,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_2_MigDC,context_unseen_row,1.0,gate_soft_context_only,32,0.6015395894428153,0.5391886036680917,0.24283011720646872,0.10702699603011002,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_2_MigDC,perturbation_unseen_column,0.25,gate_soft_context_only,45,-0.23386034255599472,-0.22462691924149178,0.17286548860674744,0.12049799608982685,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_2_MigDC,perturbation_unseen_column,0.5,gate_soft_context_only,45,-0.03254710793837934,-0.19181545498031385,0.17811772050373598,0.11839381647384999,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_2_MigDC,perturbation_unseen_column,0.75,gate_soft_context_only,45,0.25626667558946614,0.012015315283000481,0.20132591101378294,0.113450229467221,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_2_MigDC,perturbation_unseen_column,1.0,gate_soft_context_only,45,0.29797746951811394,-0.008578599797097455,0.19903722012881572,0.1130521107765615,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_2_MigDC,random_missing_pair,0.25,gate_soft_context_only,16,0.6470588235294118,0.08096855293253981,0.25739162213212885,0.1194720350988782,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_2_MigDC,random_missing_pair,0.5,gate_soft_context_only,16,0.7162876752483924,0.4685915008052305,0.29147222941202455,0.11240353790436325,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_2_MigDC,random_missing_pair,0.75,gate_soft_context_only,16,0.684326896082365,1.0000000000000004,0.3586024262343754,0.10059276888966057,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_2_MigDC,random_missing_pair,1.0,gate_soft_context_only,16,0.5911764705882353,1.0,0.34823636003868336,0.0993452732822628,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_3_T_cell_CD4,context_and_perturbation_unseen,0.25,gate_soft_context_only,9,-0.43333333333333335,-0.36549909854848456,0.19490207037435991,0.11929201045633069,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_3_T_cell_CD4,context_and_perturbation_unseen,0.5,gate_soft_context_only,9,-0.09999999999999999,-0.31368905136123226,0.19909681099088403,0.11898814694230501,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_3_T_cell_CD4,context_and_perturbation_unseen,0.75,gate_soft_context_only,9,0.6025157343041205,-0.14641969317195655,0.21201353920174845,0.11576222352189625,Cui_direct41
Cui_direct41,Cui_direct_context_holdout_3_T_cell_CD4,context_and_perturbation_unseen,1.0,gate_soft_context_only,9,0.5499999999999999,-0.13031559284799257,0.21306047590543112,0.11559230150516411,Cui_direct41
