fold_id,task_id,context,GEARS,scGPT,no_change,setting,dataset,GEARS_excess,scGPT_excess
Lara_exvivo_context_holdout_1_EBMP,GMP::Ehmt2,GMP,0.046256230775874,0.0630535954450816,0.05734980299040441,perturbation_unseen_column,Lara_exvivo,-0.01109357221453041,0.005703792454677191
Lara_exvivo_context_holdout_1_EBMP,GMP::Ezh2,GMP,0.1513017481164897,0.1474351245415751,0.1476161077342792,perturbation_unseen_column,Lara_exvivo,0.0036856403822105033,-0.00018098319270409835
Lara_exvivo_context_holdout_1_EBMP,GMP::Gltscr1,GMP,0.0748154960976135,0.063511704481358,0.05960701780314165,perturbation_unseen_column,Lara_exvivo,0.015208478294471847,0.0039046866782163486
Lara_exvivo_context_holdout_1_EBMP,GMP::Kdm6a,GMP,0.1594096640195878,0.1456713196388788,0.14502919084450963,perturbation_unseen_column,Lara_exvivo,0.014380473175078179,0.0006421287943691734
Lara_exvivo_context_holdout_1_EBMP,GMP::Mbd2,GMP,0.1009601987341538,0.0756049949002791,0.0691697883422482,perturbation_unseen_column,Lara_exvivo,0.031790410391905596,0.006435206558030898
Lara_exvivo_context_holdout_1_EBMP,GMP::Men1,GMP,0.0830329432928908,0.0975417481963795,0.09282950192612296,random_missing_pair,Lara_exvivo,-0.009796558633232158,0.004712246270256529
Lara_exvivo_context_holdout_1_EBMP,GMP::Rcor1,GMP,0.0873014124295671,0.0825306335327943,0.07336285137710198,perturbation_unseen_column,Lara_exvivo,0.013938561052465118,0.00916778215569232
Lara_exvivo_context_holdout_1_EBMP,GMP::Setdb1,GMP,0.0768813777972094,0.0886234167613119,0.08127457521263656,random_missing_pair,Lara_exvivo,-0.004393197415427166,0.007348841548675336
Lara_exvivo_context_holdout_1_EBMP,GMP::Smarcd1,GMP,0.1028714274225489,0.1027386156233424,0.09903860221478372,perturbation_unseen_column,Lara_exvivo,0.003832825207765178,0.003700013408558675
Lara_exvivo_context_holdout_1_EBMP,GMP::Smc2,GMP,0.0698826271736072,0.0766610320996659,0.07498193373276045,random_missing_pair,Lara_exvivo,-0.005099306559153249,0.0016790983669054543
