dataset,setting,train_fraction,score,budget,n_batches,spearman,review_utility
Cui_direct41,random_missing_pair,1,magnitude,0.29999999999999999,6,0.57107843137254899,0.84104708642358206
Cui_direct41,random_missing_pair,1,safeconf,0.050000000000000003,6,0.62745098039215685,0.88724839281632484
Cui_direct41,random_missing_pair,1,safeconf,0.10000000000000001,6,0.62745098039215685,0.8570107021118325
Cui_direct41,random_missing_pair,1,safeconf,0.20000000000000001,6,0.62745098039215685,0.92632713868850658
Cui_direct41,random_missing_pair,1,safeconf,0.29999999999999999,6,0.62745098039215685,0.79931030984973406
Cui_direct41,random_missing_pair,1,safeconf_m,0.050000000000000003,6,0.57684324191469416,0.59964917035420706
Cui_direct41,random_missing_pair,1,safeconf_m,0.10000000000000001,6,0.57684324191469416,0.74464154943032568
Cui_direct41,random_missing_pair,1,safeconf_m,0.20000000000000001,6,0.57684324191469416,0.89477253601570561
Cui_direct41,random_missing_pair,1,safeconf_m,0.29999999999999999,6,0.57684324191469416,0.84711284172689127
Frangieh,context_and_perturbation_unseen,0.25,disagreement,0.050000000000000003,3,0.32102335928809783,0.15372157284975133
Frangieh,context_and_perturbation_unseen,0.25,disagreement,0.10000000000000001,3,0.32102335928809783,0.12532087070351403
Frangieh,context_and_perturbation_unseen,0.25,disagreement,0.20000000000000001,3,0.32102335928809783,0.054426564850143022
Frangieh,context_and_perturbation_unseen,0.25,disagreement,0.29999999999999999,3,0.32102335928809783,0.12434728223870607
Frangieh,context_and_perturbation_unseen,0.25,magnitude,0.050000000000000003,3,0.33807934742306261,0.14690955017652527
Frangieh,context_and_perturbation_unseen,0.25,magnitude,0.10000000000000001,3,0.33807934742306261,0.17822203267413905
Frangieh,context_and_perturbation_unseen,0.25,magnitude,0.20000000000000001,3,0.33807934742306261,0.19301009888159071
Frangieh,context_and_perturbation_unseen,0.25,magnitude,0.29999999999999999,3,0.33807934742306261,0.12742537969222925
Frangieh,context_and_perturbation_unseen,0.25,safeconf,0.050000000000000003,3,0.31271783463107156,0.15372157284975133
Frangieh,context_and_perturbation_unseen,0.25,safeconf,0.10000000000000001,3,0.31271783463107156,0.12532087070351403
Frangieh,context_and_perturbation_unseen,0.25,safeconf,0.20000000000000001,3,0.31271783463107156,0.16507367702720124
Frangieh,context_and_perturbation_unseen,0.25,safeconf,0.29999999999999999,3,0.31271783463107156,0.14276734399733171
Frangieh,context_and_perturbation_unseen,0.25,safeconf_m,0.050000000000000003,3,0.32619372079155567,0.14808320253293572
Frangieh,context_and_perturbation_unseen,0.25,safeconf_m,0.10000000000000001,3,0.32619372079155567,0.17931018635335616
Frangieh,context_and_perturbation_unseen,0.25,safeconf_m,0.20000000000000001,3,0.32619372079155567,0.1843349834174699
Frangieh,context_and_perturbation_unseen,0.25,safeconf_m,0.29999999999999999,3,0.32619372079155567,0.11187392167408512
Frangieh,context_and_perturbation_unseen,0.5,disagreement,0.050000000000000003,3,0.31968854282536152,0.16832099530367237
Frangieh,context_and_perturbation_unseen,0.5,disagreement,0.10000000000000001,3,0.31968854282536152,0.1451503032385256
Frangieh,context_and_perturbation_unseen,0.5,disagreement,0.20000000000000001,3,0.31968854282536152,0.12386635662215444
Frangieh,context_and_perturbation_unseen,0.5,disagreement,0.29999999999999999,3,0.31968854282536152,0.012090821792532798
Frangieh,context_and_perturbation_unseen,0.5,magnitude,0.050000000000000003,3,0.3496477567667779,0.1781309772298745
Frangieh,context_and_perturbation_unseen,0.5,magnitude,0.10000000000000001,3,0.3496477567667779,0.13091251434893542
Frangieh,context_and_perturbation_unseen,0.5,magnitude,0.20000000000000001,3,0.3496477567667779,0.089893612599851791
Frangieh,context_and_perturbation_unseen,0.5,magnitude,0.29999999999999999,3,0.3496477567667779,0.50834160356444269
Frangieh,context_and_perturbation_unseen,0.5,safeconf,0.050000000000000003,3,0.36329254727474974,0.18109999729568849
Frangieh,context_and_perturbation_unseen,0.5,safeconf,0.10000000000000001,3,0.36329254727474974,0.16926379072943476
Frangieh,context_and_perturbation_unseen,0.5,safeconf,0.20000000000000001,3,0.36329254727474974,0.10974698952262833
Frangieh,context_and_perturbation_unseen,0.5,safeconf,0.29999999999999999,3,0.36329254727474974,0.17842251062115355
Frangieh,context_and_perturbation_unseen,0.5,safeconf_m,0.050000000000000003,3,0.35478986268533647,0.1781309772298745
Frangieh,context_and_perturbation_unseen,0.5,safeconf_m,0.10000000000000001,3,0.35478986268533647,0.13091251434893542
Frangieh,context_and_perturbation_unseen,0.5,safeconf_m,0.20000000000000001,3,0.35478986268533647,0.089893612599851791
Frangieh,context_and_perturbation_unseen,0.5,safeconf_m,0.29999999999999999,3,0.35478986268533647,0.50834160356444225
Frangieh,context_and_perturbation_unseen,0.75,disagreement,0.050000000000000003,3,0.4030404152762328,0.33306664884820442
Frangieh,context_and_perturbation_unseen,0.75,disagreement,0.10000000000000001,3,0.4030404152762328,0.34339956543518096
Frangieh,context_and_perturbation_unseen,0.75,disagreement,0.20000000000000001,3,0.4030404152762328,0.27422350754611241
Frangieh,context_and_perturbation_unseen,0.75,disagreement,0.29999999999999999,3,0.4030404152762328,0.22296667150675542
Frangieh,context_and_perturbation_unseen,0.75,magnitude,0.050000000000000003,3,0.32873563218390806,0.2728086752552954
Frangieh,context_and_perturbation_unseen,0.75,magnitude,0.10000000000000001,3,0.32873563218390806,0.27320998187395001
Frangieh,context_and_perturbation_unseen,0.75,magnitude,0.20000000000000001,3,0.32873563218390806,0.23318181120519041
Frangieh,context_and_perturbation_unseen,0.75,magnitude,0.29999999999999999,3,0.32873563218390806,0.23471836516635283
Frangieh,context_and_perturbation_unseen,0.75,safeconf,0.050000000000000003,3,0.39369670003707818,0.34233973177715199
Frangieh,context_and_perturbation_unseen,0.75,safeconf,0.10000000000000001,3,0.39369670003707818,0.27320998187395001
Frangieh,context_and_perturbation_unseen,0.75,safeconf,0.20000000000000001,3,0.39369670003707818,0.2853776814392836
Frangieh,context_and_perturbation_unseen,0.75,safeconf,0.29999999999999999,3,0.39369670003707818,0.25168959989417994
Frangieh,context_and_perturbation_unseen,0.75,safeconf_m,0.050000000000000003,3,0.33511809645783641,0.2728086752552954
Frangieh,context_and_perturbation_unseen,0.75,safeconf_m,0.10000000000000001,3,0.33511809645783641,0.27320998187395001
Frangieh,context_and_perturbation_unseen,0.75,safeconf_m,0.20000000000000001,3,0.33511809645783641,0.23318181120519041
Frangieh,context_and_perturbation_unseen,0.75,safeconf_m,0.29999999999999999,3,0.33511809645783641,0.26587267182541002
Frangieh,context_and_perturbation_unseen,1,disagreement,0.050000000000000003,3,0.41757508342602884,0.26298054813475663
Frangieh,context_and_perturbation_unseen,1,disagreement,0.10000000000000001,3,0.41757508342602884,0.26858595288440806
Frangieh,context_and_perturbation_unseen,1,disagreement,0.20000000000000001,3,0.41757508342602884,0.25943387768764409
Frangieh,context_and_perturbation_unseen,1,disagreement,0.29999999999999999,3,0.41757508342602884,0.33826360370139241
Frangieh,context_and_perturbation_unseen,1,magnitude,0.050000000000000003,3,0.41683351872450869,0.29612802069562177
Frangieh,context_and_perturbation_unseen,1,magnitude,0.10000000000000001,3,0.41683351872450869,0.24551420128510673
Frangieh,context_and_perturbation_unseen,1,magnitude,0.20000000000000001,3,0.41683351872450869,0.30344812755936373
Frangieh,context_and_perturbation_unseen,1,magnitude,0.29999999999999999,3,0.41683351872450869,0.50250410928974965
Frangieh,context_and_perturbation_unseen,1,safeconf,0.050000000000000003,3,0.42009640341119764,0.29612802069562177
Frangieh,context_and_perturbation_unseen,1,safeconf,0.10000000000000001,3,0.42009640341119764,0.26967293057241121
Frangieh,context_and_perturbation_unseen,1,safeconf,0.20000000000000001,3,0.42009640341119764,0.32707976671330824
Frangieh,context_and_perturbation_unseen,1,safeconf,0.29999999999999999,3,0.42009640341119764,0.50104015298335036
Frangieh,context_and_perturbation_unseen,1,safeconf_m,0.050000000000000003,3,0.41435141995090968,0.29612802069562177
Frangieh,context_and_perturbation_unseen,1,safeconf_m,0.10000000000000001,3,0.41435141995090968,0.24551420128510673
Frangieh,context_and_perturbation_unseen,1,safeconf_m,0.20000000000000001,3,0.41435141995090968,0.30344812755936373
Frangieh,context_and_perturbation_unseen,1,safeconf_m,0.29999999999999999,3,0.41435141995090968,0.50250410928974965
Frangieh,context_unseen_row,0.25,disagreement,0.050000000000000003,3,0.61707368043945543,0.66224048603519114
Frangieh,context_unseen_row,0.25,disagreement,0.10000000000000001,3,0.61707368043945543,0.62708244346714725
Frangieh,context_unseen_row,0.25,disagreement,0.20000000000000001,3,0.61707368043945543,0.60896387997479751
Frangieh,context_unseen_row,0.25,disagreement,0.29999999999999999,3,0.61707368043945543,0.52912081767196084
Frangieh,context_unseen_row,0.25,magnitude,0.050000000000000003,3,0.59030232465568033,0.67825266466795464
Frangieh,context_unseen_row,0.25,magnitude,0.10000000000000001,3,0.59030232465568033,0.59768158526431492
Frangieh,context_unseen_row,0.25,magnitude,0.20000000000000001,3,0.59030232465568033,0.60379925440307736
Frangieh,context_unseen_row,0.25,magnitude,0.29999999999999999,3,0.59030232465568033,0.53679283621783414
Frangieh,context_unseen_row,0.25,safeconf,0.050000000000000003,3,0.62223350051747472,0.68035768941132402
Frangieh,context_unseen_row,0.25,safeconf,0.10000000000000001,3,0.62223350051747472,0.62006288265299458
Frangieh,context_unseen_row,0.25,safeconf,0.20000000000000001,3,0.62223350051747472,0.60148434113109162
Frangieh,context_unseen_row,0.25,safeconf,0.29999999999999999,3,0.62223350051747472,0.53201425544876757
Frangieh,context_unseen_row,0.25,safeconf_m,0.050000000000000003,3,0.5964116172100864,0.67825266466795464
Frangieh,context_unseen_row,0.25,safeconf_m,0.10000000000000001,3,0.5964116172100864,0.60184591122539344
Frangieh,context_unseen_row,0.25,safeconf_m,0.20000000000000001,3,0.5964116172100864,0.60379925440307736
Frangieh,context_unseen_row,0.25,safeconf_m,0.29999999999999999,3,0.5964116172100864,0.53611527264478231
Frangieh,context_unseen_row,0.5,disagreement,0.050000000000000003,3,0.65788153809410088,0.69004484779022324
Frangieh,context_unseen_row,0.5,disagreement,0.10000000000000001,3,0.65788153809410088,0.71632522444618107
Frangieh,context_unseen_row,0.5,disagreement,0.20000000000000001,3,0.65788153809410088,0.68490038154565802
Frangieh,context_unseen_row,0.5,disagreement,0.29999999999999999,3,0.65788153809410088,0.68068841666678315
Frangieh,context_unseen_row,0.5,magnitude,0.050000000000000003,3,0.67437405461348632,0.69745333561287814
Frangieh,context_unseen_row,0.5,magnitude,0.10000000000000001,3,0.67437405461348632,0.73968748966587228
Frangieh,context_unseen_row,0.5,magnitude,0.20000000000000001,3,0.67437405461348632,0.7518358409567294
Frangieh,context_unseen_row,0.5,magnitude,0.29999999999999999,3,0.67437405461348632,0.71181033884357969
Frangieh,context_unseen_row,0.5,safeconf,0.050000000000000003,3,0.6756747074277526,0.69745333561287814
Frangieh,context_unseen_row,0.5,safeconf,0.10000000000000001,3,0.6756747074277526,0.70787116806022643
Frangieh,context_unseen_row,0.5,safeconf,0.20000000000000001,3,0.6756747074277526,0.73831869281090301
Frangieh,context_unseen_row,0.5,safeconf,0.29999999999999999,3,0.6756747074277526,0.70435727693934425
Frangieh,context_unseen_row,0.5,safeconf_m,0.050000000000000003,3,0.67577508648845053,0.69745333561287814
Frangieh,context_unseen_row,0.5,safeconf_m,0.10000000000000001,3,0.67577508648845053,0.72314014176978592
Frangieh,context_unseen_row,0.5,safeconf_m,0.20000000000000001,3,0.67577508648845053,0.753416194639971
Frangieh,context_unseen_row,0.5,safeconf_m,0.29999999999999999,3,0.67577508648845053,0.7133859157303003
Frangieh,context_unseen_row,0.75,disagreement,0.050000000000000003,3,0.74032023724225782,0.68737585121868872
Frangieh,context_unseen_row,0.75,disagreement,0.10000000000000001,3,0.74032023724225782,0.68381215846055321
Frangieh,context_unseen_row,0.75,disagreement,0.20000000000000001,3,0.74032023724225782,0.69419467830440507
Frangieh,context_unseen_row,0.75,disagreement,0.29999999999999999,3,0.74032023724225782,0.79141313377541467
Frangieh,context_unseen_row,0.75,magnitude,0.050000000000000003,3,0.76415293368362391,0.67179770204021538
Frangieh,context_unseen_row,0.75,magnitude,0.10000000000000001,3,0.76415293368362391,0.67900109554711607
Frangieh,context_unseen_row,0.75,magnitude,0.20000000000000001,3,0.76415293368362391,0.80697291677149707
Frangieh,context_unseen_row,0.75,magnitude,0.29999999999999999,3,0.76415293368362391,0.79615744488741136
Frangieh,context_unseen_row,0.75,safeconf,0.050000000000000003,3,0.79926558395032254,0.68513759037614241
Frangieh,context_unseen_row,0.75,safeconf,0.10000000000000001,3,0.79926558395032254,0.68424839309274077
Frangieh,context_unseen_row,0.75,safeconf,0.20000000000000001,3,0.79926558395032254,0.799595453452978
Frangieh,context_unseen_row,0.75,safeconf,0.29999999999999999,3,0.79926558395032254,0.79036269989094432
Frangieh,context_unseen_row,0.75,safeconf_m,0.050000000000000003,3,0.77648622841390846,0.67179770204021538
Frangieh,context_unseen_row,0.75,safeconf_m,0.10000000000000001,3,0.77648622841390846,0.67900109554711641
Frangieh,context_unseen_row,0.75,safeconf_m,0.20000000000000001,3,0.77648622841390846,0.80697291677149707
Frangieh,context_unseen_row,0.75,safeconf_m,0.29999999999999999,3,0.77648622841390846,0.79104210679234432
Frangieh,context_unseen_row,1,disagreement,0.050000000000000003,3,0.78041756229599557,0.7004594187417158
Frangieh,context_unseen_row,1,disagreement,0.10000000000000001,3,0.78041756229599557,0.70552098835492894
Frangieh,context_unseen_row,1,disagreement,0.20000000000000001,3,0.78041756229599557,0.69940567374185658
Frangieh,context_unseen_row,1,disagreement,0.29999999999999999,3,0.78041756229599557,0.75381059331778488
Frangieh,context_unseen_row,1,magnitude,0.050000000000000003,3,0.80597285247989825,0.72866907927881963
Frangieh,context_unseen_row,1,magnitude,0.10000000000000001,3,0.80597285247989825,0.78089475378068673
Frangieh,context_unseen_row,1,magnitude,0.20000000000000001,3,0.80597285247989825,0.79854099171006554
Frangieh,context_unseen_row,1,magnitude,0.29999999999999999,3,0.80597285247989825,0.80281095683686121
Frangieh,context_unseen_row,1,safeconf,0.050000000000000003,3,0.80947874373059481,0.72923147937219268
Frangieh,context_unseen_row,1,safeconf,0.10000000000000001,3,0.80947874373059481,0.78216115785329376
Frangieh,context_unseen_row,1,safeconf,0.20000000000000001,3,0.80947874373059481,0.79404799270277493
Frangieh,context_unseen_row,1,safeconf,0.29999999999999999,3,0.80947874373059481,0.78412895198939525
Frangieh,context_unseen_row,1,safeconf_m,0.050000000000000003,3,0.80844063257001542,0.72866907927881963
Frangieh,context_unseen_row,1,safeconf_m,0.10000000000000001,3,0.80844063257001542,0.77465781932530209
Frangieh,context_unseen_row,1,safeconf_m,0.20000000000000001,3,0.80844063257001542,0.7920796592626419
Frangieh,context_unseen_row,1,safeconf_m,0.29999999999999999,3,0.80844063257001542,0.7931460069002968
Frangieh,perturbation_unseen_column,0.25,disagreement,0.050000000000000003,3,0.13072149671204966,0.13710775881929438
Frangieh,perturbation_unseen_column,0.25,disagreement,0.10000000000000001,3,0.13072149671204966,0.083450907631588897
Frangieh,perturbation_unseen_column,0.25,disagreement,0.20000000000000001,3,0.13072149671204966,0.154307553691368
Frangieh,perturbation_unseen_column,0.25,disagreement,0.29999999999999999,3,0.13072149671204966,0.16825418565551029
Frangieh,perturbation_unseen_column,0.25,magnitude,0.050000000000000003,3,0.48583865888672789,0.24367484207437187
Frangieh,perturbation_unseen_column,0.25,magnitude,0.10000000000000001,3,0.48583865888672789,0.23020019348472934
Frangieh,perturbation_unseen_column,0.25,magnitude,0.20000000000000001,3,0.48583865888672789,0.27728869009588814
Frangieh,perturbation_unseen_column,0.25,magnitude,0.29999999999999999,3,0.48583865888672789,0.38806452402399549
Frangieh,perturbation_unseen_column,0.25,safeconf,0.050000000000000003,3,0.38005001389274806,0.24717483412211397
Frangieh,perturbation_unseen_column,0.25,safeconf,0.10000000000000001,3,0.38005001389274806,0.25236997779881126
Frangieh,perturbation_unseen_column,0.25,safeconf,0.20000000000000001,3,0.38005001389274806,0.22546202924466985
Frangieh,perturbation_unseen_column,0.25,safeconf,0.29999999999999999,3,0.38005001389274806,0.34330121044936379
Frangieh,perturbation_unseen_column,0.25,safeconf_m,0.050000000000000003,3,0.49867359981688208,0.24367484207437187
Frangieh,perturbation_unseen_column,0.25,safeconf_m,0.10000000000000001,3,0.49867359981688208,0.2302001934847295
Frangieh,perturbation_unseen_column,0.25,safeconf_m,0.20000000000000001,3,0.49867359981688208,0.29765281669546056
Frangieh,perturbation_unseen_column,0.25,safeconf_m,0.29999999999999999,3,0.49867359981688208,0.40561386782025294
Frangieh,perturbation_unseen_column,0.5,disagreement,0.050000000000000003,3,0.28702417338149488,0.19684317800908321
Frangieh,perturbation_unseen_column,0.5,disagreement,0.10000000000000001,3,0.28702417338149488,0.19228668505115407
Frangieh,perturbation_unseen_column,0.5,disagreement,0.20000000000000001,3,0.28702417338149488,0.17059504532681488
Frangieh,perturbation_unseen_column,0.5,disagreement,0.29999999999999999,3,0.28702417338149488,0.13799377630570064
Frangieh,perturbation_unseen_column,0.5,magnitude,0.050000000000000003,3,0.38818190238029082,0.22802863860645886
Frangieh,perturbation_unseen_column,0.5,magnitude,0.10000000000000001,3,0.38818190238029082,0.22823869039585146
Frangieh,perturbation_unseen_column,0.5,magnitude,0.20000000000000001,3,0.38818190238029082,0.21494432822607137
Frangieh,perturbation_unseen_column,0.5,magnitude,0.29999999999999999,3,0.38818190238029082,0.32912691487946216
Frangieh,perturbation_unseen_column,0.5,safeconf,0.050000000000000003,3,0.47339075669167369,0.24921154516241861
Frangieh,perturbation_unseen_column,0.5,safeconf,0.10000000000000001,3,0.47339075669167369,0.2999126492135189
Frangieh,perturbation_unseen_column,0.5,safeconf,0.20000000000000001,3,0.47339075669167369,0.32498779233439029
Frangieh,perturbation_unseen_column,0.5,safeconf,0.29999999999999999,3,0.47339075669167369,0.27140903146485501
Frangieh,perturbation_unseen_column,0.5,safeconf_m,0.050000000000000003,3,0.40571353645761093,0.2013923139259686
Frangieh,perturbation_unseen_column,0.5,safeconf_m,0.10000000000000001,3,0.40571353645761093,0.24337145978302399
Frangieh,perturbation_unseen_column,0.5,safeconf_m,0.20000000000000001,3,0.40571353645761093,0.22808651914613123
Frangieh,perturbation_unseen_column,0.5,safeconf_m,0.29999999999999999,3,0.40571353645761093,0.29980406421608907
Frangieh,perturbation_unseen_column,0.75,disagreement,0.050000000000000003,3,0.31710660368620919,0.37801527852389932
Frangieh,perturbation_unseen_column,0.75,disagreement,0.10000000000000001,3,0.31710660368620919,0.28728666756723231
Frangieh,perturbation_unseen_column,0.75,disagreement,0.20000000000000001,3,0.31710660368620919,0.2764482093554359
Frangieh,perturbation_unseen_column,0.75,disagreement,0.29999999999999999,3,0.31710660368620919,0.39577912638744106
Frangieh,perturbation_unseen_column,0.75,magnitude,0.050000000000000003,3,0.42345095859961107,0.21853871242582668
Frangieh,perturbation_unseen_column,0.75,magnitude,0.10000000000000001,3,0.42345095859961107,0.27754419904153621
Frangieh,perturbation_unseen_column,0.75,magnitude,0.20000000000000001,3,0.42345095859961107,0.25204623700299461
Frangieh,perturbation_unseen_column,0.75,magnitude,0.29999999999999999,3,0.42345095859961107,0.46022636239997888
Frangieh,perturbation_unseen_column,0.75,safeconf,0.050000000000000003,3,0.49061776419375763,0.25166824284616174
Frangieh,perturbation_unseen_column,0.75,safeconf,0.10000000000000001,3,0.49061776419375763,0.32142517425631495
Frangieh,perturbation_unseen_column,0.75,safeconf,0.20000000000000001,3,0.49061776419375763,0.37607929408178564
Frangieh,perturbation_unseen_column,0.75,safeconf,0.29999999999999999,3,0.49061776419375763,0.59985738466402228
Frangieh,perturbation_unseen_column,0.75,safeconf_m,0.050000000000000003,3,0.43298853677417504,0.21853871242582668
Frangieh,perturbation_unseen_column,0.75,safeconf_m,0.10000000000000001,3,0.43298853677417504,0.27754419904153621
Frangieh,perturbation_unseen_column,0.75,safeconf_m,0.20000000000000001,3,0.43298853677417504,0.25568395522158621
Frangieh,perturbation_unseen_column,0.75,safeconf_m,0.29999999999999999,3,0.43298853677417504,0.45541855633139994
Frangieh,perturbation_unseen_column,1,disagreement,0.050000000000000003,3,0.20068537556728724,0.35920225989212934
Frangieh,perturbation_unseen_column,1,disagreement,0.10000000000000001,3,0.20068537556728724,0.2939629310723102
Frangieh,perturbation_unseen_column,1,disagreement,0.20000000000000001,3,0.20068537556728724,0.28691945058553442
Frangieh,perturbation_unseen_column,1,disagreement,0.29999999999999999,3,0.20068537556728724,0.34804184251122794
Frangieh,perturbation_unseen_column,1,magnitude,0.050000000000000003,3,0.51090117625266285,0.34282725199993974
Frangieh,perturbation_unseen_column,1,magnitude,0.10000000000000001,3,0.51090117625266285,0.44844092950435605
Frangieh,perturbation_unseen_column,1,magnitude,0.20000000000000001,3,0.51090117625266285,0.47908528524433552
Frangieh,perturbation_unseen_column,1,magnitude,0.29999999999999999,3,0.51090117625266285,0.54650761852026331
Frangieh,perturbation_unseen_column,1,safeconf,0.050000000000000003,3,0.54591090117625274,0.47662244490069466
Frangieh,perturbation_unseen_column,1,safeconf,0.10000000000000001,3,0.54591090117625274,0.54984735125072215
Frangieh,perturbation_unseen_column,1,safeconf,0.20000000000000001,3,0.54591090117625274,0.57983720092705615
Frangieh,perturbation_unseen_column,1,safeconf,0.29999999999999999,3,0.54591090117625274,0.58986962008179822
Frangieh,perturbation_unseen_column,1,safeconf_m,0.050000000000000003,3,0.51985625149808679,0.34282725199993974
Frangieh,perturbation_unseen_column,1,safeconf_m,0.10000000000000001,3,0.51985625149808679,0.44844092950435605
Frangieh,perturbation_unseen_column,1,safeconf_m,0.20000000000000001,3,0.51985625149808679,0.47908528524433552
Frangieh,perturbation_unseen_column,1,safeconf_m,0.29999999999999999,3,0.51985625149808679,0.56631775555985675
Frangieh,random_missing_pair,0.25,disagreement,0.050000000000000003,3,0.35261401557285871,0.42620407212254213
Frangieh,random_missing_pair,0.25,disagreement,0.10000000000000001,3,0.35261401557285871,0.44194371635365126
Frangieh,random_missing_pair,0.25,disagreement,0.20000000000000001,3,0.35261401557285871,0.35717948214135875
Frangieh,random_missing_pair,0.25,disagreement,0.29999999999999999,3,0.35261401557285871,0.26787906758179764
Frangieh,random_missing_pair,0.25,magnitude,0.050000000000000003,3,0.47556544308490917,0.50126661051053378
Frangieh,random_missing_pair,0.25,magnitude,0.10000000000000001,3,0.47556544308490917,0.45936022067911181
Frangieh,random_missing_pair,0.25,magnitude,0.20000000000000001,3,0.47556544308490917,0.37355861063803159
Frangieh,random_missing_pair,0.25,magnitude,0.29999999999999999,3,0.47556544308490917,0.39927985940393579
Frangieh,random_missing_pair,0.25,safeconf,0.050000000000000003,3,0.42009640341119764,0.42620407212254213
Frangieh,random_missing_pair,0.25,safeconf,0.10000000000000001,3,0.42009640341119764,0.48231306329648077
Frangieh,random_missing_pair,0.25,safeconf,0.20000000000000001,3,0.42009640341119764,0.48417689595149388
Frangieh,random_missing_pair,0.25,safeconf,0.29999999999999999,3,0.42009640341119764,0.36837699224983167
Frangieh,random_missing_pair,0.25,safeconf_m,0.050000000000000003,3,0.48899570231854023,0.50126661051053378
Frangieh,random_missing_pair,0.25,safeconf_m,0.10000000000000001,3,0.48899570231854023,0.45936022067911181
Frangieh,random_missing_pair,0.25,safeconf_m,0.20000000000000001,3,0.48899570231854023,0.41978347135095856
Frangieh,random_missing_pair,0.25,safeconf_m,0.29999999999999999,3,0.48899570231854023,0.38175608447313492
Frangieh,random_missing_pair,0.5,disagreement,0.050000000000000003,3,0.63752317389692248,0.81997073872971604
Frangieh,random_missing_pair,0.5,disagreement,0.10000000000000001,3,0.63752317389692248,0.76346815891454345
Frangieh,random_missing_pair,0.5,disagreement,0.20000000000000001,3,0.63752317389692248,0.74958469411059403
Frangieh,random_missing_pair,0.5,disagreement,0.29999999999999999,3,0.63752317389692248,0.70976504826330145
Frangieh,random_missing_pair,0.5,magnitude,0.050000000000000003,3,0.6747497219132369,0.83964412054694237
Frangieh,random_missing_pair,0.5,magnitude,0.10000000000000001,3,0.6747497219132369,0.81038692146182056
Frangieh,random_missing_pair,0.5,magnitude,0.20000000000000001,3,0.6747497219132369,0.74221280950359059
Frangieh,random_missing_pair,0.5,magnitude,0.29999999999999999,3,0.6747497219132369,0.70463137685406763
Frangieh,random_missing_pair,0.5,safeconf,0.050000000000000003,3,0.70545050055617342,0.83964412054694237
Frangieh,random_missing_pair,0.5,safeconf,0.10000000000000001,3,0.70545050055617342,0.76536779611991956
Frangieh,random_missing_pair,0.5,safeconf,0.20000000000000001,3,0.70545050055617342,0.74958469411059381
Frangieh,random_missing_pair,0.5,safeconf,0.29999999999999999,3,0.70545050055617342,0.70976504826330145
Frangieh,random_missing_pair,0.5,safeconf_m,0.050000000000000003,3,0.68211819475343771,0.83964412054694237
Frangieh,random_missing_pair,0.5,safeconf_m,0.10000000000000001,3,0.68211819475343771,0.81038692146182056
Frangieh,random_missing_pair,0.5,safeconf_m,0.20000000000000001,3,0.68211819475343771,0.74221280950359059
Frangieh,random_missing_pair,0.5,safeconf_m,0.29999999999999999,3,0.68211819475343771,0.70463137685406751
Frangieh,random_missing_pair,0.75,disagreement,0.050000000000000003,3,0.77278457545420831,0.81340264283530306
Frangieh,random_missing_pair,0.75,disagreement,0.10000000000000001,3,0.77278457545420831,0.76732305309050286
Frangieh,random_missing_pair,0.75,disagreement,0.20000000000000001,3,0.77278457545420831,0.72911962937578512
Frangieh,random_missing_pair,0.75,disagreement,0.29999999999999999,3,0.77278457545420831,0.74076491525745647
Frangieh,random_missing_pair,0.75,magnitude,0.050000000000000003,3,0.75276232851316272,0.81226891841844762
Frangieh,random_missing_pair,0.75,magnitude,0.10000000000000001,3,0.75276232851316272,0.76973769781721701
Frangieh,random_missing_pair,0.75,magnitude,0.20000000000000001,3,0.75276232851316272,0.74833192240322033
Frangieh,random_missing_pair,0.75,magnitude,0.29999999999999999,3,0.75276232851316272,0.77949027202132271
Frangieh,random_missing_pair,0.75,safeconf,0.050000000000000003,3,0.69981460882461999,0.81226891841844762
Frangieh,random_missing_pair,0.75,safeconf,0.10000000000000001,3,0.69981460882461999,0.76973769781721701
Frangieh,random_missing_pair,0.75,safeconf,0.20000000000000001,3,0.69981460882461999,0.73096450768232568
Frangieh,random_missing_pair,0.75,safeconf,0.29999999999999999,3,0.69981460882461999,0.78195912956266378
Frangieh,random_missing_pair,0.75,safeconf_m,0.050000000000000003,3,0.74780564895238444,0.81226891841844762
Frangieh,random_missing_pair,0.75,safeconf_m,0.10000000000000001,3,0.74780564895238444,0.76973769781721701
Frangieh,random_missing_pair,0.75,safeconf_m,0.20000000000000001,3,0.74780564895238444,0.74833192240322033
Frangieh,random_missing_pair,0.75,safeconf_m,0.29999999999999999,3,0.74780564895238444,0.77949027202132271
Frangieh,random_missing_pair,1,disagreement,0.050000000000000003,3,0.67994067482387832,0.8330445313528575
Frangieh,random_missing_pair,1,disagreement,0.10000000000000001,3,0.67994067482387832,0.82474271666985288
Frangieh,random_missing_pair,1,disagreement,0.20000000000000001,3,0.67994067482387832,0.84806433782247026
Frangieh,random_missing_pair,1,disagreement,0.29999999999999999,3,0.67994067482387832,0.7755817347995122
Frangieh,random_missing_pair,1,magnitude,0.050000000000000003,3,0.70381905821282897,0.87124549916147798
Frangieh,random_missing_pair,1,magnitude,0.10000000000000001,3,0.70381905821282897,0.9549954521856755
Frangieh,random_missing_pair,1,magnitude,0.20000000000000001,3,0.70381905821282897,0.85078116877156384
Frangieh,random_missing_pair,1,magnitude,0.29999999999999999,3,0.70381905821282897,0.8348327157186729
Frangieh,random_missing_pair,1,safeconf,0.050000000000000003,3,0.68439006303299965,0.87124549916147798
