dataset,fold_id,score,budget,n_tasks,spearman,review_utility
Liang,Liang_context_holdout_7_EM2_1,safeconf,0.20000000000000001,68,0.2782379661793335,-0.21611515485189145
Liang,Liang_context_holdout_7_EM2_1,safeconf,0.29999999999999999,68,0.2782379661793335,0.0031622264925057846
Liang,Liang_context_holdout_7_EM2_1,disagreement,0.050000000000000003,68,-0.081765087605450995,-0.019475102469325434
Liang,Liang_context_holdout_7_EM2_1,disagreement,0.10000000000000001,68,-0.081765087605450995,-0.18563786933980633
Liang,Liang_context_holdout_7_EM2_1,disagreement,0.20000000000000001,68,-0.081765087605450995,-0.074946550578985693
Liang,Liang_context_holdout_7_EM2_1,disagreement,0.29999999999999999,68,-0.081765087605450995,-0.16161954592219871
Liang,Liang_context_holdout_7_EM2_1,safeconf_m,0.050000000000000003,68,0.02273334612466887,-0.019475102469325434
Liang,Liang_context_holdout_7_EM2_1,safeconf_m,0.10000000000000001,68,0.02273334612466887,-0.22450612790330621
Liang,Liang_context_holdout_7_EM2_1,safeconf_m,0.20000000000000001,68,0.02273334612466887,-0.31429318489847835
Liang,Liang_context_holdout_7_EM2_1,safeconf_m,0.29999999999999999,68,0.02273334612466887,-0.21919771904117763
Liang,Liang_context_holdout_8_EM2_2,magnitude,0.050000000000000003,68,0.057754704737183644,0.029920965750567453
Liang,Liang_context_holdout_8_EM2_2,magnitude,0.10000000000000001,68,0.057754704737183644,-0.082890846717845426
Liang,Liang_context_holdout_8_EM2_2,magnitude,0.20000000000000001,68,0.057754704737183644,-0.10044883042560697
Liang,Liang_context_holdout_8_EM2_2,magnitude,0.29999999999999999,68,0.057754704737183644,-0.15781835055060689
Liang,Liang_context_holdout_8_EM2_2,safeconf,0.050000000000000003,68,0.31473069435431539,-0.040757871705599476
Liang,Liang_context_holdout_8_EM2_2,safeconf,0.10000000000000001,68,0.31473069435431539,-0.19929127360741447
Liang,Liang_context_holdout_8_EM2_2,safeconf,0.20000000000000001,68,0.31473069435431539,0.29995808705128207
Liang,Liang_context_holdout_8_EM2_2,safeconf,0.29999999999999999,68,0.31473069435431539,0.45603132729781903
Liang,Liang_context_holdout_8_EM2_2,disagreement,0.050000000000000003,68,0.091575371225712868,0.06961081924140293
Liang,Liang_context_holdout_8_EM2_2,disagreement,0.10000000000000001,68,0.091575371225712868,0.073481094731620594
Liang,Liang_context_holdout_8_EM2_2,disagreement,0.20000000000000001,68,0.091575371225712868,-0.15990444005423196
Liang,Liang_context_holdout_8_EM2_2,disagreement,0.29999999999999999,68,0.091575371225712868,0.1045545032540201
Liang,Liang_context_holdout_8_EM2_2,safeconf_m,0.050000000000000003,68,0.11889673636487187,-0.12926024044478504
Liang,Liang_context_holdout_8_EM2_2,safeconf_m,0.10000000000000001,68,0.11889673636487187,-0.067354929612249578
Liang,Liang_context_holdout_8_EM2_2,safeconf_m,0.20000000000000001,68,0.11889673636487187,-0.0048522781393228829
Liang,Liang_context_holdout_8_EM2_2,safeconf_m,0.29999999999999999,68,0.11889673636487187,0.046203778410305554
Liang,Liang_context_holdout_9_EM2_3,magnitude,0.050000000000000003,68,0.11863953887849753,0.52270568558331565
Liang,Liang_context_holdout_9_EM2_3,magnitude,0.10000000000000001,68,0.11863953887849753,0.29306261059863958
Liang,Liang_context_holdout_9_EM2_3,magnitude,0.20000000000000001,68,0.11863953887849753,0.16636084608032425
Liang,Liang_context_holdout_9_EM2_3,magnitude,0.29999999999999999,68,0.11863953887849753,0.080629334654869392
Liang,Liang_context_holdout_9_EM2_3,safeconf,0.050000000000000003,68,0.19005993052639611,0.10294942423826049
Liang,Liang_context_holdout_9_EM2_3,safeconf,0.10000000000000001,68,0.19005993052639611,0.20500101716278601
Liang,Liang_context_holdout_9_EM2_3,safeconf,0.20000000000000001,68,0.19005993052639611,0.25292355579097586
Liang,Liang_context_holdout_9_EM2_3,safeconf,0.29999999999999999,68,0.19005993052639611,0.12871339504614193
Liang,Liang_context_holdout_9_EM2_3,disagreement,0.050000000000000003,68,0.13375577356185822,0.52270568558331565
Liang,Liang_context_holdout_9_EM2_3,disagreement,0.10000000000000001,68,0.13375577356185822,0.29306261059863958
Liang,Liang_context_holdout_9_EM2_3,disagreement,0.20000000000000001,68,0.13375577356185822,0.11098517211632443
Liang,Liang_context_holdout_9_EM2_3,disagreement,0.29999999999999999,68,0.13375577356185822,0.042645463546392745
Liang,Liang_context_holdout_9_EM2_3,safeconf_m,0.050000000000000003,68,0.12810871683664943,0.52270568558331565
Liang,Liang_context_holdout_9_EM2_3,safeconf_m,0.10000000000000001,68,0.12810871683664943,0.41329895361674668
Liang,Liang_context_holdout_9_EM2_3,safeconf_m,0.20000000000000001,68,0.12810871683664943,0.23683701412682606
Liang,Liang_context_holdout_9_EM2_3,safeconf_m,0.29999999999999999,68,0.12810871683664943,0.0085630771045085655
Nadig_two_cellline,Nadig_cellline_holdout_1_HepG2,magnitude,0.050000000000000003,128,0.40204403955319534,0.30479687289890783
Nadig_two_cellline,Nadig_cellline_holdout_1_HepG2,magnitude,0.10000000000000001,128,0.40204403955319534,0.18152064169860266
Nadig_two_cellline,Nadig_cellline_holdout_1_HepG2,magnitude,0.20000000000000001,128,0.40204403955319534,0.14969159640458421
Nadig_two_cellline,Nadig_cellline_holdout_1_HepG2,magnitude,0.29999999999999999,128,0.40204403955319534,0.23942386349084574
Nadig_two_cellline,Nadig_cellline_holdout_1_HepG2,safeconf,0.050000000000000003,128,0.088655108124256143,0.38823677413464502
Nadig_two_cellline,Nadig_cellline_holdout_1_HepG2,safeconf,0.10000000000000001,128,0.088655108124256143,0.35898742373904169
Nadig_two_cellline,Nadig_cellline_holdout_1_HepG2,safeconf,0.20000000000000001,128,0.088655108124256143,0.18486940155330081
Nadig_two_cellline,Nadig_cellline_holdout_1_HepG2,safeconf,0.29999999999999999,128,0.088655108124256143,0.060325691523778077
Nadig_two_cellline,Nadig_cellline_holdout_1_HepG2,disagreement,0.050000000000000003,128,0.11029916681926386,0.39703554234817579
Nadig_two_cellline,Nadig_cellline_holdout_1_HepG2,disagreement,0.10000000000000001,128,0.11029916681926386,0.35898742373904169
Nadig_two_cellline,Nadig_cellline_holdout_1_HepG2,disagreement,0.20000000000000001,128,0.11029916681926386,0.18962806114779215
Nadig_two_cellline,Nadig_cellline_holdout_1_HepG2,disagreement,0.29999999999999999,128,0.11029916681926386,0.060734290720102002
Nadig_two_cellline,Nadig_cellline_holdout_1_HepG2,safeconf_m,0.050000000000000003,128,0.41138718968688642,0.30479687289890783
Nadig_two_cellline,Nadig_cellline_holdout_1_HepG2,safeconf_m,0.10000000000000001,128,0.41138718968688642,0.24213711085745723
Nadig_two_cellline,Nadig_cellline_holdout_1_HepG2,safeconf_m,0.20000000000000001,128,0.41138718968688642,0.22549324603082274
Nadig_two_cellline,Nadig_cellline_holdout_1_HepG2,safeconf_m,0.29999999999999999,128,0.41138718968688642,0.2587761592350219
Nadig_two_cellline,Nadig_cellline_holdout_2_Jurkat,magnitude,0.050000000000000003,128,0.40311412744918512,0.4631171864180435
Nadig_two_cellline,Nadig_cellline_holdout_2_Jurkat,magnitude,0.10000000000000001,128,0.40311412744918512,0.38266536535102924
Nadig_two_cellline,Nadig_cellline_holdout_2_Jurkat,magnitude,0.20000000000000001,128,0.40311412744918512,0.3261654959917486
Nadig_two_cellline,Nadig_cellline_holdout_2_Jurkat,magnitude,0.29999999999999999,128,0.40311412744918512,0.40859473513358141
Nadig_two_cellline,Nadig_cellline_holdout_2_Jurkat,safeconf,0.050000000000000003,128,0.37327679460420621,0.4631171864180435
Nadig_two_cellline,Nadig_cellline_holdout_2_Jurkat,safeconf,0.10000000000000001,128,0.37327679460420621,0.36642642701036415
Nadig_two_cellline,Nadig_cellline_holdout_2_Jurkat,safeconf,0.20000000000000001,128,0.37327679460420621,0.35137503925059693
Nadig_two_cellline,Nadig_cellline_holdout_2_Jurkat,safeconf,0.29999999999999999,128,0.37327679460420621,0.41201125297171454
Nadig_two_cellline,Nadig_cellline_holdout_2_Jurkat,disagreement,0.050000000000000003,128,0.35019341695660133,0.37415790588358466
Nadig_two_cellline,Nadig_cellline_holdout_2_Jurkat,disagreement,0.10000000000000001,128,0.35019341695660133,0.37717922681654903
Nadig_two_cellline,Nadig_cellline_holdout_2_Jurkat,disagreement,0.20000000000000001,128,0.35019341695660133,0.34044955736272586
Nadig_two_cellline,Nadig_cellline_holdout_2_Jurkat,disagreement,0.29999999999999999,128,0.35019341695660133,0.20787693842456209
Nadig_two_cellline,Nadig_cellline_holdout_2_Jurkat,safeconf_m,0.050000000000000003,128,0.41369148102834119,0.4631171864180435
Nadig_two_cellline,Nadig_cellline_holdout_2_Jurkat,safeconf_m,0.10000000000000001,128,0.41369148102834119,0.38853242429865692
Nadig_two_cellline,Nadig_cellline_holdout_2_Jurkat,safeconf_m,0.20000000000000001,128,0.41369148102834119,0.38522743021116285
Nadig_two_cellline,Nadig_cellline_holdout_2_Jurkat,safeconf_m,0.29999999999999999,128,0.41369148102834119,0.43018737937878765
Replogle_two_cellline,Replogle_cellline_holdout_1_K562,magnitude,0.050000000000000003,128,0.18430430596565103,0.1141919709900335
Replogle_two_cellline,Replogle_cellline_holdout_1_K562,magnitude,0.10000000000000001,128,0.18430430596565103,-0.011791098625242434
Replogle_two_cellline,Replogle_cellline_holdout_1_K562,magnitude,0.20000000000000001,128,0.18430430596565103,0.10817501012936583
Replogle_two_cellline,Replogle_cellline_holdout_1_K562,magnitude,0.29999999999999999,128,0.18430430596565103,0.16801481363798906
Replogle_two_cellline,Replogle_cellline_holdout_1_K562,safeconf,0.050000000000000003,128,0.15825584232738402,0.0039733787968174363
Replogle_two_cellline,Replogle_cellline_holdout_1_K562,safeconf,0.10000000000000001,128,0.15825584232738402,0.0052540151736168899
Replogle_two_cellline,Replogle_cellline_holdout_1_K562,safeconf,0.20000000000000001,128,0.15825584232738402,0.007628779301721943
Replogle_two_cellline,Replogle_cellline_holdout_1_K562,safeconf,0.29999999999999999,128,0.15825584232738402,0.010337714825291234
Replogle_two_cellline,Replogle_cellline_holdout_1_K562,disagreement,0.050000000000000003,128,-0.26024308734663981,-0.16004356233772993
Replogle_two_cellline,Replogle_cellline_holdout_1_K562,disagreement,0.10000000000000001,128,-0.26024308734663981,-0.15714452222895572
Replogle_two_cellline,Replogle_cellline_holdout_1_K562,disagreement,0.20000000000000001,128,-0.26024308734663981,-0.19080018780807412
Replogle_two_cellline,Replogle_cellline_holdout_1_K562,disagreement,0.29999999999999999,128,-0.26024308734663981,-0.28644634967303645
Replogle_two_cellline,Replogle_cellline_holdout_1_K562,safeconf_m,0.050000000000000003,128,0.18430430596565103,0.1141919709900335
Replogle_two_cellline,Replogle_cellline_holdout_1_K562,safeconf_m,0.10000000000000001,128,0.18430430596565103,-0.011791098625242434
Replogle_two_cellline,Replogle_cellline_holdout_1_K562,safeconf_m,0.20000000000000001,128,0.18430430596565103,0.10817501012936583
Replogle_two_cellline,Replogle_cellline_holdout_1_K562,safeconf_m,0.29999999999999999,128,0.18430430596565103,0.16801481363798906
Replogle_two_cellline,Replogle_cellline_holdout_2_RPE1,magnitude,0.050000000000000003,128,0.24432910639077093,0.40359891566152173
Replogle_two_cellline,Replogle_cellline_holdout_2_RPE1,magnitude,0.10000000000000001,128,0.24432910639077093,0.35904727877156245
Replogle_two_cellline,Replogle_cellline_holdout_2_RPE1,magnitude,0.20000000000000001,128,0.24432910639077093,0.27580140930783908
Replogle_two_cellline,Replogle_cellline_holdout_2_RPE1,magnitude,0.29999999999999999,128,0.24432910639077093,0.19224548335745192
Replogle_two_cellline,Replogle_cellline_holdout_2_RPE1,safeconf,0.050000000000000003,128,0.18695418343377695,0.50482704782563648
Replogle_two_cellline,Replogle_cellline_holdout_2_RPE1,safeconf,0.10000000000000001,128,0.18695418343377695,0.41923773381297136
Replogle_two_cellline,Replogle_cellline_holdout_2_RPE1,safeconf,0.20000000000000001,128,0.18695418343377695,0.35838658802941009
Replogle_two_cellline,Replogle_cellline_holdout_2_RPE1,safeconf,0.29999999999999999,128,0.18695418343377695,0.31578316042770149
Replogle_two_cellline,Replogle_cellline_holdout_2_RPE1,disagreement,0.050000000000000003,128,0.18739699688701703,0.50482704782563648
Replogle_two_cellline,Replogle_cellline_holdout_2_RPE1,disagreement,0.10000000000000001,128,0.18739699688701703,0.41923773381297136
Replogle_two_cellline,Replogle_cellline_holdout_2_RPE1,disagreement,0.20000000000000001,128,0.18739699688701703,0.35838658802941009
Replogle_two_cellline,Replogle_cellline_holdout_2_RPE1,disagreement,0.29999999999999999,128,0.18739699688701703,0.31578316042770149
Replogle_two_cellline,Replogle_cellline_holdout_2_RPE1,safeconf_m,0.050000000000000003,128,0.27026137721946891,0.59925971381721921
Replogle_two_cellline,Replogle_cellline_holdout_2_RPE1,safeconf_m,0.10000000000000001,128,0.27026137721946891,0.34235994812429149
Replogle_two_cellline,Replogle_cellline_holdout_2_RPE1,safeconf_m,0.20000000000000001,128,0.27026137721946891,0.21805164329352494
Replogle_two_cellline,Replogle_cellline_holdout_2_RPE1,safeconf_m,0.29999999999999999,128,0.27026137721946891,0.3118777700108421
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,magnitude,0.050000000000000003,51,-0.24832579185520362,-0.22700178317877406
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,magnitude,0.10000000000000001,51,-0.24832579185520362,-0.081803848580994126
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,magnitude,0.20000000000000001,51,-0.24832579185520362,-0.025344558674787378
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,magnitude,0.29999999999999999,51,-0.24832579185520362,-0.13132795320096721
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,safeconf,0.050000000000000003,51,0.15499025858045429,0.12246470571110078
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,safeconf,0.10000000000000001,51,0.15499025858045429,0.14508558674015706
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,safeconf,0.20000000000000001,51,0.15499025858045429,0.185370687174812
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,safeconf,0.29999999999999999,51,0.15499025858045429,0.24766969867219144
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,disagreement,0.050000000000000003,51,-0.20488687782805429,-0.14092408151542657
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,disagreement,0.10000000000000001,51,-0.20488687782805429,-0.1248754393525187
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,disagreement,0.20000000000000001,51,-0.20488687782805429,-0.18660808621451749
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,disagreement,0.29999999999999999,51,-0.20488687782805429,-0.24698554117823299
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,safeconf_m,0.050000000000000003,51,-0.20186890559435389,0.047886076759810055
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,safeconf_m,0.10000000000000001,51,-0.20186890559435389,-0.095916129549802429
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,safeconf_m,0.20000000000000001,51,-0.20186890559435389,-0.15227781812634142
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,safeconf_m,0.29999999999999999,51,-0.20186890559435389,-0.17231922741598682
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,magnitude,0.050000000000000003,51,-0.19719457013574657,0.37406968479497399
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,magnitude,0.10000000000000001,51,-0.19719457013574657,0.39559629762709647
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,magnitude,0.20000000000000001,51,-0.19719457013574657,-0.047368039157611022
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,magnitude,0.29999999999999999,51,-0.19719457013574657,-0.19744040024279938
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,safeconf,0.050000000000000003,51,-0.057803099747133588,0.63094491241142325
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,safeconf,0.10000000000000001,51,-0.057803099747133588,0.56631219870617733
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,safeconf,0.20000000000000001,51,-0.057803099747133588,0.15382178893839182
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,safeconf,0.29999999999999999,51,-0.057803099747133588,-0.069830793871302019
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,disagreement,0.050000000000000003,51,-0.031040723981900453,0.37406968479497399
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,disagreement,0.10000000000000001,51,-0.031040723981900453,0.41888413903644783
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,disagreement,0.20000000000000001,51,-0.031040723981900453,0.077836970286599708
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,disagreement,0.29999999999999999,51,-0.031040723981900453,0.057654998566974452
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,safeconf_m,0.050000000000000003,51,-0.19060548543990072,-0.044789843285920637
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,safeconf_m,0.10000000000000001,51,-0.19060548543990072,0.19963656034852759
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,safeconf_m,0.20000000000000001,51,-0.19060548543990072,0.017898781149781658
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,safeconf_m,0.29999999999999999,51,-0.19060548543990072,-0.16973207607833124
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,magnitude,0.050000000000000003,51,0.12199095022624433,0.057761888871135723
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,magnitude,0.10000000000000001,51,0.12199095022624433,-0.0087554446937291534
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,magnitude,0.20000000000000001,51,0.12199095022624433,-0.093807098124620972
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,magnitude,0.29999999999999999,51,0.12199095022624433,-0.15286724853046665
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,safeconf,0.050000000000000003,51,0.24208144796380088,-0.12667055890727583
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,safeconf,0.10000000000000001,51,0.24208144796380088,-0.12429810431497319
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,safeconf,0.20000000000000001,51,0.24208144796380088,0.21114950937211358
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,safeconf,0.29999999999999999,51,0.24208144796380088,0.22510557357556882
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,disagreement,0.050000000000000003,51,0.15665158371040722,-0.018940284198595652
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,disagreement,0.10000000000000001,51,0.15665158371040722,-0.023451701115345162
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,disagreement,0.20000000000000001,51,0.15665158371040722,0.19113908333183002
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,disagreement,0.29999999999999999,51,0.15665158371040722,0.38603528622516486
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,safeconf_m,0.050000000000000003,51,0.15856638674772366,-0.03196875732204691
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,safeconf_m,0.10000000000000001,51,0.15856638674772366,-0.0087554446937291534
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,safeconf_m,0.20000000000000001,51,0.15856638674772366,0.00056114003020326265
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,safeconf_m,0.29999999999999999,51,0.15856638674772366,-0.071540634593107805
Santinha,Santinha_context_holdout_4_Neurons_L_5,magnitude,0.050000000000000003,51,0.12660633484162895,0.42707645223552726
Santinha,Santinha_context_holdout_4_Neurons_L_5,magnitude,0.10000000000000001,51,0.12660633484162895,0.3701187412627544
Santinha,Santinha_context_holdout_4_Neurons_L_5,magnitude,0.20000000000000001,51,0.12660633484162895,0.25759369125239223
Santinha,Santinha_context_holdout_4_Neurons_L_5,magnitude,0.29999999999999999,51,0.12660633484162895,0.14519599845550243
Santinha,Santinha_context_holdout_4_Neurons_L_5,safeconf,0.050000000000000003,51,-0.090206220618929051,-0.19790651651898858
Santinha,Santinha_context_holdout_4_Neurons_L_5,safeconf,0.10000000000000001,51,-0.090206220618929051,-0.18300562358899561
Santinha,Santinha_context_holdout_4_Neurons_L_5,safeconf,0.20000000000000001,51,-0.090206220618929051,-0.066410982059164514
Santinha,Santinha_context_holdout_4_Neurons_L_5,safeconf,0.29999999999999999,51,-0.090206220618929051,-0.0025644464299774614
Santinha,Santinha_context_holdout_4_Neurons_L_5,disagreement,0.050000000000000003,51,-0.061538461538461535,0.42707645223552754
Santinha,Santinha_context_holdout_4_Neurons_L_5,disagreement,0.10000000000000001,51,-0.061538461538461535,0.14425386710414362
Santinha,Santinha_context_holdout_4_Neurons_L_5,disagreement,0.20000000000000001,51,-0.061538461538461535,-0.025858484482120723
Santinha,Santinha_context_holdout_4_Neurons_L_5,disagreement,0.29999999999999999,51,-0.061538461538461535,-0.046267928135491673
Santinha,Santinha_context_holdout_4_Neurons_L_5,safeconf_m,0.050000000000000003,51,0.14950564496235838,0.48403984771271674
Santinha,Santinha_context_holdout_4_Neurons_L_5,safeconf_m,0.10000000000000001,51,0.14950564496235838,0.27449804599716904
Santinha,Santinha_context_holdout_4_Neurons_L_5,safeconf_m,0.20000000000000001,51,0.14950564496235838,0.22246965672668922
Santinha,Santinha_context_holdout_4_Neurons_L_5,safeconf_m,0.29999999999999999,51,0.14950564496235838,0.25655209281804475
Santinha,Santinha_context_holdout_5_Neurons_L_6,magnitude,0.050000000000000003,51,-0.24959276018099549,-0.10252492694292736
Santinha,Santinha_context_holdout_5_Neurons_L_6,magnitude,0.10000000000000001,51,-0.24959276018099549,-0.22810945757548673
Santinha,Santinha_context_holdout_5_Neurons_L_6,magnitude,0.20000000000000001,51,-0.24959276018099549,-0.22152820751323782
Santinha,Santinha_context_holdout_5_Neurons_L_6,magnitude,0.29999999999999999,51,-0.24959276018099549,-0.25969857892851866
Santinha,Santinha_context_holdout_5_Neurons_L_6,safeconf,0.050000000000000003,51,0.073902929876172613,0.035028844293466567
Santinha,Santinha_context_holdout_5_Neurons_L_6,safeconf,0.10000000000000001,51,0.073902929876172613,0.039673173519291345
Santinha,Santinha_context_holdout_5_Neurons_L_6,safeconf,0.20000000000000001,51,0.073902929876172613,0.040913371210818388
Santinha,Santinha_context_holdout_5_Neurons_L_6,safeconf,0.29999999999999999,51,0.073902929876172613,0.044623486019173104
Santinha,Santinha_context_holdout_5_Neurons_L_6,disagreement,0.050000000000000003,51,-0.49321266968325789,-0.21522615437312115
Santinha,Santinha_context_holdout_5_Neurons_L_6,disagreement,0.10000000000000001,51,-0.49321266968325789,-0.20436423220099292
Santinha,Santinha_context_holdout_5_Neurons_L_6,disagreement,0.20000000000000001,51,-0.49321266968325789,-0.30301661230967514
Santinha,Santinha_context_holdout_5_Neurons_L_6,disagreement,0.29999999999999999,51,-0.49321266968325789,-0.4014177172342745
Santinha,Santinha_context_holdout_5_Neurons_L_6,safeconf_m,0.050000000000000003,51,-0.2272902102439244,-0.036031100582311314
Santinha,Santinha_context_holdout_5_Neurons_L_6,safeconf_m,0.10000000000000001,51,-0.2272902102439244,-0.15945038679783072
Santinha,Santinha_context_holdout_5_Neurons_L_6,safeconf_m,0.20000000000000001,51,-0.2272902102439244,-0.23490235070006144
Santinha,Santinha_context_holdout_5_Neurons_L_6,safeconf_m,0.29999999999999999,51,-0.2272902102439244,-0.25969857892851866
Shifrut,Shifrut_context_holdout_1_D1_nostim,magnitude,0.050000000000000003,43,0.0095137420718816069,0.13383260186114126
Shifrut,Shifrut_context_holdout_1_D1_nostim,magnitude,0.10000000000000001,43,0.0095137420718816069,-0.002828791109197008
Shifrut,Shifrut_context_holdout_1_D1_nostim,magnitude,0.20000000000000001,43,0.0095137420718816069,0.10690846702225136
Shifrut,Shifrut_context_holdout_1_D1_nostim,magnitude,0.29999999999999999,43,0.0095137420718816069,0.10394153180487377
Shifrut,Shifrut_context_holdout_1_D1_nostim,safeconf,0.050000000000000003,43,0.14512231954092419,0.19852212006754985
Shifrut,Shifrut_context_holdout_1_D1_nostim,safeconf,0.10000000000000001,43,0.14512231954092419,0.30654320400204582
Shifrut,Shifrut_context_holdout_1_D1_nostim,safeconf,0.20000000000000001,43,0.14512231954092419,0.1881319530603216
Shifrut,Shifrut_context_holdout_1_D1_nostim,safeconf,0.29999999999999999,43,0.14512231954092419,0.14771056666048663
Shifrut,Shifrut_context_holdout_1_D1_nostim,disagreement,0.050000000000000003,43,0.15508909694956208,0.40111301553661
Shifrut,Shifrut_context_holdout_1_D1_nostim,disagreement,0.10000000000000001,43,0.15508909694956208,0.4496980394085508
Shifrut,Shifrut_context_holdout_1_D1_nostim,disagreement,0.20000000000000001,43,0.15508909694956208,0.26551372110078636
Shifrut,Shifrut_context_holdout_1_D1_nostim,disagreement,0.29999999999999999,43,0.15508909694956208,0.13435578914481683
Shifrut,Shifrut_context_holdout_1_D1_nostim,safeconf_m,0.050000000000000003,43,0.010347041636380677,0.18530636559640218
Shifrut,Shifrut_context_holdout_1_D1_nostim,safeconf_m,0.10000000000000001,43,0.010347041636380677,0.20023254880450506
Shifrut,Shifrut_context_holdout_1_D1_nostim,safeconf_m,0.20000000000000001,43,0.010347041636380677,0.036767536531886573
Shifrut,Shifrut_context_holdout_1_D1_nostim,safeconf_m,0.29999999999999999,43,0.010347041636380677,0.11636926256984988
Shifrut,Shifrut_context_holdout_2_D1_stim,magnitude,0.050000000000000003,43,0.573542736333434,0.55727124973205044
Shifrut,Shifrut_context_holdout_2_D1_stim,magnitude,0.10000000000000001,43,0.573542736333434,0.61018544568813382
Shifrut,Shifrut_context_holdout_2_D1_stim,magnitude,0.20000000000000001,43,0.573542736333434,0.73159416083152706
Shifrut,Shifrut_context_holdout_2_D1_stim,magnitude,0.29999999999999999,43,0.573542736333434,0.6530317498987237
Shifrut,Shifrut_context_holdout_2_D1_stim,safeconf,0.050000000000000003,43,0.4125641800060405,0.53474456222266964
Shifrut,Shifrut_context_holdout_2_D1_stim,safeconf,0.10000000000000001,43,0.4125641800060405,0.56661317677528
Shifrut,Shifrut_context_holdout_2_D1_stim,safeconf,0.20000000000000001,43,0.4125641800060405,0.42509432702480726
Shifrut,Shifrut_context_holdout_2_D1_stim,safeconf,0.29999999999999999,43,0.4125641800060405,0.4228676476720048
Shifrut,Shifrut_context_holdout_2_D1_stim,disagreement,0.050000000000000003,43,0.25732407127755963,0.21371763525585782
Shifrut,Shifrut_context_holdout_2_D1_stim,disagreement,0.10000000000000001,43,0.25732407127755963,0.34930660627260557
Shifrut,Shifrut_context_holdout_2_D1_stim,disagreement,0.20000000000000001,43,0.25732407127755963,0.41670679214434325
Shifrut,Shifrut_context_holdout_2_D1_stim,disagreement,0.29999999999999999,43,0.25732407127755963,0.3965784067719112
Shifrut,Shifrut_context_holdout_2_D1_stim,safeconf_m,0.050000000000000003,43,0.57095387010351673,0.55727124973205044
Shifrut,Shifrut_context_holdout_2_D1_stim,safeconf_m,0.10000000000000001,43,0.57095387010351673,0.61018544568813382
Shifrut,Shifrut_context_holdout_2_D1_stim,safeconf_m,0.20000000000000001,43,0.57095387010351673,0.63831987723656314
Shifrut,Shifrut_context_holdout_2_D1_stim,safeconf_m,0.29999999999999999,43,0.57095387010351673,0.59682003192324407
Shifrut,Shifrut_context_holdout_3_D2_nostim,magnitude,0.050000000000000003,43,0.15448504983388703,0.29296008761409964
Shifrut,Shifrut_context_holdout_3_D2_nostim,magnitude,0.10000000000000001,43,0.15448504983388703,0.25400639135684272
