culture_condition,stratum,n_tasks,spearman_3407_3408,spearman_3407_3409,spearman_3408_3409,median_pairwise_spearman,kendall_w,bootstrap_valid,bootstrap_ci95_lower,bootstrap_ci95_upper,passed
Rest,all_200,200,0.89751893797344939,0.76387159678991989,0.84165754143853611,0.84165754143853611,0.88956623915597888,2000,0.78076506451048311,0.88632587298658416,True
Rest,seen_160,160,0.8374575178717919,0.64772940349232389,0.73381284425172855,0.73381284425172855,0.82644439235907652,2000,0.62805740919138953,0.81925255298040911,True
Stim8hr,all_200,200,0.90154953873846855,0.75991449786244669,0.84331508287707202,0.84331508287707202,0.88995091543955263,2000,0.77835819404944107,0.88977688539289412,True
Stim8hr,seen_160,160,0.84293917731161372,0.64512480956287355,0.73575237313957575,0.73575237313957575,0.82751474666979175,2000,0.62930671141547823,0.81784652782843903,True
Stim48hr,all_200,200,0.8955448886222156,0.75219530488262221,0.83762244056101409,0.83762244056101409,0.88563614090352261,2000,0.77719500173595213,0.88437982019956063,True
Stim48hr,seen_160,160,0.8329016758467126,0.63309211297316292,0.72802941521153164,0.72802941521153164,0.82089404534031274,2000,0.61974008716368023,0.81250435177727554,True
