seed,model,epoch,train_mse,validation_mse
3407,scGPT,1,0.23644871332993109,0.024208957391480605
3407,scGPT,2,0.0093745643117775519,0.023776739742606877
3407,scGPT,3,0.0094500529735038682,0.02373249034086863
3407,scGPT,4,0.0093071451643481854,0.023753462359309196
3407,scGPT,5,0.0092672879730040826,0.023644908765951791
3407,scGPT,6,0.009399054719445606,0.023917121253907679
3407,scGPT,7,0.0092910723295062773,0.023793056358893713
3407,scGPT,8,0.0092929542142276955,0.02376871518790722
3407,GEARS,1,0.011496889342864355,0.023501120228320359
3407,GEARS,2,0.009286630270071327,0.02345768011485537
3407,GEARS,3,0.0091442260658368465,0.023417645227164031
3407,GEARS,4,0.0090651269924516484,0.023469435175259908
3407,GEARS,5,0.0089245724957436323,0.023658009028683105
3407,GEARS,6,0.0089079694589599967,0.023598500185956557
3407,GEARS,7,0.0087846286051596213,0.023538404858360687
3407,GEARS,8,0.0086791307354966794,0.023537973562876385
3407,GEARS,9,0.008566976136838397,0.023453714108715454
3408,scGPT,1,0.13805800825357437,0.024474003879974286
3408,scGPT,2,0.011051084621188541,0.023819124388198058
3408,scGPT,3,0.0092870636843144887,0.02367759741221865
3408,scGPT,4,0.0092776988943417873,0.023648424074053764
3408,scGPT,5,0.0096267171204090125,0.023572703140477339
3408,scGPT,6,0.0096475732978433364,0.023561820946633817
3408,scGPT,7,0.0094180372388412547,0.023566165690620741
3408,scGPT,8,0.009555667491319279,0.024972463274995485
3408,scGPT,9,0.0092949031619355086,0.02382656456902623
3408,GEARS,1,0.011348960277003547,0.023595111506680647
3408,GEARS,2,0.0093039715817819033,0.0232530960192283
3408,GEARS,3,0.009132351803903779,0.023895849380642174
3408,GEARS,4,0.00906981526253124,0.023546116147190332
3408,GEARS,5,0.0088841524751236047,0.023708411771804095
3408,GEARS,6,0.0088157985592260957,0.023459956174095471
3408,GEARS,7,0.0086964254189903535,0.023661232025672992
3408,GEARS,8,0.0085784232399115957,0.023536850325763227
3409,scGPT,1,0.23266660555576285,0.023678465435902279
3409,scGPT,2,0.0092700293210024633,0.023636238308002551
3409,scGPT,3,0.0093006639741361145,0.02438761629164219
3409,scGPT,4,0.0094985124887898564,0.023725605104118586
3409,scGPT,5,0.0094508216793959335,0.024007518589496613
3409,GEARS,1,0.011459666265485188,0.023379254216949145
3409,GEARS,2,0.0093014819625144209,0.023383368179202078
3409,GEARS,3,0.0091387619342034061,0.023628781984249749
3409,GEARS,4,0.0090412118084107831,0.023674258620788653
3409,GEARS,5,0.0089138590342675642,0.023414880534013114
3409,GEARS,6,0.0088391116354614493,0.023516785943259795
3409,GEARS,7,0.0087135142025848225,0.023324881897618374
3409,GEARS,8,0.0086431593556577958,0.023506112272540729
3409,GEARS,9,0.0085497029824182398,0.023529879531512657
3409,GEARS,10,0.0084027448436245315,0.023248346553494535
3409,GEARS,11,0.0083438374955827985,0.023181240012248357
3409,GEARS,12,0.0082212484131256747,0.023234644873688617
3409,GEARS,13,0.0081461901931713029,0.023232718339810769
3409,GEARS,14,0.0080567205945650741,0.023263501469045877
3409,GEARS,15,0.0080111938916767635,0.023521602464218933
3409,GEARS,16,0.0079742484958842397,0.023346811595062415
3409,GEARS,17,0.007897034256408612,0.023579040449112652
