dataset_name,score_name,score_label,score_type,risk_direction,top_fraction,status,n_records,n_top_risk,n_worst_error,hits,precision,recall,random_expected_precision,enrichment_fold,lift_over_random,strategy_label,strategy_role,is_macro_summary,top_percent,source_file,source_commit,macro_definition
__macro_mean__,oracle_magnitude_diagnostic,oracle_true_magnitude_diagnostic,risk,score_value_high_is_risky,0.1,macro_mean_over_datasets,9168,919,919,749,0.8237471579908366,0.8237471579908366,0.1003109489249624,8.21088903330607,8.21088903330607,Oracle,non_deployable_oracle_reference,True,10,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594,macro_mean_across_7_real_datasets
__macro_mean__,predicted_magnitude,predicted_magnitude,risk,score_value_high_is_risky,0.1,macro_mean_over_datasets,9168,919,919,323,0.3307946598775219,0.3307946598775219,0.1003109489249624,3.300146491125401,3.300146491125402,Magnitude-only,magnitude_competitor,True,10,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594,macro_mean_across_7_real_datasets
__macro_mean__,protocol_v0_2_family_confidence,frozen_v02,confidence,score_value_low_is_risky,0.1,macro_mean_over_datasets,9168,919,919,273,0.3363942110224558,0.3363942110224558,0.1003109489249624,3.3523732242866884,3.3523732242866884,Frozen v0.2,frozen_safeconf,True,10,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594,macro_mean_across_7_real_datasets
__macro_mean__,random,random,risk,score_value_high_is_risky,0.1,macro_mean_over_datasets,9168,919,919,102,0.1116281468239826,0.1116281468239826,0.1003109489249624,1.1126876921916908,1.112687692191691,Random,baseline,True,10,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594,macro_mean_across_7_real_datasets
__macro_mean__,safeconf_lodo_risk,safeconf_lodo_risk,risk,score_value_high_is_risky,0.1,macro_mean_over_datasets,9168,919,919,227,0.2318907867042509,0.2318907867042509,0.1003109489249624,2.3128169002095573,2.3128169002095573,LODO risk,cross_dataset_transfer,True,10,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594,macro_mean_across_7_real_datasets
__macro_mean__,safeconf_perdataset_risk,safeconf_perdataset_risk,risk,score_value_high_is_risky,0.1,macro_mean_over_datasets,9168,919,919,475,0.5374509622449052,0.5374509622449052,0.1003109489249624,5.356986337363471,5.356986337363472,Per-dataset risk,within_dataset_upper_reference,True,10,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594,macro_mean_across_7_real_datasets
