dataset_name,score_name,score_label,score_type,risk_direction,top_fraction,status,n_records,n_top_risk,n_worst_error,hits,precision,recall,random_expected_precision,enrichment_fold,lift_over_random,strategy_label,strategy_role,is_macro_summary,top_percent,source_file,source_commit
McFarlandTsherniak2020,protocol_v0_2_family_confidence,frozen_v02,confidence,score_value_low_is_risky,0.1,ok,2326,233,233,21,0.0901287553648068,0.0901287553648068,0.1001719690455718,0.8997402788778575,0.8997402788778573,Frozen v0.2,frozen_safeconf,False,10,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
McFarlandTsherniak2020,protocol_v0_2_family_confidence,frozen_v02,confidence,score_value_low_is_risky,0.2,ok,2326,466,466,127,0.2725321888412017,0.2725321888412017,0.2003439380911436,1.360321612112951,1.360321612112951,Frozen v0.2,frozen_safeconf,False,20,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
McFarlandTsherniak2020,safeconf_lodo_risk,safeconf_lodo_risk,risk,score_value_high_is_risky,0.05,ok,2326,117,117,10,0.0854700854700854,0.0854700854700854,0.0503009458297506,1.6991745196873402,1.6991745196873402,LODO risk,cross_dataset_transfer,False,5,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
McFarlandTsherniak2020,safeconf_lodo_risk,safeconf_lodo_risk,risk,score_value_high_is_risky,0.1,ok,2326,233,233,55,0.2360515021459227,0.2360515021459227,0.1001719690455718,2.356462635156293,2.356462635156293,LODO risk,cross_dataset_transfer,False,10,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
McFarlandTsherniak2020,safeconf_lodo_risk,safeconf_lodo_risk,risk,score_value_high_is_risky,0.2,ok,2326,466,466,153,0.3283261802575107,0.3283261802575107,0.2003439380911436,1.63881265081324,1.6388126508132403,LODO risk,cross_dataset_transfer,False,20,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
McFarlandTsherniak2020,safeconf_perdataset_risk,safeconf_perdataset_risk,risk,score_value_high_is_risky,0.05,ok,2326,117,117,29,0.2478632478632478,0.2478632478632478,0.0503009458297506,4.927606107093287,4.927606107093286,Per-dataset risk,within_dataset_upper_reference,False,5,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
McFarlandTsherniak2020,safeconf_perdataset_risk,safeconf_perdataset_risk,risk,score_value_high_is_risky,0.1,ok,2326,233,233,88,0.3776824034334764,0.3776824034334764,0.1001719690455718,3.770340216250069,3.770340216250069,Per-dataset risk,within_dataset_upper_reference,False,10,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
McFarlandTsherniak2020,safeconf_perdataset_risk,safeconf_perdataset_risk,risk,score_value_high_is_risky,0.2,ok,2326,466,466,275,0.5901287553648069,0.5901287553648069,0.2003439380911436,2.9455782939453665,2.9455782939453665,Per-dataset risk,within_dataset_upper_reference,False,20,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
McFarlandTsherniak2020,oracle_magnitude_diagnostic,oracle_true_magnitude_diagnostic,risk,score_value_high_is_risky,0.05,ok,2326,117,117,84,0.717948717948718,0.717948717948718,0.0503009458297506,14.27306596537366,14.273065965373656,Oracle,non_deployable_oracle_reference,False,5,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
McFarlandTsherniak2020,oracle_magnitude_diagnostic,oracle_true_magnitude_diagnostic,risk,score_value_high_is_risky,0.1,ok,2326,233,233,194,0.8326180257510729,0.8326180257510729,0.1001719690455718,8.311886385824016,8.311886385824016,Oracle,non_deployable_oracle_reference,False,10,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
McFarlandTsherniak2020,oracle_magnitude_diagnostic,oracle_true_magnitude_diagnostic,risk,score_value_high_is_risky,0.2,ok,2326,466,466,365,0.7832618025751072,0.7832618025751072,0.2003439380911436,3.9095857356002135,3.9095857356002135,Oracle,non_deployable_oracle_reference,False,20,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
SantinhaPlatt2023,random,random,risk,score_value_high_is_risky,0.05,ok,546,28,28,3,0.1071428571428571,0.1071428571428571,0.0512820512820512,2.0892857142857144,2.0892857142857144,Random,baseline,False,5,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
SantinhaPlatt2023,random,random,risk,score_value_high_is_risky,0.1,ok,546,55,55,6,0.109090909090909,0.109090909090909,0.1007326007326007,1.08297520661157,1.0829752066115703,Random,baseline,False,10,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
SantinhaPlatt2023,random,random,risk,score_value_high_is_risky,0.2,ok,546,110,110,26,0.2363636363636363,0.2363636363636363,0.2014652014652014,1.1732231404958675,1.1732231404958675,Random,baseline,False,20,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
SantinhaPlatt2023,predicted_magnitude,predicted_magnitude,risk,score_value_high_is_risky,0.05,ok,546,28,28,1,0.0357142857142857,0.0357142857142857,0.0512820512820512,0.6964285714285714,0.6964285714285714,Magnitude-only,magnitude_competitor,False,5,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
SantinhaPlatt2023,predicted_magnitude,predicted_magnitude,risk,score_value_high_is_risky,0.1,ok,546,55,55,5,0.0909090909090909,0.0909090909090909,0.1007326007326007,0.9024793388429752,0.9024793388429752,Magnitude-only,magnitude_competitor,False,10,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
SantinhaPlatt2023,predicted_magnitude,predicted_magnitude,risk,score_value_high_is_risky,0.2,ok,546,110,110,32,0.2909090909090909,0.2909090909090909,0.2014652014652014,1.4439669421487602,1.4439669421487604,Magnitude-only,magnitude_competitor,False,20,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
SantinhaPlatt2023,protocol_v0_2_family_confidence,frozen_v02,confidence,score_value_low_is_risky,0.05,ok,546,28,28,2,0.0714285714285714,0.0714285714285714,0.0512820512820512,1.3928571428571428,1.3928571428571428,Frozen v0.2,frozen_safeconf,False,5,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
SantinhaPlatt2023,protocol_v0_2_family_confidence,frozen_v02,confidence,score_value_low_is_risky,0.1,ok,546,55,55,6,0.109090909090909,0.109090909090909,0.1007326007326007,1.08297520661157,1.0829752066115703,Frozen v0.2,frozen_safeconf,False,10,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
SantinhaPlatt2023,protocol_v0_2_family_confidence,frozen_v02,confidence,score_value_low_is_risky,0.2,ok,546,110,110,19,0.1727272727272727,0.1727272727272727,0.2014652014652014,0.8573553719008264,0.8573553719008264,Frozen v0.2,frozen_safeconf,False,20,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
SantinhaPlatt2023,safeconf_lodo_risk,safeconf_lodo_risk,risk,score_value_high_is_risky,0.05,ok,546,28,28,3,0.1071428571428571,0.1071428571428571,0.0512820512820512,2.0892857142857144,2.0892857142857144,LODO risk,cross_dataset_transfer,False,5,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
SantinhaPlatt2023,safeconf_lodo_risk,safeconf_lodo_risk,risk,score_value_high_is_risky,0.1,ok,546,55,55,8,0.1454545454545454,0.1454545454545454,0.1007326007326007,1.4439669421487602,1.4439669421487604,LODO risk,cross_dataset_transfer,False,10,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
SantinhaPlatt2023,safeconf_lodo_risk,safeconf_lodo_risk,risk,score_value_high_is_risky,0.2,ok,546,110,110,24,0.2181818181818181,0.2181818181818181,0.2014652014652014,1.08297520661157,1.0829752066115703,LODO risk,cross_dataset_transfer,False,20,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
SantinhaPlatt2023,safeconf_perdataset_risk,safeconf_perdataset_risk,risk,score_value_high_is_risky,0.05,ok,546,28,28,2,0.0714285714285714,0.0714285714285714,0.0512820512820512,1.3928571428571428,1.3928571428571428,Per-dataset risk,within_dataset_upper_reference,False,5,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
SantinhaPlatt2023,safeconf_perdataset_risk,safeconf_perdataset_risk,risk,score_value_high_is_risky,0.1,ok,546,55,55,20,0.3636363636363636,0.3636363636363636,0.1007326007326007,3.6099173553719006,3.609917355371901,Per-dataset risk,within_dataset_upper_reference,False,10,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
SantinhaPlatt2023,safeconf_perdataset_risk,safeconf_perdataset_risk,risk,score_value_high_is_risky,0.2,ok,546,110,110,69,0.6272727272727273,0.6272727272727273,0.2014652014652014,3.1135537190082645,3.1135537190082645,Per-dataset risk,within_dataset_upper_reference,False,20,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
SantinhaPlatt2023,oracle_magnitude_diagnostic,oracle_true_magnitude_diagnostic,risk,score_value_high_is_risky,0.05,ok,546,28,28,23,0.8214285714285714,0.8214285714285714,0.0512820512820512,16.017857142857142,16.017857142857142,Oracle,non_deployable_oracle_reference,False,5,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
SantinhaPlatt2023,oracle_magnitude_diagnostic,oracle_true_magnitude_diagnostic,risk,score_value_high_is_risky,0.1,ok,546,55,55,47,0.8545454545454545,0.8545454545454545,0.1007326007326007,8.483305785123965,8.483305785123967,Oracle,non_deployable_oracle_reference,False,10,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
SantinhaPlatt2023,oracle_magnitude_diagnostic,oracle_true_magnitude_diagnostic,risk,score_value_high_is_risky,0.2,ok,546,110,110,93,0.8454545454545455,0.8454545454545455,0.2014652014652014,4.196528925619835,4.196528925619835,Oracle,non_deployable_oracle_reference,False,20,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
SrivatsanTrapnell2020_sciplex3,random,random,risk,score_value_high_is_risky,0.05,ok,1128,57,57,1,0.0175438596491228,0.0175438596491228,0.050531914893617,0.3471837488457987,0.3471837488457987,Random,baseline,False,5,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
SrivatsanTrapnell2020_sciplex3,random,random,risk,score_value_high_is_risky,0.1,ok,1128,113,113,10,0.0884955752212389,0.0884955752212389,0.100177304964539,0.8833894588456417,0.8833894588456417,Random,baseline,False,10,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
SrivatsanTrapnell2020_sciplex3,random,random,risk,score_value_high_is_risky,0.2,ok,1128,226,226,45,0.1991150442477876,0.1991150442477876,0.200354609929078,0.993813141201347,0.9938131412013468,Random,baseline,False,20,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
SrivatsanTrapnell2020_sciplex3,predicted_magnitude,predicted_magnitude,risk,score_value_high_is_risky,0.05,ok,1128,57,57,27,0.4736842105263157,0.4736842105263157,0.050531914893617,9.373961218836564,9.373961218836566,Magnitude-only,magnitude_competitor,False,5,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
SrivatsanTrapnell2020_sciplex3,predicted_magnitude,predicted_magnitude,risk,score_value_high_is_risky,0.1,ok,1128,113,113,71,0.6283185840707964,0.6283185840707964,0.100177304964539,6.2720651578040565,6.2720651578040565,Magnitude-only,magnitude_competitor,False,10,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
SrivatsanTrapnell2020_sciplex3,predicted_magnitude,predicted_magnitude,risk,score_value_high_is_risky,0.2,ok,1128,226,226,151,0.668141592920354,0.668141592920354,0.200354609929078,3.3347952071422977,3.3347952071422977,Magnitude-only,magnitude_competitor,False,20,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
SrivatsanTrapnell2020_sciplex3,protocol_v0_2_family_confidence,frozen_v02,confidence,score_value_low_is_risky,0.05,ok,1128,57,57,24,0.4210526315789473,0.4210526315789473,0.050531914893617,8.33240997229917,8.33240997229917,Frozen v0.2,frozen_safeconf,False,5,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
SrivatsanTrapnell2020_sciplex3,protocol_v0_2_family_confidence,frozen_v02,confidence,score_value_low_is_risky,0.1,ok,1128,113,113,56,0.495575221238938,0.495575221238938,0.100177304964539,4.946980969535594,4.946980969535594,Frozen v0.2,frozen_safeconf,False,10,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
SrivatsanTrapnell2020_sciplex3,protocol_v0_2_family_confidence,frozen_v02,confidence,score_value_low_is_risky,0.2,ok,1128,226,226,127,0.5619469026548672,0.5619469026548672,0.200354609929078,2.8047615318349126,2.8047615318349126,Frozen v0.2,frozen_safeconf,False,20,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
SrivatsanTrapnell2020_sciplex3,safeconf_lodo_risk,safeconf_lodo_risk,risk,score_value_high_is_risky,0.05,ok,1128,57,57,10,0.175438596491228,0.175438596491228,0.050531914893617,3.4718374884579872,3.4718374884579872,LODO risk,cross_dataset_transfer,False,5,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
SrivatsanTrapnell2020_sciplex3,safeconf_lodo_risk,safeconf_lodo_risk,risk,score_value_high_is_risky,0.1,ok,1128,113,113,37,0.3274336283185841,0.3274336283185841,0.100177304964539,3.2685409977288744,3.2685409977288744,LODO risk,cross_dataset_transfer,False,10,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
SrivatsanTrapnell2020_sciplex3,safeconf_lodo_risk,safeconf_lodo_risk,risk,score_value_high_is_risky,0.2,ok,1128,226,226,113,0.5,0.5,0.200354609929078,2.495575221238938,2.495575221238938,LODO risk,cross_dataset_transfer,False,20,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
SrivatsanTrapnell2020_sciplex3,safeconf_perdataset_risk,safeconf_perdataset_risk,risk,score_value_high_is_risky,0.05,ok,1128,57,57,23,0.4035087719298245,0.4035087719298245,0.050531914893617,7.98522622345337,7.98522622345337,Per-dataset risk,within_dataset_upper_reference,False,5,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
SrivatsanTrapnell2020_sciplex3,safeconf_perdataset_risk,safeconf_perdataset_risk,risk,score_value_high_is_risky,0.1,ok,1128,113,113,72,0.6371681415929203,0.6371681415929203,0.100177304964539,6.36040410368862,6.36040410368862,Per-dataset risk,within_dataset_upper_reference,False,10,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
SrivatsanTrapnell2020_sciplex3,safeconf_perdataset_risk,safeconf_perdataset_risk,risk,score_value_high_is_risky,0.2,ok,1128,226,226,160,0.7079646017699115,0.7079646017699115,0.200354609929078,3.5335578353825667,3.5335578353825667,Per-dataset risk,within_dataset_upper_reference,False,20,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
SrivatsanTrapnell2020_sciplex3,oracle_magnitude_diagnostic,oracle_true_magnitude_diagnostic,risk,score_value_high_is_risky,0.05,ok,1128,57,57,38,0.6666666666666666,0.6666666666666666,0.050531914893617,13.192982456140353,13.192982456140353,Oracle,non_deployable_oracle_reference,False,5,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
SrivatsanTrapnell2020_sciplex3,oracle_magnitude_diagnostic,oracle_true_magnitude_diagnostic,risk,score_value_high_is_risky,0.1,ok,1128,113,113,83,0.7345132743362832,0.7345132743362832,0.100177304964539,7.332132508418827,7.332132508418827,Oracle,non_deployable_oracle_reference,False,10,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
SrivatsanTrapnell2020_sciplex3,oracle_magnitude_diagnostic,oracle_true_magnitude_diagnostic,risk,score_value_high_is_risky,0.2,ok,1128,226,226,168,0.7433628318584071,0.7433628318584071,0.200354609929078,3.710235727151696,3.7102357271516953,Oracle,non_deployable_oracle_reference,False,20,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
__macro_mean__,oracle_magnitude_diagnostic,oracle_true_magnitude_diagnostic,risk,score_value_high_is_risky,0.05,macro_mean_over_datasets,9168,463,463,358,0.7743470501929149,0.7743470501929149,0.0506710603147329,15.277679785616074,15.277679785616074,Oracle,non_deployable_oracle_reference,True,5,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
__macro_mean__,oracle_magnitude_diagnostic,oracle_true_magnitude_diagnostic,risk,score_value_high_is_risky,0.1,macro_mean_over_datasets,9168,919,919,749,0.8237471579908366,0.8237471579908366,0.1003109489249624,8.21088903330607,8.21088903330607,Oracle,non_deployable_oracle_reference,True,10,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
__macro_mean__,oracle_magnitude_diagnostic,oracle_true_magnitude_diagnostic,risk,score_value_high_is_risky,0.2,macro_mean_over_datasets,9168,1838,1838,1419,0.7695950922937854,0.7695950922937854,0.2006218978499249,3.835870510168141,3.835870510168141,Oracle,non_deployable_oracle_reference,True,20,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
__macro_mean__,predicted_magnitude,predicted_magnitude,risk,score_value_high_is_risky,0.05,macro_mean_over_datasets,9168,463,463,120,0.2447884717621559,0.2447884717621559,0.0506710603147329,4.843276524156905,4.843276524156905,Magnitude-only,magnitude_competitor,True,5,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
__macro_mean__,predicted_magnitude,predicted_magnitude,risk,score_value_high_is_risky,0.1,macro_mean_over_datasets,9168,919,919,323,0.3307946598775219,0.3307946598775219,0.1003109489249624,3.300146491125401,3.300146491125402,Magnitude-only,magnitude_competitor,True,10,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
__macro_mean__,predicted_magnitude,predicted_magnitude,risk,score_value_high_is_risky,0.2,macro_mean_over_datasets,9168,1838,1838,839,0.4766599694076125,0.4766599694076125,0.2006218978499249,2.376723026743679,2.376723026743679,Magnitude-only,magnitude_competitor,True,20,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
__macro_mean__,protocol_v0_2_family_confidence,frozen_v02,confidence,score_value_low_is_risky,0.05,macro_mean_over_datasets,9168,463,463,74,0.2085774240379503,0.2085774240379503,0.0506710603147329,4.110295746250752,4.110295746250752,Frozen v0.2,frozen_safeconf,True,5,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
__macro_mean__,protocol_v0_2_family_confidence,frozen_v02,confidence,score_value_low_is_risky,0.1,macro_mean_over_datasets,9168,919,919,273,0.3363942110224558,0.3363942110224558,0.1003109489249624,3.3523732242866884,3.3523732242866884,Frozen v0.2,frozen_safeconf,True,10,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
__macro_mean__,protocol_v0_2_family_confidence,frozen_v02,confidence,score_value_low_is_risky,0.2,macro_mean_over_datasets,9168,1838,1838,744,0.4197445140405814,0.4197445140405814,0.2006218978499249,2.092236740475117,2.092236740475117,Frozen v0.2,frozen_safeconf,True,20,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
__macro_mean__,random,random,risk,score_value_high_is_risky,0.05,macro_mean_over_datasets,9168,463,463,20,0.0530063738475392,0.0530063738475392,0.0506710603147329,1.043030038649971,1.043030038649971,Random,baseline,True,5,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
__macro_mean__,random,random,risk,score_value_high_is_risky,0.1,macro_mean_over_datasets,9168,919,919,102,0.1116281468239826,0.1116281468239826,0.1003109489249624,1.1126876921916908,1.112687692191691,Random,baseline,True,10,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
__macro_mean__,random,random,risk,score_value_high_is_risky,0.2,macro_mean_over_datasets,9168,1838,1838,359,0.2022278171427451,0.2022278171427451,0.2006218978499249,1.00795285241354,1.00795285241354,Random,baseline,True,20,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
__macro_mean__,safeconf_lodo_risk,safeconf_lodo_risk,risk,score_value_high_is_risky,0.05,macro_mean_over_datasets,9168,463,463,62,0.1344174178995607,0.1344174178995607,0.0506710603147329,2.655995055247653,2.655995055247653,LODO risk,cross_dataset_transfer,True,5,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
__macro_mean__,safeconf_lodo_risk,safeconf_lodo_risk,risk,score_value_high_is_risky,0.1,macro_mean_over_datasets,9168,919,919,227,0.2318907867042509,0.2318907867042509,0.1003109489249624,2.3128169002095573,2.3128169002095573,LODO risk,cross_dataset_transfer,True,10,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
__macro_mean__,safeconf_lodo_risk,safeconf_lodo_risk,risk,score_value_high_is_risky,0.2,macro_mean_over_datasets,9168,1838,1838,744,0.4071659832572762,0.4071659832572762,0.2006218978499249,2.030115084815057,2.030115084815057,LODO risk,cross_dataset_transfer,True,20,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
__macro_mean__,safeconf_perdataset_risk,safeconf_perdataset_risk,risk,score_value_high_is_risky,0.05,macro_mean_over_datasets,9168,463,463,168,0.3471441361478956,0.3471441361478956,0.0506710603147329,6.859403446069984,6.859403446069984,Per-dataset risk,within_dataset_upper_reference,True,5,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
__macro_mean__,safeconf_perdataset_risk,safeconf_perdataset_risk,risk,score_value_high_is_risky,0.1,macro_mean_over_datasets,9168,919,919,475,0.5374509622449052,0.5374509622449052,0.1003109489249624,5.356986337363471,5.356986337363472,Per-dataset risk,within_dataset_upper_reference,True,10,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
__macro_mean__,safeconf_perdataset_risk,safeconf_perdataset_risk,risk,score_value_high_is_risky,0.2,macro_mean_over_datasets,9168,1838,1838,1246,0.7133948095861589,0.7133948095861589,0.2006218978499249,3.5554413990659155,3.5554413990659155,Per-dataset risk,within_dataset_upper_reference,True,20,docs/实验结果/Task_risk_audit_20260611/tables/B1_bad_prediction_retrieval.csv,e8a3594
