dataset_name,score_name,predictor_name,n,aligned_rho,normalized_rmse_rho,magnitude_only_rho,partial_rho_control_magnitude,risk_coverage80_improve_pct,mean_rmse
Frangieh,model_disagreement_risk,V0StrongBaseline,1266,0.8660210598907321,0.46192657633609535,0.8434842781316609,0.8964348734669545,12.590289808333578,0.05387136494363352
Frangieh,ood_distance_risk,ContextSimBaseline,633,-0.3186838655550626,-0.6533631326737999,0.7926979925303024,-0.5874940969582544,-2.695731756297405,0.058357485009213034
Frangieh,ood_distance_risk,V0StrongBaseline,633,-0.25842276769947414,-0.6457732943489074,0.8434842781316608,-0.5590838900209951,-2.361000406891205,0.05387136494363354
Frangieh,prediction_magnitude_risk,ContextSimBaseline,633,-0.15869078607615372,-0.3893063126012819,0.7926979925303024,-0.5263560871399706,6.652848357184792,0.058357485009213034
Frangieh,prediction_magnitude_risk,V0StrongBaseline,633,-0.4835483442412699,-0.4593253159068771,0.8434842781316608,-0.7215004186540944,-0.49434528449214454,0.05387136494363354
Frangieh,protocol_v0_2_family_confidence,ContextSimBaseline,633,0.6222815378115581,0.35340924510316185,0.7926979925303024,0.5433298204375797,4.955103573984585,0.058357485009213034
Frangieh,protocol_v0_2_family_confidence,V0StrongBaseline,633,0.599638479634933,0.36139347431422686,0.8434842781316608,0.5290007541552297,4.922225293349072,0.05387136494363354
Frangieh,protocol_v0_2_with_stability_confidence,ContextSimBaseline,633,0.21844722606982314,-0.09313241887460676,0.7926979925303024,-0.05313691861174979,1.7990132439600577,0.058357485009213034
Frangieh,protocol_v0_2_with_stability_confidence,V0StrongBaseline,633,0.24036552863671637,-0.08289964010716731,0.8434842781316608,-0.04863103331425682,1.958414462603137,0.05387136494363354
Frangieh,random_score,ContextSimBaseline,1266,0.009537766378363276,-0.0035995422063938983,0.7926979925303025,0.006748557632777998,-0.3363290479877595,0.058357485009213034
Frangieh,random_score,V0StrongBaseline,1266,-0.049425163797975714,-0.003133377444455721,0.8434842781316609,-0.03664377109649305,0.7921095001785815,0.05387136494363352
Frangieh,simple_combined_confidence,ContextSimBaseline,633,0.625613083776108,0.29271737918836466,0.7926979925303024,0.550025267643323,11.36284190814817,0.058357485009213034
Frangieh,simple_combined_confidence,V0StrongBaseline,633,0.5998967084671236,0.32133999662760143,0.8434842781316608,0.5304422341523475,11.336227485908177,0.05387136494363354
Frangieh,support_count_score,ContextSimBaseline,633,0.42290543536160025,0.7117076043892817,0.7926979925303024,0.6891686529478357,1.0203934978219336,0.058357485009213034
Frangieh,support_count_score,V0StrongBaseline,633,0.36177572628562576,0.707383384158621,0.8434842781316608,0.6680003893373507,0.7833961155269565,0.05387136494363354
LaraAstiasoHuntly2023_exvivo,context_similarity_score,ContextSimBaseline,331,0.5395549249442642,0.11963411473589403,0.6663765746865518,0.2582786093607577,64.05881540484334,1.0263562357650997
LaraAstiasoHuntly2023_exvivo,context_similarity_score,V0StrongBaseline,331,0.3101943931261503,-0.264825879662276,0.3815974692508016,0.12091730496841167,38.08569967527742,1.4437281231321404
LaraAstiasoHuntly2023_exvivo,historical_residual_risk,ContextSimBaseline,662,-0.026344611347954704,0.10149388715518964,0.6663765746865518,0.1461712586715592,-13.210212525949201,1.0263562357650997
LaraAstiasoHuntly2023_exvivo,historical_residual_risk,V0StrongBaseline,662,0.4987679789984303,0.8001582746707809,0.38159746925080157,0.6348806364205759,7.314974904253984,1.4437281231321404
LaraAstiasoHuntly2023_exvivo,learned_risk_score,ContextSimBaseline,331,0.5868192021668066,0.305608608124618,0.6663765746865518,0.43586106569656047,64.13265172866517,1.0263562357650997
LaraAstiasoHuntly2023_exvivo,learned_risk_score,V0StrongBaseline,331,0.852111485851956,0.4810028442031104,0.3815974692508016,0.8394423563608349,52.88007024315307,1.4437281231321404
LaraAstiasoHuntly2023_exvivo,model_disagreement_risk,ContextSimBaseline,662,0.00868522152328071,0.08190554031561567,0.6663765746865518,0.11266755092282855,-13.448210032351325,1.0263562357650997
LaraAstiasoHuntly2023_exvivo,model_disagreement_risk,V0StrongBaseline,662,0.618331717421733,0.7885454479273866,0.38159746925080157,0.7198351323424207,7.3526856849917746,1.4437281231321404
LaraAstiasoHuntly2023_exvivo,ood_distance_risk,ContextSimBaseline,331,0.23302184293339248,0.1523949133529449,0.6663765746865518,0.1519210867232184,42.7380957137526,1.0263562357650997
LaraAstiasoHuntly2023_exvivo,ood_distance_risk,V0StrongBaseline,331,0.5074453264858391,0.26008444654751944,0.3815974692508016,0.4817172821268609,25.59139639499265,1.4437281231321404
LaraAstiasoHuntly2023_exvivo,prediction_magnitude_risk,ContextSimBaseline,331,-0.025936870249468075,0.12011396313074325,0.6663765746865518,0.10426271334578052,-5.427128299989777,1.0263562357650997
LaraAstiasoHuntly2023_exvivo,prediction_magnitude_risk,V0StrongBaseline,331,0.2586274788800906,0.5399234951340656,0.3815974692508016,0.4431926281836442,4.478908850453349,1.4437281231321404
LaraAstiasoHuntly2023_exvivo,protocol_v0_2_family_confidence,ContextSimBaseline,331,0.5719284719211921,0.2718315172251765,0.6663765746865518,0.4063216028625249,65.17399936022598,1.0263562357650997
LaraAstiasoHuntly2023_exvivo,protocol_v0_2_family_confidence,V0StrongBaseline,331,0.6514766564196915,0.09379688487539835,0.3815974692508016,0.5808149133505216,49.68327244729825,1.4437281231321404
LaraAstiasoHuntly2023_exvivo,protocol_v0_2_with_stability_confidence,ContextSimBaseline,331,0.5570580040568757,0.35198227681392974,0.6663765746865518,0.45748856015724326,64.77588375050722,1.0263562357650997
LaraAstiasoHuntly2023_exvivo,protocol_v0_2_with_stability_confidence,V0StrongBaseline,331,0.717928015274501,0.2667706806352022,0.3815974692508016,0.6735502138679671,49.16519587364208,1.4437281231321404
LaraAstiasoHuntly2023_exvivo,random_score,ContextSimBaseline,662,0.009740130481272693,-0.012700058021785152,0.6663765746865518,-0.016423306938140366,4.002651596611211,1.0263562357650997
LaraAstiasoHuntly2023_exvivo,random_score,V0StrongBaseline,662,-0.018536193487933245,-0.06201486259112516,0.38159746925080157,-0.03674584288086646,-1.3758977185790882,1.4437281231321404
LaraAstiasoHuntly2023_exvivo,simple_combined_confidence,ContextSimBaseline,331,0.6210262638028081,0.3413837718354881,0.6663765746865518,0.4909643518642082,65.32257587990186,1.0263562357650997
LaraAstiasoHuntly2023_exvivo,simple_combined_confidence,V0StrongBaseline,331,0.8616486269163445,0.40693738976780514,0.3815974692508016,0.8386758077630434,51.56058588370758,1.4437281231321404
LaraAstiasoHuntly2023_exvivo,support_count_score,ContextSimBaseline,331,0.1567607447722584,0.13200222842298343,0.6663765746865518,0.1458867866608092,9.41274748882314,1.0263562357650997
LaraAstiasoHuntly2023_exvivo,support_count_score,V0StrongBaseline,331,0.08499434246661017,-0.05044517671918542,0.3815974692508016,0.062210773927880575,9.018871116535669,1.4437281231321404
LaraAstiasoHuntly2023_invivo,context_similarity_score,ContextSimBaseline,390,-0.12163295789590915,0.461950619900653,0.6973960479582462,0.2592133354101004,7.3215335140997935,4.016164262978589
LaraAstiasoHuntly2023_invivo,context_similarity_score,V0StrongBaseline,390,-0.33963174338482777,0.23037756723315225,0.6368731499271477,-0.10604243921434492,-5.930028892465959,5.762396618164626
LaraAstiasoHuntly2023_invivo,historical_residual_risk,ContextSimBaseline,780,0.060711476250280436,-0.005276892195559224,0.6973960479582461,0.06465099250876663,-0.47570273628205695,4.016164262978589
LaraAstiasoHuntly2023_invivo,historical_residual_risk,V0StrongBaseline,780,0.48526672060130716,0.5160836577332477,0.6368731499271477,0.6125137725473222,13.641087797688213,5.762396618164626
LaraAstiasoHuntly2023_invivo,learned_risk_score,ContextSimBaseline,390,0.6721644702391653,0.03236788917014989,0.6973960479582462,0.40099862831271754,51.06862705514261,4.016164262978589
LaraAstiasoHuntly2023_invivo,learned_risk_score,V0StrongBaseline,390,0.8090286745944668,0.11515769411105706,0.6368731499271477,0.7258371845208698,39.039321746207186,5.762396618164626
LaraAstiasoHuntly2023_invivo,model_disagreement_risk,ContextSimBaseline,780,0.31904385342581726,-0.0807626813912194,0.6973960479582461,0.1304387657457609,18.62193870808377,4.016164262978589
LaraAstiasoHuntly2023_invivo,model_disagreement_risk,V0StrongBaseline,780,0.6921130822182112,0.2802137474226048,0.6368731499271477,0.6615908699260026,24.368968745085756,5.762396618164626
LaraAstiasoHuntly2023_invivo,ood_distance_risk,ContextSimBaseline,390,-0.215268113861885,0.122872703861402,0.6973960479582462,-0.0424115770061372,-2.1446962256607898,4.016164262978589
LaraAstiasoHuntly2023_invivo,ood_distance_risk,V0StrongBaseline,390,-0.006493847377745365,0.38072965634225076,0.6368731499271477,0.21982303277636245,-2.4727379382304995,5.762396618164626
LaraAstiasoHuntly2023_invivo,prediction_magnitude_risk,ContextSimBaseline,390,0.30826141702161897,0.04475536655808528,0.6973960479582462,0.19111082819222125,26.345574336289797,4.016164262978589
LaraAstiasoHuntly2023_invivo,prediction_magnitude_risk,V0StrongBaseline,390,0.4809386801207918,0.33926556943933783,0.6368731499271477,0.5456458435561573,18.622131842925604,5.762396618164626
LaraAstiasoHuntly2023_invivo,protocol_v0_2_family_confidence,ContextSimBaseline,390,0.45280603704025363,0.24772802329656746,0.6973960479582462,0.4226703577855634,12.138843023731711,4.016164262978589
LaraAstiasoHuntly2023_invivo,protocol_v0_2_family_confidence,V0StrongBaseline,390,0.46307521366397497,0.14598861976030794,0.6368731499271477,0.4248126640289337,13.30494935347891,5.762396618164626
LaraAstiasoHuntly2023_invivo,protocol_v0_2_with_stability_confidence,ContextSimBaseline,390,0.24817097853482992,0.2489064055951412,0.6973960479582462,0.29937541013104496,10.452882634600478,4.016164262978589
LaraAstiasoHuntly2023_invivo,protocol_v0_2_with_stability_confidence,V0StrongBaseline,390,0.3645199710512434,0.2998303230638749,0.6368731499271477,0.43320449762339225,12.005900990660018,5.762396618164626
LaraAstiasoHuntly2023_invivo,random_score,ContextSimBaseline,780,0.015906327281894162,2.5590596254961163e-05,0.6973960479582461,0.021565437930949213,1.9412361194501646,4.016164262978589
LaraAstiasoHuntly2023_invivo,random_score,V0StrongBaseline,780,-0.13552042077218743,0.026159153868648942,0.6368731499271477,-0.06398468811938442,-1.1065707529713984,5.762396618164626
LaraAstiasoHuntly2023_invivo,simple_combined_confidence,ContextSimBaseline,390,0.43721689741721054,0.2523610381295179,0.6973960479582462,0.4147833695610933,15.808793741761995,4.016164262978589
LaraAstiasoHuntly2023_invivo,simple_combined_confidence,V0StrongBaseline,390,0.6543510375580278,0.2442837079290968,0.6368731499271477,0.6197723994947707,21.05849632849506,5.762396618164626
LaraAstiasoHuntly2023_invivo,support_count_score,ContextSimBaseline,390,0.2646122144386723,0.1218262368719995,0.6973960479582462,0.2084222400359005,14.128459988446899,4.016164262978589
LaraAstiasoHuntly2023_invivo,support_count_score,V0StrongBaseline,390,0.279779602018682,0.03683182213667694,0.6368731499271477,0.2271082760949949,8.553866177637303,5.762396618164626
McFarlandTsherniak2020,context_similarity_score,ContextSimBaseline,1163,-0.06081485621514977,0.21783568597924585,0.7496047148513109,0.12367986553877953,1.1596885629852136,1.5542197188569578
McFarlandTsherniak2020,context_similarity_score,V0StrongBaseline,1163,-0.09493875078847609,0.18555487262696474,0.8412904400702736,0.11969043662278321,1.2270415795351874,1.5277314407204745
McFarlandTsherniak2020,historical_residual_risk,ContextSimBaseline,2326,0.4332370134592302,0.061672352994333005,0.7496047148513109,0.27888948284854803,15.575351273205571,1.554219718856958
McFarlandTsherniak2020,historical_residual_risk,V0StrongBaseline,2326,0.41901368680858425,0.08259873491010368,0.8412904400702736,0.2506633817671625,16.491210629385304,1.5277314407204745
McFarlandTsherniak2020,learned_risk_score,ContextSimBaseline,1163,0.5490757689841497,-0.03583060977302738,0.7496047148513109,0.27973901361072373,18.254901232808834,1.5542197188569578
McFarlandTsherniak2020,learned_risk_score,V0StrongBaseline,1163,0.6208824880070304,-0.04067303497627999,0.8412904400702736,0.2735395772889667,18.504815914524603,1.5277314407204745
McFarlandTsherniak2020,model_disagreement_risk,ContextSimBaseline,2326,0.16672943952332137,-0.038714547785749405,0.7496047148513109,0.10978693930576588,5.21812167556093,1.554219718856958
McFarlandTsherniak2020,model_disagreement_risk,V0StrongBaseline,2326,0.1370192977024875,-0.044149147391984625,0.8412904400702736,0.05743245007939364,5.219982565549726,1.5277314407204745
McFarlandTsherniak2020,ood_distance_risk,ContextSimBaseline,1163,0.05469310305627323,0.35707274307105374,0.7496047148513109,0.2127839295454118,1.825394277773158,1.5542197188569578
McFarlandTsherniak2020,ood_distance_risk,V0StrongBaseline,1163,0.05404918414790028,0.39502749416030114,0.8412904400702736,0.27874239858689576,1.7569680097736484,1.5277314407204745
McFarlandTsherniak2020,prediction_magnitude_risk,ContextSimBaseline,1163,0.10338041063640006,0.29930083050121864,0.7496047148513109,0.21907293303490447,-5.09841298323425,1.5542197188569578
McFarlandTsherniak2020,prediction_magnitude_risk,V0StrongBaseline,1163,-0.05009708025964132,0.36432248164420317,0.8412904400702736,0.22256523168637776,-6.56151689597648,1.5277314407204745
McFarlandTsherniak2020,protocol_v0_2_family_confidence,ContextSimBaseline,1163,-0.07562629961058807,-0.09468290916748316,0.7496047148513109,-0.04446118360170847,4.002442716130766,1.5542197188569578
McFarlandTsherniak2020,protocol_v0_2_family_confidence,V0StrongBaseline,1163,-0.0962013201340777,-0.1383094088293626,0.8412904400702736,-0.08208591801619479,3.9536028386944886,1.5277314407204745
McFarlandTsherniak2020,protocol_v0_2_with_stability_confidence,ContextSimBaseline,1163,-0.07562629961058807,-0.09468290916748316,0.7496047148513109,-0.04446118360170847,4.002442716130766,1.5542197188569578
McFarlandTsherniak2020,protocol_v0_2_with_stability_confidence,V0StrongBaseline,1163,-0.0962013201340777,-0.1383094088293626,0.8412904400702736,-0.08208591801619479,3.9536028386944886,1.5277314407204745
McFarlandTsherniak2020,random_score,ContextSimBaseline,2326,0.008531190496147192,-0.010042110079181259,0.7496047148513109,0.007916925667278538,-1.4247934480280906,1.554219718856958
McFarlandTsherniak2020,random_score,V0StrongBaseline,2326,0.0013110819010548694,0.016403807576578725,0.8412904400702736,0.015125900595887334,0.2248326578593014,1.5277314407204745
McFarlandTsherniak2020,simple_combined_confidence,ContextSimBaseline,1163,0.1945909148671141,0.07835564490596743,0.7496047148513109,0.17927532550585504,6.768612689619462,1.5542197188569578
McFarlandTsherniak2020,simple_combined_confidence,V0StrongBaseline,1163,0.1816587095980725,0.14724806425735362,0.8412904400702736,0.19357092685899221,7.137189089337123,1.5277314407204745
McFarlandTsherniak2020,support_count_score,ContextSimBaseline,1163,-0.14231800116187426,-0.05299665959362922,0.7496047148513109,-0.07698555787988579,-2.232707619530026,1.5542197188569578
McFarlandTsherniak2020,support_count_score,V0StrongBaseline,1163,-0.1540187638017509,-0.10150159664407672,0.8412904400702736,-0.0951536082260936,-2.2035595178859,1.5277314407204745
SantinhaPlatt2023,context_similarity_score,ContextSimBaseline,283,0.14380546384256374,-0.09801700348021704,0.7832064940579496,0.011734109336860537,-7.541931714821003,0.4024099312255744
SantinhaPlatt2023,context_similarity_score,V0StrongBaseline,283,0.16285338830343227,-0.0703064480385449,0.8785620269999819,0.020408428446107407,-8.559135862829558,0.3540013733711617
SantinhaPlatt2023,historical_residual_risk,ContextSimBaseline,566,0.23372802906249288,0.21967090015187135,0.7832064940579497,0.3039798835052819,3.26782832626308,0.4024099312255744
SantinhaPlatt2023,historical_residual_risk,V0StrongBaseline,566,0.1653974844567455,0.1931098679760126,0.8785620269999821,0.24091287686468632,1.0124170910928,0.3540013733711617
SantinhaPlatt2023,learned_risk_score,ContextSimBaseline,283,0.7128395514051151,-0.13931018635684492,0.7832064940579496,0.49218551248182174,14.117768524904271,0.4024099312255744
SantinhaPlatt2023,learned_risk_score,V0StrongBaseline,283,0.670227061186758,-0.17399676610145798,0.8785620269999819,0.3120561224744934,18.903753847227073,0.3540013733711617
SantinhaPlatt2023,model_disagreement_risk,ContextSimBaseline,566,0.252087897658865,0.23150647362106633,0.7832064940579497,0.32645971194523304,5.685028172435196,0.4024099312255744
SantinhaPlatt2023,model_disagreement_risk,V0StrongBaseline,566,0.11218631237087968,0.06440424367118433,0.8785620269999821,0.11883246838732066,2.6660248906671984,0.3540013733711617
SantinhaPlatt2023,ood_distance_risk,ContextSimBaseline,283,-0.20262640424155332,-0.08288268064140046,0.7832064940579496,-0.21477286974145024,-5.024137165229124,0.4024099312255744
SantinhaPlatt2023,ood_distance_risk,V0StrongBaseline,283,-0.17643383797257642,-0.060195092818394455,0.8785620269999819,-0.20671151079100458,-4.396833379052245,0.3540013733711617
SantinhaPlatt2023,prediction_magnitude_risk,ContextSimBaseline,283,0.05450929772303469,-0.15266034217484442,0.7832064940579496,-0.049125910470059216,0.6100175406969478,0.4024099312255744
SantinhaPlatt2023,prediction_magnitude_risk,V0StrongBaseline,283,-0.29103551464413874,-0.1614603794483312,0.8785620269999819,-0.31822295991103045,-6.454858227830093,0.3540013733711617
SantinhaPlatt2023,protocol_v0_2_family_confidence,ContextSimBaseline,283,0.26802443107634605,0.2072760599383081,0.7832064940579496,0.31097915858822894,3.5662191519201,0.4024099312255744
SantinhaPlatt2023,protocol_v0_2_family_confidence,V0StrongBaseline,283,0.15325121165304736,0.09698148291296534,0.8785620269999819,0.14404434783052714,0.4235404023569829,0.3540013733711617
SantinhaPlatt2023,protocol_v0_2_with_stability_confidence,ContextSimBaseline,283,0.26802443107634605,0.2072760599383081,0.7832064940579496,0.31097915858822894,3.5662191519201,0.4024099312255744
SantinhaPlatt2023,protocol_v0_2_with_stability_confidence,V0StrongBaseline,283,0.15325121165304736,0.09698148291296534,0.8785620269999819,0.14404434783052714,0.4235404023569829,0.3540013733711617
SantinhaPlatt2023,random_score,ContextSimBaseline,566,0.05084805157822754,0.06275331181404867,0.7832064940579497,0.06524108899557676,0.7381296821286193,0.4024099312255744
SantinhaPlatt2023,random_score,V0StrongBaseline,566,-0.05928538967735354,0.028401394583275518,0.8785620269999821,-0.016519719112805094,-3.86972264085511,0.3540013733711617
SantinhaPlatt2023,simple_combined_confidence,ContextSimBaseline,283,0.2547600466342147,0.1601828095102454,0.7832064940579496,0.2627960543312109,2.7056095865455676,0.4024099312255744
SantinhaPlatt2023,simple_combined_confidence,V0StrongBaseline,283,0.14237254214710107,0.03131714125063137,0.8785620269999819,0.08139089238327754,-0.17272326044029207,0.3540013733711617
SantinhaPlatt2023,support_count_score,ContextSimBaseline,283,0.13736195715986524,0.06563766046026098,0.7832064940579496,0.1057399777621207,2.4736920556358375,0.4024099312255744
SantinhaPlatt2023,support_count_score,V0StrongBaseline,283,0.1253429661755552,0.0831337805456368,0.8785620269999819,0.09397441399289587,2.3823587515669287,0.3540013733711617
SrivatsanTrapnell2020_sciplex3,context_similarity_score,ContextSimBaseline,564,0.11279292918670994,-0.2886064910377046,0.7076452502126582,-0.14975059734332685,2.2769999409316606,0.060411270899376826
SrivatsanTrapnell2020_sciplex3,context_similarity_score,V0StrongBaseline,564,0.1403644472540697,-0.3391986798932696,0.7818579555886724,-0.1610250376732644,2.373036554561598,0.055874737700885226
SrivatsanTrapnell2020_sciplex3,historical_residual_risk,ContextSimBaseline,1128,0.18826272609708897,0.25581057332530416,0.7076452502126583,0.2936479547429578,4.445972244908218,0.06041127089937684
SrivatsanTrapnell2020_sciplex3,historical_residual_risk,V0StrongBaseline,1128,0.13232031405775155,0.24926351611679065,0.7818579555886724,0.24625242113127904,4.137684117858675,0.055874737700885226
SrivatsanTrapnell2020_sciplex3,learned_risk_score,ContextSimBaseline,564,0.6816822296881578,0.06917322854725715,0.7076452502126582,0.6227388484430343,16.165521437348826,0.060411270899376826
SrivatsanTrapnell2020_sciplex3,learned_risk_score,V0StrongBaseline,564,0.62232394485848,-0.04906000204141441,0.7818579555886724,0.49350458977723094,13.55292505571945,0.055874737700885226
SrivatsanTrapnell2020_sciplex3,model_disagreement_risk,ContextSimBaseline,1128,0.5302005927144742,0.5074603365179612,0.7076452502126583,0.7376652133342203,17.048273031689277,0.06041127089937684
SrivatsanTrapnell2020_sciplex3,model_disagreement_risk,V0StrongBaseline,1128,0.4336526656528744,0.493383583721309,0.7818579555886724,0.67961013934885,15.524128944098598,0.055874737700885226
SrivatsanTrapnell2020_sciplex3,ood_distance_risk,ContextSimBaseline,564,-0.20779581599428987,-0.10261284081210673,0.7076452502126582,-0.29762743074156495,-5.032662904993629,0.060411270899376826
SrivatsanTrapnell2020_sciplex3,ood_distance_risk,V0StrongBaseline,564,-0.18365479256064104,-0.08799417182077458,0.7818579555886724,-0.2990018374234243,-4.700383241743217,0.055874737700885226
SrivatsanTrapnell2020_sciplex3,prediction_magnitude_risk,ContextSimBaseline,564,0.11608303089790195,-0.2990517589154848,0.7076452502126582,-0.1509110670257237,8.453906259529859,0.060411270899376826
SrivatsanTrapnell2020_sciplex3,prediction_magnitude_risk,V0StrongBaseline,564,-0.0020208735982459414,-0.3489438622812067,0.7818579555886724,-0.31031364690197455,4.748701076582023,0.055874737700885226
SrivatsanTrapnell2020_sciplex3,protocol_v0_2_family_confidence,ContextSimBaseline,564,0.46687004842653956,0.40376650492141886,0.7076452502126582,0.6539194568791431,15.702354246430476,0.060411270899376826
SrivatsanTrapnell2020_sciplex3,protocol_v0_2_family_confidence,V0StrongBaseline,564,0.3953793410439074,0.380022226733416,0.7818579555886724,0.6256061294890393,14.34663146473856,0.055874737700885226
SrivatsanTrapnell2020_sciplex3,protocol_v0_2_with_stability_confidence,ContextSimBaseline,564,0.46687004842653956,0.40376650492141886,0.7076452502126582,0.6539194568791431,15.702354246430476,0.060411270899376826
SrivatsanTrapnell2020_sciplex3,protocol_v0_2_with_stability_confidence,V0StrongBaseline,564,0.3953793410439074,0.380022226733416,0.7818579555886724,0.6256061294890393,14.34663146473856,0.055874737700885226
SrivatsanTrapnell2020_sciplex3,random_score,ContextSimBaseline,1128,-0.04916045455195352,-0.01785769815050395,0.7076452502126583,-0.049917375410986675,-0.39713191556220395,0.06041127089937684
SrivatsanTrapnell2020_sciplex3,random_score,V0StrongBaseline,1128,-0.0657704353001857,-0.023193917765290506,0.7818579555886724,-0.07492488326391698,-0.8702086194548306,0.055874737700885226
SrivatsanTrapnell2020_sciplex3,simple_combined_confidence,ContextSimBaseline,564,0.40603464546565154,0.30180271984851315,0.7076452502126582,0.4835238891959234,17.502532847591773,0.060411270899376826
SrivatsanTrapnell2020_sciplex3,simple_combined_confidence,V0StrongBaseline,564,0.4368463455818933,0.10314073843188157,0.7818579555886724,0.40908328964209045,15.008711744423204,0.055874737700885226
SrivatsanTrapnell2020_sciplex3,support_count_score,ContextSimBaseline,564,0.1914819279591324,0.1550858816653669,0.7076452502126582,0.2920428663199724,0.9660976206390469,0.060411270899376826
SrivatsanTrapnell2020_sciplex3,support_count_score,V0StrongBaseline,564,0.16700718257471986,0.14011342513021977,0.7818579555886724,0.29420275795049095,1.0042637133443888,0.055874737700885226
