seed,model,epoch,train_mse,validation_mse
3407,scGPT,1,1.6222871923819184,0.1560028402701668
3407,scGPT,2,0.04404482897371054,0.02942683511292157
3407,scGPT,3,0.01904490648303181,0.02825546288943809
3407,scGPT,4,0.017579270526766777,0.030907929105603176
3407,scGPT,5,0.017790002981200814,0.02884054058433875
3407,scGPT,6,0.017576842452399433,0.028319462526427662
3407,GEARS,1,0.02323781419545412,0.03265242906206328
3407,GEARS,2,0.0198057055240497,0.031591667510245156
3407,GEARS,3,0.017958311829715967,0.030887202157274536
3407,GEARS,4,0.016198743949644268,0.029993682330393272
3407,GEARS,5,0.013841156847774982,0.029435928182109543
3407,GEARS,6,0.012596729910001159,0.02873570710906516
3407,GEARS,7,0.01190053066238761,0.02952111301862675
3407,GEARS,8,0.011109550367109478,0.031478289514780045
3407,GEARS,9,0.010324974544346333,0.033116078328179276
3407,GEARS,10,0.009629515465348959,0.03490854896928953
3407,GEARS,11,0.00980884616728872,0.03540231668106888
3407,GEARS,12,0.009977120207622647,0.03432014147224634
3408,scGPT,1,0.9505883678793907,0.08356111399505449
3408,scGPT,2,0.057654451578855515,0.0330280801281333
3408,scGPT,3,0.027293951949104667,0.03620771148606487
3408,scGPT,4,0.01933358423411846,0.02921806130072345
3408,scGPT,5,0.017387170111760497,0.02889170631280412
3408,scGPT,6,0.017161001334898174,0.028242227013992226
3408,scGPT,7,0.016839314601384103,0.028232877223711948
3408,scGPT,8,0.019495209329761565,0.028244013817090054
3408,scGPT,9,0.01770989946089685,0.031124814170534195
3408,scGPT,10,0.016929162084124982,0.0295070290322537
3408,GEARS,1,0.02354786719661206,0.032549309017865555
3408,GEARS,2,0.020635419175960124,0.03205484394793925
3408,GEARS,3,0.017783804214559495,0.03121437747841296
3408,GEARS,4,0.015445988974533975,0.030218569075931675
3408,GEARS,5,0.014266594778746367,0.029708114614629227
3408,GEARS,6,0.013043512590229511,0.029840140320036724
3408,GEARS,7,0.011851193848997355,0.03004631412256023
3408,GEARS,8,0.01228999299928546,0.031162828449969707
3408,GEARS,9,0.010507125523872674,0.033346764945789524
3408,GEARS,10,0.010046096635051072,0.034153819165152054
3408,GEARS,11,0.010077637387439609,0.035805034167740654
3409,scGPT,1,1.6300626145675778,0.17951926394649173
3409,scGPT,2,0.07135306065902114,0.029968026822999767
3409,scGPT,3,0.019980220939032733,0.029528152035630268
3409,scGPT,4,0.01775225403252989,0.029568986238344856
3409,scGPT,5,0.016939906403422356,0.02844985853880644
3409,scGPT,6,0.016476657008752227,0.028677330230889114
3409,scGPT,7,0.016569717321544886,0.028572592803317566
3409,scGPT,8,0.017083085258491337,0.028268830364812977
3409,scGPT,9,0.016942158457823098,0.028295415818043377
3409,scGPT,10,0.018442962551489472,0.03011187327944714
3409,GEARS,1,0.02384566981345415,0.032034261719040245
3409,GEARS,2,0.019183277152478695,0.03133167383139548
3409,GEARS,3,0.01759278681129217,0.030806257794408695
3409,GEARS,4,0.015397426788695157,0.03010364897225214
3409,GEARS,5,0.013782764202915132,0.029386061810604904
3409,GEARS,6,0.012659265659749508,0.029511034124247406
3409,GEARS,7,0.011447122087702155,0.03016835086695526
3409,GEARS,8,0.010703456122428179,0.031433531447597175
3409,GEARS,9,0.01040985289728269,0.03354867458667444
3409,GEARS,10,0.010222163749858737,0.034329516975128135
3409,GEARS,11,0.010284896066877991,0.03521234104814737
