seed,model,epoch,train_mse,validation_mse
3407,scGPT,1,0.23560975592117755,0.0090909439759949851
3407,scGPT,2,0.016620774194598197,0.0088483157878120732
3407,scGPT,3,0.015733821674560507,0.0088648056766639158
3407,scGPT,4,0.015889966425796351,0.0088562517892569297
3407,scGPT,5,0.015959753460871678,0.009014395003517469
3407,GEARS,1,0.01823442514675359,0.0092874708275000259
3407,GEARS,2,0.015566120048364003,0.0094964052550494671
3407,GEARS,3,0.015234113267312447,0.0093969917700936403
3407,GEARS,4,0.015135975352798899,0.0095229210797697309
3407,GEARS,5,0.014925303139413397,0.0096770783265431714
3407,GEARS,6,0.014802500295142332,0.0096739823464304202
3407,GEARS,7,0.014583008441453179,0.0095463676222910486
3408,scGPT,1,0.12054039339224497,0.0094408022239804261
3408,scGPT,2,0.016018219703497986,0.0095267053848753381
3408,scGPT,3,0.016398750649144252,0.012032095870623986
3408,scGPT,4,0.01645862275424103,0.0095399422260622185
3408,GEARS,1,0.017951061840479572,0.0091231362428516143
3408,GEARS,2,0.015457860799506307,0.0094268684585889183
3408,GEARS,3,0.015182055269057552,0.0095434395751605432
3408,GEARS,4,0.014983332917715112,0.0094097754452377551
3408,GEARS,5,0.014772832579910754,0.0095099427737295635
3408,GEARS,6,0.014668940240517259,0.0094927975597480941
3408,GEARS,7,0.014492651758094629,0.0095254346728324887
3409,scGPT,1,0.23831167054983476,0.0088827523247649275
3409,scGPT,2,0.016158060760547717,0.0095864039069662489
3409,scGPT,3,0.015771600945542256,0.0090160120589037728
3409,scGPT,4,0.01569627414767941,0.0092723497189581387
3409,GEARS,1,0.018090042114878694,0.00926510503826042
3409,GEARS,2,0.015423333396514256,0.0092724371235817678
3409,GEARS,3,0.015220290437961618,0.0096772042258332167
3409,GEARS,4,0.015051018151765069,0.009176801626260082
3409,GEARS,5,0.01482386647257954,0.0092394582461565733
3409,GEARS,6,0.014711812945703666,0.0094101423242439822
3409,GEARS,7,0.014552410940329235,0.0093124340443561469
3409,GEARS,8,0.014393034297972918,0.0093667178259541593
3409,GEARS,9,0.014358299023782214,0.0093712643720209599
3409,GEARS,10,0.01432554873948296,0.0092577927124996972
