manifest_id,task_key,context,perturbation_key,dose_key,quadrant,n_cells,predicted_effect_key,predicted_magnitude_cpa,target_truth_used_for_prediction,predicted_magnitude_ridge,cpa_ridge_disagreement_rmse,error_cpa_rmse,error_ridge_rmse,pair_mean_rmse,pair_max_rmse,true_magnitude_oracle,target_truth_used_for_scores,predicted_magnitude_mean,predicted_magnitude_max
E81_r3_p75,A549::Belinostat::dose=10.0,A549,Belinostat,10.0,seen_context_seen_perturbation_pair_holdout,103,E83::E81_r3_p75::A549::Belinostat::dose=10.0::CPA_RDKIT::pred,0.1982332468032837,False,0.15642334520816803,0.23075732588768005,0.21229571104049683,0.1559237241744995,0.18410971760749817,0.21229571104049683,0.08538084477186203,False,0.17732829600572586,0.1982332468032837
E81_r3_p75,A549::Dacinostat::dose=10.0,A549,Dacinostat,10.0,seen_context_seen_perturbation_pair_holdout,149,E83::E81_r3_p75::A549::Dacinostat::dose=10.0::CPA_RDKIT::pred,0.2069523930549621,False,0.2813733220100403,0.26761674880981445,0.24974441528320312,0.2174740731716156,0.23360924422740936,0.24974441528320312,0.18852967023849487,False,0.2441628575325012,0.2813733220100403
E81_r3_p75,A549::Flavopiridol::dose=100.0,A549,Flavopiridol,100.0,seen_context_seen_perturbation_pair_holdout,77,E83::E81_r3_p75::A549::Flavopiridol::dose=100.0::CPA_RDKIT::pred,0.2051834166049957,False,0.06021241843700409,0.21951237320899963,0.23466266691684723,0.17978940904140472,0.20722603797912598,0.23466266691684723,0.18132838606834412,False,0.1326979175209999,0.2051834166049957
E81_r3_p75,A549::Givinostat::dose=10.0,A549,Givinostat,10.0,seen_context_new_perturbation,93,E83::E81_r3_p75::A549::Givinostat::dose=10.0::CPA_RDKIT::pred,0.2090619653463363,False,0.18220657110214233,0.21090088784694672,0.2362746000289917,0.19503505527973175,0.21565482765436172,0.2362746000289917,0.10244369506835938,False,0.19563426822423932,0.2090619653463363
E81_r3_p75,A549::Givinostat::dose=100.0,A549,Givinostat,100.0,seen_context_new_perturbation,100,E83::E81_r3_p75::A549::Givinostat::dose=100.0::CPA_RDKIT::pred,0.2186265736818313,False,0.18557168543338776,0.2092759907245636,0.24439871311187744,0.2012435793876648,0.22282114624977112,0.24439871311187744,0.11309608072042465,False,0.20209912955760953,0.2186265736818313
E81_r3_p75,A549::Givinostat::dose=1000.0,A549,Givinostat,1000.0,seen_context_new_perturbation,120,E83::E81_r3_p75::A549::Givinostat::dose=1000.0::CPA_RDKIT::pred,0.2143583744764328,False,0.19544510543346405,0.206694558262825,0.25422096252441406,0.18371261656284332,0.2189667895436287,0.25422096252441406,0.19746655225753784,False,0.20490173995494843,0.2143583744764328
E81_r3_p75,A549::Givinostat::dose=10000.0,A549,Givinostat,10000.0,seen_context_new_perturbation,92,E83::E81_r3_p75::A549::Givinostat::dose=10000.0::CPA_RDKIT::pred,0.2290872931480407,False,0.21091482043266296,0.2152271866798401,0.35730379819869995,0.21717113256454468,0.2872374653816223,0.35730379819869995,0.40081673860549927,False,0.2200010567903518,0.2290872931480407
E81_r3_p75,A549::Hesperadin::dose=10.0,A549,Hesperadin,10.0,seen_context_seen_perturbation_pair_holdout,45,E83::E81_r3_p75::A549::Hesperadin::dose=10.0::CPA_RDKIT::pred,0.1982489973306656,False,0.15739265084266663,0.25085100531578064,0.3052036762237549,0.19161610305309296,0.24840988963842392,0.3052036762237549,0.18560728430747986,False,0.1778208240866661,0.1982489973306656
E81_r3_p75,A549::Hesperadin::dose=1000.0,A549,Hesperadin,1000.0,seen_context_seen_perturbation_pair_holdout,30,E83::E81_r3_p75::A549::Hesperadin::dose=1000.0::CPA_RDKIT::pred,0.1909672170877456,False,0.12786543369293213,0.20030060410499573,0.26534950733184814,0.17699120938777924,0.2211703583598137,0.26534950733184814,0.17796356976032257,False,0.15941632539033887,0.1909672170877456
E81_r3_p75,A549::Quisinostat::dose=1000.0,A549,Quisinostat,1000.0,seen_context_seen_perturbation_pair_holdout,63,E83::E81_r3_p75::A549::Quisinostat::dose=1000.0::CPA_RDKIT::pred,0.2023277580738067,False,0.33336588740348816,0.3035114109516144,0.3650122582912445,0.15568271279335022,0.26034748554229736,0.3650122582912445,0.4050014019012451,False,0.26784682273864746,0.33336588740348816
