recon_loss,KL,disnt_basal,disnt_after,r2_mean,r2_var,adv_loss,penalty_adv,adv_perts,acc_perts,penalty_perts,adv_cell_line,penalty_cell_line,acc_cell_line,epoch,mode
1308.6483642578125,,0.8072233712231898,1.0980660064108339,-0.2782752173287527,-0.4968462126595633,,,,,,,,,0,valid
1383.183172607422,,0.0,0.0,-0.3492105892300606,-0.5928084151801609,3.3928327679634096,0.2100858174264431,2.4093923687934877,0.051192232966423036,0.15666109323501587,0.983440425992012,0.053424724377691746,0.5453125,0,train
1256.191748046875,,0.9001966469933274,1.0915184543851209,-0.12936727830341882,-0.2813830477850778,,,,,,,,,1,valid
1234.0267761230468,,0.0,0.0,-0.020344641487840764,-0.24443337635706852,3.11407208442688,0.16474458947777748,2.318821883201599,0.0940808642655611,0.11582160741090775,0.7952501893043518,0.04892298188060522,0.73828125,1,train
1169.489404296875,,0.9860353584215348,1.1071216931216932,0.05811899730137417,-0.028331393854958677,,,,,,,,,2,valid
1126.3026550292968,,0.0,0.0,0.16441105470061304,-0.05201623228689034,2.8374464988708494,0.13090905994176866,2.227176249027252,0.13917448557913303,0.08877969644963742,0.6102702662348747,0.04212936442345381,0.865625,2,train
1077.6132080078125,,1.0250756304625885,1.1060698903111184,0.22254299265997748,0.1752341866493225,,,,,,,,,3,valid
1047.68671875,,0.0,0.0,0.26533232637636717,0.044996245870632785,2.5386835098266602,0.1006807528436184,2.1200699687004088,0.17400423735380172,0.06902488712221384,0.41861355751752855,0.03165586749091744,0.95078125,3,train
1003.1598999023438,,1.028347360858179,1.0937882154882153,0.34285665580204555,0.23910885538373675,,,,,,,,,4,valid
995.775033569336,,0.0,0.0,0.32614066219673704,0.0931499790820556,2.3286731839179993,0.07134900838136674,2.0297160029411314,0.2163323223590851,0.04848419763147831,0.29895718619227407,0.022864810656756163,0.971875,4,train
951.787939453125,,1.0157048921512142,1.0715799955791334,0.4144867198807852,0.2467068501881191,,,,,,,,,5,valid
959.1517974853516,,0.0,0.0,0.36129251805731116,0.09513366750895212,2.1964586436748506,0.05445597991347313,1.9727853000164033,0.2511420577764511,0.03728113370016217,0.22367334142327308,0.017174846772104502,0.9859375,5,train
919.7109985351562,,1.064580745312084,1.1218967617349969,0.46227125184876583,0.23350323012896945,,,,,,,,,6,valid
936.5067077636719,,0.0,0.0,0.39109394306937856,0.11951857497649535,2.121308571100235,,1.9234814763069152,0.27230448797345164,,0.19782710075378418,,0.984375,6,train
903.048876953125,,1.066939422067509,1.1179523273235916,0.47676361799240113,0.19777526003973828,,,,,,,,,7,valid
917.2525665283204,,0.0,0.0,0.4065608246834615,0.1103201523509163,2.122682362794876,,1.9237537741661073,0.27003042176365855,,0.19892859756946563,,0.9828125,7,train
898.0912719726563,,1.0478190238007552,1.0992232023938224,0.4822455627577645,0.2147532275744847,,,,,,,,,8,valid
916.6867095947266,,0.0,0.0,0.41120169006028784,0.10207423283107878,2.1420376658439637,,1.9273239493370056,0.2660006478428841,,0.2147137239575386,,0.97421875,8,train
888.0320678710938,,1.0513401353365064,1.0989181622837536,0.5053742476872035,0.19264537266322543,,,,,,,,,9,valid
900.77685546875,,0.0,0.0,0.42474822618067265,0.1069215611084586,2.1474395394325256,,1.9243929028511046,0.2576926849782467,,0.22304662540555,,0.97421875,9,train
891.6049438476563,,1.0281275263334766,1.0894191902687,0.5068783726011004,0.20913832868848528,,,,,,,,,10,valid
892.0384735107422,,0.0,0.0,0.43599838357036697,0.10080314008853372,2.1617601990699766,,1.929546856880188,0.2682527743279934,,0.23221332654356958,,0.96953125,10,train
891.9128662109375,,1.0105577861355577,1.0932320260444304,0.5009627223014832,0.22216297558375767,,,,,,,,,11,valid
892.5378540039062,,0.0,0.0,0.4397823905854762,0.09564943700319244,2.1855310916900637,,1.9238517522811889,0.2718369349837303,,0.2616793118417263,,0.95234375,11,train
890.2359375,,1.04655794808216,1.1231870600128662,0.5222982934543065,0.22824873243059432,,,,,,,,,12,valid
874.8646514892578,,0.0,0.0,0.4658313283466158,0.11306169928894157,2.1999514222145082,,1.9302942037582398,0.26411714851856233,,0.26965720802545545,,0.9515625,12,train
885.3534912109375,,1.012929920196188,1.0972951724458955,0.5180118816239493,0.21884070805140904,,,,,,,,,13,valid
867.3958221435547,,0.0,0.0,0.4670579278773387,0.10682889561336009,2.21702983379364,,1.9286799550056457,0.262471716850996,,0.28834987729787825,,0.94140625,13,train
882.8859375,,1.012173714123004,1.1111572871572872,0.5268036893435888,0.23215602466038296,,,,,,,,,14,valid
861.3282470703125,,0.0,0.0,0.47603827746141514,0.10457881064996832,2.228817754983902,,1.9243688821792602,0.26938042789697647,,0.30444888323545455,,0.93046875,14,train
879.573779296875,,0.9871873784909028,1.1138402423810132,0.5378867966788156,0.23774853093283518,,,,,,,,,15,valid
850.9893829345704,,0.0,0.0,0.4832101941166016,0.11069603687295546,2.245332491397858,,1.9184751152992248,0.25941361039876937,,0.3268573708832264,,0.91484375,15,train
874.0549560546875,,0.9874882823577265,1.1079931074324934,0.5521347880363464,0.25478337151663644,,,,,,,,,16,valid
848.9069000244141,,0.0,0.0,0.48540781310449044,0.1141867652961186,2.260163497924805,,1.926200956106186,0.28308112025260923,,0.33396254777908324,,0.91953125,16,train
