recon_loss,KL,disnt_basal,disnt_after,r2_mean,r2_var,adv_loss,penalty_adv,adv_perts,acc_perts,penalty_perts,adv_context_cpa,penalty_context_cpa,acc_context_cpa,epoch,mode
1008.5582449776786,,0.6554891891424891,0.7422361559663146,0.05862416419434611,-0.39969329500046635,,,,,,,,,0,valid
1070.7745937131485,,0.0,0.0,-0.15816346012005103,-1.086474358773418,6.779722051800422,0.5492238890168801,5.065758003378814,0.005869566978487585,0.45850151865128075,1.7139640506708398,0.09072237630497734,0.3623231132075472,0,train
702.5774187360491,,0.6825970421117403,0.7405631570810141,0.2670806853999523,0.06088135001111692,,,,,,,,,1,valid
762.8817564766362,,0.0,0.0,0.20121429392984275,-0.26839546186986435,5.529795799615248,0.04635796576457204,4.619437424641736,0.03426062707405757,0.0032378357015813717,0.9103583648519696,0.043120130053106345,0.8653301889041685,1,train
510.9010489327567,,0.6854440909843108,0.7350684339176403,0.36236587189245073,0.05065250324644883,,,,,,,,,2,valid
593.8653138358638,,0.0,0.0,0.306816890742231,-0.16601630728456698,4.788775174122937,0.024692579049546765,4.2519562199430645,0.12315582940882107,0.0008205796266853247,0.5368189524929479,0.023871999444826594,0.9126179240784555,2,train
423.8028128487723,,0.6911701486025157,0.737013750505814,0.4007399327130377,0.04491572544325682,,,,,,,,,3,valid
508.8243425477226,,0.0,0.0,0.3528761419693524,-0.17781789765232062,4.375867024907526,0.01845854120153301,3.9660341109869615,0.17493542817965993,0.0009554895398839606,0.4098329066105609,0.017503051684712462,0.9144457544920579,3,train
373.6508265904018,,0.6869215462704802,0.7304058536995044,0.42182573468416,-0.0030981125665756714,,,,,,,,,4,valid
460.40702733453713,,0.0,0.0,0.3860488954752184,-0.20264234934314435,4.008868757283913,0.013916948195195422,3.649426131878259,0.19960302114486694,0.0012824504937150709,0.3594426414314306,0.01263449766304133,0.9101415096588854,4,train
363.88177490234375,,0.6794179409191939,0.7282148451196069,0.42125011435636395,0.0062186325620580745,,,,,,,,,5,valid
429.89720873562794,,0.0,0.0,0.4062145923208235,-0.23418993339782937,3.675999349018313,0.01222714133349792,3.3191954999599815,0.22174431720994553,0.0016380908683750709,0.35680383134563015,0.01058905044535421,0.9060731136573935,5,train
323.4115251813616,,0.6810163858160116,0.7298247783962069,0.43876176547526136,-0.01731602429277809,,,,,,,,,6,valid
396.7988206395563,,0.0,0.0,0.42332980070959564,-0.21428172031014409,3.5157681726059824,,3.147430181503296,0.2307610202510402,,0.3683380065661556,,0.8944575471698113,6,train
302.0194004603795,,0.668668992837965,0.7289664406727898,0.4620189056939212,-0.022568906158157136,,,,,,,,,7,valid
367.1531550569354,,0.0,0.0,0.4395992913013352,-0.2161813044150384,3.528418149588243,,3.141162651889729,0.226553054631881,,0.3872555044462096,,0.8825471693614744,7,train
290.1141553606306,,0.6625124148257072,0.7308284414732826,0.4752131897878112,-0.017139846492667105,,,,,,,,,8,valid
350.30341785358934,,0.0,0.0,0.4437105266182618,-0.17660185718019283,3.6066432673976108,,3.1558042202355727,0.22652372239895588,,0.4508390395708804,,0.8563089618143046,8,train
262.1809844970703,,0.6505135962304699,0.7308404147293036,0.47922296573621875,-0.0029694504592172734,,,,,,,,,9,valid
325.329080833579,,0.0,0.0,0.45538389729157824,-0.1417163969752379,3.6428592969786444,,3.1546403057170362,0.22702071984421532,,0.4882190008208437,,0.8446344339622641,9,train
250.16563197544642,,0.637012600915663,0.7238196210021606,0.48727783918181394,0.0005578048426855472,,,,,,,,,10,valid
305.5192341354658,,0.0,0.0,0.4637969394633712,-0.12766742846784587,3.7117957349093453,,3.168778608430107,0.21950811035228227,,0.5430171219807751,,0.8228773587154892,10,train
244.36046709333147,,0.6382830959689774,0.7262961275241978,0.49398126402386916,0.04248760052932003,,,,,,,,,11,valid
285.8519310141509,,0.0,0.0,0.46813601338755556,-0.1136667866054017,3.7441193022817933,,3.1732999603703336,0.2203805348220861,,0.5708193419114599,,0.8120872637010971,11,train
242.21543884277344,,0.6360259608855523,0.7293967203335733,0.5049533069133758,0.04485940060445241,,,,,,,,,12,valid
260.86021596080855,,0.0,0.0,0.47427248303405856,-0.07856030286552457,3.800492475617607,,3.1958308354863583,0.22418823641426158,,0.6046616440674044,,0.7982900941146994,12,train
238.68445042201452,,0.6461991039403048,0.7281460235825314,0.5034775781726741,0.05622710148294964,,,,,,,,,13,valid
240.78595431345815,,0.0,0.0,0.47580170971233576,-0.04338927017106619,3.8154633989873923,,3.1902542968965926,0.209322785712638,,0.6252091065892633,,0.7926886790203598,13,train
243.7768794468471,,0.6276239818981123,0.7270611815018301,0.52166609129593,0.09588396782503138,,,,,,,,,14,valid
210.24089827627506,,0.0,0.0,0.4848920355720798,-0.03377631882860378,3.8113265352429084,,3.1891347057414503,0.22299960424315254,,0.6221918368114615,,0.7978773589404125,14,train
267.6562761579241,,0.6233919600980276,0.726597007500784,0.5106743032942228,0.10984053624612701,,,,,,,,,15,valid
188.5160176978921,,0.0,0.0,0.4855054696901981,-0.010765986518827987,3.9020748183412373,,3.2197309125144526,0.20173424383941688,,0.6823438951429331,,0.7776533016618693,15,train
311.23908560616627,,0.628980543041754,0.7265460004555931,0.5168650911749122,0.13120533093788725,,,,,,,,,16,valid
161.03606573140846,,0.0,0.0,0.4928298225747942,0.007722504245718905,3.8989201176841304,,3.213293385955523,0.21050189716636009,,0.6856267418501512,,0.7794221695863975,16,train
382.4224613734654,,0.6328191231406565,0.7315249051360162,0.5213820686769307,0.13496721325036085,,,,,,,,,17,valid
134.94095129336952,,0.0,0.0,0.48528007337070184,0.010549798151267675,3.9529695915725998,,3.2236301808987022,0.2038804919652219,,0.7293393921177342,,0.7619103778083369,17,train
445.3321838378906,,0.6211269118615623,0.727391983447884,0.5247568197906298,0.15624123193389888,,,,,,,,,18,valid
105.294875702768,,0.0,0.0,0.48636666408443274,0.01223142055247704,3.9676876427992336,,3.227932169752301,0.2029222016626934,,0.7397554859800158,,0.7626768867924528,18,train
487.5902557373047,,0.610857989410419,0.7282918529148686,0.5267216731157934,0.1662016611339113,,,,,,,,,19,valid
78.11759790384545,,0.0,0.0,0.4894430934521626,0.026620821658713927,4.01463362405885,,3.2469228213688113,0.19457725576072368,,0.76771080493927,,0.7550117924528302,19,train
