fold_id,model,epoch,train_mse,validation_mse
Replogle_cellline_holdout_1_K562,scGPT,1,3.7528716564178466,1.5490219593048096
Replogle_cellline_holdout_1_K562,scGPT,2,0.5199094347655773,0.2633990943431854
Replogle_cellline_holdout_1_K562,scGPT,3,0.12853601649403573,0.08324366807937622
Replogle_cellline_holdout_1_K562,scGPT,4,0.03683636635541916,0.051164038479328156
Replogle_cellline_holdout_1_K562,scGPT,5,0.03202489279210567,0.04389013350009918
Replogle_cellline_holdout_1_K562,scGPT,6,0.02100715972483158,0.04852744936943054
Replogle_cellline_holdout_1_K562,scGPT,7,0.020957475900650023,0.04420285299420357
Replogle_cellline_holdout_1_K562,scGPT,8,0.01847873441874981,0.0429387092590332
Replogle_cellline_holdout_1_K562,scGPT,9,0.01806731950491667,0.04191451519727707
Replogle_cellline_holdout_1_K562,scGPT,10,0.01954103335738182,0.04216093197464943
Replogle_cellline_holdout_1_K562,GEARS,1,0.02664252705872059,0.045693136751651764
Replogle_cellline_holdout_1_K562,GEARS,2,0.02109920009970665,0.04415431618690491
Replogle_cellline_holdout_1_K562,GEARS,3,0.018426466546952725,0.04266098886728287
Replogle_cellline_holdout_1_K562,GEARS,4,0.019902439415454866,0.041088711470365524
Replogle_cellline_holdout_1_K562,GEARS,5,0.014009338058531284,0.04047880321741104
Replogle_cellline_holdout_1_K562,GEARS,6,0.013085424341261387,0.04067789763212204
Replogle_cellline_holdout_1_K562,GEARS,7,0.012703759595751762,0.03809445723891258
Replogle_cellline_holdout_1_K562,GEARS,8,0.009931760746985674,0.03852800652384758
Replogle_cellline_holdout_1_K562,GEARS,9,0.01051230113953352,0.03892549127340317
Replogle_cellline_holdout_1_K562,GEARS,10,0.00958348773419857,0.038068220019340515
Replogle_cellline_holdout_1_K562,GEARS,11,0.007776110433042049,0.0383191853761673
Replogle_cellline_holdout_1_K562,GEARS,12,0.00849612932652235,0.03925088793039322
Replogle_cellline_holdout_1_K562,GEARS,13,0.009116878174245358,0.04084760695695877
Replogle_cellline_holdout_1_K562,GEARS,14,0.006805072072893381,0.042469002306461334
Replogle_cellline_holdout_1_K562,GEARS,15,0.007443173881620168,0.0415203832089901
Replogle_cellline_holdout_1_K562,GEARS,16,0.00726121561601758,0.039507389068603516
Replogle_cellline_holdout_2_RPE1,scGPT,1,5.433990478515625,1.7287969589233398
Replogle_cellline_holdout_2_RPE1,scGPT,2,0.5605325520038604,0.1769479513168335
Replogle_cellline_holdout_2_RPE1,scGPT,3,0.09803695529699326,0.02534768357872963
Replogle_cellline_holdout_2_RPE1,scGPT,4,0.026534459739923476,0.040730953216552734
Replogle_cellline_holdout_2_RPE1,scGPT,5,0.024321394227445125,0.006988867651671171
Replogle_cellline_holdout_2_RPE1,scGPT,6,0.019619431905448438,0.02472982183098793
Replogle_cellline_holdout_2_RPE1,scGPT,7,0.030732811987400056,0.00843951478600502
Replogle_cellline_holdout_2_RPE1,scGPT,8,0.008747894875705242,0.005535363219678402
Replogle_cellline_holdout_2_RPE1,scGPT,9,0.007564413920044899,0.006732177920639515
Replogle_cellline_holdout_2_RPE1,scGPT,10,0.009456988796591759,0.006223457865417004
Replogle_cellline_holdout_2_RPE1,GEARS,1,0.014246226288378239,0.008743283338844776
Replogle_cellline_holdout_2_RPE1,GEARS,2,0.011151742935180665,0.008367929607629776
Replogle_cellline_holdout_2_RPE1,GEARS,3,0.009826781786978244,0.008046608418226242
Replogle_cellline_holdout_2_RPE1,GEARS,4,0.00810941904783249,0.0077024418860673904
Replogle_cellline_holdout_2_RPE1,GEARS,5,0.007891143206506968,0.007271287031471729
Replogle_cellline_holdout_2_RPE1,GEARS,6,0.0067339793778955935,0.0067185694351792336
Replogle_cellline_holdout_2_RPE1,GEARS,7,0.00618521012365818,0.0063148606568574905
Replogle_cellline_holdout_2_RPE1,GEARS,8,0.005236659804359079,0.005853722803294659
Replogle_cellline_holdout_2_RPE1,GEARS,9,0.004804156720638275,0.005710813216865063
Replogle_cellline_holdout_2_RPE1,GEARS,10,0.004698412958532572,0.005328102968633175
Replogle_cellline_holdout_2_RPE1,GEARS,11,0.004092063428834081,0.005343427881598473
Replogle_cellline_holdout_2_RPE1,GEARS,12,0.003680208558216691,0.005348804406821728
Replogle_cellline_holdout_2_RPE1,GEARS,13,0.003578573605045676,0.005415467545390129
Replogle_cellline_holdout_2_RPE1,GEARS,14,0.003471665643155575,0.005530018359422684
Replogle_cellline_holdout_2_RPE1,GEARS,15,0.0031811144668608903,0.005713622085750103
Replogle_cellline_holdout_2_RPE1,GEARS,16,0.003420838015154004,0.006018702406436205
