fold_id,setting,score,n_tasks,spearman
Replogle_cellline_holdout_1_K562,context_and_perturbation_unseen,safeconf_calibrated_pair_risk,26,0.07897435897435896
Replogle_cellline_holdout_1_K562,context_and_perturbation_unseen,safeconf_frozen_pair_risk,26,0.0823931623931624
Replogle_cellline_holdout_1_K562,context_and_perturbation_unseen,risk_model_disagreement,26,0.0823931623931624
Replogle_cellline_holdout_1_K562,context_and_perturbation_unseen,baseline_predicted_magnitude,26,0.06461538461538462
Replogle_cellline_holdout_1_K562,context_unseen,safeconf_calibrated_pair_risk,102,0.49363728120841566
Replogle_cellline_holdout_1_K562,context_unseen,safeconf_frozen_pair_risk,102,0.515293991254558
Replogle_cellline_holdout_1_K562,context_unseen,risk_model_disagreement,102,0.5004269130510995
Replogle_cellline_holdout_1_K562,context_unseen,baseline_predicted_magnitude,102,0.47681381501942316
Replogle_cellline_holdout_1_K562,perturbation_unseen,safeconf_calibrated_pair_risk,26,-0.07145299145299144
Replogle_cellline_holdout_1_K562,perturbation_unseen,safeconf_frozen_pair_risk,26,-0.08717948717948718
Replogle_cellline_holdout_1_K562,perturbation_unseen,risk_model_disagreement,26,-0.08717948717948718
Replogle_cellline_holdout_1_K562,perturbation_unseen,baseline_predicted_magnitude,26,-0.07418803418803417
Replogle_cellline_holdout_1_K562,random_seen_pair,safeconf_calibrated_pair_risk,16,0.488235294117647
Replogle_cellline_holdout_1_K562,random_seen_pair,safeconf_frozen_pair_risk,16,0.4676470588235294
Replogle_cellline_holdout_1_K562,random_seen_pair,risk_model_disagreement,16,0.4676470588235294
Replogle_cellline_holdout_1_K562,random_seen_pair,baseline_predicted_magnitude,16,0.4176470588235294
Replogle_cellline_holdout_2_RPE1,context_and_perturbation_unseen,safeconf_calibrated_pair_risk,26,0.0858119658119658
Replogle_cellline_holdout_2_RPE1,context_and_perturbation_unseen,safeconf_frozen_pair_risk,26,0.0858119658119658
Replogle_cellline_holdout_2_RPE1,context_and_perturbation_unseen,risk_model_disagreement,26,0.0858119658119658
Replogle_cellline_holdout_2_RPE1,context_and_perturbation_unseen,baseline_predicted_magnitude,26,0.1528205128205128
Replogle_cellline_holdout_2_RPE1,context_unseen,safeconf_calibrated_pair_risk,102,0.262263841949279
Replogle_cellline_holdout_2_RPE1,context_unseen,safeconf_frozen_pair_risk,102,0.28185205964505294
Replogle_cellline_holdout_2_RPE1,context_unseen,risk_model_disagreement,102,0.26228293874504527
Replogle_cellline_holdout_2_RPE1,context_unseen,baseline_predicted_magnitude,102,0.2320088662207169
Replogle_cellline_holdout_2_RPE1,perturbation_unseen,safeconf_calibrated_pair_risk,26,0.015384615384615384
Replogle_cellline_holdout_2_RPE1,perturbation_unseen,safeconf_frozen_pair_risk,26,0.015384615384615384
Replogle_cellline_holdout_2_RPE1,perturbation_unseen,risk_model_disagreement,26,0.015384615384615384
Replogle_cellline_holdout_2_RPE1,perturbation_unseen,baseline_predicted_magnitude,26,0.029059829059829054
Replogle_cellline_holdout_2_RPE1,random_seen_pair,safeconf_calibrated_pair_risk,16,-0.16176470588235295
Replogle_cellline_holdout_2_RPE1,random_seen_pair,safeconf_frozen_pair_risk,16,-0.16176470588235295
Replogle_cellline_holdout_2_RPE1,random_seen_pair,risk_model_disagreement,16,-0.16176470588235295
Replogle_cellline_holdout_2_RPE1,random_seen_pair,baseline_predicted_magnitude,16,-0.10294117647058824
