panel_id,support,architecture,seed,best_epoch,best_validation_mse,pretrained_tensors,model_key,n_query_predictions,n_unique_vectors_at_1e-6,max_coordinate_std,all_finite,query_graphs_containing_y,n_go_edges,n_coexpression_edges
H02,2,scGPT,3407,8,0.02822977101997189,129.0,scGPT_seed3407,840,840,0.020140722393989563,True,0,,
H02,2,GEARS,3407,4,0.02803447534856589,,GEARS_seed3407,840,821,0.12710900604724884,True,0,1248.0,4468.0
H02,2,scGPT,3408,4,0.028258031315129738,129.0,scGPT_seed3408,840,840,0.01940608210861683,True,0,,
H02,2,GEARS,3408,3,0.027775570709744225,,GEARS_seed3408,840,820,0.0599297471344471,True,0,1248.0,4468.0
H02,2,scGPT,3409,2,0.02839219533716855,129.0,scGPT_seed3409,840,840,0.005750361829996109,True,0,,
H02,2,GEARS,3409,4,0.028723160979216514,,GEARS_seed3409,840,816,0.1356017291545868,True,0,1248.0,4468.0
