seed,model,epoch,train_mse,validation_mse
3407,scGPT,1,0.8934381497402986,0.0374484755422758
3407,scGPT,2,0.0186308229342103,0.029465705318295437
3407,scGPT,3,0.016812924233575662,0.02898382808527221
3407,scGPT,4,0.018128676464160283,0.028424380063686683
3407,scGPT,5,0.01763527120153109,0.030648505274692307
3407,scGPT,6,0.016787705135842164,0.030771019018214683
3407,scGPT,7,0.017124624364078044,0.028385331449301346
3407,scGPT,8,0.016955139425893623,0.02822977101997189
3407,scGPT,9,0.016811318633457025,0.028893744330043377
3407,scGPT,10,0.016758353201051554,0.029574720755867336
3407,GEARS,1,0.022209338657557965,0.03204991498395153
3407,GEARS,2,0.01851636233429114,0.03046161657118279
3407,GEARS,3,0.01600699983537197,0.02828888481725817
3407,GEARS,4,0.014687743410468102,0.02803447534856589
3407,GEARS,5,0.014072332282861073,0.0299204823601505
3407,GEARS,6,0.013942604015270869,0.029189159850711407
3407,GEARS,7,0.013518256756166616,0.029837409277325092
3407,GEARS,8,0.013101685823251804,0.03001339433957701
3407,GEARS,9,0.012688618960479896,0.03070277834068174
3407,GEARS,10,0.01274981964379549,0.030589875157760536
3408,scGPT,1,0.5281298657258352,0.030517935509914936
3408,scGPT,2,0.02980200412372748,0.03397941135841867
3408,scGPT,3,0.019494017089406648,0.028296417637687664
3408,scGPT,4,0.01926749919851621,0.028258031315129738
3408,scGPT,5,0.018662742587427297,0.02889854424511609
3408,scGPT,6,0.016898038114110628,0.02829529012998809
3408,scGPT,7,0.016770113445818424,0.03041359802465076
3408,GEARS,1,0.02159696463495493,0.03127564757090548
3408,GEARS,2,0.018244427007933457,0.029705066031411938
3408,GEARS,3,0.01596499451746543,0.027775570709744225
3408,GEARS,4,0.014916830447812874,0.028114018556864365
3408,GEARS,5,0.014381918249030907,0.028946702935449455
3408,GEARS,6,0.014149745739996434,0.02908730523093887
3408,GEARS,7,0.013642542685071627,0.030293517381600712
3408,GEARS,8,0.013349321422477562,0.029505191937736843
3408,GEARS,9,0.013014719200630983,0.03009129922998988
3409,scGPT,1,0.8984671676531434,0.03189720853191355
3409,scGPT,2,0.025081539588669936,0.02839219533716855
3409,scGPT,3,0.016516698896884917,0.028461081340261127
3409,scGPT,4,0.016520301438868047,0.02859897964188586
3409,scGPT,5,0.01748051233589649,0.0310099678033072
3409,GEARS,1,0.021754680946469308,0.03175264872286631
3409,GEARS,2,0.01838824599981308,0.029954592454368652
3409,GEARS,3,0.016263103174666563,0.029658016303311222
3409,GEARS,4,0.01483624130487442,0.028723160979216514
3409,GEARS,5,0.014314883202314378,0.029083611200685085
3409,GEARS,6,0.013977257224420706,0.029492758902842583
3409,GEARS,7,0.013458720967173576,0.029876614718333534
3409,GEARS,8,0.013273883083214363,0.02991903597569984
3409,GEARS,9,0.013145273458212614,0.030845769357098186
3409,GEARS,10,0.012873728449145952,0.02978488600448422
