manifest_id,task_key,context,perturbation_key,dose_key,quadrant,n_cells,predicted_effect_key,predicted_magnitude_cpa,target_truth_used_for_prediction,predicted_magnitude_ridge,cpa_ridge_disagreement_rmse,error_cpa_rmse,error_ridge_rmse,pair_mean_rmse,pair_max_rmse,true_magnitude_oracle,target_truth_used_for_scores,predicted_magnitude_mean,predicted_magnitude_max
E81_r3_p25,A549::Alvespimycin::dose=10.0,A549,Alvespimycin,10.0,seen_context_new_perturbation,114,E83::E81_r3_p25::A549::Alvespimycin::dose=10.0::CPA_RDKIT::pred,0.3473048508167267,False,0.3205225467681885,0.37742817401885986,0.35435229539871216,0.32258138060569763,0.3384668380022049,0.35435229539871216,0.0878438726067543,False,0.3339136987924576,0.3473048508167267
E81_r3_p25,A549::Alvespimycin::dose=100.0,A549,Alvespimycin,100.0,seen_context_new_perturbation,91,E83::E81_r3_p25::A549::Alvespimycin::dose=100.0::CPA_RDKIT::pred,0.3445688188076019,False,0.3554101288318634,0.3675515949726105,0.3850770890712738,0.38015154004096985,0.3826143145561218,0.3850770890712738,0.18122269213199615,False,0.34998947381973267,0.3554101288318634
E81_r3_p25,A549::Alvespimycin::dose=1000.0,A549,Alvespimycin,1000.0,seen_context_new_perturbation,66,E83::E81_r3_p25::A549::Alvespimycin::dose=1000.0::CPA_RDKIT::pred,0.3439605236053467,False,0.40348315238952637,0.3773186504840851,0.389532208442688,0.43267562985420227,0.41110391914844513,0.43267562985420227,0.19648398458957672,False,0.3737218379974365,0.40348315238952637
E81_r3_p25,A549::Alvespimycin::dose=10000.0,A549,Alvespimycin,10000.0,seen_context_new_perturbation,61,E83::E81_r3_p25::A549::Alvespimycin::dose=10000.0::CPA_RDKIT::pred,0.3445720970630646,False,0.46063169836997986,0.4029865562915802,0.3906496465206146,0.4844350516796112,0.4375423491001129,0.4844350516796112,0.19543644785881042,False,0.4026018977165222,0.46063169836997986
E81_r3_p25,A549::Belinostat::dose=1000.0,A549,Belinostat,1000.0,seen_context_seen_perturbation_pair_holdout,128,E83::E81_r3_p25::A549::Belinostat::dose=1000.0::CPA_RDKIT::pred,0.3646567463874817,False,0.19948145747184753,0.30685532093048096,0.39385339617729187,0.21227140724658966,0.30306240171194077,0.39385339617729187,0.20450524985790253,False,0.2820691019296646,0.3646567463874817
E81_r3_p25,A549::Dacinostat::dose=10.0,A549,Dacinostat,10.0,seen_context_seen_perturbation_pair_holdout,149,E83::E81_r3_p25::A549::Dacinostat::dose=10.0::CPA_RDKIT::pred,0.3539949059486389,False,0.2555971145629883,0.3394603133201599,0.3751371502876282,0.17412446439266205,0.2746308073401451,0.3751371502876282,0.18852967023849487,False,0.3047960102558136,0.3539949059486389
E81_r3_p25,A549::Flavopiridol::dose=10.0,A549,Flavopiridol,10.0,seen_context_new_perturbation,98,E83::E81_r3_p25::A549::Flavopiridol::dose=10.0::CPA_RDKIT::pred,0.3507308065891266,False,0.19989386200904846,0.32514095306396484,0.38298237323760986,0.22917470335960388,0.3060785382986069,0.38298237323760986,0.10352477431297302,False,0.2753123342990875,0.3507308065891266
E81_r3_p25,A549::Flavopiridol::dose=100.0,A549,Flavopiridol,100.0,seen_context_new_perturbation,77,E83::E81_r3_p25::A549::Flavopiridol::dose=100.0::CPA_RDKIT::pred,0.3510201275348663,False,0.23100988566875458,0.30509254336357117,0.3516547679901123,0.2439655363559723,0.2978101521730423,0.3516547679901123,0.18132838606834412,False,0.29101500660181046,0.3510201275348663
E81_r3_p25,A549::Flavopiridol::dose=1000.0,A549,Flavopiridol,1000.0,seen_context_new_perturbation,57,E83::E81_r3_p25::A549::Flavopiridol::dose=1000.0::CPA_RDKIT::pred,0.3550245761871338,False,0.2791893184185028,0.30523446202278137,0.356988787651062,0.28451666235923767,0.32075272500514984,0.356988787651062,0.09920576214790344,False,0.3171069473028183,0.3550245761871338
E81_r3_p25,A549::Flavopiridol::dose=10000.0,A549,Flavopiridol,10000.0,seen_context_new_perturbation,64,E83::E81_r3_p25::A549::Flavopiridol::dose=10000.0::CPA_RDKIT::pred,0.3576025664806366,False,0.33719563484191895,0.3217684328556061,0.3751552700996399,0.3528372049331665,0.3639962375164032,0.3751552700996399,0.08669552206993103,False,0.34739910066127777,0.3576025664806366
E81_r3_p25,A549::Givinostat::dose=10.0,A549,Givinostat,10.0,seen_context_new_perturbation,93,E83::E81_r3_p25::A549::Givinostat::dose=10.0::CPA_RDKIT::pred,0.3531952798366546,False,0.4819621443748474,0.4979705214500427,0.3714994192123413,0.4772399067878723,0.4243696630001068,0.4772399067878723,0.10244369506835938,False,0.41757871210575104,0.4819621443748474
E81_r3_p25,A549::Givinostat::dose=100.0,A549,Givinostat,100.0,seen_context_new_perturbation,100,E83::E81_r3_p25::A549::Givinostat::dose=100.0::CPA_RDKIT::pred,0.3598039150238037,False,0.49096518754959106,0.4889479875564575,0.37407445907592773,0.47560492157936096,0.42483969032764435,0.47560492157936096,0.11309608072042465,False,0.4253845512866974,0.49096518754959106
