fold_id,scgpt_mean_rmse,gears_mean_rmse
frangieh_context_holdout_1_Co-culture,0.05148631084271714,0.055493709319633586
frangieh_context_holdout_2_Control,0.053642719366734995,0.0575269215019393
frangieh_context_holdout_3_IFNγ,0.05263714161115959,0.05676620185421048
