seed,model,epoch,train_mse,validation_mse
3407,scGPT,1,0.23261070284837235,0.024750835107018549
3407,scGPT,2,0.0094610912259668108,0.02443650532513857
3407,scGPT,3,0.0096692484958718228,0.024509678067018589
3407,scGPT,4,0.0096044291586925585,0.026071911615629991
3407,scGPT,5,0.009727052397405107,0.024628653097897767
3407,GEARS,1,0.01170112273345391,0.024099301391591627
3407,GEARS,2,0.0093155719495067995,0.024454794886211554
3407,GEARS,3,0.0091158892881746095,0.024157790218790373
3407,GEARS,4,0.0089868811580042039,0.024408826356132826
3407,GEARS,5,0.0089527989582469068,0.024239644315093754
3407,GEARS,6,0.0088906357142453391,0.024219948736329874
3407,GEARS,7,0.0086721845824892316,0.024327511588732403
3408,scGPT,1,0.13926932387209187,0.028330933613081772
3408,scGPT,2,0.010320281943616767,0.024580811119327941
3408,scGPT,3,0.0094476539564008512,0.024489992360273997
3408,scGPT,4,0.0096635578821102786,0.024904096126556398
3408,scGPT,5,0.010054226545616985,0.026983615414549907
3408,scGPT,6,0.0096274223256235317,0.024760612410803635
3408,GEARS,1,0.011529529451703031,0.024222875262300173
3408,GEARS,2,0.0093374551041051738,0.023855381117512783
3408,GEARS,3,0.0091641183476895097,0.024239946467181046
3408,GEARS,4,0.0089671976786727704,0.024260418396443127
3408,GEARS,5,0.0089434263529255993,0.024614728707820176
3408,GEARS,6,0.0088034677940110363,0.024344947747886182
3408,GEARS,7,0.00870066174150755,0.024433689781775077
3408,GEARS,8,0.0086290710683291152,0.024161573157956202
3409,scGPT,1,0.23300158530473708,0.025102062585453191
3409,scGPT,2,0.0095384614542126656,0.024407985775421064
3409,scGPT,3,0.0095463606839378667,0.024411135291059812
3409,scGPT,4,0.0095673001914595556,0.024449298375596604
3409,scGPT,5,0.0094706077904750906,0.025898461726804576
3409,GEARS,1,0.011633280812141796,0.024456820605943601
3409,GEARS,2,0.0093775368994101875,0.024267883412539958
3409,GEARS,3,0.0091387075837701566,0.024266614206135274
3409,GEARS,4,0.0090415406428898375,0.024295098800212144
3409,GEARS,5,0.0089326047338545329,0.024091811385005713
3409,GEARS,6,0.0088030227615187567,0.024085857439786196
3409,GEARS,7,0.0086548842722550031,0.02424521648014585
3409,GEARS,8,0.0085554223662863173,0.02407110414157311
3409,GEARS,9,0.0085111217806115753,0.024078843494256336
3409,GEARS,10,0.0084002310565362368,0.024053337176640828
3409,GEARS,11,0.0083762896402428556,0.02406374296794335
3409,GEARS,12,0.0082767223318417869,0.024016565270721914
3409,GEARS,13,0.0081774365234499168,0.024324775021523238
3409,GEARS,14,0.0081651665270328529,0.023891369253396987
3409,GEARS,15,0.0081301001443838082,0.024027341231703758
3409,GEARS,16,0.0081206270571177203,0.023988775784770648
3409,GEARS,17,0.0080453566818808522,0.024072771240025759
3409,GEARS,18,0.0079809533354515839,0.023873063363134862
3409,GEARS,19,0.0079459751335283126,0.02410328360274434
3409,GEARS,20,0.0079197580615679424,0.024027856594572464
3409,GEARS,21,0.0078927570255473249,0.023995190362135568
3409,GEARS,22,0.0078509485892330599,0.023940749807904164
3409,GEARS,23,0.0078418358306710911,0.02421640818938613
3409,GEARS,24,0.0078118007940550646,0.024129705534627042
