seed,model,epoch,train_mse,validation_mse
3407,scGPT,1,1.6272018272429705,0.09849278693613799
3407,scGPT,2,0.0449283707421273,0.018030356129874355
3407,scGPT,3,0.025694996118545532,0.012848145571415838
3407,scGPT,4,0.025015239720232785,0.01219604567260198
3407,scGPT,5,0.023409336106851697,0.011439556559628767
3407,scGPT,6,0.024202253203839064,0.011351245131505571
3407,scGPT,7,0.024786251364275813,0.012208324938040712
3407,scGPT,8,0.023504787823185325,0.011370591252394344
3407,scGPT,9,0.02423647791147232,0.012081498502875153
3407,GEARS,1,0.03242440987378359,0.014973545204038206
3407,GEARS,2,0.027796354377642274,0.014844513214800669
3407,GEARS,3,0.023399175144732,0.015011099774552427
3407,GEARS,4,0.021653696079738438,0.01449954908584123
3407,GEARS,5,0.019044679822400212,0.014349425272287233
3407,GEARS,6,0.017660496523603797,0.014053065937174402
3407,GEARS,7,0.016783501021564007,0.014492126181721687
3407,GEARS,8,0.014912249287590384,0.01748136582824847
3407,GEARS,9,0.014600285212509334,0.019710345882112564
3407,GEARS,10,0.013792105484753847,0.023324167234418186
3407,GEARS,11,0.013708954560570419,0.02448754514689031
3407,GEARS,12,0.012329445220530033,0.024116781337753586
3408,scGPT,1,0.7565484847873449,0.039932427684897964
3408,scGPT,2,0.036487743724137545,0.02340969872539458
3408,scGPT,3,0.02509221970103681,0.01431903773513825
3408,scGPT,4,0.027375061763450503,0.011214035603663196
3408,scGPT,5,0.025000775000080466,0.011980627946879553
3408,scGPT,6,0.024600422475486994,0.011152759639789228
3408,scGPT,7,0.02359665313269943,0.01218519189759441
3408,scGPT,8,0.02537674643099308,0.01548518531996271
3408,scGPT,9,0.024196420214138925,0.01133184643138362
3408,GEARS,1,0.029471846530213952,0.014374297233703344
3408,GEARS,2,0.025487260660156608,0.014085425124706133
3408,GEARS,3,0.022064606891945004,0.014318362161841082
3408,GEARS,4,0.020415398408658803,0.014196860199065311
3408,GEARS,5,0.018651142134331167,0.013524624397573263
3408,GEARS,6,0.017183154704980552,0.01398808146705446
3408,GEARS,7,0.015444404678419232,0.01642297842013447
3408,GEARS,8,0.014916766551323235,0.017467134328478056
3408,GEARS,9,0.013573547243140638,0.02048013258077528
3408,GEARS,10,0.013650296372361481,0.025576294885705345
3408,GEARS,11,0.012745416956022382,0.025165830597119486
3409,scGPT,1,1.6206474984064698,0.17012289490388788
3409,scGPT,2,0.05615502852015197,0.019039953613410824
3409,scGPT,3,0.02832152578048408,0.02070502491424913
3409,scGPT,4,0.029640768305398524,0.011475175538140795
3409,scGPT,5,0.024884524755179882,0.011221806802179502
3409,scGPT,6,0.023196467198431492,0.011394906789064407
3409,scGPT,7,0.02331790851894766,0.011220378780980473
3409,scGPT,8,0.02354673482477665,0.01118138857671748
3409,scGPT,9,0.024403309216722846,0.012311491953290028
3409,scGPT,10,0.02383134071715176,0.011270432672260897
3409,GEARS,1,0.030197319807484746,0.014895061496645212
3409,GEARS,2,0.02577943028882146,0.014591304949768211
3409,GEARS,3,0.023075624369084835,0.015219392376425474
3409,GEARS,4,0.021207375451922417,0.015313891572472841
3409,GEARS,5,0.01868043455760926,0.014883784901188768
3409,GEARS,6,0.016736988094635308,0.01517547675124977
3409,GEARS,7,0.016238906420767307,0.016190209142539814
3409,GEARS,8,0.015206550597213209,0.0181569446121221
