panel_id,support,architecture,seed,best_epoch,best_validation_mse,pretrained_tensors,model_key,n_query_predictions,n_unique_vectors_at_1e-6,max_coordinate_std,all_finite,query_graphs_containing_y,n_go_edges,n_coexpression_edges
H01,1,scGPT,3407,6,0.011351245131505571,129.0,scGPT_seed3407,840,840,0.0067319306544959545,True,0,,
H01,1,GEARS,3407,6,0.014053065937174402,,GEARS_seed3407,840,826,0.15229713916778564,True,0,1261.0,4074.0
H01,1,scGPT,3408,6,0.011152759639789228,129.0,scGPT_seed3408,840,840,0.007465469650924206,True,0,,
H01,1,GEARS,3408,5,0.013524624397573263,,GEARS_seed3408,840,821,0.06678450107574463,True,0,1261.0,4074.0
H01,1,scGPT,3409,8,0.01118138857671748,129.0,scGPT_seed3409,840,840,0.008067828603088856,True,0,,
H01,1,GEARS,3409,2,0.014591304949768211,,GEARS_seed3409,840,823,0.0012413512449711561,True,0,1261.0,4074.0
