draw,delta_spearman,delta_utility_20
1152,0.09320854458106442,0.08314836768733669
1153,0.09999045292123176,0.1271987804150413
1154,0.09265737228058024,0.09123557641895319
1155,0.08853307865073967,0.07748032918413705
1156,0.08662086807413905,0.08461239544409893
1157,0.08777631917854556,0.0723543689076015
1158,0.0860938094615119,0.09044105705508287
1159,0.08465679047102526,0.10648248111704639
1160,0.08259536283761015,0.09696665952480676
1161,0.08438965508557483,0.08360470956918908
1162,0.08941926544332679,0.06971025156353428
1163,0.08917777658940973,0.09267102283362083
1164,0.09138447059866417,0.09438229145926846
1165,0.10314636067720961,0.06325027967173114
1166,0.08936939855469095,0.09753941200242511
1167,0.08863898238667345,0.11718112184626894
1168,0.07897506330680903,0.07996404837294946
1169,0.08812338309083634,0.08246254267834563
1170,0.09610478273548007,0.10010925419517491
1171,0.08568918485224819,0.10397918139243445
1172,0.09549604605927853,0.07043495182162451
1173,0.09309183652679642,0.08249321867488957
1174,0.0898093352443402,0.08220625795192471
1175,0.09247978592591222,0.09489552171925908
1176,0.07880518261050407,0.05839098348250338
1177,0.08971258624326706,0.1000015167484074
1178,0.0911174517466159,0.08108337808696608
1179,0.09101048351412377,0.09240361734706037
1180,0.08354068985348828,0.10730130466445609
1181,0.08475557453912008,0.11493606502645193
1182,0.09948526774318367,0.10545556462782568
1183,0.09921672447564522,0.06344885568696168
1184,0.08785435619254667,0.10784829260392625
1185,0.0947117391464174,0.10812066400691323
1186,0.08658376522829558,0.0780928922508961
1187,0.09173798864399085,0.08523028605810867
1188,0.09966631640251589,0.1108472894502005
1189,0.08931504648333277,0.09473798271104272
1190,0.09623438009785623,0.08292629945346297
1191,0.09078830939554983,0.07465611230017555
1192,0.0972791756421515,0.09927051677261067
1193,0.09056959242080243,0.09770560619647706
1194,0.09946514005504137,0.085924468401683
1195,0.09866700815653351,0.08346172450777689
1196,0.10145565792320399,0.08987112761050253
1197,0.08758435657012698,0.05352982752994817
1198,0.0877023930630435,0.09127384545394623
1199,0.09215074317582816,0.13378251845686323
1200,0.09294197794609893,0.10101873514604132
1201,0.09016658678126543,0.09730494584161697
1202,0.07852902989198896,0.06655555534612845
1203,0.09664817837894435,0.11142061480822185
1204,0.09447271117321143,0.08656717012148374
1205,0.09552394112443441,0.08361845192233974
1206,0.09339915262315335,0.08872998574009572
1207,0.08809057744109972,0.08837327909433346
1208,0.08915364625507294,0.09544107269741264
1209,0.09915520789275489,0.06402916929166991
1210,0.09104869017426087,0.08212422386455442
1211,0.09845137542375282,0.08694069594767562
1212,0.09135075912003143,0.05752300623787043
1213,0.09486080589842916,0.08470928891165519
1214,0.10124758095499409,0.12227074337649269
1215,0.09659907008324986,0.10575462082874076
1216,0.08646406423393871,0.08283525952864734
1217,0.08338565232891637,0.07688823751887253
1218,0.08682497711316983,0.08642906380589144
1219,0.09575599220717823,0.10018750676154031
1220,0.09400129037570215,0.0927505159749713
1221,0.09854289899146396,0.08167588412813076
1222,0.10459769431701671,0.06685291625527123
1223,0.09255334263407422,0.09581296892340618
1224,0.1002844949695646,0.10532995883533214
1225,0.08989882736872856,0.08087276983959923
1226,0.09130690001788422,0.10847905756655218
1227,0.0873199245272791,0.08214940435042661
1228,0.09277814883052937,0.06981235241248995
1229,0.10519746588039136,0.14714531121878105
1230,0.09356293070857247,0.06808298395172263
1231,0.08992990895488229,0.07060003044402796
1232,0.08429754030250614,0.09637255551195978
1233,0.0913653160979121,0.06307413543166451
1234,0.09211259668217142,0.07933156499329497
1235,0.09481052118083888,0.10906851798050998
1236,0.08092430664622063,0.053369391777620456
1237,0.09134997587772253,0.0696488576359593
1238,0.09031641006998581,0.08480623889313665
1239,0.09196825553343468,0.07727868054945941
1240,0.09560968967714034,0.07305661421821652
1241,0.09386955733239577,0.0778137311623881
1242,0.08676367007047137,0.08113869663696927
1243,0.0904745584297092,0.0984060234298274
1244,0.09663048764706728,0.0800912653257182
1245,0.09941446467060067,0.09622963620565073
1246,0.08674764140432212,0.09091031489913515
1247,0.10795743984076334,0.09772169077278225
1248,0.0898363199552421,0.07852175532455308
1249,0.08475291302282828,0.06988961748323574
1250,0.09630597042795774,0.08192625998971947
1251,0.08588768430832838,0.07945053418796488
1252,0.08442661148586394,0.08812664054442299
1253,0.08925799771525278,0.08908989226119612
1254,0.09477139751853669,0.0756353716629109
1255,0.1026210716338336,0.10278268965591453
1256,0.09199353947826028,0.08560667886761886
1257,0.09121988530074354,0.12076535078905692
1258,0.09368469709251781,0.111458304062653
1259,0.09378969303961116,0.053652876655557735
1260,0.10076481312495189,0.10486143466841857
1261,0.10808643155841502,0.061954593509702005
1262,0.10024029929023559,0.06724872654807845
1263,0.09141474321702814,0.08762323870504696
1264,0.09893465794020873,0.086332490646583
1265,0.08509255083702372,0.10081585238848079
1266,0.1006534623108124,0.09376941000212624
1267,0.09437390015222669,0.09546790354547063
1268,0.08756523759162493,0.11559066051558753
1269,0.09534880815338664,0.07484730145540908
1270,0.09102446530270858,0.09758727398783096
1271,0.11011749277135952,0.05116822730964521
1272,0.08002054317419183,0.08301222180918844
1273,0.09260809066617837,0.10292222378030835
1274,0.09991467708214907,0.09780382821833422
1275,0.08805599766088723,0.09714018487319998
1276,0.09582330051118892,0.0837660532829505
1277,0.0915093329879546,0.06304835919413387
1278,0.08953776555126436,0.0814424009707928
1279,0.09052109628793492,0.08100175758387229
1280,0.09100499280439267,0.06995298163718677
1281,0.0988458717608035,0.08202776999241512
1282,0.09125742052217956,0.05324610702454502
1283,0.09857309392723546,0.061625277890343
1284,0.0935949795293064,0.10587945693212653
1285,0.09687973873731981,0.08028154942495502
1286,0.08891307820491234,0.09476612442118271
1287,0.08646593872869224,0.07389014574117081
1288,0.09901312651016503,0.07841712663477673
1289,0.09718338899165535,0.08949189782991729
1290,0.09208724076046582,0.07907382996379964
1291,0.08397980356481638,0.058484199959956906
1292,0.0989263159696282,0.09195432130385528
1293,0.10292897748923768,0.08123684902412087
1294,0.09494633238975725,0.11730496810440916
1295,0.08979214696528393,0.07473280283448624
1296,0.10026155078063737,0.12051394756805672
1297,0.09686440554378273,0.11829591677560469
1298,0.0920885397237472,0.077963944197605
1299,0.09615135859222479,0.07802074784059221
1300,0.08857845594570901,0.10249329040153232
1301,0.09416029469397236,0.09333005448193143
1302,0.09267425486706349,0.0963038793880715
1303,0.098877457102311,0.05699690326828488
1304,0.0866293538271079,0.07658057303574373
1305,0.09372510525031486,0.0974498585708169
1306,0.09569156341617868,0.06012343366533013
1307,0.09648298341506767,0.10256505060500254
1308,0.08772510735570604,0.09610085339542007
1309,0.08905507610303509,0.103547728329206
1310,0.09507079214014791,0.14216446598919658
1311,0.09596177902565528,0.09583681042238845
1312,0.08929763772068755,0.09566172892920977
1313,0.09486532301053197,0.11965085651474361
1314,0.11012896598786193,0.09490853537096988
1315,0.08400967066173148,0.10204186783200597
1316,0.09308156255818889,0.09514656803941524
1317,0.0925720336502478,0.08060165392671148
1318,0.09749339002435609,0.08092038018429304
1319,0.10318466004769178,0.08738629160804368
1320,0.09158241570629555,0.07876580421628954
1321,0.09754397985284724,0.10301471780729266
1322,0.07937059910997801,0.06390381996698924
1323,0.0992974005365358,0.1044735451173957
1324,0.08871702948455351,0.10592983341555828
1325,0.08353893574864801,0.10041442705823822
1326,0.09474863517234444,0.08580955600602225
1327,0.08676798557962373,0.07117288967141477
1328,0.08682416128991322,0.08723164154551333
1329,0.09531702164991462,0.07523894198007086
1330,0.10185271340834368,0.08650043042330136
1331,0.09128359820845855,0.07777691155597333
1332,0.0904965063795955,0.06905195587963853
1333,0.08712129405283364,0.0813032154303176
1334,0.09290271814137008,0.09601448613215224
1335,0.09226349358593178,0.08058780915658192
1336,0.09241284679173545,0.067929473441812
1337,0.09171347156743415,0.08773523227926794
1338,0.08787488834976809,0.08118162111632676
1339,0.09236983306985491,0.09407541554421395
1340,0.08705079441670471,0.09521704224049399
1341,0.08479263023234473,0.09636109323189934
1342,0.10069355473839181,0.10460232728479829
1343,0.08753119813071975,0.09442630248980954
1344,0.0843375410790399,0.09850928198330744
1345,0.09194041822793642,0.060914061106626005
1346,0.09505694570746359,0.06775919900485872
1347,0.09324055802136944,0.0957294611563172
1348,0.09578057375708726,0.07057013859582573
1349,0.09334257082789699,0.08420793045020647
1350,0.09023273983981783,0.07251424326623768
1351,0.08501449376284598,0.07901523152359569
1352,0.0946452405865823,0.09199209258053331
1353,0.09095621452895974,0.07942744453721517
1354,0.09091924708252586,0.07683982724556859
1355,0.10263953238721957,0.06490737089256848
1356,0.10154698524464267,0.09070909038328978
1357,0.09033360098844034,0.07270212428750822
1358,0.09342886473727319,0.10317052628462176
1359,0.09808529412127398,0.09410241059700486
1360,0.08235707207049336,0.11599443244009755
1361,0.09863492595189538,0.07548251331530142
1362,0.08634293835621065,0.10923226827217458
1363,0.10017509492721821,0.11229405737157838
1364,0.09819500105435819,0.07498723435377275
1365,0.08654285138137718,0.07971122976781475
1366,0.10062328542191135,0.0813391195272658
1367,0.09499688903118031,0.07536575728673112
1368,0.09708890118983582,0.07088144758824988
1369,0.08364495596937671,0.09990621725507287
1370,0.08751341411986568,0.0827063527976839
1371,0.08370847776870638,0.0934490665687362
1372,0.09052330328096303,0.09141491561119985
1373,0.09051539838857103,0.0895099410960084
1374,0.08390039542393057,0.09546817188235213
1375,0.08503752521791741,0.08057435505821697
1376,0.10041708643860081,0.08323240631012696
1377,0.09196986567350107,0.11019327575303894
1378,0.09167788655732256,0.08744599462716052
1379,0.0835078430398708,0.07625706378688901
1380,0.0814752105075176,0.06810084428565522
1381,0.09975010878772483,0.09194993570272747
1382,0.09064490971182104,0.07662896595043123
1383,0.09247055174427021,0.06826152326396195
1384,0.0921637417921245,0.08267534980131841
1385,0.09580085737301347,0.08429215620678177
1386,0.08946557985643844,0.08408327232571655
1387,0.09608055714409536,0.0816202347309356
1388,0.09824380557638412,0.11909297727573043
1389,0.09569035462284425,0.09099229213434612
1390,0.08848333165754474,0.09413768916789267
1391,0.09891055104129276,0.095376573573552
1392,0.09068168220241224,0.09944764363649694
1393,0.09284438588067412,0.09516890518297039
1394,0.08758798440489424,0.07607395639150849
1395,0.09914343910276646,0.10595658464549029
1396,0.09298669345468935,0.07725473124145676
1397,0.09861592555901477,0.09981735373757272
1398,0.08981091526219509,0.08863798775915266
1399,0.09979530906522505,0.1155726146096705
1400,0.09942259871886427,0.09864109498110374
1401,0.08821738732076079,0.10336545453666002
1402,0.09235033190913211,0.09083516880623077
1403,0.09549846750049462,0.07150737192806689
1404,0.08421108549417866,0.08360333676938558
1405,0.10091045889553663,0.12285150435810244
1406,0.0950850879072217,0.07387194539067066
1407,0.10160957823285344,0.08970599637304999
1408,0.09490417980918742,0.07560501532871267
1409,0.10109169870160717,0.08705802753557912
1410,0.0936756665056524,0.09842678310359598
1411,0.10684405475154968,0.09069445876998228
1412,0.08290355533749005,0.07006161091831498
1413,0.09508874565179326,0.09346950288950917
1414,0.08895945982389897,0.09681754262294728
1415,0.08571283789458284,0.0926839149075519
1416,0.08744032404073954,0.08328774058564414
1417,0.09464389178334398,0.07614899264768249
1418,0.10245959671841764,0.08660750900664405
1419,0.09088059469029341,0.0672436667948223
1420,0.09606681258295269,0.08106411294969684
1421,0.08844997396782817,0.07410871496582827
1422,0.0866792673216289,0.06217548246130633
1423,0.10098892826387273,0.08816633430847143
1424,0.0878531926330286,0.04665656131140539
1425,0.09423088106794875,0.07694914026826283
1426,0.09509627200895332,0.10284673814233125
1427,0.0942208588640644,0.09342023691156465
1428,0.09635999484159441,0.0724529983783333
1429,0.08380762068430991,0.08458101585761102
1430,0.09444576862041032,0.07186745916946669
1431,0.09589027507243386,0.0851017310299862
1432,0.08648927171951193,0.08244397389648439
1433,0.08597219775436038,0.0646593303122035
1434,0.08770363407538395,0.08222103669963454
1435,0.09286296914955994,0.10343594979248871
1436,0.08691711969107008,0.07622426076559052
1437,0.10417918330154075,0.05982713737770107
1438,0.09372451713446905,0.11844434083653943
1439,0.0777267350520352,0.08692947146898333
1440,0.10044506044027968,0.12348091861886035
1441,0.09373799631418145,0.08777105031001342
1442,0.09663202747172273,0.0904895857239838
1443,0.08544977957054367,0.08641824578522017
1444,0.09735573538463183,0.12408906786572305
1445,0.09873519513463525,0.0712622813963173
1446,0.10543137992477336,0.09347067541059895
1447,0.09837335708834538,0.09230908701023832
1448,0.08335666131487995,0.08224711181583932
1449,0.09993431000605302,0.1016291350554478
1450,0.10925082499199956,0.08267171971026588
1451,0.09637867556004553,0.09890123703569664
1452,0.08428886966819582,0.06147480983780873
1453,0.09085816303266758,0.0825576233908184
1454,0.08774190801427773,0.09339307732132252
1455,0.09706748055741654,0.07784619219527011
1456,0.08670184952691096,0.06773189537189206
1457,0.09625138553580947,0.10115648774420682
1458,0.07551610398167596,0.09256798469642824
1459,0.09130529636134932,0.06282722269076746
1460,0.09577647255336552,0.06841131263048394
1461,0.09099947110582862,0.08506043217912884
1462,0.09660075376441779,0.08024882907349518
1463,0.0859768469140968,0.09506763333527901
1464,0.09644343321786597,0.06374028562008627
1465,0.08922206522905973,0.07661446388930127
1466,0.0890937011416284,0.08784765336927136
1467,0.09768889208721321,0.10777748509549612
1468,0.08216206176983587,0.08954089951716093
1469,0.09474959596440424,0.10839700025931476
1470,0.08329603363106908,0.07760386767735405
1471,0.10058420827961378,0.08463596665339845
1472,0.09250379306437129,0.06720377482198703
1473,0.09145384637157328,0.10709509079797275
1474,0.08366302019317906,0.08809696956704294
1475,0.08865463487651648,0.08705349248371241
1476,0.0892859499239087,0.08182168914584664
1477,0.09616164964880325,0.08896665581374552
1478,0.09455333499033902,0.06192942566727411
1479,0.0912466919117566,0.08507976344353951
1480,0.08794235896722125,0.08594391931550682
1481,0.09372586326252053,0.1023052215047231
1482,0.09458235540209914,0.09978878265456326
1483,0.09261104036018852,0.08229661393377663
1484,0.08787629569896283,0.07433526846636418
1485,0.1014510823302549,0.07722762500008284
1486,0.08494432427315035,0.0722175290329693
1487,0.09528794613740121,0.09032003211981321
1488,0.09634355406281614,0.08713198271584721
1489,0.08004133321059459,0.08197790956257678
1490,0.09980354366500022,0.10052590150253543
1491,0.08218183624334852,0.05956238284044124
1492,0.09794636120947509,0.07944933264401988
1493,0.09777087965155584,0.13022839864052171
1494,0.09352549715037628,0.09246288476301678
1495,0.10192435136898781,0.10263097563982859
1496,0.08360290258823089,0.09299346118719753
1497,0.08706751335774054,0.10360859933451194
1498,0.0972797289806927,0.08291667780715328
1499,0.09748260036580769,0.0745356710990489
1500,0.08203395634808863,0.09863473610212359
1501,0.07988260083624676,0.07757235120264816
1502,0.09131267372882812,0.09911049094515367
1503,0.0959529190705648,0.09641564285910065
1504,0.0948428914773286,0.13260432565054453
1505,0.0834823238704061,0.05389737733010824
1506,0.09103810304461124,0.06285818262155152
1507,0.08451632684171584,0.08850306413497777
1508,0.0971349712968983,0.06549786741487473
1509,0.09965660973534596,0.09840916578350611
1510,0.09393765020207223,0.09231374108388246
1511,0.09055906344999665,0.08317686428670612
1512,0.10080580862087418,0.06428485084696578
1513,0.08733506269114122,0.0796102538266662
1514,0.09180145332166345,0.07352160666143104
1515,0.10541905616700575,0.045910146619998704
1516,0.08824620665776939,0.08589153181780695
1517,0.09122510791225613,0.08203458037236
1518,0.09703074506460041,0.07406510514699016
1519,0.09580527169886977,0.09662172554300141
1520,0.08403859099509425,0.06769325732163778
1521,0.08800236916556436,0.10654543618856782
1522,0.10012563293743793,0.0706937295984752
1523,0.09400397389819759,0.08667852881536642
1524,0.09146571197511078,0.06391750664293205
1525,0.09150987779215614,0.07390300493523072
1526,0.08340285741538822,0.07461243171179466
1527,0.09041906745355222,0.0834208478454207
1528,0.09458742320971703,0.08566476074604357
1529,0.09048311492901429,0.10235598608703911
1530,0.08547835258169234,0.07711895023439319
1531,0.09201960173576151,0.1134881301632169
1532,0.0917978927910833,0.09141814925906189
1533,0.09041837872062441,0.11934007035645411
1534,0.08846435801416896,0.06467774252927772
1535,0.09572872584517556,0.06396700107619491
1536,0.09427519638654325,0.10513046066041976
1537,0.10618839446509643,0.11143831739156829
1538,0.1027441945983969,0.08819850776578242
1539,0.09363356288704916,0.07816896217173874
1540,0.08552866944125648,0.06562173177327812
1541,0.08449326447014782,0.07262660177318914
1542,0.09957592109114222,0.08590333100538228
1543,0.09746614653171393,0.10735612662012406
1544,0.0971659305539424,0.08630628145173991
1545,0.09846497542594634,0.10476914404310889
1546,0.09088508731895728,0.08579046393641199
1547,0.10010820708418067,0.10816513399997951
1548,0.09590324455859178,0.09702419161265408
1549,0.09369456877367799,0.128592623988937
1550,0.0979645453200143,0.0749936651412636
1551,0.09713688919651398,0.1022697562467677
1552,0.08907131077927222,0.08600489971857972
1553,0.09156454376343348,0.11142147013184411
1554,0.09191118286783351,0.09696682388262978
1555,0.09057109545943542,0.09532912343077327
1556,0.1005758416666589,0.07559836477498172
1557,0.09583503160312612,0.094055483054999
1558,0.11318379359254038,0.07783083697630089
1559,0.0960506080029222,0.08363966894933161
1560,0.09477924871110688,0.09955361874647439
1561,0.10234009334817384,0.09662263934282656
1562,0.08935059182656224,0.0882534030024219
1563,0.08320107353223272,0.07613509506030303
1564,0.09570596229546335,0.0913161482707966
1565,0.09689311198487915,0.08069764850234917
1566,0.10296395808326031,0.11931183176383786
1567,0.09065172954579992,0.07207042667612151
1568,0.08471269902099221,0.09620506735038847
1569,0.08573771595917923,0.08867551739081836
1570,0.0991398170804827,0.0995252615149278
1571,0.08545302733011095,0.08196596853870275
1572,0.08929325834378543,0.08695801017267701
1573,0.09088907930801271,0.08109447737168163
1574,0.08278532445574482,0.06280564220910911
1575,0.08612935682072587,0.06263194236353553
1576,0.08992081816747222,0.07519326064951348
1577,0.10411798103748482,0.11010859352152591
1578,0.08360693232647742,0.10893860402272926
1579,0.10303250200682357,0.10522565824251984
1580,0.09164305749169166,0.09868564334691055
1581,0.08935750631975137,0.07787622413105877
1582,0.0961543771725184,0.11270488877312201
1583,0.08560815752940909,0.08007191173388217
1584,0.09178104195090964,0.07930592054238905
1585,0.0963440131319041,0.08449133591536662
1586,0.09376204357236917,0.05945828852770241
1587,0.09313224510672036,0.10387081605554738
1588,0.10055279347351542,0.09330000504483627
1589,0.09641696473325734,0.1532651624646515
1590,0.08543542453053599,0.09789658231450482
1591,0.09133503677918486,0.10977232203253545
1592,0.09591522376010686,0.07982389744446605
1593,0.0999487005753541,0.10662778573908349
1594,0.09251289983476196,0.12453659821154917
1595,0.0894475448102594,0.09310365075720461
1596,0.0985049355579205,0.09000665924313389
1597,0.08664973184336011,0.05782850918409288
1598,0.08854440689904286,0.08850350009956376
1599,0.1011611012837792,0.0750016573916007
1600,0.09984255134069508,0.10473687128797204
1601,0.09698030207687836,0.12109287513908862
1602,0.09830465868613658,0.08868193383215284
1603,0.09232577540562614,0.06808951143572994
1604,0.09274587915319943,0.07514796874072516
1605,0.09986067910458774,0.07510135097244341
1606,0.09008927348617968,0.07469518042909473
1607,0.0938465452303684,0.10546375823232557
1608,0.08579894201356864,0.1208304698522138
1609,0.10050921353533981,0.07481646712501111
1610,0.09268128602642989,0.08938540226280045
1611,0.09312640290373508,0.10556022997311176
1612,0.0958275902452922,0.070950305595749
1613,0.08920204507896978,0.07205106971123076
1614,0.10580543039003087,0.1143083849124813
1615,0.08957668794980544,0.08417126913533057
1616,0.08705797128848336,0.04581799543726761
1617,0.09212107215650334,0.05754509815153541
1618,0.09714560622217117,0.07457775117011634
1619,0.08971356453841528,0.08505004430652263
1620,0.09704958015176879,0.08709675420129848
1621,0.0868867829592056,0.08248190656854126
1622,0.1025146615317688,0.10001642007255662
1623,0.08339421295836191,0.09644370636702893
1624,0.09150041916406593,0.08333455657128519
1625,0.09406809549420048,0.1011034803613946
1626,0.09679621320286236,0.040868227114951194
1627,0.08943739873690182,0.12455559681358863
1628,0.09254228551859567,0.09523031806437321
1629,0.1011525067686897,0.09757963260052283
1630,0.10121756773453994,0.06538625729297343
1631,0.09003465610637817,0.10906082799907413
1632,0.08848389645477794,0.04831857607582257
1633,0.09659006872817477,0.10076113103588613
1634,0.10095153134214685,0.11933228182755207
1635,0.09132162511714403,0.1006120635029627
1636,0.08482592232556674,0.06318062477338637
1637,0.09091262939684708,0.07649380057964894
1638,0.09764238312987683,0.11270612902788779
1639,0.08798946687930886,0.09573363265300339
1640,0.08357945280948331,0.05612685744863888
1641,0.08037710816623178,0.07754569363827335
1642,0.09869729126668669,0.09460491636522228
1643,0.09340224882279569,0.09715433015730812
1644,0.08787531511138524,0.09244272039425694
1645,0.10135577756236769,0.10054360043316579
1646,0.08642494148405122,0.10044415977286825
1647,0.09810195048849213,0.09363602682524552
1648,0.09421160334361012,0.10912528304117453
1649,0.09576223490987479,0.09172271287723044
1650,0.09386691222857191,0.08852950340979182
1651,0.09714251709236665,0.07190384337904543
1652,0.0780676186676591,0.05314106484856762
1653,0.09563447024077854,0.08449034156767532
1654,0.10190821779640358,0.09468182068445852
1655,0.09869530293616191,0.09200790225325606
1656,0.09744771972688093,0.06823374053727727
1657,0.09142837242614832,0.08730289955775472
1658,0.08630195182364009,0.06587484581427816
1659,0.09379211454801584,0.07206978644850048
1660,0.0932358526749053,0.07258839782673077
1661,0.10224594809674326,0.13284167736016594
1662,0.09434778728507176,0.08309453450673843
1663,0.08980981087387574,0.07871430847916272
1664,0.09588791660792206,0.07697968148576007
1665,0.09402460476363406,0.07534285020130027
1666,0.08829441674485727,0.0878423295829488
1667,0.09059883721693152,0.08436604962127259
1668,0.10620117709906651,0.09737282003874614
1669,0.08543076418294271,0.06361691103345657
1670,0.09304084093354992,0.0648201433060468
1671,0.09414672761520759,0.07086273017341782
1672,0.09129138178178176,0.06911001033780739
1673,0.0959014500162847,0.13585620664876297
1674,0.09283592756832004,0.08106742611035511
1675,0.08392471658584932,0.10477959260987524
1676,0.09420749655401173,0.0912504477517061
1677,0.09572200461660574,0.08433817446278791
1678,0.09667817875250295,0.08859400067102496
1679,0.08959618286979554,0.0957300291172064
1680,0.08840080556938812,0.06249580859035497
1681,0.08951819335325939,0.08121988657449464
1682,0.08514372918239821,0.09019698047175795
1683,0.09674583971019657,0.07303809999916577
1684,0.0936218573863189,0.08470706052704402
1685,0.08534259173871495,0.09453095715907778
1686,0.09466028332457155,0.09963259338731034
1687,0.08759260550749814,0.07365213904450074
1688,0.08286384204330499,0.09112075025539235
1689,0.08942668609710203,0.08740217448347498
1690,0.08383043240271837,0.08286948585604215
1691,0.09537877061064925,0.08961130703068287
1692,0.08288088286647921,0.08993681105168327
1693,0.0807516756679536,0.10131451375076783
1694,0.09128731608581742,0.10093711231253377
1695,0.09674060643066873,0.13884767848750423
1696,0.08928618769020191,0.11015235282265923
1697,0.10044616154490227,0.07202493590259806
1698,0.09431451799566382,0.08598609133414437
1699,0.09304812867755963,0.09120972652575343
1700,0.07485626417509295,0.07598100185609247
1701,0.09118300248455136,0.0705717434306915
1702,0.09960888337363916,0.09095175323568305
1703,0.09115549954664548,0.09762981006601013
1704,0.09529384822405018,0.09950921682735248
1705,0.08938464831559845,0.06852340259520284
1706,0.0882457132250708,0.07607903143241468
1707,0.09493079530288973,0.10373409115236798
1708,0.08755025592623433,0.08806487964925569
1709,0.09143410276669606,0.08454085661303024
1710,0.09071602130183254,0.0644728813014731
1711,0.08654235571807212,0.09197465897232504
1712,0.09320915303497979,0.11299175198116151
1713,0.09098904244873685,0.08657665077553034
1714,0.092682061446831,0.08050608575885365
1715,0.09963564435819838,0.08995348151107185
1716,0.08793907782914945,0.12364200575333151
1717,0.10089161970204685,0.11369330858353555
1718,0.09142829562585464,0.09462683839471175
1719,0.09568677916828594,0.0632910125092655
1720,0.09195359066166164,0.08299821964925047
1721,0.08852239183296373,0.08063011768569106
1722,0.08904115479361618,0.1036077084336906
1723,0.09814316825321556,0.1254555990892191
1724,0.08804901700238665,0.07480966088250096
1725,0.08569486162297946,0.10211191913036466
1726,0.08529179001928555,0.06840383195395738
1727,0.09009988419728654,0.10079924045662614
1728,0.09061741570688153,0.11173017651518735
1729,0.09115802316417831,0.09507578098706182
1730,0.10444279538322587,0.08460575556901562
1731,0.09441998194044399,0.090592438689868
1732,0.0957971003457514,0.09860707120781964
1733,0.08414703726334838,0.10334921026056976
1734,0.09118612892908162,0.09786902698631206
1735,0.07991815398188784,0.09911499430033477
1736,0.09208417460245044,0.06728609844408606
1737,0.08928638376192655,0.07641685463802184
1738,0.08583488322959731,0.09169804218049848
1739,0.09616866386748557,0.08484455139808023
1740,0.09969814372948238,0.08243247794181452
1741,0.09196114726945892,0.08592965471417213
1742,0.091491931001768,0.0923652529030422
1743,0.10029193322032215,0.09845367623999246
1744,0.0888515175023008,0.07956765772933694
1745,0.0891139134858211,0.07816933823802852
1746,0.09180835892177064,0.08342763852882629
1747,0.08863374584564121,0.10218087339222837
1748,0.08956884592099734,0.09288721773002562
1749,0.09731496231858228,0.0760116802619265
1750,0.09443480571557505,0.06606965694380718
1751,0.09515509606084405,0.06545970881336793
1752,0.10090733355025194,0.09635417747702069
1753,0.08936470605982005,0.07104476826307915
1754,0.10025152221029332,0.0785011963677762
1755,0.0892335733848364,0.11227112864955402
1756,0.10146130143511778,0.07928469042500463
1757,0.0964227331238452,0.08963698639255713
1758,0.0908962257050161,0.09739355682835193
1759,0.09445807443043919,0.04075893821529586
1760,0.09694072838351775,0.10061076725038454
1761,0.09705909830680759,0.07116587373964756
1762,0.09856999251713583,0.0992396507639578
1763,0.0934890629213545,0.09173745455119864
1764,0.09024107778847312,0.07533117252344701
1765,0.0893759064278129,0.05953079103062586
1766,0.08941862185656924,0.05966981192449139
1767,0.08030626688731701,0.06360947395936378
1768,0.10475891129410286,0.0890792438532495
1769,0.09914970627856334,0.07206778905610955
1770,0.08918449179242682,0.08277033793187283
1771,0.09317813643131534,0.12076820310300129
1772,0.0847965944479454,0.07673096574627802
1773,0.08940667397639923,0.11501025480612981
1774,0.09475821844167376,0.07197803455658114
1775,0.08830469288930698,0.08137736628061587
1776,0.08789295761753924,0.11904606848028765
1777,0.10099979759133548,0.08203640489897368
1778,0.08789564223317048,0.05158275994066275
1779,0.08984664502012962,0.07677378027974613
1780,0.09324828403532415,0.05114589965116645
1781,0.10317583017767751,0.13209720446206064
1782,0.09700917793911612,0.09307670261122791
1783,0.09850713923507226,0.12321924581070898
1784,0.09798302049154739,0.06960087822204641
1785,0.08635221265184867,0.09790025231075472
1786,0.0896522208179733,0.08462302375416408
1787,0.096115271255374,0.12062882930438967
1788,0.08677442850170813,0.09144017696999518
1789,0.09571147867596186,0.09815201979935806
1790,0.09264270291407262,0.0699914087725283
1791,0.09605773240527271,0.0953024397750798
1792,0.08912247312047095,0.07586610031831453
1793,0.0993427411757315,0.10616203466188234
1794,0.08803725902999004,0.09994463198084402
1795,0.100087864952772,0.12092518230409277
1796,0.08835872474853101,0.07507421545514303
1797,0.10260609791768249,0.08421713502414774
1798,0.09036210162906555,0.06269799380678354
1799,0.08609070515844852,0.07684652351176424
1800,0.09447250758803061,0.08197643255852882
1801,0.09736302562401233,0.09734542414019753
1802,0.08423044175503214,0.08722165700800111
1803,0.08957092450917592,0.0995889481836717
1804,0.1033696531451267,0.09178652229924256
1805,0.09165989981539713,0.08704054526077198
1806,0.09656125134168037,0.10880197061778152
1807,0.07975587141000506,0.0869252497441021
1808,0.08948599675204016,0.10927722458195233
1809,0.09064375276898129,0.09535383249637852
1810,0.09389585363332476,0.09667750485660531
1811,0.09095447455568129,0.08174320671170332
1812,0.09026750393133065,0.07799179089499242
1813,0.08880262147809281,0.04905538035359136
1814,0.09595211879471555,0.09932103189290398
1815,0.08450949769188099,0.07259584478177461
1816,0.08518251219452067,0.07642360637387546
1817,0.09351374954949332,0.07302214290784514
