draw,predictor,delta_spearman,delta_utility_20
948,historical_nonnegative_router,0.10989366913621867,0.07384992603745733
948,certificate_priority_q80,0.03924873471250678,-0.16126552436616837
949,context_holdout_router,0.0750296414776156,0.052805693931005204
949,architecture_aware_router,0.05478369325472687,0.04246550394304449
949,historical_nonnegative_router,0.049298099647485105,0.05421172157458787
949,certificate_priority_q80,-0.0030557482055186824,-0.1715329192103649
950,context_holdout_router,0.09529430001450478,0.038690582980416166
950,architecture_aware_router,0.08013035061012586,0.033759461819056535
950,historical_nonnegative_router,0.0745454223544546,0.034822697208387265
950,certificate_priority_q80,0.02423622946539261,-0.16390692764342607
951,context_holdout_router,0.0751758493079715,0.05060778901456375
951,architecture_aware_router,0.059623454113275964,0.05805442167163244
951,historical_nonnegative_router,0.0544374010551123,0.05443556931416682
951,certificate_priority_q80,-0.013891057250847827,-0.21412212915215795
952,context_holdout_router,0.09336898865210475,0.05962378226281051
952,architecture_aware_router,0.08701025542874596,0.051330534949846296
952,historical_nonnegative_router,0.08337971543875167,0.050791713975891994
952,certificate_priority_q80,0.03657724720461564,-0.10162657683263016
953,context_holdout_router,0.09173670395223155,0.04014243707012122
953,architecture_aware_router,0.08408151052873247,0.03578340972170113
953,historical_nonnegative_router,0.07965127756423962,0.03870319061567806
953,certificate_priority_q80,0.033399858183799536,-0.1681491198683655
954,context_holdout_router,0.08446144295085167,0.0479888732701963
954,architecture_aware_router,0.07200627858567632,0.04756339411497512
954,historical_nonnegative_router,0.06641149827986259,0.026622921843077574
954,certificate_priority_q80,0.009154105575888916,-0.21039588658727476
955,context_holdout_router,0.08917068439161424,0.07970261039400417
955,architecture_aware_router,0.08014826748183568,0.07435425604339796
955,historical_nonnegative_router,0.07547018690130902,0.07447404325707241
955,certificate_priority_q80,0.009609764971956869,-0.19378706775870314
956,context_holdout_router,0.08916764588854298,0.07539517082733149
956,architecture_aware_router,0.07709012455806241,0.07378248289319889
956,historical_nonnegative_router,0.07134834935709655,0.06527590242985049
956,certificate_priority_q80,0.007490315125156521,-0.18553184021049957
957,context_holdout_router,0.08414769151912327,0.052513703159367764
957,architecture_aware_router,0.06758344049467824,0.05516037635407034
957,historical_nonnegative_router,0.061758129043504195,0.042033572335562264
957,certificate_priority_q80,-0.011110928355580807,-0.21666437387134518
958,context_holdout_router,0.0794664094125237,0.058311093524967994
958,architecture_aware_router,0.06255339753694134,0.058469403298341494
958,historical_nonnegative_router,0.05786301902760482,0.058515227950988846
958,certificate_priority_q80,-0.010224335698787224,-0.1980151192657904
959,context_holdout_router,0.08370604061187115,0.07957153377543535
959,architecture_aware_router,0.06578894101631949,0.07500174659570147
959,historical_nonnegative_router,0.05928775041221401,0.06844227478408704
959,certificate_priority_q80,0.010620249415513983,-0.19801257578204717
960,context_holdout_router,0.09083323136007349,0.055000998042948335
960,architecture_aware_router,0.07503360285050364,0.05185235093643825
960,historical_nonnegative_router,0.06976228784471128,0.05241152129542226
960,certificate_priority_q80,-0.017248331909076597,-0.2695120589281997
961,context_holdout_router,0.07872415897650942,0.060316716861736674
961,architecture_aware_router,0.06228898799439453,0.05041249104804546
961,historical_nonnegative_router,0.056161882955359954,0.03895755702944592
961,certificate_priority_q80,0.012301159590671129,-0.2153559970445204
962,context_holdout_router,0.08045004538184863,0.0677697845233467
962,architecture_aware_router,0.06865425713069462,0.06136806802600925
962,historical_nonnegative_router,0.06418903166647805,0.06040221923877964
962,certificate_priority_q80,-0.018051815518021153,-0.25798165060596584
963,context_holdout_router,0.10140655999073211,0.07408702492586972
963,architecture_aware_router,0.0901475764180324,0.06376312437575782
963,historical_nonnegative_router,0.08419747656963172,0.062455034134622056
963,certificate_priority_q80,0.02426510217758282,-0.16088583542089702
964,context_holdout_router,0.08785990186478332,0.06700024479081101
964,architecture_aware_router,0.07826766847848698,0.06716511395262637
964,historical_nonnegative_router,0.0742984353149071,0.06738999008664515
964,certificate_priority_q80,-0.010687490098591934,-0.28288626806569855
965,context_holdout_router,0.0799790047230694,0.053624523296926685
965,architecture_aware_router,0.0599355539402987,0.044458807093180175
965,historical_nonnegative_router,0.05427743692003062,0.044654240319393024
965,certificate_priority_q80,-0.00801070900820855,-0.17892699347041385
966,context_holdout_router,0.08996202166448264,0.07103952771948185
966,architecture_aware_router,0.07447123135206812,0.06037514197214755
966,historical_nonnegative_router,0.06970167126742566,0.06001767665615643
966,certificate_priority_q80,-0.01690293439501711,-0.296985943842366
967,context_holdout_router,0.09039367734870085,0.07596215333859524
967,architecture_aware_router,0.08108707520845204,0.07832729371659264
967,historical_nonnegative_router,0.07645785705564534,0.05554166107876812
967,certificate_priority_q80,0.013207411043256956,-0.20007887365438876
968,context_holdout_router,0.08435854897060113,0.06015452347120476
968,architecture_aware_router,0.0738123526932416,0.06429645826682207
968,historical_nonnegative_router,0.06895746251131707,0.06257209541993192
968,certificate_priority_q80,0.006432643029467666,-0.22936186968585176
969,context_holdout_router,0.0861951914883411,0.06897790903973011
969,architecture_aware_router,0.07949303991777579,0.06202756729122916
969,historical_nonnegative_router,0.07523409968819073,0.050345494813752834
969,certificate_priority_q80,0.011898308030772964,-0.21229653467896997
970,context_holdout_router,0.08945778409476324,0.04415481645694963
970,architecture_aware_router,0.0757061937529433,0.03137835569330161
970,historical_nonnegative_router,0.070212422537964,0.03403660770591688
970,certificate_priority_q80,-0.00761497671987621,-0.2491224182756307
971,context_holdout_router,0.09417100363643771,0.05109077545160157
971,architecture_aware_router,0.09188447564238889,0.04770722083593393
971,historical_nonnegative_router,0.08804673367961369,0.04464220654161455
971,certificate_priority_q80,0.024208451332749292,-0.22377338283698384
972,context_holdout_router,0.08481689853804886,0.07602759840062057
972,architecture_aware_router,0.08028705448014017,0.0709094980975643
972,historical_nonnegative_router,0.07712023415494729,0.06484325741754948
972,certificate_priority_q80,-0.0029268115484810675,-0.1734168581028641
973,context_holdout_router,0.09272857623872799,0.06484243464893846
973,architecture_aware_router,0.08570945604410429,0.05600791065050248
973,historical_nonnegative_router,0.08158278831606791,0.05037918137704911
973,certificate_priority_q80,0.031819606330633965,-0.1561777327671922
974,context_holdout_router,0.08954707856097455,0.06165390801907844
974,architecture_aware_router,0.06662020379665445,0.05026127409915859
974,historical_nonnegative_router,0.05995585032114814,0.051302512559508795
974,certificate_priority_q80,0.005946455983714127,-0.2410528983471264
975,context_holdout_router,0.08390890081783309,0.05571605322804274
975,architecture_aware_router,0.06441015385265203,0.044725094858584336
975,historical_nonnegative_router,0.058378865444244865,0.038682652291465836
975,certificate_priority_q80,0.006999927238792059,-0.24748835824127474
976,context_holdout_router,0.09028108697254278,0.07045200228052095
976,architecture_aware_router,0.08390269061764821,0.05164227351748496
976,historical_nonnegative_router,0.07992353278351683,0.048486342745300615
976,certificate_priority_q80,0.019634605569483377,-0.14455221805927682
977,context_holdout_router,0.09278475171259482,0.05689075598895066
977,architecture_aware_router,0.08275459168455934,0.05259910006812074
977,historical_nonnegative_router,0.0778989870918535,0.05041336992587686
977,certificate_priority_q80,0.006248669848293531,-0.23573657606910497
978,context_holdout_router,0.0933717246989384,0.05275675521786727
978,architecture_aware_router,0.07764614522068691,0.05570533679972267
978,historical_nonnegative_router,0.07182099120401109,0.0540835627205305
978,certificate_priority_q80,0.0044497437910113735,-0.2038464224286004
979,context_holdout_router,0.09021564853451247,0.08570344273152719
979,architecture_aware_router,0.06570569640698387,0.06726082552961332
979,historical_nonnegative_router,0.0579102079049012,0.06730831221926648
979,certificate_priority_q80,0.022707686710802144,-0.15791978984470229
980,context_holdout_router,0.07988326762214559,0.07060329904263696
980,architecture_aware_router,0.06271707816416505,0.05215151967100373
980,historical_nonnegative_router,0.05607359747306018,0.04885018676076247
980,certificate_priority_q80,0.002989079680508766,-0.11929390937381412
981,context_holdout_router,0.09329662851652953,0.061129874169213116
981,architecture_aware_router,0.07983375121987857,0.04626036526895694
981,historical_nonnegative_router,0.07499362824593114,0.046195429316021386
981,certificate_priority_q80,-0.0047700833861035186,-0.23887854646323875
982,context_holdout_router,0.09547043611999217,0.07138204066902298
982,architecture_aware_router,0.07459727563747809,0.06849616463111496
982,historical_nonnegative_router,0.0680804411922532,0.053415281420022054
982,certificate_priority_q80,0.005681238554969825,-0.21219201365407797
983,context_holdout_router,0.09327451529323305,0.07445135671358494
983,architecture_aware_router,0.07443935298195004,0.0676050034320601
983,historical_nonnegative_router,0.06780733110059134,0.06543322314961553
983,certificate_priority_q80,0.022593668223196417,-0.17622573686054388
984,context_holdout_router,0.0850141250025489,0.04141783401081045
984,architecture_aware_router,0.07058579060872727,0.027990333867527584
984,historical_nonnegative_router,0.06556378431250831,0.018590397042999918
984,certificate_priority_q80,-0.010202534923194229,-0.33387912291424826
985,context_holdout_router,0.08052541166660432,0.05618395910792484
985,architecture_aware_router,0.060923138825432654,0.05195446016272809
985,historical_nonnegative_router,0.05484471283307568,0.04648262001233483
985,certificate_priority_q80,-0.007882847013611527,-0.2729693516492661
986,context_holdout_router,0.08571054281041057,0.07731173861449947
986,architecture_aware_router,0.06398498193329216,0.06475822570667866
986,historical_nonnegative_router,0.05780998788963487,0.05308137176948313
986,certificate_priority_q80,0.027545624721860285,-0.1782766297462529
987,context_holdout_router,0.0814508991408347,0.06670253418701488
987,architecture_aware_router,0.07007961669094565,0.06355238364687155
987,historical_nonnegative_router,0.06535060811432458,0.053206255724002394
987,certificate_priority_q80,0.014718161595057566,-0.16390012942966903
988,context_holdout_router,0.08230024170342498,0.04620241922602064
988,architecture_aware_router,0.07554809819193953,0.06107353659388881
988,historical_nonnegative_router,0.07162921198385797,0.06242073914229118
988,certificate_priority_q80,0.0030626303142099465,-0.1955637054068809
989,context_holdout_router,0.09095467210228558,0.07712660863380127
989,architecture_aware_router,0.08433578912764828,0.06186730978919963
989,historical_nonnegative_router,0.08055814428155428,0.05934562782872921
989,certificate_priority_q80,0.017661495196327426,-0.20906254142834196
990,context_holdout_router,0.09022886507171868,0.05306813415045197
990,architecture_aware_router,0.07167430890153603,0.04486269763027373
990,historical_nonnegative_router,0.06540159324325812,0.039130918752386945
990,certificate_priority_q80,-0.006586475233870348,-0.2944459216013051
991,context_holdout_router,0.08382710606507604,0.06381058707489473
991,architecture_aware_router,0.07015622040068836,0.0695789658731073
991,historical_nonnegative_router,0.06435087328535383,0.06029496814768631
991,certificate_priority_q80,0.014257992006215692,-0.19608216578533877
992,context_holdout_router,0.07726733620131054,0.03734895352662104
992,architecture_aware_router,0.06382296529851639,0.04495358545913297
992,historical_nonnegative_router,0.05835244686150809,0.04495358545913297
992,certificate_priority_q80,0.011066975855520633,-0.2206954585873087
993,context_holdout_router,0.0962119572445872,0.05463124113422324
993,architecture_aware_router,0.07764106559224304,0.04274587255126783
993,historical_nonnegative_router,0.07044146609045865,0.04751788245413091
993,certificate_priority_q80,0.014665322753763421,-0.22475911949355143
994,context_holdout_router,0.10013757502466836,0.061956552952162625
994,architecture_aware_router,0.09495518561516059,0.04292675720535255
994,historical_nonnegative_router,0.0909488971340725,0.04257178797136363
994,certificate_priority_q80,0.03595150166177996,-0.20756786239028552
995,context_holdout_router,0.08802205285500486,0.0495344424885652
995,architecture_aware_router,0.07466471528938767,0.046488197829972155
995,historical_nonnegative_router,0.06953263750460348,0.0433184961202725
995,certificate_priority_q80,0.027208184307360606,-0.13995074229994758
996,context_holdout_router,0.0804364180577839,0.07535737010676458
996,architecture_aware_router,0.06765110316802192,0.059363251272999684
996,historical_nonnegative_router,0.06268974855800036,0.06034405675689469
996,certificate_priority_q80,-0.02019997781305749,-0.2618003290549639
997,context_holdout_router,0.09599422258079482,0.03560115519793461
997,architecture_aware_router,0.07789774445142372,0.023315162852549087
997,historical_nonnegative_router,0.0717313777820131,0.018203703593386966
997,certificate_priority_q80,0.007681231716693104,-0.26067727535536045
998,context_holdout_router,0.08079952758009634,0.08884241160164763
998,architecture_aware_router,0.06858358482108728,0.08272313831595213
998,historical_nonnegative_router,0.06421209459099875,0.07453813474120874
998,certificate_priority_q80,-0.0008365129406243677,-0.2159593657543593
999,context_holdout_router,0.09126598796943541,0.07522217132083309
999,architecture_aware_router,0.0770068693256103,0.07242400162982898
999,historical_nonnegative_router,0.07215624580335311,0.0688949843254022
999,certificate_priority_q80,-0.012408084024833066,-0.2431777177149308
1000,context_holdout_router,0.08146163752505386,0.05983161820551941
1000,architecture_aware_router,0.06879150655636324,0.057189932009143796
1000,historical_nonnegative_router,0.06420675389785524,0.060235339481971684
1000,certificate_priority_q80,-0.01903870314673095,-0.24464989941240783
1001,context_holdout_router,0.0925328755603575,0.0799933340255804
1001,architecture_aware_router,0.08273427906872755,0.07703095853580588
1001,historical_nonnegative_router,0.07846502739886174,0.061304743283586705
1001,certificate_priority_q80,0.012316243056113452,-0.20284781724142353
1002,context_holdout_router,0.08463468038299582,0.06367390120150562
1002,architecture_aware_router,0.07309377145551854,0.06944196757185861
1002,historical_nonnegative_router,0.0678786816614676,0.06908601696293482
1002,certificate_priority_q80,0.0189825236620893,-0.12610025359734456
1003,context_holdout_router,0.08731064763900231,0.04076299890858803
1003,architecture_aware_router,0.07641532011509511,0.031852880014267004
1003,historical_nonnegative_router,0.07155143968492284,0.031220054959372412
1003,certificate_priority_q80,0.032587412824258366,-0.1962345689826584
1004,context_holdout_router,0.09748833299042281,0.09413719936987408
1004,architecture_aware_router,0.08303866011976857,0.08125559659395498
1004,historical_nonnegative_router,0.07718090367738017,0.07949939944662476
1004,certificate_priority_q80,0.001992004059259034,-0.21250670314290587
1005,context_holdout_router,0.08209805430397277,0.08859397676112091
1005,architecture_aware_router,0.06208444977663907,0.08275635090034827
1005,historical_nonnegative_router,0.05556971852332471,0.07443884993426986
1005,certificate_priority_q80,0.023839041433708408,-0.13977853266158113
1006,context_holdout_router,0.09667342872453444,0.09997680466257386
1006,architecture_aware_router,0.0923676058556121,0.08335216745228602
1006,historical_nonnegative_router,0.08771784414964945,0.08453206158874427
1006,certificate_priority_q80,0.03079666383824886,-0.12989656859614673
1007,context_holdout_router,0.08186934946474522,0.04344737759873285
1007,architecture_aware_router,0.05978984970138945,0.056572849873974373
1007,historical_nonnegative_router,0.0536129558037175,0.057868361736493235
1007,certificate_priority_q80,-0.010166783876345065,-0.2629031501325582
1008,context_holdout_router,0.09362624365540528,0.05419059512047031
1008,architecture_aware_router,0.08734478281243396,0.038269017874774436
1008,historical_nonnegative_router,0.08244709023115915,0.03140057176414279
1008,certificate_priority_q80,-0.0002713719649798385,-0.16519811754691105
1009,context_holdout_router,0.08112867781181743,0.07827016252425445
1009,architecture_aware_router,0.06798614448703832,0.0735974517941822
1009,historical_nonnegative_router,0.0632086379381478,0.07308882743993106
1009,certificate_priority_q80,0.007606495593793783,-0.18569685883573128
1010,context_holdout_router,0.08381373360567468,0.0725345012311226
1010,architecture_aware_router,0.07236964543938074,0.07055246916292268
1010,historical_nonnegative_router,0.06814919847209244,0.06936917799231435
1010,certificate_priority_q80,-0.023165022296925297,-0.19276447776308298
1011,context_holdout_router,0.09143253663788797,0.08438766595390212
1011,architecture_aware_router,0.07518271639500096,0.08119866540602405
1011,historical_nonnegative_router,0.06965837280424125,0.08214366640521675
1011,certificate_priority_q80,0.02208381150482719,-0.1888951545353722
1012,context_holdout_router,0.08926700978044588,0.083720727673954
1012,architecture_aware_router,0.07494725835169791,0.07805443361618347
1012,historical_nonnegative_router,0.06951559117019557,0.07214830479506273
1012,certificate_priority_q80,-0.004569187909220673,-0.22918608732125179
1013,context_holdout_router,0.09465846327315586,0.06711000566073189
1013,architecture_aware_router,0.0814066738634519,0.06657859582947001
1013,historical_nonnegative_router,0.07670074186448983,0.06058746951074212
1013,certificate_priority_q80,0.01148104613258183,-0.2738600022001272
1014,context_holdout_router,0.08186073927229265,0.06414806972162079
1014,architecture_aware_router,0.05901883775065275,0.05114104555238996
1014,historical_nonnegative_router,0.05310278986289907,0.045734799520235736
1014,certificate_priority_q80,0.005432454591131619,-0.19511234195619165
1015,context_holdout_router,0.08529093312321756,0.07306317137878782
1015,architecture_aware_router,0.06433546255274669,0.06686544035146513
1015,historical_nonnegative_router,0.05661487423943601,0.06336208157532564
1015,certificate_priority_q80,-0.0034359910848685837,-0.20931092049905864
1016,context_holdout_router,0.09101470030408554,0.09971784859450528
1016,architecture_aware_router,0.07997440361379615,0.09566126667826647
1016,historical_nonnegative_router,0.07565507167295182,0.09368599103706221
1016,certificate_priority_q80,0.014263922298783593,-0.15045054865068358
1017,context_holdout_router,0.08440066071116126,0.033029986664477096
1017,architecture_aware_router,0.07634635017956126,0.024766527901700308
1017,historical_nonnegative_router,0.07150527853383437,0.02235955894540642
1017,certificate_priority_q80,-0.0032728224891246382,-0.2527318247138744
1018,context_holdout_router,0.08979508768036071,0.08426203253791598
1018,architecture_aware_router,0.067510128051677,0.08360655576921894
1018,historical_nonnegative_router,0.06109837375422411,0.0838610313901822
1018,certificate_priority_q80,0.008929446913094274,-0.222799683827116
1019,context_holdout_router,0.08517031930893815,0.060745311549190384
1019,architecture_aware_router,0.07296259007037931,0.05932795705292726
1019,historical_nonnegative_router,0.06823241773922128,0.05985377035587425
1019,certificate_priority_q80,0.005411483529878081,-0.24849516648210285
1020,context_holdout_router,0.08221856687478768,0.05190015006601345
1020,architecture_aware_router,0.07010094755818874,0.05183657517239382
1020,historical_nonnegative_router,0.06504863511417192,0.050560236651564616
1020,certificate_priority_q80,-0.005314790873385378,-0.23876106684803655
1021,context_holdout_router,0.0913716561706549,0.0671720642268746
1021,architecture_aware_router,0.07480497467474401,0.052273707145544024
1021,historical_nonnegative_router,0.06885801441783379,0.04991384082700567
1021,certificate_priority_q80,0.03935663221864416,-0.11932816087894565
1022,context_holdout_router,0.08502778879559403,0.07134459190216291
1022,architecture_aware_router,0.07262251297956746,0.04455063617812072
1022,historical_nonnegative_router,0.06749151924651198,0.03173811236871249
1022,certificate_priority_q80,-0.004321471004162136,-0.22207818225810372
1023,context_holdout_router,0.07574487943871,0.05280811186902934
1023,architecture_aware_router,0.05542968503627388,0.04342900886537626
1023,historical_nonnegative_router,0.04932303540093752,0.04032821620718707
1023,certificate_priority_q80,0.005699337758996892,-0.19829562590544147
1024,context_holdout_router,0.08173099615356727,0.0667146491336339
1024,architecture_aware_router,0.06453807356991037,0.060680331587017244
1024,historical_nonnegative_router,0.05858534031517426,0.05773305241282656
1024,certificate_priority_q80,-0.017409731825992036,-0.25736765113177873
1025,context_holdout_router,0.09238184143737038,0.06485219009271614
1025,architecture_aware_router,0.08229808215381218,0.06957344745250205
1025,historical_nonnegative_router,0.07798321413628517,0.0727956271009329
1025,certificate_priority_q80,0.020095900723577698,-0.11575157502580913
1026,context_holdout_router,0.08119293908117398,0.07540510187313909
1026,architecture_aware_router,0.07101045953540908,0.06634161793324966
1026,historical_nonnegative_router,0.06648961324891878,0.05411701294200366
1026,certificate_priority_q80,0.001297652425758189,-0.20815224803750398
1027,context_holdout_router,0.08528543596754423,0.09259841769865151
1027,architecture_aware_router,0.07259832056695636,0.07094691705181344
1027,historical_nonnegative_router,0.06839944837744005,0.07109174612576097
1027,certificate_priority_q80,-0.0074385211569412135,-0.14107715407358273
1028,context_holdout_router,0.09834986952776825,0.09766901731716149
1028,architecture_aware_router,0.08555645666438416,0.08040136907055684
1028,historical_nonnegative_router,0.08020747177090903,0.0827504496368282
1028,certificate_priority_q80,0.039239867281595786,-0.1420703734762475
1029,context_holdout_router,0.0833269072520666,0.08688420546565201
1029,architecture_aware_router,0.06954589816300283,0.09205773942875684
1029,historical_nonnegative_router,0.06474667549360091,0.09444497572086652
1029,certificate_priority_q80,-0.0027612123542041234,-0.19335959342250114
1030,context_holdout_router,0.0915814496815689,0.061759353177453735
1030,architecture_aware_router,0.08146666926878132,0.048694872128785205
1030,historical_nonnegative_router,0.07624308255042411,0.04506838383419587
1030,certificate_priority_q80,0.01502831868122878,-0.19441777474511285
1031,context_holdout_router,0.09147963411520132,0.07879856527607876
1031,architecture_aware_router,0.09042462543542173,0.07713642491207529
1031,historical_nonnegative_router,0.08722602825701675,0.06717712651438512
1031,certificate_priority_q80,-0.004155863666158721,-0.22000735966337948
1032,context_holdout_router,0.09467848184633987,0.05300133736472079
1032,architecture_aware_router,0.09199027219982614,0.06313522041494446
1032,historical_nonnegative_router,0.08869873857130517,0.05545020283109392
1032,certificate_priority_q80,0.021688049801362297,-0.21553505986081617
1033,context_holdout_router,0.07812762152157826,0.0663090495666091
1033,architecture_aware_router,0.05848696935166686,0.068904615413245
1033,historical_nonnegative_router,0.05302277406524658,0.06367741799338533
1033,certificate_priority_q80,-0.014684935969245583,-0.2733401425511973
1034,context_holdout_router,0.09401817463823914,0.08520777261521739
1034,architecture_aware_router,0.08229483649465263,0.07856200050991002
1034,historical_nonnegative_router,0.07664496197910786,0.07748170382047814
1034,certificate_priority_q80,0.01595186170647178,-0.2165754659738327
1035,context_holdout_router,0.08629696740024806,0.10353060606421793
1035,architecture_aware_router,0.07226203803022602,0.07790800347227811
1035,historical_nonnegative_router,0.06723036765101587,0.07305250247685646
1035,certificate_priority_q80,0.008676566183392076,-0.2024761716435528
1036,context_holdout_router,0.08980618706996446,0.04750776552834124
1036,architecture_aware_router,0.07795307737110813,0.04322102954111673
1036,historical_nonnegative_router,0.07187392869741671,0.03128531276530622
1036,certificate_priority_q80,0.0011579214395825987,-0.23232701430270286
1037,context_holdout_router,0.08205060564249289,0.06683453839879006
1037,architecture_aware_router,0.06025394186813671,0.0626879098277846
1037,historical_nonnegative_router,0.05393390154457556,0.06544125406094625
1037,certificate_priority_q80,0.014128933764196994,-0.1643574505223604
1038,context_holdout_router,0.07846512591748689,0.07351270940573928
1038,architecture_aware_router,0.056002718681600006,0.05963521239102609
1038,historical_nonnegative_router,0.05072425055652441,0.05154525523606479
1038,certificate_priority_q80,0.010079540778723528,-0.2233368072884283
1039,context_holdout_router,0.0878197438297329,0.04842789066931985
1039,architecture_aware_router,0.07101600257252005,0.044527823422940926
1039,historical_nonnegative_router,0.0649330033048261,0.04475553688671374
1039,certificate_priority_q80,0.016202076391804265,-0.16636449826475114
1040,context_holdout_router,0.09776538819702796,0.07038122984083539
1040,architecture_aware_router,0.08267546483664912,0.053980745073987424
1040,historical_nonnegative_router,0.07661985595614307,0.05164414910522874
1040,certificate_priority_q80,0.01118505503105749,-0.28905011385018753
1041,context_holdout_router,0.08801156411932731,0.0769185438874076
1041,architecture_aware_router,0.07581017481412355,0.07297407422419977
1041,historical_nonnegative_router,0.07062063982240718,0.0718822771080424
1041,certificate_priority_q80,0.012064089718586524,-0.1950751149242605
1042,context_holdout_router,0.08495226971764958,0.07102689326010447
1042,architecture_aware_router,0.07979747709966123,0.06779335090525984
1042,historical_nonnegative_router,0.07604631657880623,0.0678444567192511
1042,certificate_priority_q80,0.005019781835159831,-0.19020438818673013
1043,context_holdout_router,0.08186343149751785,0.09512709399138464
1043,architecture_aware_router,0.0692508331097561,0.08064147595637772
1043,historical_nonnegative_router,0.06452266792763217,0.0753390820658435
1043,certificate_priority_q80,0.005847677906097193,-0.14601405237870113
1044,context_holdout_router,0.08545071474368149,0.08619180718088393
1044,architecture_aware_router,0.06289859748922555,0.0897713703711418
1044,historical_nonnegative_router,0.05589959836359859,0.08847498605150328
1044,certificate_priority_q80,-0.005535725725945961,-0.19190127929363754
1045,context_holdout_router,0.09114152495025973,0.08876438658804686
1045,architecture_aware_router,0.08249293337660102,0.07886476832274769
1045,historical_nonnegative_router,0.07765456705458895,0.0716052047559812
1045,certificate_priority_q80,-0.008591785219987047,-0.25352691891468054
1046,context_holdout_router,0.0800733306742103,0.09395259129783162
1046,architecture_aware_router,0.0668386499606124,0.07063852983891183
1046,historical_nonnegative_router,0.06307395218665879,0.060005237017261015
1046,certificate_priority_q80,-0.003019984273189058,-0.2122703005636264
1047,context_holdout_router,0.08725454807045452,0.05531857449083899
1047,architecture_aware_router,0.07077517762667906,0.05659734481230705
1047,historical_nonnegative_router,0.06528139518251652,0.05586112977378843
1047,certificate_priority_q80,0.024286077220298963,-0.19491037968862368
1048,context_holdout_router,0.09038155898111877,0.08003718164053397
1048,architecture_aware_router,0.07345109574933995,0.05605915864106059
1048,historical_nonnegative_router,0.06705899112846736,0.04647030064084012
1048,certificate_priority_q80,0.005449695895019868,-0.20846114581613262
1049,context_holdout_router,0.0802006108782154,0.08859649292939464
1049,architecture_aware_router,0.06614664478561749,0.07560763190418451
1049,historical_nonnegative_router,0.061201145932563095,0.0682156967309332
1049,certificate_priority_q80,-0.004107607232686217,-0.20296951528914348
1050,context_holdout_router,0.08016061258336538,0.0986594802417462
1050,architecture_aware_router,0.06718408015347355,0.09618467528108066
1050,historical_nonnegative_router,0.062055821598503536,0.09276534725156749
1050,certificate_priority_q80,0.009564936466272767,-0.15437677842258823
1051,context_holdout_router,0.09306208461235532,0.05820974176115257
1051,architecture_aware_router,0.07766853962608389,0.050747548086523486
1051,historical_nonnegative_router,0.07210400532030747,0.043162174444781654
1051,certificate_priority_q80,0.026812793194666673,-0.17841698192301364
1052,context_holdout_router,0.08922112157725837,0.08361429923552577
1052,architecture_aware_router,0.07553277767174726,0.0730781676512009
1052,historical_nonnegative_router,0.07074803783935546,0.06503396827357122
1052,certificate_priority_q80,0.0166849718167692,-0.18414070688443557
1053,context_holdout_router,0.09708459388812607,0.09245814234275729
1053,architecture_aware_router,0.0869168060733404,0.08847460438172294
1053,historical_nonnegative_router,0.08243561897790808,0.08354602183551263
1053,certificate_priority_q80,0.00871307906168961,-0.2109212876097793
1054,context_holdout_router,0.09017258579025067,0.08555540022994013
1054,architecture_aware_router,0.06933276826010737,0.06270074357587119
1054,historical_nonnegative_router,0.062022075096104246,0.06723429316066931
1054,certificate_priority_q80,0.024787218933891353,-0.12759470202881446
1055,context_holdout_router,0.07489020113977862,0.101110762735105
1055,architecture_aware_router,0.0602981228841889,0.08920541702522222
1055,historical_nonnegative_router,0.05592536093653777,0.08020578566648595
1055,certificate_priority_q80,0.01632478345493138,-0.11692799811447735
1056,context_holdout_router,0.09449654375650318,0.0868602769094986
1056,architecture_aware_router,0.07666028157293525,0.0698403997177629
1056,historical_nonnegative_router,0.07079091368294566,0.06233932319834479
1056,certificate_priority_q80,0.019276817754218523,-0.18130280205774657
1057,context_holdout_router,0.08264194457032203,0.07980534678190798
1057,architecture_aware_router,0.06843211966166074,0.07451556758628897
1057,historical_nonnegative_router,0.0636568466233084,0.05922275400527155
1057,certificate_priority_q80,-0.016617613243617435,-0.2318904026581038
1058,context_holdout_router,0.09139680214596846,0.06323990671150592
1058,architecture_aware_router,0.07045735598498892,0.051698883292835895
1058,historical_nonnegative_router,0.06406097599522742,0.05171971533126085
1058,certificate_priority_q80,0.00448531851719669,-0.23579142834944145
1059,context_holdout_router,0.08718682876254802,0.05844171231261097
1059,architecture_aware_router,0.08084412382912298,0.04659684445526213
1059,historical_nonnegative_router,0.07693980012632218,0.04659684445526213
1059,certificate_priority_q80,0.002159968706111459,-0.2331518726849447
1060,context_holdout_router,0.08416560404164708,0.09771406381500392
1060,architecture_aware_router,0.06330710618629909,0.0926625496964677
1060,historical_nonnegative_router,0.05688177945809536,0.07916221175390004
1060,certificate_priority_q80,-0.013506918392257483,-0.2098249064165974
1061,context_holdout_router,0.0860283046781487,0.07364352465762691
1061,architecture_aware_router,0.07041536480492772,0.049673983938605004
1061,historical_nonnegative_router,0.06482881984669764,0.048387540030098375
1061,certificate_priority_q80,-0.0008780691391003792,-0.22606980836167168
1062,context_holdout_router,0.09573718308204704,0.05806762793576359
1062,architecture_aware_router,0.0899642664505319,0.04566323826238616
1062,historical_nonnegative_router,0.08530115093245405,0.043703356556522466
1062,certificate_priority_q80,0.02290370588412327,-0.1603963432142277
1063,context_holdout_router,0.09498914207720732,0.06229977781906404
