scope,predictor,budget,n_tasks,n_selected,high_error_capture,selected_mean_error,overall_mean_error,error_lift,oracle_mean_error,oracle_normalized_utility
K562,registered_family_disagreement,0.2,566,114,0.45614035087719296,0.07189004473655347,0.053952014386204596,1.3324811974941864,0.08481412839149682,0.5812314200923782
K562,registered_family_disagreement,0.3,566,170,0.5705882352941176,0.06829046163226896,0.053952014386204596,1.2657629637964114,0.07861088700681867,0.581472132431466
RPE1,context_holdout_router,0.05,416,21,0.2857142857142857,0.11127279805637166,0.07909636929702368,1.4068003252907684,0.13675282794669033,0.5580715415571923
RPE1,context_holdout_router,0.1,416,42,0.38095238095238093,0.10751379080548083,0.07909636929702368,1.3592759283519538,0.12541758751992324,0.6134860566859744
RPE1,context_holdout_router,0.2,416,84,0.5119047619047619,0.10192644452064925,0.07909636929702368,1.288636196914346,0.11611973311929713,0.6166396801008901
RPE1,context_holdout_router,0.3,416,125,0.544,0.09562980105321764,0.07909636929702368,1.2090289592700192,0.11033103172893659,0.5293296123252323
RPE1,architecture_aware_router,0.05,416,21,0.2857142857142857,0.11127279805637166,0.07909636929702368,1.4068003252907684,0.13675282794669033,0.5580715415571923
RPE1,architecture_aware_router,0.1,416,42,0.38095238095238093,0.10751379080548082,0.07909636929702368,1.3592759283519535,0.12541758751992324,0.6134860566859741
RPE1,architecture_aware_router,0.2,416,84,0.5238095238095238,0.10196273756726332,0.07909636929702368,1.289095042837827,0.11611973311929713,0.6176199542539436
RPE1,architecture_aware_router,0.3,416,125,0.584,0.09755042857521841,0.07909636929702368,1.2333110791583342,0.11033103172893659,0.5908198725829656
RPE1,historical_nonnegative_router,0.05,416,21,0.2857142857142857,0.11127279805637166,0.07909636929702368,1.4068003252907684,0.13675282794669033,0.5580715415571923
RPE1,historical_nonnegative_router,0.1,416,42,0.38095238095238093,0.10751379080548082,0.07909636929702368,1.3592759283519535,0.12541758751992324,0.6134860566859741
RPE1,historical_nonnegative_router,0.2,416,84,0.5238095238095238,0.10196273756726335,0.07909636929702368,1.2890950428378272,0.11611973311929713,0.6176199542539442
RPE1,historical_nonnegative_router,0.3,416,125,0.584,0.09753370173401256,0.07909636929702368,1.2330996049610417,0.11033103172893659,0.5902843508291349
RPE1,certificate_priority_q80,0.05,416,21,0.3333333333333333,0.11400398618386125,0.07909636929702368,1.4413302051292904,0.13675282794669033,0.605441570717063
RPE1,certificate_priority_q80,0.1,416,42,0.38095238095238093,0.10879607547313058,0.07909636929702368,1.3754876037935218,0.12541758751992324,0.6411685036691117
RPE1,certificate_priority_q80,0.2,416,84,0.47619047619047616,0.09574343626160031,0.07909636929702368,1.210465627089195,0.11611973311929713,0.4496368035192326
RPE1,certificate_priority_q80,0.3,416,125,0.528,0.09488827554286472,0.07909636929702368,1.1996539965891364,0.11033103172893659,0.5055891441204186
RPE1,registered_predicted_magnitude,0.05,416,21,0.2857142857142857,0.11127279805637166,0.07909636929702368,1.4068003252907684,0.13675282794669033,0.5580715415571923
RPE1,registered_predicted_magnitude,0.1,416,42,0.38095238095238093,0.10743924102630178,0.07909636929702368,1.358333410005769,0.12541758751992324,0.6118766478224098
RPE1,registered_predicted_magnitude,0.2,416,84,0.5,0.10159406755815087,0.07909636929702368,1.2844340196784956,0.11611973311929713,0.6076621878315782
RPE1,registered_predicted_magnitude,0.3,416,125,0.544,0.09557785354017172,0.07909636929702368,1.2083721969747632,0.11033103172893659,0.5276664756366525
RPE1,registered_family_disagreement,0.05,416,21,0.09523809523809523,0.0963151585243984,0.07909636929702368,1.217693800365406,0.13675282794669033,0.298644586064501
RPE1,registered_family_disagreement,0.1,416,42,0.16666666666666666,0.09374120688954368,0.07909636929702368,1.1851518308953666,0.12541758751992324,0.31615829968133513
RPE1,registered_family_disagreement,0.2,416,84,0.4523809523809524,0.09445536975655072,0.07909636929702368,1.1941808530028821,0.11611973311929713,0.4148461639859689
RPE1,registered_family_disagreement,0.3,416,125,0.472,0.09215182328540988,0.07909636929702368,1.1650575633801874,0.11033103172893659,0.41797967296253713
hepg2,context_holdout_router,0.05,405,21,0.5714285714285714,0.09853461857207887,0.057814317048226475,1.7043290244159608,0.10807158640158276,0.8102370472528072
hepg2,context_holdout_router,0.1,405,41,0.5121951219512195,0.08915205051243669,0.057814317048226475,1.5420410559908453,0.10008609750948691,0.7413393313993333
hepg2,context_holdout_router,0.2,405,81,0.6790123456790124,0.08364985643542211,0.057814317048226475,1.4468709604516234,0.08987465944733061,0.8058410314394383
hepg2,context_holdout_router,0.3,405,122,0.7377049180327869,0.07759733994767334,0.057814317048226475,1.342182073740396,0.08308811835325637,0.7827482166487447
hepg2,architecture_aware_router,0.05,405,21,0.6190476190476191,0.10083168065462048,0.057814317048226475,1.7440607413992382,0.10807158640158276,0.8559431135014741
hepg2,architecture_aware_router,0.1,405,41,0.4878048780487805,0.08865667032950106,0.057814317048226475,1.533472586998599,0.10008609750948691,0.729620397928111
hepg2,architecture_aware_router,0.2,405,81,0.654320987654321,0.08318104660851121,0.057814317048226475,1.4387620723621934,0.08987465944733061,0.7912182984356885
hepg2,architecture_aware_router,0.3,405,122,0.7213114754098361,0.07729934366743674,0.057814317048226475,1.3370277054895694,0.08308811835325637,0.7709574980053525
hepg2,historical_nonnegative_router,0.05,405,21,0.6190476190476191,0.10083168065462048,0.057814317048226475,1.7440607413992382,0.10807158640158276,0.8559431135014741
hepg2,historical_nonnegative_router,0.1,405,41,0.4878048780487805,0.08865667032950106,0.057814317048226475,1.533472586998599,0.10008609750948691,0.729620397928111
hepg2,historical_nonnegative_router,0.2,405,81,0.6419753086419753,0.08263109496261882,0.057814317048226475,1.4292496942183222,0.08987465944733061,0.7740646561243775
hepg2,historical_nonnegative_router,0.3,405,122,0.7213114754098361,0.07750323115224023,0.057814317048226475,1.3405542970885571,0.08308811835325637,0.7790246455761816
hepg2,certificate_priority_q80,0.05,405,21,0.23809523809523808,0.08499279837029936,0.057814317048226475,1.4700994962787788,0.10807158640158276,0.540787067657464
hepg2,certificate_priority_q80,0.1,405,41,0.24390243902439024,0.07698186841122753,0.057814317048226475,1.331536414189797,0.10008609750948691,0.4534361021430591
hepg2,certificate_priority_q80,0.2,405,81,0.5061728395061729,0.07535143087493963,0.057814317048226475,1.3033351377667295,0.08987465944733061,0.5470033229340432
hepg2,certificate_priority_q80,0.3,405,122,0.6639344262295082,0.0753159604868781,0.057814317048226475,1.3027216152022072,0.08308811835325637,0.6924816424495871
hepg2,registered_predicted_magnitude,0.05,405,21,0.5714285714285714,0.09853461857207887,0.057814317048226475,1.7043290244159608,0.10807158640158276,0.8102370472528072
hepg2,registered_predicted_magnitude,0.1,405,41,0.5121951219512195,0.08884070919068376,0.057814317048226475,1.5366558618443296,0.10008609750948691,0.7339741029098863
hepg2,registered_predicted_magnitude,0.2,405,81,0.654320987654321,0.08272030048130481,0.057814317048226475,1.4307926601001397,0.08987465944733061,0.7768470817633653
hepg2,registered_predicted_magnitude,0.3,405,122,0.7622950819672131,0.07810246310613549,0.057814317048226475,1.3509190645802391,0.08308811835325637,0.8027342548535167
hepg2,registered_family_disagreement,0.05,405,21,0.14285714285714285,0.07545326672163673,0.057814317048226475,1.305096567320799,0.10807158640158276,0.35097310101334195
hepg2,registered_family_disagreement,0.1,405,41,0.21951219512195122,0.07299760480928534,0.057814317048226475,1.2626215881507958,0.10008609750948691,0.3591825940469539
hepg2,registered_family_disagreement,0.2,405,81,0.35802469135802467,0.06742446934086327,0.057814317048226475,1.1662244368401062,0.08987465944733061,0.2997520167752585
hepg2,registered_family_disagreement,0.3,405,122,0.45901639344262296,0.06605632868128485,0.057814317048226475,1.1425600448792503,0.08308811835325637,0.32610890358697553
jurkat,context_holdout_router,0.05,421,22,0.36363636363636365,0.0826044092975576,0.05657811641956288,1.460006350953664,0.0990117277411864,0.613341454271466
jurkat,context_holdout_router,0.1,421,43,0.5348837209302325,0.0812098394816913,0.05657811641956288,1.4353577782524334,0.09147667171347255,0.7058092478237067
jurkat,context_holdout_router,0.2,421,85,0.5882352941176471,0.07592568572545745,0.05657811641956288,1.341962061133672,0.08310249644370309,0.7294258824630804
jurkat,context_holdout_router,0.3,421,127,0.6535433070866141,0.07221306402542908,0.05657811641956288,1.2763426673649414,0.07790909208135427,0.7329691737388241
jurkat,architecture_aware_router,0.05,421,22,0.36363636363636365,0.08256421139871338,0.05657811641956288,1.4592958660279003,0.0990117277411864,0.6123941415730596
jurkat,architecture_aware_router,0.1,421,43,0.5581395348837209,0.08194315975159383,0.05657811641956288,1.448318978029119,0.09147667171347255,0.7268221597831453
jurkat,architecture_aware_router,0.2,421,85,0.6,0.07579924256490515,0.05657811641956288,1.339727218962281,0.08310249644370309,0.7246588281365619
jurkat,architecture_aware_router,0.3,421,127,0.6614173228346457,0.07208361269088624,0.05657811641956288,1.2740546566863449,0.07790909208135427,0.7269004717443478
jurkat,historical_nonnegative_router,0.05,421,22,0.36363636363636365,0.08256421139871338,0.05657811641956288,1.4592958660279003,0.0990117277411864,0.6123941415730596
jurkat,historical_nonnegative_router,0.1,421,43,0.5348837209302325,0.08110732210332221,0.05657811641956288,1.4335458165814428,0.09147667171347255,0.7028716655224992
jurkat,historical_nonnegative_router,0.2,421,85,0.5882352941176471,0.07562414791145299,0.05657811641956288,1.3366324773106903,0.08310249644370309,0.7180575558997438
jurkat,historical_nonnegative_router,0.3,421,127,0.6535433070866141,0.07187011214872267,0.05657811641956288,1.2702811033113912,0.07790909208135427,0.7168915276834347
jurkat,certificate_priority_q80,0.05,421,22,0.3181818181818182,0.08253709939216189,0.05657811641956288,1.458816670037167,0.0990117277411864,0.6117552139468909
jurkat,certificate_priority_q80,0.1,421,43,0.37209302325581395,0.0728830682306893,0.05657811641956288,1.2881847760751661,0.09147667171347255,0.4672099367383233
jurkat,certificate_priority_q80,0.2,421,85,0.49411764705882355,0.07129855820722156,0.05657811641956288,1.260179071330286,0.08310249644370309,0.5549777892739207
jurkat,certificate_priority_q80,0.3,421,127,0.6299212598425197,0.07048733464865663,0.05657811641956288,1.2458409559969796,0.07790909208135427,0.6520666681931623
jurkat,registered_predicted_magnitude,0.05,421,22,0.36363636363636365,0.0826044092975576,0.05657811641956288,1.460006350953664,0.0990117277411864,0.613341454271466
jurkat,registered_predicted_magnitude,0.1,421,43,0.5348837209302325,0.08140671519090166,0.05657811641956288,1.4388374930550685,0.09147667171347255,0.7114506191513248
jurkat,registered_predicted_magnitude,0.2,421,85,0.5882352941176471,0.07589230314131687,0.05657811641956288,1.3413720347020206,0.08310249644370309,0.7281673201852741
jurkat,registered_predicted_magnitude,0.3,421,127,0.6456692913385826,0.07199546080240193,0.05657811641956288,1.2724966004260303,0.07790909208135427,0.7227678952564279
jurkat,registered_family_disagreement,0.05,421,22,0.045454545454545456,0.06919697257331238,0.05657811641956288,1.2230342215738081,0.0990117277411864,0.29737879385531163
jurkat,registered_family_disagreement,0.1,421,43,0.32558139534883723,0.06993770234422571,0.05657811641956288,1.2361263818963673,0.09147667171347255,0.3828120050285943
jurkat,registered_family_disagreement,0.2,421,85,0.4,0.06716746656389254,0.05657811641956288,1.1871633559838377,0.08310249644370309,0.3992308259304136
jurkat,registered_family_disagreement,0.3,421,127,0.49606299212598426,0.06591701688635994,0.05657811641956288,1.165062060347558,0.07790909208135427,0.43780934425447515
