dataset,perturbation,gears_rmse,scgpt_rmse,pair_mean_rmse,pair_max_rmse,model_disagreement_rmse,triangle_certificate_rmse,triangle_mean_bound_holds,triangle_max_bound_holds,pair_mean_mse,ensemble_mean_prediction_mse,disagreement_mse_component,mse_identity_abs_error,certificate_fraction_of_pair_mean_rmse,disagreement_component_fraction_of_pair_mean_mse,gears_predicted_magnitude,scgpt_predicted_magnitude,rank__model_disagreement_rmse,rank__gears_predicted_magnitude,rank__scgpt_predicted_magnitude,rank__magnitude_mean,rank__magnitude_max,rank__gears_rmse,rank__scgpt_rmse,rank__pair_mean_rmse,rank__pair_max_rmse
Frangieh,DDX39A+ctrl,0.049069826096900145,0.045711689283762034,0.04739075769033109,0.049069826096900145,0.04992990065247068,0.02496495032623534,True,True,0.002248703185177614,0.0016254544403862153,0.000623248744791398,7.589415207398531e-19,0.5267894320104702,0.2771591861920944,0.8147001550132754,0.77753249531247,1.0,0.9166666666666666,0.4166666666666667,0.6666666666666666,0.9166666666666666,0.7916666666666666,0.75,0.7916666666666666,0.7916666666666666
Frangieh,EEA1+ctrl,0.04335729903821228,0.03798960460952543,0.04067345182386886,0.04335729903821228,0.04384296290484879,0.021921481452424396,True,True,0.0016615327191385199,0.0011809813700695332,0.00048055134906898684,1.6263032587282567e-19,0.5389628976501071,0.28922171891874965,0.7556576434034666,0.77546461840023,0.3333333333333333,0.75,0.375,0.5625,0.75,0.5416666666666666,0.125,0.3333333333333333,0.4583333333333333
Frangieh,ENPP1+ctrl,0.037791135345310124,0.03941740128093207,0.038604268313121096,0.03941740128093207,0.04606523035601177,0.023032615178005884,True,True,0.0014909507172147867,0.0009604493552766795,0.000530501361938107,1.0842021724855044e-19,0.5966339004585509,0.35581414986615073,0.7466024207632292,0.7608598316561679,0.6666666666666666,0.7083333333333334,0.08333333333333333,0.39583333333333337,0.7083333333333334,0.08333333333333333,0.3333333333333333,0.20833333333333334,0.20833333333333334
Frangieh,HLA-B+ctrl,0.04717935101183111,0.04382677011120786,0.04550306056151948,0.04717935101183111,0.04762310658551122,0.02381155329275561,True,True,0.002073338470139116,0.0015063483999253754,0.0005669900702137406,1.0842021724855044e-19,0.5232956420714324,0.2734672019931685,0.8031140946119228,0.8209497069056108,0.875,0.8333333333333334,1.0,0.9166666666666667,1.0,0.75,0.6666666666666666,0.7083333333333334,0.75
Frangieh,IRF4+ctrl,0.0432180346137477,0.038768762558094506,0.040993398585921104,0.0432180346137477,0.04404577624672681,0.022022888123363404,True,True,0.0016854077330805024,0.0012004001317863216,0.00048500760129418087,0.0,0.5372301122387791,0.28776870532551113,0.7133959498375448,0.758215230048906,0.375,0.4583333333333333,0.041666666666666664,0.25,0.4583333333333333,0.5,0.25,0.375,0.4166666666666667
Frangieh,JAK1+ctrl,0.10267620752066003,0.10276203611480629,0.10271912181773316,0.10276203611480629,0.039865311120746136,0.019932655560373068,True,True,0.010551219828643198,0.010153909070954727,0.0003973107576884714,7.047314121155779e-19,0.1940500970767835,0.03765543360303226,0.6321743147066644,0.7735013582523919,0.041666666666666664,0.041666666666666664,0.3333333333333333,0.1875,0.3333333333333333,1.0,1.0,1.0,1.0
Frangieh,JAK2+ctrl,0.09128755351389345,0.0978923388954524,0.09458994620467293,0.0978923388954524,0.042315556532712975,0.021157778266356488,True,True,0.008958163720487031,0.008510512139318725,0.0004476515811683069,4.336808689942018e-19,0.2236789332829883,0.04997135519465247,0.6453697060823018,0.7707908551959708,0.125,0.08333333333333333,0.25,0.16666666666666666,0.25,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334
Frangieh,KLF4+ctrl,0.04170162118047083,0.04209910567005213,0.041900363425261475,0.04209910567005213,0.04378489363308386,0.02189244681654193,True,True,0.0017556799536488543,0.0012764007260337373,0.0004792792276151169,1.6263032587282567e-19,0.522488232246289,0.27298781114349696,0.6820654231513515,0.7708436508264752,0.2916666666666667,0.25,0.2916666666666667,0.27083333333333337,0.2916666666666667,0.375,0.4583333333333333,0.4583333333333333,0.3333333333333333
Frangieh,LRPAP1+ctrl,0.04577198362325244,0.046908675570674414,0.04634032959696342,0.046908675570674414,0.04463912916403994,0.02231956458201997,True,True,0.002147749164301038,0.0016495862011700775,0.0004981629631309603,2.168404344971009e-19,0.4816444936007214,0.23194652867812063,0.7193921218367513,0.7793355490225996,0.4166666666666667,0.5,0.4583333333333333,0.47916666666666663,0.5,0.6666666666666666,0.8333333333333334,0.75,0.6666666666666666
Frangieh,NOLC1+ctrl,0.05696888653639185,0.05026061543427315,0.0536147509853325,0.05696888653639185,0.04880702296260292,0.02440351148130146,True,True,0.0028857917485140923,0.00229026037589608,0.0005955313726180121,1.0842021724855044e-19,0.4551641298861498,0.20636671822374364,0.9305381002540334,0.7831403345832,0.9583333333333334,1.0,0.5,0.75,1.0,0.9166666666666666,0.875,0.9166666666666666,0.9166666666666666
Frangieh,NSG1+ctrl,0.03547040091768426,0.038089535901278365,0.03677996840948131,0.038089535901278365,0.043554065441710664,0.021777032720855332,True,True,0.001354481043218015,0.0008802418890928111,0.0004742391541252038,0.0,0.5920894895396795,0.35012609183403026,0.6656894859758065,0.7633493250259695,0.25,0.125,0.16666666666666666,0.14583333333333331,0.16666666666666666,0.041666666666666664,0.16666666666666666,0.041666666666666664,0.041666666666666664
Frangieh,PSAP+ctrl,0.03862947206268202,0.03559409484176441,0.03711178345222321,0.03862947206268202,0.0429197047998681,0.02145985239993405,True,True,0.001379587849723025,0.00091906258469607,0.0004605252650269552,1.0842021724855044e-19,0.5782490196829514,0.33381365682469094,0.698200772524805,0.7880689383934855,0.16666666666666666,0.3333333333333333,0.75,0.5416666666666666,0.75,0.16666666666666666,0.041666666666666664,0.08333333333333333,0.125
Frangieh,S100A6+ctrl,0.03939525918905131,0.03928400739146844,0.03933963329025987,0.03939525918905131,0.0456008512161101,0.02280042560805505,True,True,0.0015476098416527394,0.0010277504337442868,0.0005198594079084525,1.0842021724855044e-19,0.5795790072527246,0.3359111540369108,0.7047382598634824,0.8090377397974833,0.5416666666666666,0.375,0.9583333333333334,0.6666666666666667,0.9583333333333334,0.25,0.2916666666666667,0.25,0.16666666666666666
Frangieh,SAT1+ctrl,0.04183555924398006,0.04364254781194885,0.042739053527964456,0.04364254781194885,0.046923976853703434,0.023461988426851717,True,True,0.0018274429983874034,0.0012769780974456791,0.0005504649009417239,4.336808689942018e-19,0.5489590079831875,0.3012213795053922,0.7769221051532466,0.7847595798461527,0.7916666666666666,0.7916666666666666,0.625,0.7083333333333333,0.7916666666666666,0.4166666666666667,0.625,0.5416666666666666,0.5
Frangieh,SDCBP+ctrl,0.04709080443817005,0.04246686392505442,0.044778834181612236,0.04709080443817005,0.04586530977471868,0.02293265488735934,True,True,0.0020104891971315323,0.0014845825369488059,0.0005259066601827262,2.168404344971009e-19,0.5121315752516017,0.2615814404439796,0.74578216955097,0.7935636477539546,0.5833333333333334,0.6666666666666666,0.7916666666666666,0.7291666666666666,0.7916666666666666,0.7083333333333334,0.5,0.6666666666666666,0.7083333333333334
Frangieh,SET+ctrl,0.054140588717706176,0.050693711586381744,0.052417150152043956,0.054140588717706176,0.04669534348531159,0.023347671742655795,True,True,0.0027505278705515336,0.0022054140947487264,0.0005451137758028079,6.505213034913027e-19,0.4454204716382387,0.19818514898142156,0.7450013563512287,0.8089201035506274,0.7083333333333334,0.625,0.9166666666666666,0.7708333333333333,0.9166666666666666,0.875,0.9166666666666666,0.875,0.875
Frangieh,SHMT2+ctrl,0.045210046814727976,0.04327076949918406,0.04424040815695602,0.045210046814727976,0.04605542087228418,0.02302771043614209,True,True,0.0019581539130207066,0.0014278784650898991,0.0005302754479308073,1.0842021724855044e-19,0.5205130647629749,0.2708037628731587,0.7272133380774415,0.7834064112029377,0.625,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.625,0.5833333333333334,0.625,0.5833333333333334
Frangieh,STOM+ctrl,0.039738576388288954,0.04275948533005993,0.041249030859174446,0.04275948533005993,0.04542893917465086,0.02271446958732543,True,True,0.0017037640195297432,0.0011878168908962114,0.0005159471286335319,0.0,0.5506667457199995,0.30282781108145407,0.677305298063249,0.7866463737608343,0.4583333333333333,0.16666666666666666,0.7083333333333334,0.4375,0.7083333333333334,0.3333333333333333,0.5416666666666666,0.4166666666666667,0.375
