target,seed_index,budget,method,n_calibration_genes,intercept,predicted_magnitude,family_disagreement,model_source_gap,source_delta_dispersion,negative_log_source_cells,support_context_deficit
RPE1,0,0.05,ridge_with_history,17,0.0680177361996606,0.006043854498239415,0.0,0.0017681169300539546,0.004845955844772375,0.0,0.0
RPE1,0,0.1,ridge_no_history,34,0.07342013050757955,0.011929544402419681,0.0,0.0,0.0,0.0,0.0
RPE1,0,0.1,ridge_with_history,34,0.06364138931648018,0.009717158664394772,0.0,0.00747424181718965,0.010282454486319086,0.0023069840534027976,0.0011578289675392424
RPE1,0,0.2,ridge_no_history,67,0.06701885285487724,0.022644228538349038,0.0,0.0,0.0,0.0,0.0
RPE1,0,0.2,ridge_with_history,67,0.055910026121086975,0.017899248920713165,0.0,0.008293898948526075,0.0142909321883583,0.003361592171663634,0.0009945520522825733
RPE1,0,0.5,ridge_no_history,166,0.06302978245773658,0.032074341083049865,0.0,0.0,0.0,0.0,0.0
RPE1,0,0.5,ridge_with_history,166,0.05200091098280757,0.02367839310843232,0.0,0.009247958918644704,0.018724706714451155,0.0014860418837452697,0.0
RPE1,0,1.0,ridge_no_history,332,0.05688620431656242,0.04196960815807428,0.0016813886750782262,0.0,0.0,0.0,0.0
RPE1,0,1.0,ridge_with_history,332,0.045407877111229775,0.02831708658633597,0.0,0.007825682225904091,0.023293016829195556,0.0036204525744309556,0.003433615456666027
RPE1,1,0.01,ridge_no_history,4,0.053680439255235426,0.00020506166508780477,0.0,0.0,0.0,0.0,0.0
RPE1,1,0.01,ridge_with_history,4,0.053680439255235426,0.00020506166508780477,0.0,0.0,0.0,0.0,0.0
RPE1,1,0.05,ridge_no_history,17,0.06906882480027328,0.009114940314556423,0.0032991615504750424,0.0,0.0,0.0,0.0
RPE1,1,0.05,ridge_with_history,17,0.0654048463236837,0.008488587645578992,0.0028129530622071986,0.0012008266184486143,0.004973325854171468,0.0020651176461838894,0.0
RPE1,1,0.1,ridge_no_history,34,0.06605193880390045,0.013575576711605024,0.003478906350948269,0.0,0.0,0.0,0.0
RPE1,1,0.1,ridge_with_history,34,0.06017054320397193,0.011525857890299487,0.0021016185373053356,0.005261061671903176,0.009646694553790322,0.0009849839896147543,0.0
RPE1,1,0.2,ridge_no_history,67,0.06695273745725444,0.01753377665751771,0.004052483145264291,0.0,0.0,0.0,0.0
RPE1,1,0.2,ridge_with_history,67,0.059860320083320345,0.013958396920644014,0.0027453288857774484,0.006019571569017223,0.012965488349624257,0.0010646903727655624,0.0
RPE1,1,0.5,ridge_no_history,166,0.06053554631710204,0.03342662441279442,0.005032089879778255,0.0,0.0,0.0,0.0
RPE1,1,0.5,ridge_with_history,166,0.0497606186527816,0.02422044629921865,0.0004747380292363201,0.0039288666454636795,0.022323349097440114,0.004495919099168507,0.0048962428222445505
RPE1,1,1.0,ridge_no_history,332,0.05688620431656242,0.04196960815807428,0.0016813886750782262,0.0,0.0,0.0,0.0
RPE1,1,1.0,ridge_with_history,332,0.045407877111229775,0.02831708658633597,0.0,0.007825682225904091,0.023293016829195556,0.0036204525744309556,0.003433615456666027
RPE1,2,0.01,ridge_no_history,4,0.05987636996306605,0.00046286504887755215,0.0,0.0,0.0,0.0,0.0
RPE1,2,0.01,ridge_with_history,4,0.05926899929099381,0.0004541717126225854,0.0,0.0,0.00020511577192449163,0.0,0.0007069871943160062
RPE1,2,0.05,ridge_no_history,17,0.0798230836238053,0.0023730541254210684,0.001978069786946168,0.0,0.0,0.0,0.0
RPE1,2,0.05,ridge_with_history,17,0.07538412737052508,0.002309518358627223,0.0016936023419158713,0.00460996235690225,0.003943102400146368,0.0002580088614061843,0.0
RPE1,2,0.1,ridge_no_history,34,0.07058989298240842,0.007715721117840507,0.004526940431050591,0.0,0.0,0.0,0.0
RPE1,2,0.1,ridge_with_history,34,0.06284801067395424,0.006915306866514749,0.003510242359690203,0.007316568168182129,0.0071905788560002485,0.003650232081589607,0.0
RPE1,2,0.2,ridge_no_history,67,0.06401541197360752,0.021142578375051565,0.0014411460766125164,0.0,0.0,0.0,0.0
RPE1,2,0.2,ridge_with_history,67,0.05331019432244088,0.01672729384279422,0.0,0.008067902112971212,0.01760965540503259,0.003212448996436982,0.0
RPE1,2,0.5,ridge_no_history,166,0.058889880861326065,0.033125990720059055,0.0019152323908601682,0.0,0.0,0.0,0.0
RPE1,2,0.5,ridge_with_history,166,0.046936005229327504,0.0234606674845414,0.0,0.009579227214109476,0.022932625665365736,0.0030821660428716354,0.0
RPE1,2,1.0,ridge_no_history,332,0.05688620431656242,0.04196960815807428,0.0016813886750782262,0.0,0.0,0.0,0.0
RPE1,2,1.0,ridge_with_history,332,0.045407877111229775,0.02831708658633597,0.0,0.007825682225904091,0.023293016829195556,0.0036204525744309556,0.003433615456666027
RPE1,3,0.01,ridge_no_history,4,0.07981481179589495,0.002858475295297263,0.0008364246354989632,0.0,0.0,0.0,0.0
RPE1,3,0.01,ridge_with_history,4,0.07853665291933286,0.0027792134471842527,0.0008132316547773985,0.0,0.0028359152382004624,0.0,0.0
RPE1,3,0.05,ridge_no_history,17,0.07938197103331528,0.004330941866206657,0.0009353288864985727,0.0,0.0,0.0,0.0
RPE1,3,0.05,ridge_with_history,17,0.07753819534755321,0.0041002483964443165,0.0008911817653949753,0.0,0.0037590186567683856,0.0,0.0
RPE1,3,0.1,ridge_no_history,34,0.06943441932450514,0.011688902481525217,0.0032423643381558416,0.0,0.0,0.0,0.0
RPE1,3,0.1,ridge_with_history,34,0.06410733689288531,0.010212741161031779,0.0026004286906779585,0.0015924582548322854,0.009766036392316794,0.0013271023394602899,0.0
RPE1,3,0.2,ridge_no_history,67,0.06529525521485605,0.017560457736160204,0.00578000310361695,0.0,0.0,0.0,0.0
RPE1,3,0.2,ridge_with_history,67,0.0550815273592508,0.013830383679227431,0.004558532941821833,0.003914828060996531,0.014145161428411651,0.005417918840124736,0.0015983430801135093
RPE1,3,0.5,ridge_no_history,166,0.06012552294291275,0.03243863417719422,0.005712769633671692,0.0,0.0,0.0,0.0
RPE1,3,0.5,ridge_with_history,166,0.04834932445232942,0.022455411830700635,0.002234836513678245,0.007035775983723301,0.022254273435489056,0.003971840019001067,0.0026758101666253535
RPE1,3,1.0,ridge_no_history,332,0.05688620431656242,0.04196960815807428,0.0016813886750782262,0.0,0.0,0.0,0.0
RPE1,3,1.0,ridge_with_history,332,0.045407877111229775,0.02831708658633597,0.0,0.007825682225904091,0.023293016829195556,0.0036204525744309556,0.003433615456666027
RPE1,4,0.01,ridge_no_history,4,0.06631619702916416,0.00027303526108051645,0.0,0.0,0.0,0.0,0.0
RPE1,4,0.01,ridge_with_history,4,0.06570174578119273,0.0002766610601049466,0.0,0.00022344027566534682,0.0008739582506803818,0.0,5.192933538568355e-05
RPE1,4,0.05,ridge_no_history,17,0.06604293699637899,0.008127686423427986,0.0,0.0,0.0,0.0,0.0
RPE1,4,0.05,ridge_with_history,17,0.059004810933431365,0.006987864932192307,0.0,0.004261263139478729,0.009306970373697779,0.0,0.0017088275080572744
RPE1,4,0.1,ridge_no_history,34,0.06443204854832248,0.01050243993001078,0.0,0.0,0.0,0.0,0.0
RPE1,4,0.1,ridge_with_history,34,0.05789448904142366,0.008963397351623445,0.0,0.003999405278972358,0.010065212018803452,0.0,0.0013445462465160212
RPE1,4,0.2,ridge_no_history,67,0.06712292785772733,0.02021652642591935,0.0,0.0,0.0,0.0,0.0
RPE1,4,0.2,ridge_with_history,67,0.05974958628609937,0.015820866515724542,0.0,0.0039195627566053215,0.01440817890884848,0.0003713785076500404,0.0009852354972232466
RPE1,4,0.5,ridge_no_history,166,0.06241907450382047,0.03051943020180636,0.0007907203105994576,0.0,0.0,0.0,0.0
RPE1,4,0.5,ridge_with_history,166,0.05214831551025238,0.02108933743283439,0.0,0.008219386355595427,0.01921133419044706,0.002807188700504993,0.0
RPE1,4,1.0,ridge_no_history,332,0.05688620431656242,0.04196960815807428,0.0016813886750782262,0.0,0.0,0.0,0.0
RPE1,4,1.0,ridge_with_history,332,0.045407877111229775,0.02831708658633597,0.0,0.007825682225904091,0.023293016829195556,0.0036204525744309556,0.003433615456666027
RPE1,5,0.01,ridge_no_history,4,0.06361491858384095,0.0012430617040734167,0.00023061451746028122,0.0,0.0,0.0,0.0
RPE1,5,0.01,ridge_with_history,4,0.06197397805175564,0.001207358558061273,0.00022399082069412437,0.0003715807279076636,0.0010027901075826018,0.00040958355713648504,0.000876391323814038
RPE1,5,0.05,ridge_no_history,17,0.08387865318990832,0.003245484847232254,0.0,0.0,0.0,0.0,0.0
RPE1,5,0.05,ridge_with_history,17,0.07980897201151181,0.002882228618303026,0.0,0.0019200446446843663,0.005254057086158244,0.0,0.0
RPE1,5,0.1,ridge_no_history,34,0.08145038788228418,0.009285973915703358,0.0,0.0,0.0,0.0,0.0
RPE1,5,0.1,ridge_with_history,34,0.07394965269061476,0.007578177197142543,0.0,0.005808003870440554,0.008606335980593375,0.0,0.0
RPE1,5,0.2,ridge_no_history,67,0.07406231770325712,0.016444306590498732,0.0,0.0,0.0,0.0,0.0
RPE1,5,0.2,ridge_with_history,67,0.06102543293324598,0.012359207981413867,0.0,0.009594119042910897,0.014944457993050973,0.0028213642343446377,0.0
RPE1,5,0.5,ridge_no_history,166,0.06402578431992745,0.030955112336201,0.0,0.0,0.0,0.0,0.0
RPE1,5,0.5,ridge_with_history,166,0.05028754282746779,0.019936454958661122,0.0,0.010727675173338986,0.022896016951711416,0.0038434345683262296,0.0
RPE1,5,1.0,ridge_no_history,332,0.05688620431656242,0.04196960815807428,0.0016813886750782262,0.0,0.0,0.0,0.0
RPE1,5,1.0,ridge_with_history,332,0.045407877111229775,0.02831708658633597,0.0,0.007825682225904091,0.023293016829195556,0.0036204525744309556,0.003433615456666027
RPE1,6,0.01,ridge_no_history,4,0.09375011197917416,0.0024278937547003,0.0017450775089003872,0.0,0.0,0.0,0.0
RPE1,6,0.01,ridge_with_history,4,0.09271902728484463,0.002374774811034524,0.001706897636445822,0.0,0.001601722841910069,0.0,0.0
RPE1,6,0.05,ridge_no_history,17,0.06587540719791882,0.010550754227199963,0.004327665226879595,0.0,0.0,0.0,0.0
RPE1,6,0.05,ridge_with_history,17,0.06002086902338856,0.009327029730289883,0.0035638216853780907,0.0024678026357470902,0.009241533539811459,0.002528957997419955,0.0
RPE1,6,0.1,ridge_no_history,34,0.0657503975194412,0.01723014508737789,0.001877177407999805,0.0,0.0,0.0,0.0
RPE1,6,0.1,ridge_with_history,34,0.06078763303307662,0.014711305451928431,0.0013251445108376258,0.0011069556307549576,0.012610064243856264,0.0,0.0
RPE1,6,0.2,ridge_no_history,67,0.06640749817927681,0.023638482965926615,0.0018817692900109327,0.0,0.0,0.0,0.0
RPE1,6,0.2,ridge_with_history,67,0.05630019457263986,0.01866114623442441,0.0,0.003811141516570169,0.018833804824436452,0.0034867927270317606,0.0016457381729800486
RPE1,6,0.5,ridge_no_history,166,0.05980218265790718,0.03512066332131496,0.002783153833193691,0.0,0.0,0.0,0.0
RPE1,6,0.5,ridge_with_history,166,0.04991884625642102,0.02631914492717707,0.0006623743651798962,0.0037312348985299045,0.02047475147786113,0.004259746126895244,0.0012844800006993175
RPE1,6,1.0,ridge_no_history,332,0.05688620431656242,0.04196960815807428,0.0016813886750782262,0.0,0.0,0.0,0.0
RPE1,6,1.0,ridge_with_history,332,0.045407877111229775,0.02831708658633597,0.0,0.007825682225904091,0.023293016829195556,0.0036204525744309556,0.003433615456666027
RPE1,7,0.01,ridge_no_history,4,0.09125629778759721,0.0009339091777046352,0.0006509883318022967,0.0,0.0,0.0,0.0
RPE1,7,0.01,ridge_with_history,4,0.09033731757041662,0.000859571165526253,0.0005991704680390936,0.0004559504733990639,0.0010061137523411496,0.0007104286073848602,0.0
RPE1,7,0.05,ridge_no_history,17,0.08536150912229279,0.00907223959811828,0.0026560813100753255,0.0,0.0,0.0,0.0
RPE1,7,0.05,ridge_with_history,17,0.07669770321930348,0.00776067762118397,0.002311326015643332,0.005489289709734369,0.008660110780169412,0.0024816513032365354,0.0008192772749055946
RPE1,7,0.1,ridge_no_history,34,0.07846836826938319,0.01340972734707691,0.007018129458945394,0.0,0.0,0.0,0.0
RPE1,7,0.1,ridge_with_history,34,0.06503262375535412,0.010195101501457393,0.005003728606766845,0.009543345916412097,0.012221463240928281,0.006756751279947599,0.002089034059979177
RPE1,7,0.2,ridge_no_history,67,0.06984483673374978,0.022344511849596103,0.004534811352439807,0.0,0.0,0.0,0.0
RPE1,7,0.2,ridge_with_history,67,0.05581725450256157,0.01660274388433502,0.0029499970791115166,0.009338870315508148,0.015245720499174865,0.0046855102526270655,0.003924236167670877
RPE1,7,0.5,ridge_no_history,166,0.05878480712708871,0.03633928970444986,0.0033969853923509945,0.0,0.0,0.0,0.0
RPE1,7,0.5,ridge_with_history,166,0.04525608155787274,0.026224769507857345,0.0007364852282488484,0.00473210793742126,0.02278429653261266,0.0051151337108456185,0.006337588047289645
RPE1,7,1.0,ridge_no_history,332,0.05688620431656242,0.04196960815807428,0.0016813886750782262,0.0,0.0,0.0,0.0
RPE1,7,1.0,ridge_with_history,332,0.045407877111229775,0.02831708658633597,0.0,0.007825682225904091,0.023293016829195556,0.0036204525744309556,0.003433615456666027
RPE1,8,0.01,ridge_no_history,4,0.061865626412407726,0.0019286243783848103,0.0,0.0,0.0,0.0,0.0
RPE1,8,0.01,ridge_with_history,4,0.06082605346673333,0.0018758738910381366,0.0,0.0008815000208987974,0.0018464615948264095,0.0,0.0
RPE1,8,0.05,ridge_no_history,17,0.06325641746010152,0.005407625558870326,0.0005191799802211588,0.0,0.0,0.0,0.0
RPE1,8,0.05,ridge_with_history,17,0.05815667726613254,0.005047854808021733,0.0005431748874205409,0.0032697533183203963,0.0042801626321173555,0.002395619843947272,0.000674722232430451
RPE1,8,0.1,ridge_no_history,34,0.06780338920002695,0.0094292643029255,0.0018325409984914231,0.0,0.0,0.0,0.0
RPE1,8,0.1,ridge_with_history,34,0.06132683648280793,0.008402282446502825,0.0013577364416653024,0.0006077664278539598,0.006220966264585126,0.003567492885063306,0.0043083351578376075
RPE1,8,0.2,ridge_no_history,67,0.06721829834214113,0.016548194155578805,0.000430315240139375,0.0,0.0,0.0,0.0
RPE1,8,0.2,ridge_with_history,67,0.05784761812609461,0.013470632227337213,0.0,0.003436168198019718,0.0095818935708718,0.005142906812400628,0.004701034420958338
RPE1,8,0.5,ridge_no_history,166,0.06195904482982484,0.03244723003083338,0.0,0.0,0.0,0.0,0.0
RPE1,8,0.5,ridge_with_history,166,0.05161194124532002,0.023166136933573642,0.0,0.004858769120305695,0.019098912642131243,0.001649793878521121,0.00405893368051292
RPE1,8,1.0,ridge_no_history,332,0.05688620431656242,0.04196960815807428,0.0016813886750782262,0.0,0.0,0.0,0.0
RPE1,8,1.0,ridge_with_history,332,0.045407877111229775,0.02831708658633597,0.0,0.007825682225904091,0.023293016829195556,0.0036204525744309556,0.003433615456666027
RPE1,9,0.01,ridge_no_history,4,0.047706629519520885,0.0014424248611554552,0.0018886142064491289,0.0,0.0,0.0,0.0
RPE1,9,0.01,ridge_with_history,4,0.04685737898027911,0.0014110055764234635,0.0018474759058698,0.00014626277563049297,0.0017951525386745188,0.0009703908467005132,0.0
RPE1,9,0.05,ridge_no_history,17,0.06881543460423965,0.004746365020181446,0.0023195697923575624,0.0,0.0,0.0,0.0
RPE1,9,0.05,ridge_with_history,17,0.0652509849113544,0.004174734975351705,0.0018133340498327993,0.0011839862153460554,0.005062325423166489,0.0024155796166350028,0.0
RPE1,9,0.1,ridge_no_history,34,0.07048765747461479,0.009208244861604053,0.0005998267115061493,0.0,0.0,0.0,0.0
RPE1,9,0.1,ridge_with_history,34,0.0665315852991346,0.007922420713931013,0.0003644044393004787,0.001556440871056276,0.007998640345151615,0.0,0.0
RPE1,9,0.2,ridge_no_history,67,0.06617077391692452,0.01759179817448111,0.0,0.0,0.0,0.0,0.0
RPE1,9,0.2,ridge_with_history,67,0.059848979160937336,0.013607402205479997,0.0,0.0019099477992407916,0.01418753777934396,0.0,0.0
RPE1,9,0.5,ridge_no_history,166,0.06125513591483435,0.03095682743190005,0.0005209974056634783,0.0,0.0,0.0,0.0
RPE1,9,0.5,ridge_with_history,166,0.0522368585629067,0.021789203952065083,0.0,0.003952811113385251,0.02086740230739652,0.0024263074755972816,0.0010665838617351345
RPE1,9,1.0,ridge_no_history,332,0.05688620431656242,0.04196960815807428,0.0016813886750782262,0.0,0.0,0.0,0.0
RPE1,9,1.0,ridge_with_history,332,0.045407877111229775,0.02831708658633597,0.0,0.007825682225904091,0.023293016829195556,0.0036204525744309556,0.003433615456666027
RPE1,10,0.01,ridge_no_history,4,0.09269956737283368,0.001267084423310297,0.0017545727732199193,0.0,0.0,0.0,0.0
RPE1,10,0.01,ridge_with_history,4,0.08767769602691723,0.001219297138227754,0.00163079938993114,0.004813273767269472,0.0023600370047347535,0.0023661788625246693,0.0009062036364904877
RPE1,10,0.05,ridge_no_history,17,0.0738287046341558,0.0048735576274887855,0.001353041009394394,0.0,0.0,0.0,0.0
RPE1,10,0.05,ridge_with_history,17,0.06773437340480282,0.004674076256911711,0.001039199192631569,0.004107201124180954,0.004928333322904713,0.0015300359035699122,0.002603134226416339
RPE1,10,0.1,ridge_no_history,34,0.06768528759332168,0.01100244705422776,0.0,0.0,0.0,0.0,0.0
RPE1,10,0.1,ridge_with_history,34,0.06016235995172511,0.009966408108787576,0.0,0.0035940637649550123,0.007126173964861994,0.004255873880174836,0.0031338786842107927
RPE1,10,0.2,ridge_no_history,67,0.06674132794285612,0.022097238761080596,0.0022415362288587207,0.0,0.0,0.0,0.0
RPE1,10,0.2,ridge_with_history,67,0.05344501457043717,0.016842999202296188,0.0,0.009254607228858002,0.016889500620526722,0.005774179678943313,0.0025798442815891157
RPE1,10,0.5,ridge_no_history,166,0.059931425615379175,0.036951390505276176,0.0004136044717862873,0.0,0.0,0.0,0.0
RPE1,10,0.5,ridge_with_history,166,0.04720952188791658,0.02499333836555307,0.0,0.006764473028502121,0.026035030590336697,0.0024485355020502624,0.0018394163040901218
RPE1,10,1.0,ridge_no_history,332,0.05688620431656242,0.04196960815807428,0.0016813886750782262,0.0,0.0,0.0,0.0
RPE1,10,1.0,ridge_with_history,332,0.045407877111229775,0.02831708658633597,0.0,0.007825682225904091,0.023293016829195556,0.0036204525744309556,0.003433615456666027
RPE1,11,0.01,ridge_no_history,4,0.06627905188181483,0.00024454939054283206,0.00023171165995352838,0.0,0.0,0.0,0.0
RPE1,11,0.01,ridge_with_history,4,0.0658400656197261,0.0002378878239518734,0.00022539979530624497,0.0004257282358460532,0.00031026280467031747,7.0430257686854e-05,0.00012612233899911
RPE1,11,0.05,ridge_no_history,17,0.06897477787097103,0.004380043442012223,0.0,0.0,0.0,0.0,0.0
RPE1,11,0.05,ridge_with_history,17,0.06528441959196084,0.003809808295099409,0.0,0.0018417019252184152,0.004369175619220129,0.002096733491754682,0.0008294022998600707
RPE1,11,0.1,ridge_no_history,34,0.06650061785160552,0.009653667483276387,0.00015632477523591607,0.0,0.0,0.0,0.0
RPE1,11,0.1,ridge_with_history,34,0.061528574148709596,0.008333048693118749,0.0,0.002501742114135171,0.0077437289714724685,0.0008021927846532597,0.0019066326781954112
RPE1,11,0.2,ridge_no_history,67,0.06610343453330246,0.02259616316696232,0.000992126090300309,0.0,0.0,0.0,0.0
RPE1,11,0.2,ridge_with_history,67,0.05551838626791271,0.016227042765896166,0.0,0.007755196878750278,0.018023226122972007,0.0037453446723524427,0.0002136696412908958
RPE1,11,0.5,ridge_no_history,166,0.057881796384068596,0.03620382358439334,0.003281551913918131,0.0,0.0,0.0,0.0
RPE1,11,0.5,ridge_with_history,166,0.04738619463581244,0.025737038240499846,0.0,0.009274179259127345,0.022201582648725567,0.0026214070770155893,0.002248434208544188
RPE1,11,1.0,ridge_no_history,332,0.05688620431656242,0.04196960815807428,0.0016813886750782262,0.0,0.0,0.0,0.0
RPE1,11,1.0,ridge_with_history,332,0.045407877111229775,0.02831708658633597,0.0,0.007825682225904091,0.023293016829195556,0.0036204525744309556,0.003433615456666027
RPE1,12,0.01,ridge_no_history,4,0.09352312572620464,0.0010472654600763114,0.0006184227795847436,0.0,0.0,0.0,0.0
RPE1,12,0.01,ridge_with_history,4,0.09241459953157988,0.0010145695607231297,0.0005991154599701502,0.000755771449046244,0.0008271474355268277,0.0004325452900672229,0.0
RPE1,12,0.05,ridge_no_history,17,0.09611736561276818,0.008902945936350635,0.0012896900751283155,0.0,0.0,0.0,0.0
RPE1,12,0.05,ridge_with_history,17,0.08978723093357688,0.008487610001581719,0.0011408190919158833,0.001617991555256026,0.004653468057825923,0.0,0.004720295003837032
RPE1,12,0.1,ridge_no_history,34,0.07771374483952524,0.015612923732870864,0.0057360760109415295,0.0,0.0,0.0,0.0
RPE1,12,0.1,ridge_with_history,34,0.0691937460938713,0.013990207410764911,0.004940365219026943,0.001684104347556793,0.008994536332986794,0.0012594469401948022,0.005353960912620732
RPE1,12,0.2,ridge_no_history,67,0.07276044848821929,0.02175672120611218,0.004428914807751155,0.0,0.0,0.0,0.0
RPE1,12,0.2,ridge_with_history,67,0.0647013735855424,0.01692110862072163,0.0038192625563898404,0.0060707349295019775,0.013274738489642028,0.0006661032814258648,0.0001627014397000259
RPE1,12,0.5,ridge_no_history,166,0.05730978416205412,0.03818474297309862,0.005605053184179904,0.0,0.0,0.0,0.0
RPE1,12,0.5,ridge_with_history,166,0.045176204217934265,0.02846869318933913,0.00265536852291789,0.007528080472368545,0.019920873449574477,0.004550792867147051,0.004683927136678987
RPE1,12,1.0,ridge_no_history,332,0.05688620431656242,0.04196960815807428,0.0016813886750782262,0.0,0.0,0.0,0.0
RPE1,12,1.0,ridge_with_history,332,0.045407877111229775,0.02831708658633597,0.0,0.007825682225904091,0.023293016829195556,0.0036204525744309556,0.003433615456666027
RPE1,13,0.01,ridge_no_history,4,0.0703171211246653,0.0,0.0001586991905354723,0.0,0.0,0.0,0.0
RPE1,13,0.01,ridge_with_history,4,0.06996979250708597,0.0,0.0001587183782334662,0.00011436604951352866,0.0,0.0003757639922798695,0.0
RPE1,13,0.05,ridge_no_history,17,0.06751484563811551,0.004646495322251729,0.005610559570841373,0.0,0.0,0.0,0.0
RPE1,13,0.05,ridge_with_history,17,0.06267172814633667,0.004153714985843838,0.0049341218077663595,0.0014038696442366758,0.0039260401406479165,0.004902659114717596,0.00039495197059567533
RPE1,13,0.1,ridge_no_history,34,0.06735857110462232,0.01366773669244496,0.002102298327577136,0.0,0.0,0.0,0.0
RPE1,13,0.1,ridge_with_history,34,0.05681889267863443,0.010905171166080873,0.001002622405355119,0.005218182822944719,0.011118009963078304,0.0052570137065011775,0.0025518485377488908
RPE1,13,0.2,ridge_no_history,67,0.06787660223092423,0.021184021249675694,0.0,0.0,0.0,0.0,0.0
RPE1,13,0.2,ridge_with_history,67,0.05851455323569746,0.015413488596919293,0.0,0.006395284857137345,0.014294058612183866,0.0020465016241838258,0.0008447654635525154
RPE1,13,0.5,ridge_no_history,166,0.059805358491067676,0.0348746386753129,0.004614547268105993,0.0,0.0,0.0,0.0
RPE1,13,0.5,ridge_with_history,166,0.04890615654952767,0.024102906252593117,0.0006959862581683411,0.00906175744521181,0.02233926394091914,0.004583891896486086,0.0
RPE1,13,1.0,ridge_no_history,332,0.05688620431656242,0.04196960815807428,0.0016813886750782262,0.0,0.0,0.0,0.0
RPE1,13,1.0,ridge_with_history,332,0.045407877111229775,0.02831708658633597,0.0,0.007825682225904091,0.023293016829195556,0.0036204525744309556,0.003433615456666027
RPE1,14,0.01,ridge_no_history,4,0.08532064227911887,0.00023132016065709787,0.00012086411519967275,0.0,0.0,0.0,0.0
RPE1,14,0.01,ridge_with_history,4,0.08499641724655224,0.00023107823335829762,0.00012073770888545837,0.00029167949342821434,0.00044142910750825855,0.00017762943241951104,0.0
RPE1,14,0.05,ridge_no_history,17,0.08111507318491946,0.0054825605679342726,0.0,0.0,0.0,0.0,0.0
RPE1,14,0.05,ridge_with_history,17,0.07815932361559008,0.005219538163406503,0.0,0.0,0.002942051786098546,0.0,0.0030288421554091303
RPE1,14,0.1,ridge_no_history,34,0.07478811195446416,0.011690586724714649,0.0012632073589979918,0.0,0.0,0.0,0.0
RPE1,14,0.1,ridge_with_history,34,0.07037225779783018,0.0101838719117516,0.00099780709804185,0.0,0.008435060512756446,0.0,0.0027130463025399677
RPE1,14,0.2,ridge_no_history,67,0.06714489267435142,0.019337755947227284,0.0028395281315948106,0.0,0.0,0.0,0.0
RPE1,14,0.2,ridge_with_history,67,0.062356807460031166,0.015655656378122666,0.0025603260732812196,3.6634722259111794e-05,0.01107150548072061,0.0,0.0021994270625397432
RPE1,14,0.5,ridge_no_history,166,0.06024700827124231,0.03419652681760019,0.0040063162090089085,0.0,0.0,0.0,0.0
RPE1,14,0.5,ridge_with_history,166,0.05021849194261448,0.024602109798545775,0.0014150735167720915,0.0037475170670524358,0.019080418557420972,0.0036231964463813663,0.006149383329254459
RPE1,14,1.0,ridge_no_history,332,0.05688620431656242,0.04196960815807428,0.0016813886750782262,0.0,0.0,0.0,0.0
RPE1,14,1.0,ridge_with_history,332,0.045407877111229775,0.02831708658633597,0.0,0.007825682225904091,0.023293016829195556,0.0036204525744309556,0.003433615456666027
RPE1,15,0.01,ridge_no_history,4,0.06769318682831944,0.000613877624145252,0.002783446667189653,0.0,0.0,0.0,0.0
RPE1,15,0.01,ridge_with_history,4,0.06527507297956307,0.0005689279397356183,0.0025796356072321763,0.0015565276598663949,0.001510339214585539,0.0022496005286820175,0.0
RPE1,15,0.05,ridge_no_history,17,0.07233325317443377,0.009916810805627193,0.002161396459194941,0.0,0.0,0.0,0.0
RPE1,15,0.05,ridge_with_history,17,0.06567386182350188,0.00851296497166443,0.0014804585762952498,0.002436798577446203,0.009333728658958516,0.0024338628697371076,0.0
RPE1,15,0.1,ridge_no_history,34,0.06546029738722617,0.01571893734626133,0.002783158659492389,0.0,0.0,0.0,0.0
RPE1,15,0.1,ridge_with_history,34,0.05992579435967677,0.013494292857901928,0.001821805413789177,0.0,0.010500831559711401,0.00373730439908764,0.0
RPE1,15,0.2,ridge_no_history,67,0.0693997488001385,0.019406621713032108,0.0,0.0,0.0,0.0,0.0
RPE1,15,0.2,ridge_with_history,67,0.05881904559487729,0.014159177322029742,0.0,0.007576462412705791,0.015681812943091643,0.0037258033554134055,0.0
RPE1,15,0.5,ridge_no_history,166,0.06022114391001599,0.03344018053278967,0.003201715988939871,0.0,0.0,0.0,0.0
RPE1,15,0.5,ridge_with_history,166,0.04984503881436529,0.022810653939529402,0.0,0.010494366161558504,0.02189458500589219,0.0021381265049255065,0.0
RPE1,15,1.0,ridge_no_history,332,0.05688620431656242,0.04196960815807428,0.0016813886750782262,0.0,0.0,0.0,0.0
RPE1,15,1.0,ridge_with_history,332,0.045407877111229775,0.02831708658633597,0.0,0.007825682225904091,0.023293016829195556,0.0036204525744309556,0.003433615456666027
hepg2,0,0.01,ridge_no_history,4,0.05226730867990702,0.0013103880755289178,0.0,0.0,0.0,0.0,0.0
hepg2,0,0.01,ridge_with_history,4,0.050990461571496275,0.0012799937739534414,0.0,0.0,0.00045453438949066214,0.0010962583430150694,0.0012288054238564885
hepg2,0,0.05,ridge_no_history,17,0.049852369127700726,0.004107162129986747,0.0008020515207992578,0.0,0.0,0.0,0.0
hepg2,0,0.05,ridge_with_history,17,0.04817965271126435,0.003915069695450904,0.0008412813044977506,2.7322061162509357e-05,0.002990992172233695,0.0007358842150950333,0.0
hepg2,0,0.1,ridge_no_history,33,0.0492312304462095,0.008753623179200575,0.003934326027915874,0.0,0.0,0.0,0.0
