manifest_id,task_key,context,perturbation_key,dose_key,quadrant,n_cells,predicted_effect_key,predicted_magnitude_cpa,target_truth_used_for_prediction,predicted_magnitude_ridge,cpa_ridge_disagreement_rmse,error_cpa_rmse,error_ridge_rmse,pair_mean_rmse,pair_max_rmse,true_magnitude_oracle,target_truth_used_for_scores,predicted_magnitude_mean,predicted_magnitude_max
E81_r3_p50,A549::Alvespimycin::dose=10.0,A549,Alvespimycin,10.0,seen_context_new_perturbation,114,E83::E81_r3_p50::A549::Alvespimycin::dose=10.0::CPA_RDKIT::pred,0.2323608696460724,False,0.20249827206134796,0.2339988350868225,0.24696147441864014,0.21087269484996796,0.22891708463430405,0.24696147441864014,0.0878438726067543,False,0.21742957085371017,0.2323608696460724
E81_r3_p50,A549::Alvespimycin::dose=100.0,A549,Alvespimycin,100.0,seen_context_new_perturbation,91,E83::E81_r3_p50::A549::Alvespimycin::dose=100.0::CPA_RDKIT::pred,0.2335972636938095,False,0.23120667040348053,0.24573905766010284,0.28607693314552307,0.28690066933631897,0.286488801240921,0.28690066933631897,0.18122269213199615,False,0.23240196704864502,0.2335972636938095
E81_r3_p50,A549::Alvespimycin::dose=1000.0,A549,Alvespimycin,1000.0,seen_context_new_perturbation,66,E83::E81_r3_p50::A549::Alvespimycin::dose=1000.0::CPA_RDKIT::pred,0.2406316548585891,False,0.2672615647315979,0.2610410451889038,0.3009776771068573,0.32843586802482605,0.3147067725658417,0.32843586802482605,0.19648398458957672,False,0.2539466097950935,0.2672615647315979
E81_r3_p50,A549::Alvespimycin::dose=10000.0,A549,Alvespimycin,10000.0,seen_context_new_perturbation,61,E83::E81_r3_p50::A549::Alvespimycin::dose=10000.0::CPA_RDKIT::pred,0.2437075525522232,False,0.30809447169303894,0.28926652669906616,0.30093780159950256,0.35538291931152344,0.328160360455513,0.35538291931152344,0.19543644785881042,False,0.2759010121226311,0.30809447169303894
E81_r3_p50,A549::Dacinostat::dose=100.0,A549,Dacinostat,100.0,seen_context_seen_perturbation_pair_holdout,115,E83::E81_r3_p50::A549::Dacinostat::dose=100.0::CPA_RDKIT::pred,0.223673477768898,False,0.2436431646347046,0.2514030933380127,0.27041590213775635,0.11896374076604843,0.1946898214519024,0.27041590213775635,0.2586546242237091,False,0.2336583212018013,0.2436431646347046
E81_r3_p50,A549::Flavopiridol::dose=1000.0,A549,Flavopiridol,1000.0,seen_context_seen_perturbation_pair_holdout,57,E83::E81_r3_p50::A549::Flavopiridol::dose=1000.0::CPA_RDKIT::pred,0.2354569286108017,False,0.0765739232301712,0.2359602302312851,0.2506362795829773,0.12681470811367035,0.18872549384832382,0.2506362795829773,0.09920576214790344,False,0.15601542592048645,0.2354569286108017
E81_r3_p50,A549::Givinostat::dose=10.0,A549,Givinostat,10.0,seen_context_new_perturbation,93,E83::E81_r3_p50::A549::Givinostat::dose=10.0::CPA_RDKIT::pred,0.2383162230253219,False,0.20080402493476868,0.23471719026565552,0.2574966251850128,0.2099784016609192,0.233737513422966,0.2574966251850128,0.10244369506835938,False,0.2195601239800453,0.2383162230253219
E81_r3_p50,A549::Givinostat::dose=100.0,A549,Givinostat,100.0,seen_context_new_perturbation,100,E83::E81_r3_p50::A549::Givinostat::dose=100.0::CPA_RDKIT::pred,0.2351357489824295,False,0.22785115242004395,0.23158763349056244,0.2539753019809723,0.2348838597536087,0.2444295808672905,0.2539753019809723,0.11309608072042465,False,0.23149345070123672,0.2351357489824295
E81_r3_p50,A549::Givinostat::dose=1000.0,A549,Givinostat,1000.0,seen_context_new_perturbation,120,E83::E81_r3_p50::A549::Givinostat::dose=1000.0::CPA_RDKIT::pred,0.2327017039060592,False,0.2630309462547302,0.2493346929550171,0.26425254344940186,0.2331179529428482,0.24868524819612503,0.26425254344940186,0.19746655225753784,False,0.24786632508039472,0.2630309462547302
E81_r3_p50,A549::Givinostat::dose=10000.0,A549,Givinostat,10000.0,seen_context_new_perturbation,92,E83::E81_r3_p50::A549::Givinostat::dose=10000.0::CPA_RDKIT::pred,0.2324165105819702,False,0.30352863669395447,0.2724791169166565,0.35346704721450806,0.1327781230211258,0.24312258511781693,0.35346704721450806,0.40081673860549927,False,0.26797257363796234,0.30352863669395447
