e172_global_target_rank,panel_id,panel_target_rank,ensembl_core,perturbed_gene_name,n_identity_complete_guides,eligible_guide_ids,expression_axis_id_unique,expression_axis_gene_name,target_name_matches_expression_axis,expression_axis_name_unique,scgpt_token,in_scgpt_vocabulary,eligible_target,target_selection_sha256,column_unseen_sha256,e172_selection_sha256,e172_column_unseen_sha256,target_stratum,perturbation_support_contexts_pretruth,excluded_all_e168_and_e170_targets,selection_used_expression_abundance_effect_error_or_e171_validation
453,Q03,53,ENSG00000102098,SCML2,2,SCML2-1+SCML2-2,True,SCML2,True,True,SCML2,True,True,0f1359a6ac4a3e064564b00f2d0155b3d36d7d451ca40280954deb9b21977967,531bef3fc877968ec77fcb116af72fee8f9c861614019a437da2694c3ec8ff16,1a4dcad19f143124ff7e2c486db516384151d223f2f6e361b7bb894033394ebf,3e5a2135e45677a6a38edfa7e46e44b9bb4fb24a688ee5a43969f9f87ad8f429,DONOR_UNSEEN_ONLY,6,True,False
454,Q03,54,ENSG00000149573,MPZL2,2,MPZL2-1+MPZL2-2,True,MPZL2,True,True,MPZL2,True,True,849f82cd8d7b4cf17281157ded1eedc46bc50f167c332b5aa65f7846c4f26761,7ae2161756cbb8e5143e5adad410ce289c7dc2db7e561d087c86d856892d6b22,1a6de3ed66952405241037ac2a73ab7985b6d69ab5074588f22274d9a2e17053,a23e75bb5de3fd9c454c0b732c623397a0500a1db3eca4a2fe4c19d89624570e,DONOR_UNSEEN_ONLY,6,True,False
455,Q03,55,ENSG00000247315,ZCCHC3,2,ZCCHC3-1+ZCCHC3-2,True,ZCCHC3,True,True,ZCCHC3,True,True,5819103462ddcc4c4af9a538ccbc875c759e8116d1115f3dcad403cfb80e12ed,de5a88344d53b010098c89a0c8f526be7dcd0c0288c23c75921c4f440a91e5a6,1a6ff4aea8263205d9d3686e92bbfb4b47aa39876fdba85c6ff01a183ce50348,b9f6d9b7fbf99fbac9a1091418cac983d191f04f83b2ce4e12372501bd80f213,DONOR_UNSEEN_ONLY,6,True,False
456,Q03,56,ENSG00000172348,RCAN2,2,RCAN2-1+RCAN2-2,True,RCAN2,True,True,RCAN2,True,True,145e58feb94ad7441127cd9406a5095ceca04b7134f93bf4c7fa1d85bb9d67a5,a2807fcfb21cffaa0c8df9763bd4fcd3aac7ccefea65df5b8e79b429dd123649,1a70b4d103e022e76f3c09c3f23280ec94f2628cc4ce1fe1ecca50b9227ab46c,7db5b9adb437455c2c86e0632e9a73690db962442b7420fc1a92aec3df3d1951,DONOR_UNSEEN_ONLY,6,True,False
457,Q03,57,ENSG00000240065,PSMB9,2,PSMB9-1+PSMB9-2,True,PSMB9,True,True,PSMB9,True,True,e676c4a87773db6943b6cf270272ac326fbf7fb38b765bb3fc95cab8243c413b,1d7e622cfce6079d05c7731bcfca705048e850e83fae35f6fed8750b95307057,1a76cbd7c17b1149071daf6ac5e3edd297abff8d9032f47bd1a2083f7f0740b9,5734a9089874f75ed3bb743ba6b3b2071888877b31867f7cb913da236e56290e,DONOR_UNSEEN_ONLY,6,True,False
458,Q03,58,ENSG00000160695,VPS11,2,VPS11-1+VPS11-2,True,VPS11,True,True,VPS11,True,True,c4e7ef3ac66709f1e62d67e49d3ff6d54bfabff55fabf5cd94664b9984d2ac67,6813044cffef1fbaf6fa90553ddcf2796781de0bd6d24c5208014ec60a8e4081,1a8c50a0a98191c5d9b360fe0327f24b39145ca5db72ef359b6bd69dab7ede9e,74114cfa39d67842433ff2e022a91b7b842d2cb7ebb3cda49c040a99bf44e77e,DONOR_UNSEEN_ONLY,6,True,False
459,Q03,59,ENSG00000141933,TPGS1,2,TPGS1-1+TPGS1-2,True,TPGS1,True,True,TPGS1,True,True,1cbd94859f512cc693291018a9c0fe4660cb0958cf5e1564192f942b5885a4bf,947b05f651412c6171eb5bcb7e1f96f1134072f4ad75452b4f98e1af947ac043,1a8e879fc6c88b6dc75508f829014b8e678d809fe0f34bb16cf8f71b83fc8ff2,65833207d2305247f8fb8941f0f02b243c4e61dc901d1509a52ba445673612a7,DONOR_UNSEEN_ONLY,6,True,False
460,Q03,60,ENSG00000129116,PALLD,2,PALLD-1+PALLD-2,True,PALLD,True,True,PALLD,True,True,3ba33a0f6b56245a2214013a82d365a54140be6e7fc9b7fdd8238fb817a1a1a2,a78cfcd4a4fbd27027c3e49e919460a212257f4654f3a22880d65b03c86b0318,1a8fa0f1fc574a34da3bafdb2ee145eaaabacda4585f20510028987f0aa3a1b8,5225a22a280ed1f6c2a71526c270acb7f5539349fa87f2a9948a4f1b35154957,DONOR_UNSEEN_ONLY,6,True,False
461,Q03,61,ENSG00000258659,TRIM34,2,TRIM34-1+TRIM34-2,True,TRIM34,True,True,TRIM34,True,True,2970882a092de686e14e4eb40436830a4dbc313e880806288f64ff2f8e2658be,ca94764f1d3e7a328e7e55d87484f1ba16b9f5f3ed3d474cef99c77a2a6c3863,1a9a3bcb50f47e19ded689999cb0aab6958c85d3f43797a8dd14ffdeb2658aaf,a54138925fba5d43c8446616b1564b8a7e51986d669bb55c29b43d1bc4551ed1,DONOR_UNSEEN_ONLY,6,True,False
462,Q03,62,ENSG00000117859,OSBPL9,2,OSBPL9-1+OSBPL9-2,True,OSBPL9,True,True,OSBPL9,True,True,f07297c3f2aad5d90878e0bc1abea7d4647533a535312ac4f7ca6658e5f99da0,9e5940ee2ecd3d78706b451e9ae7b01129c68aa856a2f3a0d772a1cd53341489,1aabe1bd72959379d43ac9e948e094ba88f422ea72d4a7a89089163e43de784a,aec10948b2ace41378c19ece981b67814fc9134325ba5e0f7c45cf0b7f9cfe63,DONOR_UNSEEN_ONLY,6,True,False
463,Q03,63,ENSG00000140983,RHOT2,2,RHOT2-1+RHOT2-2,True,RHOT2,True,True,RHOT2,True,True,ac31427ad9b83ef1097725b5744c9373a2e6e64e4397e1a10fca1898d161ff5b,26b9962298c81d7da5b951d6f8241952e2a9e4698fdb53bb209e5eb705b99210,1abcc7d407cf59a1e86a2be5e937338ab5ec3d89aade618d39194ed6f03e2157,b9d8f3fe8514471fdf3f68aea30b0c77ed91a37aece7a45e3af7daffee96280a,DONOR_UNSEEN_ONLY,6,True,False
464,Q03,64,ENSG00000188130,MAPK12,2,MAPK12-1+MAPK12-2,True,MAPK12,True,True,MAPK12,True,True,84133a7acc0c217e807fe852350ad831effc9bba0681e9231c69393b52869812,a5ab20c623a7e708ede7f6ecc960219bb11179edb0ba7fd9dbdbd1fffc2310af,1aebaa9714768e8190bce93a770468eb9258ed42411a5a38434c135724892c93,c081bd0215d4bf61c17bf4e039c4ad05ea26be7ed4f603b310f0c0bc59f0a324,DONOR_UNSEEN_ONLY,6,True,False
465,Q03,65,ENSG00000163348,PYGO2,2,PYGO2-1+PYGO2-2,True,PYGO2,True,True,PYGO2,True,True,9bd75594860f407e664973c4399ea6872ccea793458e27f510215c371622d839,c5c8420f03749f9319c213ccc14458de4058578b3167753eff7eec3174ed7a84,1b06530fe110b6cedc7856a7355c612327ede76a967c80f34511abae7d2843b5,07a4846aab09fb2b971a8620886358316c4537c20f654760aa20f5fb95e18047,COLUMN_UNSEEN,0,True,False
466,Q03,66,ENSG00000168610,STAT3,2,STAT3-1+STAT3-2,True,STAT3,True,True,STAT3,True,True,b827fc8c78807230ccb2f4c9ce91a4879e74ee9a29c9f0f60a7eedaac9cd39f8,0b978268d90b86790ac94fb7440ceafb47cdcea870d643ee58aded0517e4e4e7,1b0b123f6320ebde461ce44d688d6b6f8df62d242c7a4f877f126d113c142505,0519ce0063146fa73e9aa77706c5e5ab6a32746eed2fd2b44f34420f3b01d33f,COLUMN_UNSEEN,0,True,False
467,Q03,67,ENSG00000159556,ISL2,2,ISL2-1+ISL2-2,True,ISL2,True,True,ISL2,True,True,eeea5ae1f215df3267b951a03b608604e39789f6add86bf6c57152c97dbb178a,618f090f8b3e5346fb781146f25e1e2e93350a4955618c425f3a5e56f8ec5eea,1b314de52810ca4a68059083978c68ac8ec7a59d2f9ad0f8fb477eed9fcc7dcb,bb87b61aaaf058d97cb14842d27455dc0952e385e5038b79578d54643907d7c7,DONOR_UNSEEN_ONLY,6,True,False
468,Q03,68,ENSG00000165591,FAAH2,2,FAAH2-1+FAAH2-2,True,FAAH2,True,True,FAAH2,True,True,cf1cf5c2eb93c2dd61e0cc6b5c929b0e19e017a92a288dc152c94518bc99a9ef,d247da25b9b970cb6c99f6edcd5e3674b65f19ae0059f6816c18e0d5b334254d,1b36669564757bfa6816572dc1ccb9811688293d630cf622c3b295cc9bf0b98e,3d7c62391f1ef332d604bc1e32872658e03afe8a34726b1f4fad68cf9d480386,DONOR_UNSEEN_ONLY,6,True,False
469,Q03,69,ENSG00000166411,IDH3A,2,IDH3A-1+IDH3A-2,True,IDH3A,True,True,IDH3A,True,True,1f6976cd119619094779b86dfd2de2840551e57b1fb9a062c25259d5ad18ab5a,5d50a9d08e5b9bc4d9ad060b99d616ba0e8f3bfd06932b5f7e9105b0d80826ce,1b7235dcd1c08cd1df7bbcefd9ade938988fefc4559c810de2b72d227e312bf1,01dbc641510fd8d45c38962ca48d35351af7715b3707c2b234696281632b41ff,COLUMN_UNSEEN,0,True,False
470,Q03,70,ENSG00000131459,GFPT2,2,GFPT2-1+GFPT2-2,True,GFPT2,True,True,GFPT2,True,True,babf5f37e08b1ea5997932c24094340b4febc429f0dc8403963df1b15dd8c867,88a1e14f0f0c1bdedbae55c483ea2e4483f6f3d769cf32fc67e1db58873631ec,1b73d1397c14bd2b7d8692b2847818aca2c45e94abce868600a3db716eb734a5,d1c8a65729587ff668ec88bbd43ed089b3fcddb972ae391baa54d9c881e05c2f,DONOR_UNSEEN_ONLY,6,True,False
471,Q03,71,ENSG00000138439,FAM117B,2,FAM117B-1+FAM117B-2,True,FAM117B,True,True,FAM117B,True,True,e8d5d7cc4b078d5639913f998b502be661a4d78566084a1f52c2d89dfbd5b0c2,892b28d7344867fa10524f36cf7c5d147ab3c4038c3fe050eb7add4275907c43,1b74476feaaea81a25f986f06979ef580bf14d5308182a9c1f8217b86c635f78,1d7536a29a3cb85a0c268b629cee1e3d2fc81e9ed947342f8d0de3ac0af37ab8,COLUMN_UNSEEN,0,True,False
472,Q03,72,ENSG00000140320,BAHD1,2,BAHD1-1+BAHD1-2,True,BAHD1,True,True,BAHD1,True,True,8690db4b98838fb9327f49c720f2ae669e50a537d64586205d8d99b6e9abd604,a31ef7192956e0f1dbf7fee663562f9c1f72e40ce76f31cb9400d403d23b8e73,1b8c13e1a4d807640f6d2864b1ce4b247cb095853ae25d8520c54af6dd3c5cec,ecab6792f73f8c5928b62d1bd8457745d5bf5a5f8781db380507c1618014d75a,DONOR_UNSEEN_ONLY,6,True,False
473,Q03,73,ENSG00000175193,PARL,2,PARL-1+PARL-2,True,PARL,True,True,PARL,True,True,4fe692891cdc9f48e15d771ddd3f04b32541a7db9d83696744c2424a907cb5d2,c60b95e3278ffc409dfa3e29049fa7ca5e8f3f542b40969a6df102d9881e12d5,1b9374e8b8af1f179542dc3b9fcc929e6b01271e0b366d2251a6db4ebddf5a6b,861f13ce141936da8be42a7f385280ad202b3f8d7bd763d2781658e15268ac48,DONOR_UNSEEN_ONLY,6,True,False
474,Q03,74,ENSG00000124743,KLHL31,2,KLHL31-1+KLHL31-2,True,KLHL31,True,True,KLHL31,True,True,8a268aa22b09100c1056fae57f688238dd9ed9b212ebc3c8a12cde035de15d7b,3ffc5f772336a2a8e6054cbd49dd8ff7ce29bc3d1487b599286c6db2741b775a,1b9ba069bb6d3395c57a48cd7103244dda590f96e83d3cc7eddd6139140a6e0f,d05682cffead7c982ce91259784fc6c005865ed09014916b886d63a88d140e1b,DONOR_UNSEEN_ONLY,6,True,False
475,Q03,75,ENSG00000170837,GPR27,2,GPR27-1+GPR27-2,True,GPR27,True,True,GPR27,True,True,9e03b530a9ab980f40c2d58a97467e377a05809648e8022598735f71bd15f024,fc513f796852e7e85f4a37d08f20fe278e64aea59f40c462604e8d6483a8827a,1bb431e89e9c675ef8e2785b23323d2530b4748a3ddde35aab763c827679dcb3,4807b4d40421f9c1adfe3f2d0f00232ab8d98668c9a38f87c12edc3cfa484753,DONOR_UNSEEN_ONLY,6,True,False
476,Q03,76,ENSG00000177485,ZBTB33,2,ZBTB33-1+ZBTB33-2,True,ZBTB33,True,True,ZBTB33,True,True,a83f4a5a1510c91613091d525dce24f2e421529aed17dcf62d35de6c553f97be,2a4a0a47964bdef174d5a59572c5b0b52009a9ace77e3ad3d3f2320b24c857a7,1bcec0e288a548ecf95dc55fe0a6fa05ef8d899ae83b30c209aecdb58a73e09f,c4776818176b6ab5e959144615e9a6ed776ec3e96017d35f03be53afec753b71,DONOR_UNSEEN_ONLY,6,True,False
477,Q03,77,ENSG00000146918,NCAPG2,2,NCAPG2-1+NCAPG2-2,True,NCAPG2,True,True,NCAPG2,True,True,fc59b1d118e4add3dd9e5de90c641f6b31dfdfa439ece4a6945e6de91889fc42,ff1c965bc2958277cce6aab24c60215ca15297b0c24f67262ea2819bd02d5cbc,1bf04afadb886bc4c6447098895454757d563d298e29dac5b9b554c603481e54,cb2f41244aebaab89bc933757883195ad56ed2f8edd39885721b31895887c8c9,DONOR_UNSEEN_ONLY,6,True,False
478,Q03,78,ENSG00000107872,FBXL15,2,FBXL15-1+FBXL15-2,True,FBXL15,True,True,FBXL15,True,True,ef95c274e8fc73d147d6c66aebdedf5111347d01401bc2199f01b01e0053cd2e,6d07b86f192c3f92ed1a27dda7a74f64288c87e9dc6dfc1758a7cb4b6da5c2c1,1c0cc12aca75bf43f0fc162fc01b08da95ad5e78036067d24d47407f87076006,b39321a7ddf415e97e22f4db30fa8ce60e9040af80a770cd5321e293131bdf3c,DONOR_UNSEEN_ONLY,6,True,False
479,Q03,79,ENSG00000258873,DUXA,2,DUXA-1+DUXA-2,True,DUXA,True,True,DUXA,True,True,c398db17521a38d91ae7db38e3e8fe03a37503d4ab6e65f3dd113f33d6659baf,919454622ad28434ac166cb2ed4771ad49b87b6f436bf240d35c283018ce5632,1c1c8ccd879d1be390f75d4067e6334e452dff9b746326e76e82aaa5c9e5fdb1,6c6aa2126f7335d8031628ed32c0b7bcc27965e2341bcc6f93a6356825f5140c,DONOR_UNSEEN_ONLY,6,True,False
480,Q03,80,ENSG00000136960,ENPP2,2,ENPP2-1+ENPP2-2,True,ENPP2,True,True,ENPP2,True,True,b4f051a9a9a91d68002055c39bbc7cd3b4fb84b8216c2b6effce739156e321e8,11063878c7ba2a813a7ed7c2410d080c16c7b3e9acba37de19c00f2981bbf2fa,1c333d7ac7c466a4e50124493a367e792c31c7d20d99232a399fa03385094c34,4a522d693373a72ddb0d13668a66a2d46744b2da512e7a0f7a50f87221cf2f10,DONOR_UNSEEN_ONLY,6,True,False
481,Q03,81,ENSG00000064933,PMS1,2,PMS1-1+PMS1-2,True,PMS1,True,True,PMS1,True,True,d0d0a0f2cd9694de714fe62ec3add1d6f321b339c7cebf912d1513f91d9dd32b,1ae8ae47b6c764a80ceb7aa11113ee0a9b5d7a5178664db5be0ae6b2922fd722,1c3ad21f86a715b5ce303529ffe7e16d8a074eb1c4c68cf1a89a00e4173feaa9,b9e673842842ab65e615b3b6ecb9e39b93b02e5246b529a128cee0b210e6507f,DONOR_UNSEEN_ONLY,6,True,False
482,Q03,82,ENSG00000117862,TXNDC12,2,TXNDC12-1+TXNDC12-2,True,TXNDC12,True,True,TXNDC12,True,True,ce4926ddca4206620059587017c5f178c3a87021487909d4f9c57ecc3ade3736,45463f65d2c0765833df5d80463b8628931f050bd9faa255da54b7a6eefed685,1c4fadc92cb792ad9c744e6005447de49c65bdd1c9e998334dc5c097f42ca376,3510b250c07d352f4e48f33e44cf5aa1c426277b84fe5b2dbb28a311c1ea3b09,COLUMN_UNSEEN,0,True,False
483,Q03,83,ENSG00000196715,VKORC1L1,2,VKORC1L1-1+VKORC1L1-2,True,VKORC1L1,True,True,VKORC1L1,True,True,53cb29913bac6dd106345aaf67aeb46c16be07935a3851a1695e26fcc92da6c3,9439a242d338b1a15f46eab5039f77a11fdac9feaccac68ed226e3e934ff9a34,1c502a626c25b3f7bbdc744b392a93a96a76d1da323f14f9d34012c6b3bf036b,e36158896b2c591efa7233adb3a5037480e4d119819629026757f080c743c704,DONOR_UNSEEN_ONLY,6,True,False
484,Q03,84,ENSG00000183726,TMEM50A,2,TMEM50A-1+TMEM50A-2,True,TMEM50A,True,True,TMEM50A,True,True,66c96ba62d3052b5b7e7d818f550c314986a038334fa7213324e80431bc1f9da,6a05a7cec3b8a76fb57ef62c596286c39e3e96d7334b58e308c1d9cbee4fcfd5,1c58e5df011bc9b63db2377192674eff26ddf3e83e2c4f8f27536fba5102ac4c,74196e39ecdd8f0d9d76d1f95ad96412d4e6cbf4be24d053febb67023ac841c7,DONOR_UNSEEN_ONLY,6,True,False
485,Q03,85,ENSG00000172765,TMCC1,2,TMCC1-1+TMCC1-2,True,TMCC1,True,True,TMCC1,True,True,fa007439b3560881c8b8b3a8d10f2eb34b740807b464be42ea56ba64ca24b730,36747080ed54a00d64a4063269c6a5bc6a8da02a3f2518c550d486eee32bb49f,1c6c19e43970faee19afec9f77a69c0405ce5a081fbe11771d9a3bca4849f4a1,e2f30fc04d0d5f898cb9a941a93db30f41ec0fb13fa67a56963dbae7eb34b48f,DONOR_UNSEEN_ONLY,6,True,False
486,Q03,86,ENSG00000163382,NAXE,2,NAXE-1+NAXE-2,True,NAXE,True,True,NAXE,True,True,b1b644206209e52e64b4ef1ff7f6b85730a1f13f510cef10e552df84caff6dc7,33322753ff4b14610510e0bb69f60a0b97edc5363b9f12f16569207832945652,1c7345052a578279ae01a3112524991d34e293059bce7bd0859cfeada9f18eaf,ace9c89d81d5562d1829b89385db29a92c18eabf4f74ffb96cc1417bae4b05ed,DONOR_UNSEEN_ONLY,6,True,False
487,Q03,87,ENSG00000177508,IRX3,2,IRX3-1+IRX3-2,True,IRX3,True,True,IRX3,True,True,80747baf49b67f365dc7fcc4dac461e498cfc0deafec87edec84998809b4b305,feae5a961b37dfef58e87bff602cfb03453e756b9c3a0e5bcef42ded5d932586,1c7f1ef34e5650bef0b2759d5106d9c2ece22feee39287cb710ac832800e9a20,c695d60868b5912fccd3df45d00b27566ef629424fecd0ea105b034fc8cbfb6d,DONOR_UNSEEN_ONLY,6,True,False
488,Q03,88,ENSG00000123739,PLA2G12A,2,PLA2G12A-1+PLA2G12A-2,True,PLA2G12A,True,True,PLA2G12A,True,True,fe12a99b0f5b33a194cbec8b652be6d18bddd3c16492b141af2997eab6fdf3d5,584d436b31799fa5921ebc3d664f71dac2967758622ef03688f9273cf367008e,1c87002d0f5959969cca0191268c2c364daf755458a3453f9a3bd46315d508b0,74087782a692986286fb658a691665583b7b315c2af8d2c249d32c8b4a5fc316,DONOR_UNSEEN_ONLY,6,True,False
489,Q03,89,ENSG00000136738,STAM,2,STAM-1+STAM-2,True,STAM,True,True,STAM,True,True,ca03b94da1428b41cff0876325bc0f6845927cba318ce0adee9736aa4357a7af,e785d4a99053fda4e568e14a72f6582c92244482f24008d3c747f6d9dd074dad,1c881ef47632987149a1fe848f37bd63da36fbb2acfc86e11bce9fa297f862b5,516892b6a4dbf699a652b771efcd7f3fad94c64b0ccfa53a3eb1c3b106b72339,DONOR_UNSEEN_ONLY,6,True,False
490,Q03,90,ENSG00000244617,ASPRV1,2,ASPRV1-1+ASPRV1-2,True,ASPRV1,True,True,ASPRV1,True,True,6cd9822ca58d2f3c0460c97c790dbd99598a5389ec95e5f1ac628c4d2d0e2da5,1484355c002ea2c69fb058f61353df377d04a8453059fc0180b6d3bda75d654a,1c893c1282820c6f56bb8b24b6d016d55ad7e22ecf7843e162db630b3a8e16b2,1b1adb79b5c214e6e6920cfaf8765e4e766e2e9f65ea53e5276a0e59367cd15a,COLUMN_UNSEEN,0,True,False
491,Q03,91,ENSG00000127561,SYNGR3,2,SYNGR3-1+SYNGR3-2,True,SYNGR3,True,True,SYNGR3,True,True,960bc53b7d96313ef6e56d3342266d243d61cb5e109539907051c95d6f882732,3c760c1acc8c1e8d60df3b246220f97127c60acd277b8e99681d54cacf1b761d,1c8fe7c2324777e9db7a1e57ccd3b369d78b2a86d40cbcc630076209e5659473,b3f9290312fcbf761e81710ec703fbca5e9e66ce343d308d7cd1d345e3f2f02d,DONOR_UNSEEN_ONLY,6,True,False
492,Q03,92,ENSG00000173846,PLK3,2,PLK3-1+PLK3-2,True,PLK3,True,True,PLK3,True,True,8004cdd330aad5bcd7550a13d17f45e23d539fa54c430c20ff9dc3ca4c9917bf,07e1793fa28738d00d08eaef6cb24fee113aecd2e0e961f60974a714330ec3bc,1ca4647ee40f8cf5a70bce9e48aa4fed72c59a92a79d49fb642c7ed61887a60e,13a8a2aaca6c80b9a7f37bfe44866f6027eea2f748df4bedfc013c2cc00cb0e8,COLUMN_UNSEEN,0,True,False
493,Q03,93,ENSG00000089692,LAG3,2,LAG3-1+LAG3-2,True,LAG3,True,True,LAG3,True,True,b0b8da75604503909da333adc3353bf7035198d4b8401818d4d567fe11e4a387,8c584342d97627a6f1af9e630b6347e1d2b0fc1cdaaa9f66c1c99be0f3ab0a2c,1ca87f6c49599cd2a10392d9069248712a3e46c261e1f8b1984e653df986fa49,44a184c327a239aa9732e2bf1a136f78e7a936f87836c3924fb6e7a9de94eeb7,DONOR_UNSEEN_ONLY,6,True,False
494,Q03,94,ENSG00000132965,ALOX5AP,2,ALOX5AP-1+ALOX5AP-2,True,ALOX5AP,True,True,ALOX5AP,True,True,1ae386eff6fed364fad34f9bb3abb3541d5e320ae8b27c87e37865db4fd27bdb,98c014fde8acc0de2225de5755734edcc4db26f80dfdb8499373a83e0f5fa1c8,1d0854ba82393ff6e934495e77c37d36ec3afa1e67085583fe6fe052ef46b0c1,1c8683db193b3380de9c5031a1205583602eadf41d213f628e0297a8a194ddc0,COLUMN_UNSEEN,0,True,False
495,Q03,95,ENSG00000182150,ERCC6L2,2,ERCC6L2-1+ERCC6L2-2,True,ERCC6L2,True,True,ERCC6L2,True,True,22e9c537a5fa50b5a950a60af45406d385a4640b1883467f4389432671d07b41,731c422f1f1b230ad39bb6c87a9a46f14c107dcb74e842b782ef992e7d101485,1d0e128b2dfe2ed040a0f3cb17d8da66bfd9534e478bd419fd23ae4ac5c21277,7aca7b85834d4fb69ad0ab106720d47b99c6836c740356993c563454d16cd5c8,DONOR_UNSEEN_ONLY,6,True,False
496,Q03,96,ENSG00000109323,MANBA,2,MANBA-1+MANBA-2,True,MANBA,True,True,MANBA,True,True,96204e91c11db6765e40aa7cab8bd0579ada3c40aaa6011cd54be6be8e56036b,893c51dc4a7bbdfb89dc404da917d7951b85f682db87a2368d871ee601154b29,1d13e5361150df60a34cfb8d570cacf065e6028602464efed4ec125c37d11fee,0f7372995cd67eb2e7833740abe72b8463307c2fd848703556c1bf4d728ab241,COLUMN_UNSEEN,0,True,False
497,Q03,97,ENSG00000197124,ZNF682,2,ZNF682-1+ZNF682-2,True,ZNF682,True,True,ZNF682,True,True,0cc40ea32d5821831a665bc5d1fa4cd77f869196b96f3176dce5f1fec0f4c683,46e5a00353164859b7739aa113377b620d14356a5c9cc5a52503f56e7c01fccf,1d1f36db2e69cc000fd0a664212d1ec5b8d0ebb4ee2dd90899452cf6c984ff90,4c79ab1f41bc46b6412f2ad85d9392669257b4a22af7adcd0c6e40f5359f664e,DONOR_UNSEEN_ONLY,6,True,False
498,Q03,98,ENSG00000196453,ZNF777,2,ZNF777-1+ZNF777-2,True,ZNF777,True,True,ZNF777,True,True,220c597e1fd028dc5fad482321ce7d0f017db595c81cace9dd41e6c873f5ea47,99393dbbf65bd000f1b270dff87c7bfa49d026b8c629dede68de97783a879bc0,1d31776cad51e5e83710330242c731d20f8c7ca92584a92c19bfd2cbfd693bf0,d3cf72dc45a24c53992fa4cc7749717da8935357ff6020b60450fd15f159ff46,DONOR_UNSEEN_ONLY,6,True,False
499,Q03,99,ENSG00000136514,RTP4,2,RTP4-1+RTP4-2,True,RTP4,True,True,RTP4,True,True,5ec4acb107c1969ce7847694ab007f0501f60d1bbe50d737a478dda5bd8cfa0d,971dfe6b9d5572542582a0eb2a38e1adb757bbf041022707e7142bd9cb4ce096,1d33c8867ab5465d369188d24ba2c3ef825e1bf585ba26c0541765cd418b4cef,4f45780f709d7ad2340c0fff5f08147e58a06cbc188abc085eea6985932131b5,DONOR_UNSEEN_ONLY,6,True,False
500,Q03,100,ENSG00000060762,MPC1,2,MPC1-1+MPC1-2,True,MPC1,True,True,MPC1,True,True,bcaaea38f2a8421e181c0ba4ae7f6ff1e89c9e5b611cde1a4ef8c65c20892323,e43ae0fb8847427edf4e782d656b9b98ee638388e152779c69644a97dd54bf98,1d3582560d8c93c348c319da8d7d61456b1f80726785f9b9f3f0576f66c3a261,4c50cd086c09ded6bd03db279687ca514a7a06fc4869fa6617c6641e5f6d6af6,DONOR_UNSEEN_ONLY,6,True,False
501,Q03,101,ENSG00000100883,SRP54,2,SRP54-1+SRP54-2,True,SRP54,True,True,SRP54,True,True,9861fa3ee2d48dfa3bc394caab4cd0ffb4c85b29f650ddb4a5a2680f6c3c4c22,2a38bb2edbea4be88bef17c9c36aa348c02c87495b7e449c1dc1eeae7bca0f02,1d4c1d3bc86b237eef6a8dce84bf58938c5e0a868cbac39cd24a86fea58d2c04,12fcdde0d5076bc79c6d0e1b478df9e75715099c8140550ed251dd29720bd2d2,COLUMN_UNSEEN,0,True,False
502,Q03,102,ENSG00000147316,MCPH1,2,MCPH1-1+MCPH1-2,True,MCPH1,True,True,MCPH1,True,True,ade39acc6c6c5bd551e7f1b88f0d0449a66513566815a6464cbfab2fe383f1c2,1b4c01b70603204d99cc69a7daaabe45a233ef02fc8eb7d3ed4713166ec953f2,1d641f970ce649229b290deb7c4b0324fa75d052cd6a2260ffa1ddbe05c87966,32d38bc42cec80aa6108f6e61fe3f33e7ab3c76c180f24d1e0c6733d28a5e3ca,COLUMN_UNSEEN,0,True,False
503,Q03,103,ENSG00000161798,AQP5,2,AQP5-1+AQP5-2,True,AQP5,True,True,AQP5,True,True,a6917bcbc1a52dfc27ad5dc35b29de50b901f166b7dd32878b54200f80a4b85f,466cd626cc748c601c687c5a1bf4922017a6e8557a4a113dba07c56eb1b9e32f,1d6c8b016272472dec9343aeee88829aab9c167b8fe480039f931b8e9aa880ab,64bed862f8de11a3f12aba441c198f2d46ce90a816f3e0f78ac1e270de12ce46,DONOR_UNSEEN_ONLY,6,True,False
504,Q03,104,ENSG00000139714,MORN3,2,MORN3-1+MORN3-2,True,MORN3,True,True,MORN3,True,True,6a9bb6a93023d6f613fbbe6f3b94a9a1799d8a3af9670e93afc44c8f69856d72,acd08ed3140625e4eb033e1b8bd6f9b143813a3949cd3487af0dcd7eb118db51,1dabdf85046c36c1db5c153d53b8809ce5ede308e8a23068a6dc60547066ec65,168d0d95151a95a04aee3a28a15861ef01093b022c54e3244023d0f4f6ad8228,COLUMN_UNSEEN,0,True,False
505,Q03,105,ENSG00000181090,EHMT1,2,EHMT1-1+EHMT1-2,True,EHMT1,True,True,EHMT1,True,True,afda7f69968bd5cb788ca58e675956d901206959b4312a4b2982da842452e828,586b2080526c0279741911c506f64ad641998ca1cd172d043b6bbf1860fe5d3c,1dc41f950375ca85190e4bbbfb1a68bed25a9bf124ae41abfde28af8704e0bf4,5144d43cbe245031f5f3979e851ea8ca9f512fdf2890562f088870193c30ec6d,DONOR_UNSEEN_ONLY,6,True,False
