fold_id,task_id,context,perturbation,n_train_source_contexts,M,D,H,G,absolute_error,no_change_error,excess_error,rank_M,rank_D,rank_H,rank_G,M_plus_H,M_plus_D,M_plus_G
Lara_exvivo_context_holdout_1_EBMP,EBMP::Smarcd2,EBMP,Smarcd2,4,0.04552549705151957,0.0525367815567528,0.06865208595991135,0.03892795185061688,0.0643277476478789,0.0803583000487079,-0.016030552400829012,0.125,0.16666666666666666,0.5833333333333334,0.5,0.21666666666666667,0.13333333333333333,0.2
Lara_exvivo_context_holdout_1_EBMP,EBMP::Smc2,EBMP,Smc2,3,0.04525923365416382,0.0445613698192661,0.04815032705664635,0.04128096874117469,0.068575520940897,0.0813211809011846,-0.012745659960287606,0.08333333333333333,0.041666666666666664,0.16666666666666666,0.5833333333333334,0.1,0.075,0.18333333333333335
Lara_exvivo_context_holdout_1_EBMP,EBMP::Spi1,EBMP,Spi1,3,0.12263066313902084,0.1228974122052095,0.10234993696212769,0.05577490606022751,0.1117465060208483,0.1780468512546572,-0.06630034523380889,1.0,1.0,1.0,0.9583333333333334,1.0,1.0,0.9916666666666667
Lara_exvivo_context_holdout_1_EBMP,EBMP::Stag2,EBMP,Stag2,4,0.07808867626535065,0.0793502637691164,0.0878964513540268,0.052130851704250934,0.1062020848509712,0.1416120986660647,-0.0354100138150935,0.7083333333333334,0.7083333333333334,0.8333333333333334,0.9166666666666666,0.7333333333333334,0.7083333333333335,0.7500000000000001
Lara_exvivo_context_holdout_2_GMP,GMP::Ash1l,GMP,Ash1l,4,0.10615711741818096,0.1063466245480853,0.12812016904354095,0.029896772778984483,0.1312783975849863,0.1571913200170947,-0.02591292243210841,0.9130434782608695,0.9565217391304348,1.0,0.6956521739130435,0.9304347826086956,0.9217391304347826,0.8695652173913043
Lara_exvivo_context_holdout_2_GMP,GMP::Cbx3,GMP,Cbx3,4,0.06717412040424087,0.0678441993827029,0.054470594972372055,0.024196114363620472,0.0591361186699877,0.082828751928719,-0.023692633258731298,0.5652173913043478,0.5652173913043478,0.43478260869565216,0.30434782608695654,0.5391304347826087,0.5652173913043478,0.5130434782608696
Lara_exvivo_context_holdout_2_GMP,GMP::Chd4,GMP,Chd4,3,0.08201756217086237,0.0826796821686961,0.07829490303993225,0.02643689214960045,0.0615597558436718,0.0643274080037174,-0.002767652160045604,0.6956521739130435,0.6956521739130435,0.782608695652174,0.43478260869565216,0.7130434782608696,0.6956521739130435,0.6434782608695653
Lara_exvivo_context_holdout_2_GMP,GMP::Ehmt1,GMP,Ehmt1,4,0.05383558507013885,0.0535332445375111,0.05507032573223114,0.02334883270594701,0.0709512024525577,0.0786036328773243,-0.007652430424766599,0.30434782608695654,0.30434782608695654,0.4782608695652174,0.2608695652173913,0.33913043478260874,0.30434782608695654,0.29565217391304355
Lara_exvivo_context_holdout_2_GMP,GMP::Ehmt2,GMP,Ehmt2,2,0.04792760552992842,0.0479814860396057,0.04381976276636124,0.026772382164911297,0.0416726759553361,0.0573498029904044,-0.0156771270350683,0.21739130434782608,0.21739130434782608,0.13043478260869565,0.5217391304347826,0.2,0.21739130434782608,0.2782608695652174
Lara_exvivo_context_holdout_2_GMP,GMP::Ezh2,GMP,Ezh2,4,0.10624803804271844,0.1060385714049167,0.10803617537021637,0.040202462188136605,0.0983588118798227,0.1476161077342792,-0.049257295854456484,0.9565217391304348,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9478260869565218,0.9478260869565218,0.9478260869565218
Lara_exvivo_context_holdout_2_GMP,GMP::Gltscr1,GMP,Gltscr1,3,0.04063349146051857,0.0400057388500263,0.058910343796014786,0.02791054767580866,0.0532016498267179,0.0596070178031416,-0.006405367976423701,0.08695652173913043,0.08695652173913043,0.5652173913043478,0.6086956521739131,0.1826086956521739,0.08695652173913043,0.19130434782608696
Lara_exvivo_context_holdout_2_GMP,GMP::Hdac1,GMP,Hdac1,3,0.06211301685263849,0.0632473805957227,0.04781705141067505,0.024536893241003888,0.065113551491386,0.0631447101095877,0.0019688413817982864,0.4782608695652174,0.5217391304347826,0.21739130434782608,0.34782608695652173,0.4260869565217391,0.48695652173913045,0.45217391304347826
Lara_exvivo_context_holdout_2_GMP,GMP::Hmgxb4,GMP,Hmgxb4,2,0.09538577753620604,0.0953763508447754,0.03128689154982567,0.04081089519727923,0.105404096534857,0.133151573034098,-0.027747476499241003,0.782608695652174,0.782608695652174,0.043478260869565216,0.9565217391304348,0.6347826086956522,0.782608695652174,0.8173913043478261
Lara_exvivo_context_holdout_2_GMP,GMP::Kdm6a,GMP,Kdm6a,3,0.10812939410335468,0.1079800953659326,0.08620379865169525,0.03141735653704489,0.0986612576233577,0.1450291908445096,-0.0463679332211519,1.0,1.0,0.8260869565217391,0.7391304347826086,0.9652173913043479,1.0,0.9478260869565218
Lara_exvivo_context_holdout_2_GMP,GMP::Kmt2d,GMP,Kmt2d,2,0.08968065846881206,0.0895643878277822,0.1113814041018486,0.056126216878771146,0.0571702345928818,0.0881129626754977,-0.030942728082615903,0.7391304347826086,0.7391304347826086,0.9565217391304348,1.0,0.782608695652174,0.7391304347826088,0.791304347826087
Lara_exvivo_context_holdout_2_GMP,GMP::Mbd2,GMP,Mbd2,4,0.03734776959809644,0.0383593205316877,0.0487418994307518,0.028411883919378475,0.0577859589750299,0.0691697883422482,-0.011383829367218296,0.043478260869565216,0.043478260869565216,0.30434782608695654,0.6521739130434783,0.09565217391304348,0.043478260869565216,0.16521739130434782
Lara_exvivo_context_holdout_2_GMP,GMP::Mbd3,GMP,Mbd3,3,0.05069799147216368,0.0509959181914393,0.04836101457476616,0.02736010131056837,0.0656607340313534,0.0571078773741404,0.008552856657213004,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.5652173913043478,0.26086956521739135,0.26086956521739135,0.32173913043478264
Lara_exvivo_context_holdout_2_GMP,GMP::Men1,GMP,Men1,4,0.045340880307583,0.0455767992017388,0.062187403440475464,0.02552492097029125,0.075782766377287,0.0928295019261229,-0.0170467355488359,0.13043478260869565,0.13043478260869565,0.6086956521739131,0.391304347826087,0.22608695652173916,0.13043478260869568,0.1826086956521739
Lara_exvivo_context_holdout_2_GMP,GMP::Phf10,GMP,Phf10,4,0.046947271229244,0.0467264776351672,0.050030265003442764,0.020083521403826635,0.0487328072823688,0.0549363222152781,-0.006203514932909299,0.17391304347826086,0.17391304347826086,0.34782608695652173,0.08695652173913043,0.20869565217391306,0.17391304347826086,0.1565217391304348
Lara_exvivo_context_holdout_2_GMP,GMP::Prmt1,GMP,Prmt1,4,0.09902954862942824,0.099273629382313,0.07161344587802887,0.0219167491146286,0.0906762274902159,0.1342540898130382,-0.04357786232282232,0.8260869565217391,0.8260869565217391,0.6956521739130435,0.13043478260869565,0.8,0.8260869565217392,0.6869565217391305
Lara_exvivo_context_holdout_2_GMP,GMP::Prmt5,GMP,Prmt5,4,0.056087114763692034,0.05640407212263,0.05154716596007347,0.01906466437158301,0.0465798773615874,0.0641191857228631,-0.0175393083612757,0.391304347826087,0.43478260869565216,0.391304347826087,0.043478260869565216,0.391304347826087,0.4,0.32173913043478264
Lara_exvivo_context_holdout_2_GMP,GMP::Rcor1,GMP,Rcor1,3,0.05425431689399676,0.0546930481053633,0.056235507130622864,0.02267484435531564,0.0582814204260818,0.0733628513771019,-0.015081430951020096,0.34782608695652173,0.34782608695652173,0.5217391304347826,0.21739130434782608,0.3826086956521739,0.34782608695652173,0.32173913043478264
Lara_exvivo_context_holdout_2_GMP,GMP::Setdb1,GMP,Setdb1,2,0.07425331719285426,0.0752350019096481,0.06241191551089287,0.031532014468170055,0.0575254171561068,0.0812745752126365,-0.02374915805652969,0.6086956521739131,0.6086956521739131,0.6521739130434783,0.782608695652174,0.6173913043478262,0.6086956521739131,0.6434782608695653
Lara_exvivo_context_holdout_2_GMP,GMP::Smarcd1,GMP,Smarcd1,3,0.07922814659151022,0.0785929331043815,0.03540031984448433,0.026741463487730564,0.0804951602850457,0.0990386022147837,-0.01854344192973799,0.6521739130434783,0.6521739130434783,0.08695652173913043,0.4782608695652174,0.5391304347826087,0.6521739130434783,0.6173913043478261
Lara_exvivo_context_holdout_2_GMP,GMP::Smarcd2,GMP,Smarcd2,2,0.05660387641127052,0.0562894693464195,0.07739045470952988,0.0337598774702274,0.0580999772941452,0.0696603652789754,-0.011560387984830202,0.43478260869565216,0.391304347826087,0.7391304347826086,0.8260869565217391,0.4956521739130435,0.4260869565217391,0.5130434782608696
Lara_exvivo_context_holdout_2_GMP,GMP::Smc2,GMP,Smc2,4,0.0627609731662734,0.0626204302472148,0.046222466975450516,0.022631380217550224,0.065104899545817,0.0749819337327604,-0.009877034186943398,0.5217391304347826,0.4782608695652174,0.17391304347826086,0.17391304347826086,0.4521739130434783,0.5130434782608696,0.4521739130434783
Lara_exvivo_context_holdout_2_GMP,GMP::Stag2,GMP,Stag2,4,0.10592088986893794,0.1056624145258967,0.08757242560386658,0.039861287618038345,0.1156775219842723,0.1587869739135738,-0.043109451929301504,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.8695652173913043
Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Ash1l,GMP (late),Ash1l,3,0.11944522764986654,0.1227896247846507,0.07846271246671677,0.027674227808900345,0.2738310890222845,0.2692600654708451,0.0045710235514394015,0.8260869565217391,0.8260869565217391,0.9565217391304348,0.9130434782608695,0.8521739130434783,0.8260869565217392,0.8434782608695652
Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Brd9,GMP (late),Brd9,3,0.0729722572641341,0.072406173283779,0.04604995995759964,0.019761753604103514,0.0918045834395247,0.0927922358786286,-0.0009876524391038977,0.5652173913043478,0.5217391304347826,0.4782608695652174,0.391304347826087,0.5478260869565217,0.5565217391304348,0.5304347826086957
Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Carm1,GMP (late),Carm1,4,0.0852696086765128,0.0865459982066872,0.040766436606645584,0.018427473842714672,0.0878604094584833,0.0892630255306271,-0.0014026160721438002,0.6521739130434783,0.6521739130434783,0.30434782608695654,0.21739130434782608,0.5826086956521739,0.6521739130434783,0.5652173913043478
Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Cbx3,GMP (late),Cbx3,3,0.06983364953775126,0.072716407923114,0.0389254055917263,0.022726094832879115,0.0973085738028293,0.1187113338252964,-0.021402760022467104,0.5217391304347826,0.5652173913043478,0.17391304347826086,0.6521739130434783,0.4521739130434783,0.5304347826086957,0.5478260869565218
Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Chd4,GMP (late),Chd4,2,0.11641138844152246,0.1145912673596676,0.061449501663446426,0.019980622239432977,0.1299436920851656,0.1116181855868454,0.018325506498320196,0.782608695652174,0.7391304347826086,0.8260869565217391,0.4782608695652174,0.791304347826087,0.773913043478261,0.7217391304347827
Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Ehmt1,GMP (late),Ehmt1,3,0.060690503374533966,0.0620649306872946,0.039398033171892166,0.020317089754762895,0.0967065006629231,0.089680882589752,0.007025618073171105,0.43478260869565216,0.391304347826087,0.21739130434782608,0.5217391304347826,0.3913043478260869,0.4260869565217391,0.45217391304347826
Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Ehmt2,GMP (late),Ehmt2,4,0.05092187145811139,0.0530573248146774,0.03964017331600189,0.01984910254281626,0.0832244112703033,0.0873168744646565,-0.004092463194353191,0.043478260869565216,0.08695652173913043,0.2608695652173913,0.43478260869565216,0.08695652173913043,0.052173913043478265,0.1217391304347826
Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Ezh2,GMP (late),Ezh2,3,0.12612169367331896,0.1296286616630908,0.06590774655342102,0.019747772324767987,0.2167791412099136,0.2250049597765364,-0.0082258185666228,0.9130434782608695,0.9130434782608695,0.8695652173913043,0.34782608695652173,0.9043478260869565,0.9130434782608696,0.8
Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Gltscr1,GMP (late),Gltscr1,3,0.056045605762900845,0.056547314514173,0.046436626464128494,0.017965105930536608,0.0886773742949892,0.0874007313125425,0.0012766429824467018,0.13043478260869565,0.13043478260869565,0.5217391304347826,0.17391304347826086,0.20869565217391306,0.13043478260869568,0.1391304347826087
Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Kdm6a,GMP (late),Kdm6a,4,0.12134721030240596,0.124618041171,0.057420432567596436,0.028801100860928734,0.1519254837143901,0.1743363618882402,-0.022410878173850096,0.8695652173913043,0.8695652173913043,0.7391304347826086,0.9565217391304348,0.8434782608695652,0.8695652173913043,0.8869565217391304
Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Kmt2a,GMP (late),Kmt2a,4,0.05921383192996893,0.0591266074041872,0.05133336782455444,0.023566869396370656,0.1019506837691058,0.1057888102764364,-0.0038381265073306053,0.34782608695652173,0.30434782608695654,0.6956521739130435,0.6956521739130435,0.4173913043478261,0.33913043478260874,0.4173913043478261
Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Kmt2d,GMP (late),Kmt2d,4,0.10012266248148975,0.0995895087358892,0.04795456677675247,0.01885907839744685,0.2061590679421772,0.2270536859493668,-0.020894618007189614,0.6956521739130435,0.6956521739130435,0.6086956521739131,0.2608695652173913,0.6782608695652175,0.6956521739130435,0.6086956521739131
Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Mbd2,GMP (late),Mbd2,3,0.05702782041750054,0.0586053015415426,0.04416750371456146,0.019209499193680413,0.0716702971223382,0.0869030891038489,-0.015232791981510702,0.17391304347826086,0.21739130434782608,0.391304347826087,0.30434782608695654,0.2173913043478261,0.1826086956521739,0.2
Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Men1,GMP (late),Men1,4,0.05734386182061736,0.0592002902358863,0.04519420862197876,0.014109579885274141,0.1193652220383446,0.1200490873667742,-0.0006838653284295948,0.2608695652173913,0.34782608695652173,0.43478260869565216,0.043478260869565216,0.2956521739130435,0.2782608695652174,0.2173913043478261
Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Phf10,GMP (late),Phf10,4,0.05220938329627588,0.0516915035785881,0.038789160549640656,0.017707618189184114,0.0823545502690461,0.0931019682911585,-0.01074741802211239,0.08695652173913043,0.043478260869565216,0.13043478260869565,0.13043478260869565,0.09565217391304348,0.0782608695652174,0.09565217391304348
Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Prmt1,GMP (late),Prmt1,2,0.13085328768321222,0.133286604940475,0.03077380731701851,0.025811574836333832,0.1575124502936013,0.1678970652114496,-0.010384614917848284,0.9565217391304348,0.9565217391304348,0.043478260869565216,0.8260869565217391,0.7739130434782608,0.9565217391304348,0.9304347826086957
Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Prmt5,GMP (late),Prmt5,3,0.05717578349545955,0.0589914212449714,0.0465533584356308,0.023664592148325905,0.0724935064600871,0.0884636990263247,-0.015970192566237593,0.21739130434782608,0.2608695652173913,0.5652173913043478,0.7391304347826086,0.28695652173913044,0.22608695652173913,0.32173913043478264
Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Rcor1,GMP (late),Rcor1,3,0.05795607748412095,0.0581138751089079,0.04302094131708145,0.020357649196459496,0.1059505639578509,0.0993238781092718,0.006626685848579089,0.30434782608695654,0.17391304347826086,0.34782608695652173,0.5652173913043478,0.3130434782608696,0.27826086956521745,0.35652173913043483
Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Setdb1,GMP (late),Setdb1,4,0.06646132255822343,0.0652579119677929,0.06144675612449646,0.016332728083759483,0.1232879216702192,0.138639610929183,-0.01535168925896381,0.4782608695652174,0.4782608695652174,0.782608695652174,0.08695652173913043,0.5391304347826087,0.4782608695652174,0.4
Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Smarcd1,GMP (late),Smarcd1,3,0.07418513846089556,0.0741047738205989,0.048500772565603256,0.020637457838795493,0.1093123906326882,0.12606831447652,-0.016755923843831802,0.6086956521739131,0.6086956521739131,0.6521739130434783,0.6086956521739131,0.6173913043478262,0.6086956521739131,0.6086956521739131
Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Smc2,GMP (late),Smc2,2,0.05949128671766589,0.0642630475338563,0.03188593313097954,0.029320512518736557,0.0880703509377799,0.0881180459359704,-4.769499819050338e-05,0.391304347826087,0.43478260869565216,0.08695652173913043,1.0,0.3304347826086957,0.4,0.5130434782608696
Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Spi1,GMP (late),Spi1,3,0.16645935824808072,0.1681732567520931,0.0792747512459755,0.02685609903243677,0.1897172563918834,0.2329239729137298,-0.043206716521846406,1.0,1.0,1.0,0.8695652173913043,1.0,1.0,0.9739130434782609
Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Stag2,GMP (late),Stag2,4,0.11606533862881244,0.1167828991553188,0.07138913869857788,0.023807011793582262,0.1530306925485025,0.1812345705273382,-0.028203877978835723,0.7391304347826086,0.782608695652174,0.9130434782608695,0.782608695652174,0.7739130434782608,0.7478260869565218,0.7478260869565218
Lara_exvivo_context_holdout_4_HSC,HSC::Ash1l,HSC,Ash1l,4,0.12011332614413288,0.1183028537599099,0.13251765072345734,0.022568974672151708,0.1099680301552798,0.1277844676253976,-0.01781643747011781,0.9166666666666666,0.9166666666666666,1.0,0.16666666666666666,0.9333333333333333,0.9166666666666667,0.7666666666666667
Lara_exvivo_context_holdout_4_HSC,HSC::Brd9,HSC,Brd9,3,0.05971249126130785,0.0633311499400417,0.061850618571043015,0.03845230294979742,0.0539012562089965,0.0734914933609635,-0.019590237151966998,0.375,0.3333333333333333,0.5416666666666666,0.875,0.4083333333333334,0.3666666666666667,0.4750000000000001
Lara_exvivo_context_holdout_4_HSC,HSC::Carm1,HSC,Carm1,3,0.06708858223641596,0.0763691095427894,0.04810304194688797,0.026184015977557082,0.0580696725658053,0.0829398727843537,-0.024870200218548404,0.5416666666666666,0.625,0.16666666666666666,0.375,0.4666666666666667,0.5583333333333333,0.5083333333333333
Lara_exvivo_context_holdout_4_HSC,HSC::Cebpa,HSC,Cebpa,3,0.1336219672584962,0.1374170638727818,0.0763448178768158,0.02862587338251406,0.0991312471054671,0.1203420369784919,-0.0212107898730248,0.9583333333333334,0.9583333333333334,0.7916666666666666,0.5416666666666666,0.925,0.9583333333333334,0.875
Lara_exvivo_context_holdout_4_HSC,HSC::Chd4,HSC,Chd4,2,0.07892760315627786,0.0752141463208001,0.0649375468492508,0.037472301695505326,0.0679957510165678,0.083203270116642,-0.015207519100074202,0.625,0.5833333333333334,0.625,0.7916666666666666,0.625,0.6166666666666667,0.6583333333333333
Lara_exvivo_context_holdout_4_HSC,HSC::Crebbp,HSC,Crebbp,4,0.10697150368878572,0.1089097220665863,0.08854460716247559,0.024293628864215298,0.0834213602352576,0.1273226896763336,-0.043901329441075984,0.75,0.75,0.8333333333333334,0.25,0.7666666666666668,0.7500000000000001,0.6500000000000001
Lara_exvivo_context_holdout_4_HSC,HSC::Ehmt2,HSC,Ehmt2,3,0.04990811511615198,0.0560189787766521,0.053221385926008224,0.027723124129208975,0.0498506870560897,0.0574591279393862,-0.0076084408832964995,0.125,0.125,0.375,0.4583333333333333,0.17500000000000002,0.125,0.19166666666666668
Lara_exvivo_context_holdout_4_HSC,HSC::Ezh2,HSC,Ezh2,2,0.10728727995273844,0.1110278741135228,0.04829558730125427,0.04665450185138733,0.0857333116266893,0.1409100347268863,-0.05517672310019699,0.7916666666666666,0.7916666666666666,0.25,1.0,0.6833333333333333,0.7916666666666666,0.8333333333333333
Lara_exvivo_context_holdout_4_HSC,HSC::Gltscr1,HSC,Gltscr1,4,0.058341903312704196,0.068821983826027,0.05539300665259361,0.021136299536125357,0.0583621093312542,0.0499146132980945,0.008447496033159703,0.25,0.4583333333333333,0.5,0.041666666666666664,0.30000000000000004,0.2916666666666667,0.20833333333333334
Lara_exvivo_context_holdout_4_HSC,HSC::Hdac1,HSC,Hdac1,4,0.058123048536863654,0.0574502501036916,0.06684504449367523,0.02534575368471337,0.0553499795158754,0.0654400559883094,-0.010090076472434005,0.16666666666666666,0.16666666666666666,0.7083333333333334,0.3333333333333333,0.275,0.16666666666666666,0.2
Lara_exvivo_context_holdout_4_HSC,HSC::Hmgxb4,HSC,Hmgxb4,2,0.09401168952657864,0.0928949993350785,0.048542629927396774,0.03803263621567458,0.0820209903659967,0.1117745613397742,-0.02975357097377751,0.6666666666666666,0.6666666666666666,0.2916666666666667,0.8333333333333334,0.5916666666666667,0.6666666666666666,0.7
Lara_exvivo_context_holdout_4_HSC,HSC::Kmt2d,HSC,Kmt2d,3,0.10118868986000525,0.1032060937160601,0.10065392404794693,0.03328441513681504,0.0865463816818093,0.0912562431225459,-0.00470986144073661,0.7083333333333334,0.7083333333333334,0.9166666666666666,0.7083333333333334,0.7500000000000001,0.7083333333333335,0.7083333333333335
