primary,comparator,bootstrap_unit,n_folds,n_test_task_rows,observed_macro_delta_spearman,ci95_low,ci95_high,probability_delta_gt_zero,n_bootstrap
safeconf_calibrated_pair_risk,safeconf_frozen_pair_risk,outer_fold_plus_perturbation_cluster,3,837,0.011194129105613659,-0.028019141879014053,0.05419925731580546,0.7023333333333334,3000
safeconf_calibrated_pair_risk,risk_model_disagreement,outer_fold_plus_perturbation_cluster,3,837,0.11571162110279931,-0.03315094989219571,0.27698273520038935,0.9313333333333333,3000
safeconf_calibrated_pair_risk,baseline_predicted_magnitude,outer_fold_plus_perturbation_cluster,3,837,0.10485818403678393,-0.042427714133552015,0.24792025289037264,0.916,3000
