seed,model,epoch,train_mse,validation_mse
3407,scGPT,1,0.23283759714104235,0.024667463141183059
3407,scGPT,2,0.010734286485239863,0.024671730771660804
3407,scGPT,3,0.010950461899240812,0.025257878843694924
3407,scGPT,4,0.010779310506768525,0.025362098154922328
3407,GEARS,1,0.013022078045954307,0.024241020095845063
3407,GEARS,2,0.010538177541457116,0.024474552956720193
3407,GEARS,3,0.01040870212794592,0.024461633091171584
3407,GEARS,4,0.010256867428931097,0.024490829774489006
3407,GEARS,5,0.010105325405796369,0.024307850530991951
3407,GEARS,6,0.0099211481244613729,0.024430074015011391
3407,GEARS,7,0.0099558351018155609,0.024396487201253574
3408,scGPT,1,0.1401547629153356,0.024601466891666254
3408,scGPT,2,0.010718811109351615,0.025193829524020352
3408,scGPT,3,0.011158972287861009,0.025468259428938229
3408,scGPT,4,0.011053036727632085,0.025074533404161534
3408,GEARS,1,0.012793329490038256,0.024414666742086411
3408,GEARS,2,0.010526472935453057,0.024568711873143911
3408,GEARS,3,0.010355710983276367,0.024663575366139411
3408,GEARS,4,0.010297076768862705,0.024193595070391892
3408,GEARS,5,0.010060983779840171,0.024426421895623208
3408,GEARS,6,0.0099925440658504769,0.02465021051466465
3408,GEARS,7,0.0098752038087695834,0.02416647526745995
3408,GEARS,8,0.0097675328608602292,0.024528683070093392
3408,GEARS,9,0.009695846688312788,0.02453318421418468
3408,GEARS,10,0.0096332819356272619,0.024159385636448861
3408,GEARS,11,0.0095455542439594858,0.024357287834088009
3408,GEARS,12,0.0095012862468138344,0.024379179378350577
3408,GEARS,13,0.0094554624365021777,0.024270252510905265
3408,GEARS,14,0.0093012223020195964,0.024183822516351938
3408,GEARS,15,0.0092823730238402891,0.024236048012971877
3408,GEARS,16,0.0092845696645478416,0.024297401836762825
3409,scGPT,1,0.23126445414964109,0.026535509775082271
3409,scGPT,2,0.010702271456830203,0.02465868607784311
3409,scGPT,3,0.010683255464149019,0.024545423127710818
3409,scGPT,4,0.010862583403165142,0.024816842563450337
3409,scGPT,5,0.010946227974879244,0.024668010851989188
3409,scGPT,6,0.010827552263314525,0.024864812226345141
3409,GEARS,1,0.012813484179787338,0.02437224518507719
3409,GEARS,2,0.010596469261993964,0.024519720890869696
3409,GEARS,3,0.010346924397163093,0.024652815951655308
3409,GEARS,4,0.01018388163453589,0.024300670033941665
3409,GEARS,5,0.010099510336294771,0.024740277479092281
3409,GEARS,6,0.0099994702963158485,0.024656987500687441
3409,GEARS,7,0.0098966601149489478,0.02421381405244271
3409,GEARS,8,0.0097785309422761205,0.024346911627799273
3409,GEARS,9,0.0097126053413376205,0.024412804438422125
3409,GEARS,10,0.0095687641063705083,0.024649725357691447
3409,GEARS,11,0.009520505469602843,0.025379057663182419
3409,GEARS,12,0.0095116792557140197,0.024129131808876991
3409,GEARS,13,0.0094038447830826037,0.024151957407593728
3409,GEARS,14,0.0092847236044084035,0.024204720463603734
3409,GEARS,15,0.0092785338638350368,0.024573313475896915
3409,GEARS,16,0.0092247522048031286,0.024093531693021458
3409,GEARS,17,0.0091101892059668906,0.02410192582756281
3409,GEARS,18,0.0091478882435088362,0.024226768376926579
3409,GEARS,19,0.0090939021591717999,0.024274904063592354
3409,GEARS,20,0.0090651659683013957,0.024357878789305686
3409,GEARS,21,0.008975204026016096,0.024338024699439607
3409,GEARS,22,0.0090447194098184514,0.024204421198616426
