quantile,tau
0.1,0.19626700506296757
0.2,0.19796842728499472
0.30000000000000004,0.19909800991636692
0.4,0.2002636099856542
0.5,0.2012219690189828
0.6,0.2019390290748739
0.7000000000000001,0.20275854489698228
0.8,0.20361045938805036
0.9,0.20428701253981124
