fold_id,model,epoch,train_mse,validation_mse
Replogle_cellline_holdout_1_K562,scGPT,1,3.1043028831481934,3.099402904510498
Replogle_cellline_holdout_1_K562,scGPT,2,3.1050304174423218,1.1508824825286865
Replogle_cellline_holdout_1_K562,scGPT,3,0.6240011714398861,0.4125847816467285
Replogle_cellline_holdout_1_K562,scGPT,4,0.22673935070633888,0.3969210088253021
Replogle_cellline_holdout_1_K562,scGPT,5,0.30619940161705017,0.07985972613096237
Replogle_cellline_holdout_1_K562,scGPT,6,0.08884472027420998,0.201097309589386
Replogle_cellline_holdout_1_K562,scGPT,7,0.1089772991836071,0.04886075109243393
Replogle_cellline_holdout_1_K562,scGPT,8,0.022303379140794277,0.04463304579257965
Replogle_cellline_holdout_1_K562,scGPT,9,0.01176093309186399,0.04575861990451813
Replogle_cellline_holdout_1_K562,scGPT,10,0.01396692031994462,0.04340115934610367
Replogle_cellline_holdout_1_K562,GEARS,1,0.019536185078322887,0.04659249261021614
Replogle_cellline_holdout_1_K562,GEARS,2,0.01464867452159524,0.04658670723438263
Replogle_cellline_holdout_1_K562,GEARS,3,0.01290867617353797,0.046742670238018036
Replogle_cellline_holdout_1_K562,GEARS,4,0.01072139572352171,0.04705808311700821
Replogle_cellline_holdout_1_K562,GEARS,5,0.009614785201847553,0.04742676764726639
Replogle_cellline_holdout_1_K562,GEARS,6,0.008927847258746624,0.04743378609418869
Replogle_cellline_holdout_1_K562,GEARS,7,0.00877121277153492,0.04713326692581177
Replogle_cellline_holdout_1_K562,GEARS,8,0.008071265183389187,0.04669588804244995
Replogle_cellline_holdout_2_RPE1,scGPT,1,3.6801000833511353,3.7022268772125244
Replogle_cellline_holdout_2_RPE1,scGPT,2,3.680373191833496,3.7022268772125244
Replogle_cellline_holdout_2_RPE1,scGPT,3,2.591428220272064,0.3075874447822571
Replogle_cellline_holdout_2_RPE1,scGPT,4,0.20016434416174889,0.5918724536895752
Replogle_cellline_holdout_2_RPE1,scGPT,5,0.31495664827525616,0.19180402159690857
Replogle_cellline_holdout_2_RPE1,scGPT,6,0.18660522997379303,0.04485366493463516
Replogle_cellline_holdout_2_RPE1,scGPT,7,0.05130297690629959,0.07919900864362717
Replogle_cellline_holdout_2_RPE1,scGPT,8,0.06109744496643543,0.011957871727645397
Replogle_cellline_holdout_2_RPE1,scGPT,9,0.017931864596903324,0.016142405569553375
Replogle_cellline_holdout_2_RPE1,scGPT,10,0.013546627247706056,0.019890526309609413
Replogle_cellline_holdout_2_RPE1,GEARS,1,0.014377847779542208,0.00847037136554718
Replogle_cellline_holdout_2_RPE1,GEARS,2,0.011700137984007597,0.008252673782408237
Replogle_cellline_holdout_2_RPE1,GEARS,3,0.009820643812417984,0.008052133023738861
Replogle_cellline_holdout_2_RPE1,GEARS,4,0.008791114669293165,0.007864130660891533
Replogle_cellline_holdout_2_RPE1,GEARS,5,0.0077808210626244545,0.0077095841988921165
Replogle_cellline_holdout_2_RPE1,GEARS,6,0.007106740493327379,0.007597507908940315
Replogle_cellline_holdout_2_RPE1,GEARS,7,0.006604260299354792,0.00749817444011569
Replogle_cellline_holdout_2_RPE1,GEARS,8,0.006277142791077495,0.0074061378836631775
Replogle_cellline_holdout_2_RPE1,GEARS,9,0.005594391142949462,0.0073173330165445805
Replogle_cellline_holdout_2_RPE1,GEARS,10,0.005032289540395141,0.007201354019343853
Replogle_cellline_holdout_2_RPE1,GEARS,11,0.004622508073225617,0.007099183276295662
Replogle_cellline_holdout_2_RPE1,GEARS,12,0.004411019384860992,0.007030991837382317
Replogle_cellline_holdout_2_RPE1,GEARS,13,0.003993954276666045,0.006951665040105581
Replogle_cellline_holdout_2_RPE1,GEARS,14,0.003432081313803792,0.006871502846479416
Replogle_cellline_holdout_2_RPE1,GEARS,15,0.00362790422514081,0.006746260449290276
Replogle_cellline_holdout_2_RPE1,GEARS,16,0.0028496412560343742,0.006607506424188614
Replogle_cellline_holdout_2_RPE1,GEARS,17,0.002692008623853326,0.006377301178872585
Replogle_cellline_holdout_2_RPE1,GEARS,18,0.0022370058577507734,0.006122373044490814
Replogle_cellline_holdout_2_RPE1,GEARS,19,0.002401087316684425,0.005910622887313366
Replogle_cellline_holdout_2_RPE1,GEARS,20,0.001854020869359374,0.005728364922106266
Replogle_cellline_holdout_2_RPE1,GEARS,21,0.001789049303624779,0.005554238799959421
Replogle_cellline_holdout_2_RPE1,GEARS,22,0.0016641209367662668,0.005417799111455679
Replogle_cellline_holdout_2_RPE1,GEARS,23,0.0015006216708570719,0.005306387785822153
Replogle_cellline_holdout_2_RPE1,GEARS,24,0.0012830550549551845,0.005235200747847557
Replogle_cellline_holdout_2_RPE1,GEARS,25,0.0011501011904329062,0.005204041488468647
Replogle_cellline_holdout_2_RPE1,GEARS,26,0.0011492495541460812,0.0052409181371331215
Replogle_cellline_holdout_2_RPE1,GEARS,27,0.0010496245231479406,0.005287990439683199
Replogle_cellline_holdout_2_RPE1,GEARS,28,0.0010968833230435848,0.005374982487410307
Replogle_cellline_holdout_2_RPE1,GEARS,29,0.0011557085090316832,0.0055129132233560085
Replogle_cellline_holdout_2_RPE1,GEARS,30,0.0008907359151635319,0.0057029640302062035
Replogle_cellline_holdout_2_RPE1,GEARS,31,0.000885762448888272,0.005825076252222061
