seed,model,epoch,train_mse,validation_mse
3407,scGPT,1,0.892607613777121,0.01611257874933274
3407,scGPT,2,0.025334126067658266,0.012155862464367048
3407,scGPT,3,0.0239078339189291,0.011285223208529793
3407,scGPT,4,0.02378620784729719,0.011530771709816612
3407,scGPT,5,0.023458913465340934,0.013105570520881725
3407,scGPT,6,0.023455402130881944,0.01160622754579653
3407,GEARS,1,0.029378377770384153,0.014367797330993673
3407,GEARS,2,0.025387862573067348,0.013433053259454344
3407,GEARS,3,0.02257663831114769,0.01249092564229732
3407,GEARS,4,0.02078449378410975,0.01305862283334136
3407,GEARS,5,0.020187766974171004,0.014582525533826454
3407,GEARS,6,0.01917337483416001,0.016203339171150456
3407,GEARS,7,0.018684620223939418,0.016194969780095245
3407,GEARS,8,0.018677159150441488,0.016889064188074808
3407,GEARS,9,0.018342484657963117,0.01720757885714588
3408,scGPT,1,0.4253307415793339,0.03186659506805565
3408,scGPT,2,0.03316276011367639,0.013114721534530754
3408,scGPT,3,0.02455678495268027,0.017089980128018753
3408,scGPT,4,0.02474488609780868,0.012105237591363813
3408,scGPT,5,0.024052870149413746,0.011889276843841957
3408,scGPT,6,0.024172368273139,0.011277189235324446
3408,scGPT,7,0.02346055203427871,0.011215749419415775
3408,scGPT,8,0.02337936609983444,0.011811149185118467
3408,scGPT,9,0.02365685955931743,0.01122631598263979
3408,scGPT,10,0.02374384185920159,0.01164390233790745
3408,GEARS,1,0.02884037494659424,0.013810350134482851
3408,GEARS,2,0.024918372556567193,0.013457219703527897
3408,GEARS,3,0.022253690846264364,0.01288328866433838
3408,GEARS,4,0.02070005579541127,0.013677443276442911
3408,GEARS,5,0.01968581254283587,0.015190360885437416
3408,GEARS,6,0.019139613149066766,0.015492531106523846
3408,GEARS,7,0.019008000008761884,0.01606396261764609
3408,GEARS,8,0.018336687982082368,0.016563909998892443
3408,GEARS,9,0.017820503376424313,0.017260667847712404
3409,scGPT,1,0.9016631814340751,0.028473498056764187
3409,scGPT,2,0.02891082353889942,0.011829067183577496
3409,scGPT,3,0.023558977370460827,0.011413884916059349
3409,scGPT,4,0.02359449490904808,0.011685246905392927
3409,scGPT,5,0.023411903406182925,0.011904916037683901
3409,scGPT,6,0.023875900730490684,0.012614844002477501
3409,GEARS,1,0.029433309535185494,0.014432270363297152
3409,GEARS,2,0.025493173177043596,0.013432450045871994
3409,GEARS,3,0.02247782548268636,0.012680902348264404
3409,GEARS,4,0.021039530634880066,0.013590744251142378
3409,GEARS,5,0.020272338576614857,0.014016556189112041
3409,GEARS,6,0.01949930420766274,0.015127399085980394
3409,GEARS,7,0.01880543107787768,0.0160324778812735
3409,GEARS,8,0.01871364296724399,0.016239766902087824
3409,GEARS,9,0.018315030199786028,0.016941510748280132
