dataset_name,n_paired_tasks,spearman_v0_vs_contextsim_error,pearson_v0_vs_contextsim_error,mean_v0_error,mean_contextsim_error,mean_error_diff_v0_minus_contextsim,median_abs_error_diff,p90_abs_error_diff,cohens_d_paired_diff,ss_total,ss_task,ss_predictor,ss_residual,frac_task,frac_predictor,frac_residual,interpretation_flag
CuiHacohen2023,1253,0.9194161354266492,0.9855506782225585,0.2126422947368181,0.20944653360776738,0.003195761129050695,0.01633535397899677,0.05568479214634911,0.08160649656755999,127.78114398773536,126.8147406326922,0.006398375080010913,0.9600049799631543,0.9924370425488137,5.007292062297579e-05,0.007512884530563422,task_difficulty_dominant
Frangieh,633,0.9946436184015842,0.9980897479771568,0.05387136494363354,0.058357485009213034,-0.004486120065579495,0.004180527536987701,0.006260220845491181,-2.7437886756798493,0.44014031543643517,0.43292591772123207,0.0063696489813446526,0.0008447487338585499,0.9836088686671444,0.014471859900015349,0.0019192714328404848,task_difficulty_dominant
LaraAstiasoHuntly2023_exvivo,323,0.5430203100818258,0.9185499428428371,1.4758998232445641,1.0475468529035106,0.42835297034105346,0.25040416672593696,0.9177275520605924,0.4980313381873577,2943.097252559526,2794.363030843243,29.633032152800386,119.10118956348254,0.9494633683657808,0.01006865543672721,0.04046797619749184,task_difficulty_dominant
LaraAstiasoHuntly2023_invivo,375,0.6374344791710679,0.8323409852654527,5.911682372766406,4.135357459080169,1.7763249136862378,1.7366217548121403,7.221821031436086,0.44353405818585856,35680.742705938304,32089.731518485405,591.6244123092024,2999.3867751437006,0.8993571625723124,0.016581056543162682,0.08406178088452504,task_difficulty_dominant
McFarlandTsherniak2020,1163,0.9539505560539462,0.9842676270984788,1.5277314407204745,1.5542197188569578,-0.026488278136483464,0.127663342074114,0.37893443472363464,-0.11932870569653846,3612.7593197938277,3583.723143317632,0.4079971929265753,28.62817928326865,0.9919628810263916,0.00011293229269140985,0.0079241866809169,task_difficulty_dominant
SantinhaPlatt2023,273,0.9347117566847064,0.9645066460758522,0.35367409698601543,0.4049669173142653,-0.05129282032824995,0.04217404207197541,0.12880758340520757,-0.7629884775312955,34.91713981873952,33.943381345840464,0.3591251414513661,0.614633331447684,0.9721123070803052,0.010285067543207788,0.017602625376486856,task_difficulty_dominant
SrivatsanTrapnell2020_sciplex3,564,0.9853558477642276,0.9919276192190516,0.055874737700885226,0.060411270899376826,-0.004536533198491611,0.0034277916965906492,0.009664126488555991,-0.858820025399566,1.643464447975651,1.629806283114735,0.005803597636006563,0.007854567224909108,0.9916894065595763,0.0035313192464584103,0.004779274193965088,task_difficulty_dominant
__overall__,4584,0.9726633271019963,0.8841295205855577,1.0687076675629021,0.903289470660765,0.16541819690213708,0.02464108700932542,0.4686904578866133,0.130038459399523,59164.835322167455,55394.092702131544,62.71640825368686,3708.0262117822176,0.936267166138412,0.0010600284427765274,0.06267280541881134,task_difficulty_dominant
