panel_id,support,architecture,seed,best_epoch,best_validation_mse,pretrained_tensors,model_key,n_query_predictions,n_unique_vectors_at_1e-6,max_coordinate_std,all_finite,query_graphs_containing_y,n_go_edges,n_coexpression_edges
H04,5,scGPT,3407,2,0.009369514315672543,129.0,scGPT_seed3407,840,840,0.014515234157443047,True,0,,
H04,5,GEARS,3407,2,0.010312777923663025,,GEARS_seed3407,840,822,0.09884139150381088,True,0,1347.0,4365.0
H04,5,scGPT,3408,4,0.00937246263999006,129.0,scGPT_seed3408,840,840,0.012437130324542522,True,0,,
H04,5,GEARS,3408,4,0.010038012415980515,,GEARS_seed3408,840,826,0.10483983159065247,True,0,1347.0,4365.0
H04,5,scGPT,3409,2,0.009357342597745035,129.0,scGPT_seed3409,840,840,0.007484747096896172,True,0,,
H04,5,GEARS,3409,2,0.010117723505296137,,GEARS_seed3409,840,824,0.1283862590789795,True,0,1347.0,4365.0
