seed,model,epoch,train_mse,validation_mse
3407,scGPT,1,0.8937345674882332,0.01638596812668054
3407,scGPT,2,0.022717051021754742,0.009926038409542778
3407,scGPT,3,0.01873518681774537,0.009430408842213776
3407,scGPT,4,0.018795510629812877,0.00936245802870911
3407,scGPT,5,0.019139497168362142,0.011409696515487589
3407,scGPT,6,0.01884254962205887,0.00947312848723453
3407,scGPT,7,0.018448435887694358,0.009359753933613714
3407,scGPT,8,0.01840812743951877,0.009448558820978455
3407,scGPT,9,0.018647548307975135,0.012045626650037973
3407,scGPT,10,0.01892542118827502,0.00941361620536317
3407,GEARS,1,0.024300466353694598,0.01241487446848465
3407,GEARS,2,0.020743080787360667,0.011476768099743387
3407,GEARS,3,0.018484446158011755,0.010223469534969849
3407,GEARS,4,0.016923707785705726,0.010113924377314423
3407,GEARS,5,0.01625463558981816,0.011314648264290197
3407,GEARS,6,0.015551504182318847,0.012187690858769676
3407,GEARS,7,0.015349498701592286,0.012270971828990656
3407,GEARS,8,0.015098619150618713,0.01273734519339126
3407,GEARS,9,0.014906009783347447,0.012539359781405201
3407,GEARS,10,0.014562366344034672,0.013527749389733957
3408,scGPT,1,0.38843710894385974,0.011716931653411491
3408,scGPT,2,0.019466588770349822,0.010446780057542997
3408,scGPT,3,0.020481813699007034,0.015196996862473696
3408,scGPT,4,0.020237084974845252,0.012005071560649769
3408,scGPT,5,0.019061351070801417,0.009477307797288117
3408,scGPT,6,0.018461909083028635,0.009356107461549665
3408,scGPT,7,0.018400735656420388,0.009601839716829683
3408,scGPT,8,0.018520945124328135,0.009439249158553455
3408,scGPT,9,0.01865302405009667,0.009486284613123407
3408,GEARS,1,0.02373698092997074,0.012077107499151127
3408,GEARS,2,0.020095324392120043,0.011713729725907679
3408,GEARS,3,0.01776736571143071,0.010395555756986141
3408,GEARS,4,0.0164868055532376,0.010612962220835945
3408,GEARS,5,0.015925394495328267,0.011710219247185665
3408,GEARS,6,0.015445244560639063,0.012011325695430454
3408,GEARS,7,0.015218042023479938,0.012767287943026295
3408,GEARS,8,0.014860217211147149,0.012290236499646435
3408,GEARS,9,0.014706538741787274,0.012679744268889013
3409,scGPT,1,0.9024301073203485,0.012153514276218155
3409,scGPT,2,0.02109435529758533,0.0094945318389522
3409,scGPT,3,0.018985588351885477,0.010838285007554552
3409,scGPT,4,0.01870508094628652,0.009731747108795073
3409,scGPT,5,0.019002809065083663,0.009353391198522371
3409,scGPT,6,0.018576863532265026,0.009388549172359964
3409,scGPT,7,0.01841058414429426,0.010083754526694183
3409,scGPT,8,0.01843275943150123,0.009356967537947323
3409,GEARS,1,0.02419560104608536,0.012639819765868395
3409,GEARS,2,0.02063079352180163,0.011622366657399612
3409,GEARS,3,0.018323581852018832,0.010811218161783789
3409,GEARS,4,0.016877486867209277,0.010433231136235207
3409,GEARS,5,0.016216765468319256,0.011528243432226389
3409,GEARS,6,0.0157334811364611,0.011757601295476374
3409,GEARS,7,0.015214900548259417,0.012407125338264133
3409,GEARS,8,0.015014902812739213,0.01283920321451581
3409,GEARS,9,0.014850531642635664,0.012472556337066319
3409,GEARS,10,0.014427019779880841,0.012982507378024899
