dataset_name,predictor_name,score_name,score_type,coverage,n_kept,mean_rmse,median_rmse,full_mean_rmse,rmse_delta_vs_full
sciplex3_official_3cell,ContextSimBaseline,prediction_magnitude_risk,risk,0.5,1115,0.05364631943901929,0.05102847968583929,0.06024432756365215,0.006598008124632862
sciplex3_official_3cell,ContextSimBaseline,random_score,confidence,1.0,2229,0.060244327563652146,0.049153139775847045,0.060244327563652146,0.0
sciplex3_official_3cell,ContextSimBaseline,random_score,confidence,0.9,2007,0.06003224339146768,0.04901032852953649,0.060244327563652146,0.00021208417218446934
sciplex3_official_3cell,ContextSimBaseline,random_score,confidence,0.8,1784,0.059876683737021555,0.049166245975264325,0.060244327563652146,0.0003676438266305912
sciplex3_official_3cell,ContextSimBaseline,random_score,confidence,0.7,1561,0.060152328230184474,0.04901032852953649,0.060244327563652146,9.199933346767247e-05
sciplex3_official_3cell,ContextSimBaseline,random_score,confidence,0.6,1338,0.06062775280831563,0.04917643097023944,0.060244327563652146,-0.00038342524466348366
sciplex3_official_3cell,ContextSimBaseline,random_score,confidence,0.5,1115,0.061372221589873883,0.04904875170893455,0.060244327563652146,-0.0011278940262217374
sciplex3_official_3cell,ContextSimBaseline,simple_combined_confidence,confidence,1.0,2229,0.06024432756365215,0.049153139775847045,0.06024432756365215,0.0
sciplex3_official_3cell,ContextSimBaseline,simple_combined_confidence,confidence,0.9,2007,0.052062294888935136,0.04768979444271225,0.06024432756365215,0.008182032674717017
sciplex3_official_3cell,ContextSimBaseline,simple_combined_confidence,confidence,0.8,1784,0.04884782144936124,0.0457820944651782,0.06024432756365215,0.01139650611429091
sciplex3_official_3cell,ContextSimBaseline,simple_combined_confidence,confidence,0.7,1561,0.047064710809978906,0.04449876921566377,0.06024432756365215,0.013179616753673247
sciplex3_official_3cell,ContextSimBaseline,simple_combined_confidence,confidence,0.6,1338,0.04575928504203191,0.04336145067191287,0.06024432756365215,0.014485042521620244
sciplex3_official_3cell,ContextSimBaseline,simple_combined_confidence,confidence,0.5,1115,0.04482445451310548,0.04304483841580023,0.06024432756365215,0.015419873050546672
sciplex3_official_3cell,ContextSimBaseline,support_count_score,confidence,1.0,2229,0.060244327563652146,0.049153139775847045,0.060244327563652146,0.0
sciplex3_official_3cell,ContextSimBaseline,support_count_score,confidence,0.9,2007,0.05979287859772216,0.048720079539860524,0.060244327563652146,0.0004514489659299889
sciplex3_official_3cell,ContextSimBaseline,support_count_score,confidence,0.8,1784,0.05916059264882393,0.04822395489031291,0.060244327563652146,0.001083734914828216
sciplex3_official_3cell,ContextSimBaseline,support_count_score,confidence,0.7,1561,0.05837609037430467,0.0472773947599363,0.060244327563652146,0.001868237189347477
sciplex3_official_3cell,ContextSimBaseline,support_count_score,confidence,0.6,1338,0.056823599729091956,0.04578849912649623,0.060244327563652146,0.00342072783456019
sciplex3_official_3cell,ContextSimBaseline,support_count_score,confidence,0.5,1115,0.05514331716853492,0.04473564491225169,0.060244327563652146,0.005101010395117227
sciplex3_official_3cell,V0StrongBaseline,context_similarity_score,confidence,1.0,2229,0.055674977918309464,0.04541233457807964,0.055674977918309464,0.0
sciplex3_official_3cell,V0StrongBaseline,context_similarity_score,confidence,0.9,2007,0.055824441971307114,0.04547272934714607,0.055674977918309464,-0.00014946405299764987
sciplex3_official_3cell,V0StrongBaseline,context_similarity_score,confidence,0.8,1784,0.0558477426436031,0.045501375166112704,0.055674977918309464,-0.0001727647252936365
sciplex3_official_3cell,V0StrongBaseline,context_similarity_score,confidence,0.7,1561,0.05569121840714372,0.04569066050302266,0.055674977918309464,-1.6240488834258493e-05
sciplex3_official_3cell,V0StrongBaseline,context_similarity_score,confidence,0.6,1338,0.05509282935282098,0.04548072822270949,0.055674977918309464,0.000582148565488487
sciplex3_official_3cell,V0StrongBaseline,context_similarity_score,confidence,0.5,1115,0.05523104904707204,0.04610638406632541,0.055674977918309464,0.00044392887123742564
sciplex3_official_3cell,V0StrongBaseline,historical_residual_risk,risk,1.0,2229,0.055674977918309464,0.04541233457807964,0.055674977918309464,0.0
sciplex3_official_3cell,V0StrongBaseline,historical_residual_risk,risk,0.9,2007,0.05232308096211783,0.04412376912491325,0.055674977918309464,0.003351896956191633
sciplex3_official_3cell,V0StrongBaseline,historical_residual_risk,risk,0.8,1784,0.053515228709334166,0.044701397392771194,0.055674977918309464,0.002159749208975298
sciplex3_official_3cell,V0StrongBaseline,historical_residual_risk,risk,0.7,1561,0.055249813640719125,0.04584627948225667,0.055674977918309464,0.0004251642775903383
sciplex3_official_3cell,V0StrongBaseline,historical_residual_risk,risk,0.6,1338,0.054411351882600885,0.045308647675647226,0.055674977918309464,0.0012636260357085788
sciplex3_official_3cell,V0StrongBaseline,historical_residual_risk,risk,0.5,1115,0.05316209849485539,0.044864296729822326,0.055674977918309464,0.002512879423454073
sciplex3_official_3cell,V0StrongBaseline,learned_risk_score,risk,1.0,2229,0.055674977918309464,0.04541233457807964,0.055674977918309464,0.0
sciplex3_official_3cell,V0StrongBaseline,learned_risk_score,risk,0.9,2007,0.048670786473011186,0.043970211743258214,0.055674977918309464,0.007004191445298277
sciplex3_official_3cell,V0StrongBaseline,learned_risk_score,risk,0.8,1784,0.04545617231233811,0.04245737893499763,0.055674977918309464,0.010218805605971354
sciplex3_official_3cell,V0StrongBaseline,learned_risk_score,risk,0.7,1561,0.043042886740256026,0.04109375586195081,0.055674977918309464,0.012632091178053438
sciplex3_official_3cell,V0StrongBaseline,learned_risk_score,risk,0.6,1338,0.041701100984801634,0.04004439745593513,0.055674977918309464,0.01397387693350783
sciplex3_official_3cell,V0StrongBaseline,learned_risk_score,risk,0.5,1115,0.040393013149591636,0.03911337179869246,0.055674977918309464,0.015281964768717828
sciplex3_official_3cell,V0StrongBaseline,model_disagreement_risk,risk,1.0,2229,0.055674977918309464,0.04541233457807964,0.055674977918309464,0.0
sciplex3_official_3cell,V0StrongBaseline,model_disagreement_risk,risk,0.9,2007,0.048169529401641695,0.043970211743258214,0.055674977918309464,0.007505448516667769
sciplex3_official_3cell,V0StrongBaseline,model_disagreement_risk,risk,0.8,1784,0.04532200316380468,0.04245737893499763,0.055674977918309464,0.010352974754504786
sciplex3_official_3cell,V0StrongBaseline,model_disagreement_risk,risk,0.7,1561,0.043565234126204146,0.04107768142487058,0.055674977918309464,0.012109743792105318
sciplex3_official_3cell,V0StrongBaseline,model_disagreement_risk,risk,0.6,1338,0.04249943910986974,0.04038451494779389,0.055674977918309464,0.013175538808439725
sciplex3_official_3cell,V0StrongBaseline,model_disagreement_risk,risk,0.5,1115,0.04162969878252764,0.04005801453756006,0.055674977918309464,0.014045279135781824
sciplex3_official_3cell,V0StrongBaseline,ood_distance_risk,risk,1.0,2229,0.055674977918309464,0.04541233457807964,0.055674977918309464,0.0
sciplex3_official_3cell,V0StrongBaseline,ood_distance_risk,risk,0.9,2007,0.0570581604122823,0.04617029641859277,0.055674977918309464,-0.0013831824939728385
sciplex3_official_3cell,V0StrongBaseline,ood_distance_risk,risk,0.8,1784,0.058068826939429795,0.0468179670938274,0.055674977918309464,-0.002393849021120331
sciplex3_official_3cell,V0StrongBaseline,ood_distance_risk,risk,0.7,1561,0.0594229759238799,0.047442225848177914,0.055674977918309464,-0.0037479980055704354
sciplex3_official_3cell,V0StrongBaseline,ood_distance_risk,risk,0.6,1338,0.0605751905974141,0.048836354061104065,0.055674977918309464,-0.004900212679104635
sciplex3_official_3cell,V0StrongBaseline,ood_distance_risk,risk,0.5,1115,0.05921117050539865,0.04786403421246056,0.055674977918309464,-0.0035361925870891833
sciplex3_official_3cell,V0StrongBaseline,perturbation_stability_score,confidence,1.0,1040,0.050921572446366026,0.04179729311947751,0.050921572446366026,0.0
sciplex3_official_3cell,V0StrongBaseline,perturbation_stability_score,confidence,0.9,936,0.05203929265485333,0.04203790630853574,0.050921572446366026,-0.0011177202084873064
sciplex3_official_3cell,V0StrongBaseline,perturbation_stability_score,confidence,0.8,832,0.05337280408627184,0.0428836406546471,0.050921572446366026,-0.002451231639905814
sciplex3_official_3cell,V0StrongBaseline,perturbation_stability_score,confidence,0.7,728,0.05510542023413604,0.043509349127572636,0.050921572446366026,-0.004183847787770013
sciplex3_official_3cell,V0StrongBaseline,perturbation_stability_score,confidence,0.6,624,0.05725268282403766,0.0453108870595597,0.050921572446366026,-0.006331110377671631
sciplex3_official_3cell,V0StrongBaseline,perturbation_stability_score,confidence,0.5,520,0.06072120258443938,0.04731912561298921,0.050921572446366026,-0.009799630138073355
sciplex3_official_3cell,V0StrongBaseline,prediction_magnitude_risk,risk,1.0,2229,0.05567497791830946,0.04541233457807964,0.05567497791830946,0.0
sciplex3_official_3cell,V0StrongBaseline,prediction_magnitude_risk,risk,0.9,2007,0.050387650507591406,0.04472388708881493,0.05567497791830946,0.005287327410718051
sciplex3_official_3cell,V0StrongBaseline,prediction_magnitude_risk,risk,0.8,1784,0.05053465520440465,0.04527960548499654,0.05567497791830946,0.005140322713904806
sciplex3_official_3cell,V0StrongBaseline,prediction_magnitude_risk,risk,0.7,1561,0.05117710291598366,0.04623623518835466,0.05567497791830946,0.004497875002325798
sciplex3_official_3cell,V0StrongBaseline,prediction_magnitude_risk,risk,0.6,1338,0.052284588084256726,0.04778322687808764,0.05567497791830946,0.0033903898340527303
sciplex3_official_3cell,V0StrongBaseline,prediction_magnitude_risk,risk,0.5,1115,0.05329814279492365,0.04888625559304133,0.05567497791830946,0.0023768351233858093
sciplex3_official_3cell,V0StrongBaseline,random_score,confidence,1.0,2229,0.055674977918309464,0.04541233457807964,0.055674977918309464,0.0
sciplex3_official_3cell,V0StrongBaseline,random_score,confidence,0.9,2007,0.05597769654006693,0.045558438238255686,0.055674977918309464,-0.0003027186217574654
sciplex3_official_3cell,V0StrongBaseline,random_score,confidence,0.8,1784,0.056227434010587954,0.04555216181964252,0.055674977918309464,-0.0005524560922784902
sciplex3_official_3cell,V0StrongBaseline,random_score,confidence,0.7,1561,0.055817691152234214,0.04540762231072836,0.055674977918309464,-0.00014271323392475027
sciplex3_official_3cell,V0StrongBaseline,random_score,confidence,0.6,1338,0.056287852029324695,0.045501375166112704,0.055674977918309464,-0.0006128741110152311
sciplex3_official_3cell,V0StrongBaseline,random_score,confidence,0.5,1115,0.05602396434946817,0.04538549404754373,0.055674977918309464,-0.0003489864311587085
sciplex3_official_3cell,V0StrongBaseline,simple_combined_confidence,confidence,1.0,2229,0.055674977918309464,0.04541233457807964,0.055674977918309464,0.0
sciplex3_official_3cell,V0StrongBaseline,simple_combined_confidence,confidence,0.9,2007,0.04819662983531819,0.043970211743258214,0.055674977918309464,0.007478348082991276
sciplex3_official_3cell,V0StrongBaseline,simple_combined_confidence,confidence,0.8,1784,0.04528924146222634,0.04244930917269461,0.055674977918309464,0.010385736456083122
sciplex3_official_3cell,V0StrongBaseline,simple_combined_confidence,confidence,0.7,1561,0.043753778296914785,0.04133187683159972,0.055674977918309464,0.01192119962139468
sciplex3_official_3cell,V0StrongBaseline,simple_combined_confidence,confidence,0.6,1338,0.04265613653822791,0.04043198276802462,0.055674977918309464,0.013018841380081553
sciplex3_official_3cell,V0StrongBaseline,simple_combined_confidence,confidence,0.5,1115,0.04192249273554426,0.04037327655169953,0.055674977918309464,0.0137524851827652
sciplex3_official_3cell,V0StrongBaseline,support_count_score,confidence,1.0,2229,0.055674977918309464,0.04541233457807964,0.055674977918309464,0.0
sciplex3_official_3cell,V0StrongBaseline,support_count_score,confidence,0.9,2007,0.055329246116676334,0.04511957865247875,0.055674977918309464,0.00034573180163312983
sciplex3_official_3cell,V0StrongBaseline,support_count_score,confidence,0.8,1784,0.05485040058893845,0.04488029470999728,0.055674977918309464,0.0008245773293710165
sciplex3_official_3cell,V0StrongBaseline,support_count_score,confidence,0.7,1561,0.05417004548700316,0.04409144136462614,0.055674977918309464,0.0015049324313063037
sciplex3_official_3cell,V0StrongBaseline,support_count_score,confidence,0.6,1338,0.05280357854140967,0.042926709765169956,0.055674977918309464,0.002871399376899793
sciplex3_official_3cell,V0StrongBaseline,support_count_score,confidence,0.5,1115,0.05153417382050509,0.042038957968379656,0.055674977918309464,0.004140804097804374
